ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V04213219,A320_0039,2023-12-29 14:13:00,8.5,"{'temp': '-48°C', 'pressure': '1045 hPa', 'vibrations': '2.7235956814326947 m/s²'}",0
V00988398,E170_5403,2023-12-29 14:13:00,11.7,"{'temp': '31°C', 'pressure': '1028 hPa', 'vibrations': '4.130853207174105 m/s²'}",1
V01698048,B767_0317,2023-12-29 14:13:00,2.8,"{'temp': '40°C', 'pressure': '1043 hPa', 'vibrations': '0.10538408189477211 m/s²'}",0
V08587648,CRJ900_4486,2023-12-29 14:13:00,2.3,"{'temp': '43°C', 'pressure': '954 hPa', 'vibrations': '3.471807000067701 m/s²'}",2
V02790297,E170_1621,2023-12-29 14:13:00,10.7,"{'temp': '-12°C', 'pressure': '916 hPa', 'vibrations': '3.4124139198449783 m/s²'}",1
V00535541,CRJ700_2277,2023-12-29 14:13:00,3.2,"{'temp': '47°C', 'pressure': '991 hPa', 'vibrations': '4.454129151531453 m/s²'}",2
V04644162,B777_2551,2023-12-29 14:13:00,9.4,"{'temp': '36°C', 'pressure': '941 hPa', 'vibrations': '4.790347969084354 m/s²'}",0
V05984711,CRJ900_1184,2023-12-29 14:13:00,7.9,"{'temp': '-7°C', 'pressure': '1099 hPa', 'vibrations': '4.987350284071034 m/s²'}",0
V02370673,B767_1128,2023-12-29 14:13:00,1.4,"{'temp': '-45°C', 'pressure': '963 hPa', 'vibrations': '1.7581598293217926 m/s²'}",0
V01491313,B737_5252,2023-12-29 14:13:00,8.1,"{'temp': '-29°C', 'pressure': '919 hPa', 'vibrations': '1.2253751144942848 m/s²'}",0
V04107686,None_5980,2023-12-29 14:13:00,2.3,"{'temp': '-40°C', 'pressure': '1032 hPa', 'vibrations': '0.7853251210522677 m/s²'}",0
V00133316,B747_0195,2023-12-29 14:13:00,8.2,"{'temp': '-45°C', 'pressure': '986 hPa', 'vibrations': '4.040472170528063 m/s²'}",0
V08804078,B777_1042,2023-12-29 14:13:00,6.8,"{'temp': '42°C', 'pressure': '944 hPa', 'vibrations': '1.2943995637581873 m/s²'}",0
V08971658,None_0118,2023-12-29 14:13:00,3.9,"{'temp': '34°C', 'pressure': '1095 hPa', 'vibrations': '0.6887598839847681 m/s²'}",0
V07964160,CRJ900_2289,2023-12-29 14:13:00,3.4,"{'temp': '20°C', 'pressure': '927 hPa', 'vibrations': '0.44041239593913206 m/s²'}",2
V00872955,B737_5678,2023-12-29 14:13:00,5.8,"{'temp': '7°C', 'pressure': '923 hPa', 'vibrations': '2.0158447618983413 m/s²'}",0
V05023651,E175_2393,2023-12-29 14:13:00,7.7,"{'temp': '12°C', 'pressure': '937 hPa', 'vibrations': '0.9439633514433154 m/s²'}",0
V02749348,E170_5474,2023-12-29 14:13:00,7.8,"{'temp': '1°C', 'pressure': '902 hPa', 'vibrations': '3.5915442722273294 m/s²'}",0
V07473491,CRJ700_4473,2023-12-29 14:13:00,10.9,"{'temp': '-19°C', 'pressure': '1006 hPa', 'vibrations': '3.6952020009673907 m/s²'}",1
V04705085,E175_6535,2023-12-29 14:13:00,8.6,"{'temp': '47°C', 'pressure': '1056 hPa', 'vibrations': '3.355371156082417 m/s²'}",0
V07169468,E175_4749,2023-12-29 14:13:00,7.4,"{'temp': '40°C', 'pressure': '1097 hPa', 'vibrations': '0.41522685886997535 m/s²'}",0
V03190700,A380_5954,2023-12-29 14:13:00,8.5,"{'temp': '-16°C', 'pressure': '1062 hPa', 'vibrations': '2.654771176745429 m/s²'}",2
V08817613,B777_3467,2023-12-29 14:13:00,0.8,"{'temp': '34°C', 'pressure': '934 hPa', 'vibrations': '2.81104141590406 m/s²'}",0
V03300193,A380_4959,2023-12-29 14:13:00,6.7,"{'temp': '18°C', 'pressure': '1069 hPa', 'vibrations': '3.4037894596427782 m/s²'}",0
V02224036,A380_4821,2023-12-29 14:13:00,1.4,"{'temp': '16°C', 'pressure': '975 hPa', 'vibrations': '1.6773657458161328 m/s²'}",0
V02975582,E170_1474,2023-12-29 14:13:00,3.8,"{'temp': '13°C', 'pressure': '1005 hPa', 'vibrations': '0.2977513610174992 m/s²'}",2
V05480602,E175_4340,2023-12-29 14:13:00,4.0,"{'temp': '31°C', 'pressure': '1004 hPa', 'vibrations': '4.80561645515018 m/s²'}",2
V08708693,E175_6291,2023-12-29 14:13:00,3.2,"{'temp': '36°C', 'pressure': '989 hPa', 'vibrations': '3.816214732991465 m/s²'}",2
V05122645,CRJ900_5737,2023-12-29 14:13:00,8.4,"{'temp': '32°C', 'pressure': '1018 hPa', 'vibrations': '4.184277991753136 m/s²'}",0
V07898626,B737_0842,2023-12-29 14:13:00,8.9,"{'temp': '39°C', 'pressure': '957 hPa', 'vibrations': '4.229420323418031 m/s²'}",2
V06046245,E170_5314,2023-12-29 14:13:00,11.1,"{'temp': '43°C', 'pressure': '1088 hPa', 'vibrations': '3.969763429502428 m/s²'}",1
V03186776,B737_6105,2023-12-29 14:13:00,10.7,"{'temp': '32°C', 'pressure': '999 hPa', 'vibrations': '1.3871540099243274 m/s²'}",1
V08150199,B737_2009,2023-12-29 14:13:00,11.9,"{'temp': '-12°C', 'pressure': '915 hPa', 'vibrations': '3.286288810337687 m/s²'}",1
V09585622,A320_0063,2023-12-29 14:13:00,2.8,"{'temp': '-39°C', 'pressure': '1045 hPa', 'vibrations': '4.245753730316486 m/s²'}",0
V08699045,A320_2447,2023-12-29 14:13:00,9.3,"{'temp': '5°C', 'pressure': '993 hPa', 'vibrations': '3.3232427509316738 m/s²'}",0
V02891441,E175_2361,2023-12-29 14:13:00,4.1,"{'temp': '-4°C', 'pressure': '1081 hPa', 'vibrations': '3.146611230667124 m/s²'}",0
V02567577,A321_0467,2023-12-29 14:13:00,7.8,"{'temp': '12°C', 'pressure': '974 hPa', 'vibrations': '1.4857516330048681 m/s²'}",0
V03146210,A330_1938,2023-12-29 14:13:00,5.7,"{'temp': '30°C', 'pressure': '1087 hPa', 'vibrations': '2.7845010503544 m/s²'}",0
V01181160,E175_5780,2023-12-29 14:13:00,1.1,"{'temp': '-28°C', 'pressure': '958 hPa', 'vibrations': '2.524705910393874 m/s²'}",0
V05825937,B737_1878,2023-12-29 14:13:00,1.0,"{'temp': '-18°C', 'pressure': '923 hPa', 'vibrations': '1.569711182240174 m/s²'}",0
V09973478,B767_2195,2023-12-29 14:13:00,11.0,"{'temp': '-32°C', 'pressure': '955 hPa', 'vibrations': '3.1982116279286754 m/s²'}",1
V07366383,None_5692,2023-12-29 14:13:00,9.5,"{'temp': '-15°C', 'pressure': '946 hPa', 'vibrations': '2.718466864120866 m/s²'}",1
V00547033,E175_6229,2023-12-29 14:13:00,5.4,"{'temp': '15°C', 'pressure': '1032 hPa', 'vibrations': '2.813285305694893 m/s²'}",0
V07363847,B747_2822,2023-12-29 14:13:00,2.7,"{'temp': '48°C', 'pressure': '1053 hPa', 'vibrations': '4.057415680434849 m/s²'}",0
V04433611,B757_1707,2023-12-29 14:13:00,1.1,"{'temp': '-29°C', 'pressure': '1096 hPa', 'vibrations': '4.756155111650949 m/s²'}",0
V04536538,B757_0284,2023-12-29 14:13:00,6.1,"{'temp': '50°C', 'pressure': '935 hPa', 'vibrations': '3.7954721004534626 m/s²'}",0
V03650871,A340_0646,2023-12-29 14:13:00,7.1,"{'temp': '19°C', 'pressure': '1017 hPa', 'vibrations': '2.610143447557996 m/s²'}",0
V02097070,B767_0601,2023-12-29 14:13:00,7.9,"{'temp': '32°C', 'pressure': '1016 hPa', 'vibrations': '3.6261181315841657 m/s²'}",0
V05162976,B747_0302,2023-12-29 14:13:00,4.2,"{'temp': '30°C', 'pressure': '1077 hPa', 'vibrations': '3.35996855609263 m/s²'}",2
V06398636,B737_6821,2023-12-29 14:13:00,5.5,"{'temp': '35°C', 'pressure': '960 hPa', 'vibrations': '3.688019954325119 m/s²'}",2
V06148107,B767_5851,2023-12-29 14:13:00,2.5,"{'temp': '38°C', 'pressure': '1065 hPa', 'vibrations': '1.9955904602921004 m/s²'}",0
V07153742,B767_3156,2023-12-29 14:13:00,10.5,"{'temp': '28°C', 'pressure': '928 hPa', 'vibrations': '1.3008295688354532 m/s²'}",1
V06555983,A320_6052,2023-12-29 14:13:00,4.5,"{'temp': '-23°C', 'pressure': '970 hPa', 'vibrations': '0.9843305530117147 m/s²'}",0
V01531548,E170_2532,2023-12-29 14:13:00,3.3,"{'temp': '-30°C', 'pressure': '964 hPa', 'vibrations': '1.9109764815124097 m/s²'}",0
V06831813,B767_2487,2023-12-29 14:13:00,7.4,"{'temp': '-21°C', 'pressure': '947 hPa', 'vibrations': '2.0192126840372464 m/s²'}",0
V06841728,E175_5515,2023-12-29 14:13:00,2.2,"{'temp': '-15°C', 'pressure': '1087 hPa', 'vibrations': '3.465328952131814 m/s²'}",0
V04176971,B747_4253,2023-12-29 14:13:00,4.4,"{'temp': '15°C', 'pressure': '1003 hPa', 'vibrations': '4.6129875639105125 m/s²'}",0
V05172255,B777_6834,2023-12-29 14:13:00,1.6,"{'temp': '-11°C', 'pressure': '901 hPa', 'vibrations': '4.111662450530254 m/s²'}",0
V02156680,A340_2112,2023-12-29 14:13:00,8.1,"{'temp': '39°C', 'pressure': '1094 hPa', 'vibrations': '1.485518920503535 m/s²'}",0
