ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V08738046,None_0118,2023-11-23 14:13:00,1.9,"{'temp': '-12°C', 'pressure': '984 hPa', 'vibrations': '4.0445987266797285 m/s²'}",0
V06289673,None_3322,2023-11-23 14:13:00,1.8,"{'temp': '9°C', 'pressure': '989 hPa', 'vibrations': '0.686309501549775 m/s²'}",0
V04025843,CRJ900_0468,2023-11-23 14:13:00,10.3,"{'temp': '22°C', 'pressure': '944 hPa', 'vibrations': '3.0199083132779037 m/s²'}",1
V09239834,A380_3051,2023-11-23 14:13:00,9.3,"{'temp': '4°C', 'pressure': '954 hPa', 'vibrations': '3.643107737195634 m/s²'}",0
V01999456,CRJ900_0271,2023-11-23 14:13:00,9.1,"{'temp': '-37°C', 'pressure': '1022 hPa', 'vibrations': '3.956050855136831 m/s²'}",0
V08158282,B747_4876,2023-11-23 14:13:00,9.2,"{'temp': '-10°C', 'pressure': '1036 hPa', 'vibrations': '1.9139504644611638 m/s²'}",2
V05792905,None_5883,2023-11-23 14:13:00,0.8,"{'temp': '40°C', 'pressure': '1065 hPa', 'vibrations': '2.657187576091031 m/s²'}",0
V08015077,A350_3017,2023-11-23 14:13:00,11.4,"{'temp': '47°C', 'pressure': '1068 hPa', 'vibrations': '1.8934027749119553 m/s²'}",2
V04483927,E175_3294,2023-11-23 14:13:00,8.1,"{'temp': '26°C', 'pressure': '974 hPa', 'vibrations': '3.84010248182392 m/s²'}",0
V06645941,CRJ900_6200,2023-11-23 14:13:00,6.3,"{'temp': '44°C', 'pressure': '960 hPa', 'vibrations': '1.7804656329673958 m/s²'}",0
V07174317,None_2407,2023-11-23 14:13:00,9.0,"{'temp': '-20°C', 'pressure': '1005 hPa', 'vibrations': '4.6726462400328925 m/s²'}",0
V00287117,E170_4304,2023-11-23 14:13:00,6.9,"{'temp': '48°C', 'pressure': '997 hPa', 'vibrations': '4.431271285306199 m/s²'}",0
V05346455,CRJ700_0354,2023-11-23 14:13:00,8.4,"{'temp': '-31°C', 'pressure': '905 hPa', 'vibrations': '0.3749660878861266 m/s²'}",0
V01554408,A350_5575,2023-11-23 14:13:00,5.7,"{'temp': '-18°C', 'pressure': '921 hPa', 'vibrations': '4.210271408876812 m/s²'}",0
V07425454,B737_2293,2023-11-23 14:13:00,1.7,"{'temp': '-17°C', 'pressure': '1013 hPa', 'vibrations': '1.6169314719671672 m/s²'}",0
V09734717,B757_0577,2023-11-23 14:13:00,0.9,"{'temp': '-35°C', 'pressure': '924 hPa', 'vibrations': '0.06363467952360369 m/s²'}",0
V09765833,A321_2905,2023-11-23 14:13:00,5.3,"{'temp': '-38°C', 'pressure': '929 hPa', 'vibrations': '2.722164534667957 m/s²'}",0
V03146616,B767_3156,2023-11-23 14:13:00,6.6,"{'temp': '-17°C', 'pressure': '1071 hPa', 'vibrations': '3.871489139511797 m/s²'}",0
V02070589,B767_0317,2023-11-23 14:13:00,9.2,"{'temp': '38°C', 'pressure': '1080 hPa', 'vibrations': '1.9082742586795054 m/s²'}",0
V08908314,B777_2551,2023-11-23 14:13:00,8.3,"{'temp': '-23°C', 'pressure': '911 hPa', 'vibrations': '4.430691070138784 m/s²'}",0
V04028885,CRJ700_6562,2023-11-23 14:13:00,7.3,"{'temp': '-36°C', 'pressure': '1000 hPa', 'vibrations': '1.5251933044047339 m/s²'}",2
V00461111,A330_5589,2023-11-23 14:13:00,11.6,"{'temp': '33°C', 'pressure': '1029 hPa', 'vibrations': '1.9544535616775156 m/s²'}",1
V01377488,A321_4569,2023-11-23 14:13:00,10.5,"{'temp': '-50°C', 'pressure': '924 hPa', 'vibrations': '1.622886812087208 m/s²'}",1
V03778513,CRJ900_4486,2023-11-23 14:13:00,1.6,"{'temp': '12°C', 'pressure': '954 hPa', 'vibrations': '3.3930966889786114 m/s²'}",0
V05514241,E175_2393,2023-11-23 14:13:00,4.4,"{'temp': '-31°C', 'pressure': '991 hPa', 'vibrations': '3.0590037178580385 m/s²'}",0
V00202673,B737_1878,2023-11-23 14:13:00,10.4,"{'temp': '-33°C', 'pressure': '970 hPa', 'vibrations': '4.815043131506316 m/s²'}",1
V03879024,A330_5923,2023-11-23 14:13:00,2.6,"{'temp': '-4°C', 'pressure': '909 hPa', 'vibrations': '0.9817561667144115 m/s²'}",0
V06555874,A350_1948,2023-11-23 14:13:00,4.7,"{'temp': '-2°C', 'pressure': '925 hPa', 'vibrations': '0.36988177014580625 m/s²'}",2
V06342630,None_5391,2023-11-23 14:13:00,1.6,"{'temp': '-19°C', 'pressure': '1049 hPa', 'vibrations': '0.691476787266595 m/s²'}",2
V00000449,None_1084,2023-11-23 14:13:00,7.2,"{'temp': '18°C', 'pressure': '918 hPa', 'vibrations': '1.5336157764969145 m/s²'}",2
V07897206,B777_1363,2023-11-23 14:13:00,4.6,"{'temp': '-38°C', 'pressure': '937 hPa', 'vibrations': '4.877809878107831 m/s²'}",0
V04818755,B767_3637,2023-11-23 14:13:00,10.4,"{'temp': '9°C', 'pressure': '934 hPa', 'vibrations': '0.30633707758040307 m/s²'}",1
V02489375,B777_3285,2023-11-23 14:13:00,10.5,"{'temp': '-15°C', 'pressure': '970 hPa', 'vibrations': '1.2947617452076554 m/s²'}",2
V05602237,A321_6216,2023-11-23 14:13:00,9.5,"{'temp': '5°C', 'pressure': '971 hPa', 'vibrations': '0.8201584537744094 m/s²'}",2
V02667365,E175_5515,2023-11-23 14:13:00,9.7,"{'temp': '-19°C', 'pressure': '1077 hPa', 'vibrations': '4.293027879447831 m/s²'}",1
V06239702,B737_0342,2023-11-23 14:13:00,10.8,"{'temp': '42°C', 'pressure': '994 hPa', 'vibrations': '0.6856710139609223 m/s²'}",1
V02044183,None_6608,2023-11-23 14:13:00,8.5,"{'temp': '26°C', 'pressure': '909 hPa', 'vibrations': '2.380775208526387 m/s²'}",0
V07302283,CRJ900_5255,2023-11-23 14:13:00,9.4,"{'temp': '17°C', 'pressure': '946 hPa', 'vibrations': '3.1780427426920714 m/s²'}",0
V01669073,A340_2112,2023-11-23 14:13:00,7.4,"{'temp': '-29°C', 'pressure': '1021 hPa', 'vibrations': '4.631848749785084 m/s²'}",0
V07431034,B747_0910,2023-11-23 14:13:00,6.9,"{'temp': '16°C', 'pressure': '939 hPa', 'vibrations': '2.1859353050679493 m/s²'}",0
V04979713,B757_6583,2023-11-23 14:13:00,5.6,"{'temp': '-6°C', 'pressure': '1036 hPa', 'vibrations': '1.7952863346429448 m/s²'}",0
V07033719,CRJ900_1184,2023-11-23 14:13:00,8.3,"{'temp': '50°C', 'pressure': '1088 hPa', 'vibrations': '2.464142036765095 m/s²'}",0
V02032174,A380_2873,2023-11-23 14:13:00,3.3,"{'temp': '13°C', 'pressure': '1100 hPa', 'vibrations': '2.013295552356481 m/s²'}",0
V08800650,B767_0657,2023-11-23 14:13:00,6.8,"{'temp': '35°C', 'pressure': '1053 hPa', 'vibrations': '0.6771476641682345 m/s²'}",0
V04326846,B747_0620,2023-11-23 14:13:00,6.3,"{'temp': '-15°C', 'pressure': '1054 hPa', 'vibrations': '4.467766734192907 m/s²'}",0
V08358881,E175_0099,2023-11-23 14:13:00,8.1,"{'temp': '-16°C', 'pressure': '1034 hPa', 'vibrations': '4.198939220078746 m/s²'}",0
V06778855,A320_6028,2023-11-23 14:13:00,3.0,"{'temp': '-12°C', 'pressure': '902 hPa', 'vibrations': '4.642820301219835 m/s²'}",0
V08542921,CRJ700_2204,2023-11-23 14:13:00,5.4,"{'temp': '16°C', 'pressure': '977 hPa', 'vibrations': '4.013399160962324 m/s²'}",0
V02275031,A321_0987,2023-11-23 14:13:00,1.3,"{'temp': '22°C', 'pressure': '979 hPa', 'vibrations': '1.8158534869257703 m/s²'}",0
V01383956,B737_4082,2023-11-23 14:13:00,4.0,"{'temp': '-31°C', 'pressure': '1044 hPa', 'vibrations': '3.8846351288895797 m/s²'}",0
V04862057,None_5692,2023-11-23 14:13:00,9.7,"{'temp': '49°C', 'pressure': '1042 hPa', 'vibrations': '3.976461805837526 m/s²'}",1
V03886403,A340_2833,2023-11-23 14:13:00,10.8,"{'temp': '-41°C', 'pressure': '1056 hPa', 'vibrations': '3.237879349640182 m/s²'}",1
V07457550,None_5828,2023-11-23 14:13:00,9.9,"{'temp': '15°C', 'pressure': '918 hPa', 'vibrations': '4.415283027897108 m/s²'}",1
V04991511,A330_1938,2023-11-23 14:13:00,10.4,"{'temp': '0°C', 'pressure': '1064 hPa', 'vibrations': '1.364937869401056 m/s²'}",1
V03385175,CRJ700_2805,2023-11-23 14:13:00,7.6,"{'temp': '-39°C', 'pressure': '936 hPa', 'vibrations': '1.3740913656482323 m/s²'}",2
V02040485,E170_2490,2023-11-23 14:13:00,5.8,"{'temp': '49°C', 'pressure': '1094 hPa', 'vibrations': '0.36178610801070654 m/s²'}",0
V03670427,B767_2487,2023-11-23 14:13:00,8.2,"{'temp': '-46°C', 'pressure': '1066 hPa', 'vibrations': '1.7017938577791698 m/s²'}",0
V01136817,A321_0732,2023-11-23 14:13:00,2.7,"{'temp': '41°C', 'pressure': '993 hPa', 'vibrations': '3.641232250004456 m/s²'}",0
V09745009,E175_6229,2023-11-23 14:13:00,1.4,"{'temp': '21°C', 'pressure': '963 hPa', 'vibrations': '2.764753564683522 m/s²'}",0
V03348539,E175_6291,2023-11-23 14:13:00,11.0,"{'temp': '-21°C', 'pressure': '1021 hPa', 'vibrations': '3.838155855827262 m/s²'}",1
V05752099,CRJ700_6475,2023-11-23 14:13:00,4.8,"{'temp': '23°C', 'pressure': '1077 hPa', 'vibrations': '1.8777622540171723 m/s²'}",0
V08593194,A320_0020,2023-11-23 14:13:00,11.5,"{'temp': '-49°C', 'pressure': '985 hPa', 'vibrations': '0.08125035011319781 m/s²'}",1
V08314823,B767_0601,2023-11-23 14:13:00,2.5,"{'temp': '46°C', 'pressure': '1069 hPa', 'vibrations': '2.2766085907636584 m/s²'}",0
V02865738,None_0385,2023-11-23 14:13:00,1.8,"{'temp': '-47°C', 'pressure': '995 hPa', 'vibrations': '1.8117741837840973 m/s²'}",0
V05646597,CRJ700_5389,2023-11-23 14:13:00,8.9,"{'temp': '-2°C', 'pressure': '1097 hPa', 'vibrations': '3.6095422046956456 m/s²'}",0
