ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V00256704,B737_6470,2024-01-01 14:13:00,11.7,"{'temp': '-30°C', 'pressure': '942 hPa', 'vibrations': '1.5891613957994366 m/s²'}",1
V08616962,A330_1563,2024-01-01 14:13:00,2.1,"{'temp': '32°C', 'pressure': '1090 hPa', 'vibrations': '0.744575905869091 m/s²'}",0
V00332876,A350_5575,2024-01-01 14:13:00,5.2,"{'temp': '-14°C', 'pressure': '989 hPa', 'vibrations': '2.956774138782659 m/s²'}",0
V03102794,CRJ700_2827,2024-01-01 14:13:00,11.1,"{'temp': '-41°C', 'pressure': '1008 hPa', 'vibrations': '2.6541810034081514 m/s²'}",1
V06083561,CRJ900_6891,2024-01-01 14:13:00,9.0,"{'temp': '46°C', 'pressure': '1069 hPa', 'vibrations': '4.898564562599182 m/s²'}",0
V08083830,A320_6028,2024-01-01 14:13:00,7.7,"{'temp': '11°C', 'pressure': '932 hPa', 'vibrations': '0.36639818817923886 m/s²'}",0
V03110549,E170_4304,2024-01-01 14:13:00,2.1,"{'temp': '-10°C', 'pressure': '983 hPa', 'vibrations': '1.936396295884748 m/s²'}",2
V01404731,A340_5178,2024-01-01 14:13:00,4.3,"{'temp': '31°C', 'pressure': '1034 hPa', 'vibrations': '0.6642313202591255 m/s²'}",0
V04903261,E175_0488,2024-01-01 14:13:00,9.7,"{'temp': '-20°C', 'pressure': '1032 hPa', 'vibrations': '1.0383360125223589 m/s²'}",1
V06384735,B777_3285,2024-01-01 14:13:00,8.2,"{'temp': '24°C', 'pressure': '1038 hPa', 'vibrations': '2.387710831300142 m/s²'}",2
V03233326,A340_1943,2024-01-01 14:13:00,3.0,"{'temp': '28°C', 'pressure': '957 hPa', 'vibrations': '3.509503314831739 m/s²'}",2
V01701432,CRJ700_2204,2024-01-01 14:13:00,8.4,"{'temp': '8°C', 'pressure': '991 hPa', 'vibrations': '0.45719951163192163 m/s²'}",0
V09478340,A330_5589,2024-01-01 14:13:00,1.5,"{'temp': '-46°C', 'pressure': '987 hPa', 'vibrations': '0.35915080962188983 m/s²'}",0
V00034427,A330_1938,2024-01-01 14:13:00,9.0,"{'temp': '-30°C', 'pressure': '942 hPa', 'vibrations': '4.204253739112401 m/s²'}",0
V06877572,A320_2211,2024-01-01 14:13:00,2.5,"{'temp': '48°C', 'pressure': '947 hPa', 'vibrations': '4.751037309487954 m/s²'}",0
V01362541,A380_4959,2024-01-01 14:13:00,4.3,"{'temp': '2°C', 'pressure': '955 hPa', 'vibrations': '1.2936363153935315 m/s²'}",0
V00851156,None_5391,2024-01-01 14:13:00,6.7,"{'temp': '47°C', 'pressure': '973 hPa', 'vibrations': '0.04856227162587212 m/s²'}",2
