ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V04017347,B757_2283,2023-12-21 14:13:00,6.7,"{'temp': '-50°C', 'pressure': '959 hPa', 'vibrations': '4.139524370110712 m/s²'}",0
V03131183,A330_5024,2023-12-21 14:13:00,1.6,"{'temp': '-32°C', 'pressure': '973 hPa', 'vibrations': '2.0036598870676587 m/s²'}",0
V04314902,B747_0910,2023-12-21 14:13:00,9.6,"{'temp': '-27°C', 'pressure': '1099 hPa', 'vibrations': '2.5154778508084625 m/s²'}",1
V05386922,B737_0274,2023-12-21 14:13:00,7.9,"{'temp': '44°C', 'pressure': '974 hPa', 'vibrations': '4.533654475799291 m/s²'}",0
V01104445,E175_5780,2023-12-21 14:13:00,5.1,"{'temp': '17°C', 'pressure': '926 hPa', 'vibrations': '2.56547197894207 m/s²'}",0
V03734136,CRJ900_2888,2023-12-21 14:13:00,3.9,"{'temp': '-24°C', 'pressure': '1039 hPa', 'vibrations': '3.3465189407541454 m/s²'}",0
V00468528,E170_4894,2023-12-21 14:13:00,1.4,"{'temp': '47°C', 'pressure': '958 hPa', 'vibrations': '3.2957561570955303 m/s²'}",0
V08623483,B767_2195,2023-12-21 14:13:00,7.4,"{'temp': '-29°C', 'pressure': '939 hPa', 'vibrations': '0.18794475730146032 m/s²'}",0
V02843430,A340_2112,2023-12-21 14:13:00,1.3,"{'temp': '-12°C', 'pressure': '975 hPa', 'vibrations': '2.099797186752339 m/s²'}",0
V06102896,None_3415,2023-12-21 14:13:00,11.4,"{'temp': '21°C', 'pressure': '926 hPa', 'vibrations': '3.0165033500068112 m/s²'}",1
V01065572,E170_2490,2023-12-21 14:13:00,9.2,"{'temp': '38°C', 'pressure': '903 hPa', 'vibrations': '2.8066787476558543 m/s²'}",2
V01599084,E175_1713,2023-12-21 14:13:00,0.8,"{'temp': '-42°C', 'pressure': '1042 hPa', 'vibrations': '4.6222259687147895 m/s²'}",0
V03135631,CRJ900_0271,2023-12-21 14:13:00,4.1,"{'temp': '-24°C', 'pressure': '930 hPa', 'vibrations': '0.33451855302813194 m/s²'}",0
V06046729,B737_4082,2023-12-21 14:13:00,2.9,"{'temp': '9°C', 'pressure': '1091 hPa', 'vibrations': '4.4744730995616875 m/s²'}",0
V04739343,B777_2551,2023-12-21 14:13:00,4.9,"{'temp': '-42°C', 'pressure': '1039 hPa', 'vibrations': '4.08638614311836 m/s²'}",0
V03712568,CRJ900_0486,2023-12-21 14:13:00,4.7,"{'temp': '-47°C', 'pressure': '1088 hPa', 'vibrations': '0.7006746099612438 m/s²'}",0
V03713248,CRJ700_2827,2023-12-21 14:13:00,3.3,"{'temp': '-47°C', 'pressure': '932 hPa', 'vibrations': '1.819364521705999 m/s²'}",0
V09652792,B737_6105,2023-12-21 14:13:00,6.9,"{'temp': '-34°C', 'pressure': '971 hPa', 'vibrations': '0.04038829924181975 m/s²'}",0
V01696337,B777_1037,2023-12-21 14:13:00,1.9,"{'temp': '-31°C', 'pressure': '1092 hPa', 'vibrations': '0.48445165410399393 m/s²'}",0
V02981831,B767_4418,2023-12-21 14:13:00,3.7,"{'temp': '3°C', 'pressure': '1033 hPa', 'vibrations': '1.5510231634585525 m/s²'}",0
V04932021,E175_2393,2023-12-21 14:13:00,9.3,"{'temp': '-15°C', 'pressure': '1075 hPa', 'vibrations': '2.09173112631088 m/s²'}",0
