ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V00538734,E175_2393,2023-12-13 14:13:00,11.8,"{'temp': '-27°C', 'pressure': '966 hPa', 'vibrations': '3.9632208020463278 m/s²'}",1
V08999127,A321_0497,2023-12-13 14:13:00,1.7,"{'temp': '5°C', 'pressure': '985 hPa', 'vibrations': '2.545487982023111 m/s²'}",0
V03428846,A320_3805,2023-12-13 14:13:00,2.8,"{'temp': '32°C', 'pressure': '1039 hPa', 'vibrations': '0.8321077019169787 m/s²'}",0
V04864200,A330_5932,2023-12-13 14:13:00,2.0,"{'temp': '5°C', 'pressure': '1005 hPa', 'vibrations': '2.2556746233328475 m/s²'}",0
V01441494,None_6155,2023-12-13 14:13:00,2.0,"{'temp': '-43°C', 'pressure': '920 hPa', 'vibrations': '2.5597265912667617 m/s²'}",0
V02167929,B757_1659,2023-12-13 14:13:00,10.0,"{'temp': '50°C', 'pressure': '993 hPa', 'vibrations': '4.898611633328928 m/s²'}",1
V00853989,CRJ700_2827,2023-12-13 14:13:00,6.7,"{'temp': '0°C', 'pressure': '1086 hPa', 'vibrations': '4.800385109056818 m/s²'}",0
V09997441,A380_6060,2023-12-13 14:13:00,6.8,"{'temp': '32°C', 'pressure': '1076 hPa', 'vibrations': '1.787502372896503 m/s²'}",0
V09474412,E170_5314,2023-12-13 14:13:00,3.4,"{'temp': '-47°C', 'pressure': '925 hPa', 'vibrations': '0.7405252017923697 m/s²'}",0
V01918260,None_6774,2023-12-13 14:13:00,4.6,"{'temp': '12°C', 'pressure': '1087 hPa', 'vibrations': '4.2075522504904015 m/s²'}",0
V09081118,CRJ900_0428,2023-12-13 14:13:00,5.0,"{'temp': '38°C', 'pressure': '1054 hPa', 'vibrations': '4.646370789291219 m/s²'}",2
V07999361,B747_2822,2023-12-13 14:13:00,2.1,"{'temp': '-30°C', 'pressure': '992 hPa', 'vibrations': '2.3307997098028026 m/s²'}",0
V00519396,B747_1933,2023-12-13 14:13:00,0.6,"{'temp': '-14°C', 'pressure': '979 hPa', 'vibrations': '3.5411619297156047 m/s²'}",0
V05268419,E175_2361,2023-12-13 14:13:00,7.2,"{'temp': '44°C', 'pressure': '937 hPa', 'vibrations': '0.4125411925264705 m/s²'}",0
V07271691,E170_5822,2023-12-13 14:13:00,10.5,"{'temp': '-20°C', 'pressure': '1060 hPa', 'vibrations': '2.532183889138352 m/s²'}",1
V02582371,A380_5479,2023-12-13 14:13:00,8.3,"{'temp': '-25°C', 'pressure': '970 hPa', 'vibrations': '1.8883497369236868 m/s²'}",0
V06232630,CRJ900_5737,2023-12-13 14:13:00,2.3,"{'temp': '-48°C', 'pressure': '994 hPa', 'vibrations': '0.15851834447931146 m/s²'}",0
V03878845,B747_2406,2023-12-13 14:13:00,3.9,"{'temp': '-22°C', 'pressure': '915 hPa', 'vibrations': '3.063622153688079 m/s²'}",0
V03449868,B737_0274,2023-12-13 14:13:00,6.3,"{'temp': '-7°C', 'pressure': '1060 hPa', 'vibrations': '2.1029640993743244 m/s²'}",0
V09842548,None_3415,2023-12-13 14:13:00,2.5,"{'temp': '2°C', 'pressure': '1071 hPa', 'vibrations': '0.2272503122653824 m/s²'}",0
V08758341,E175_0440,2023-12-13 14:13:00,9.3,"{'temp': '35°C', 'pressure': '989 hPa', 'vibrations': '2.3252748530561234 m/s²'}",0
V05277248,B777_1037,2023-12-13 14:13:00,9.8,"{'temp': '-39°C', 'pressure': '998 hPa', 'vibrations': '1.9151040345104786 m/s²'}",1
V04344124,CRJ900_0486,2023-12-13 14:13:00,1.7,"{'temp': '-33°C', 'pressure': '1070 hPa', 'vibrations': '3.6220243546242132 m/s²'}",0
V07724227,CRJ900_3190,2023-12-13 14:13:00,1.9,"{'temp': '-12°C', 'pressure': '1066 hPa', 'vibrations': '2.055082251090971 m/s²'}",0
V02026514,B757_6583,2023-12-13 14:13:00,1.0,"{'temp': '28°C', 'pressure': '944 hPa', 'vibrations': '3.810252547016211 m/s²'}",0
V08482695,CRJ900_5333,2023-12-13 14:13:00,9.8,"{'temp': '-32°C', 'pressure': '1031 hPa', 'vibrations': '0.4951896079669921 m/s²'}",1
V07606113,CRJ900_5255,2023-12-13 14:13:00,7.3,"{'temp': '22°C', 'pressure': '1040 hPa', 'vibrations': '1.5611470095799835 m/s²'}",0
V05603406,CRJ900_4486,2023-12-13 14:13:00,8.7,"{'temp': '5°C', 'pressure': '1096 hPa', 'vibrations': '1.383590909048299 m/s²'}",0
V05038386,None_2407,2023-12-13 14:13:00,9.0,"{'temp': '49°C', 'pressure': '1067 hPa', 'vibrations': '4.182232065940855 m/s²'}",0
V08340833,E170_2289,2023-12-13 14:13:00,7.4,"{'temp': '-27°C', 'pressure': '1067 hPa', 'vibrations': '0.049245435898374046 m/s²'}",0
V06315224,E175_3294,2023-12-13 14:13:00,7.2,"{'temp': '-8°C', 'pressure': '979 hPa', 'vibrations': '1.8149498622917233 m/s²'}",0
V06420854,A320_4466,2023-12-13 14:13:00,4.1,"{'temp': '-31°C', 'pressure': '928 hPa', 'vibrations': '1.9627333694367188 m/s²'}",0
V04655313,B777_6834,2023-12-13 14:13:00,5.6,"{'temp': '-38°C', 'pressure': '1030 hPa', 'vibrations': '3.8963888020893194 m/s²'}",2
V06979015,None_6838,2023-12-13 14:13:00,11.5,"{'temp': '-24°C', 'pressure': '1050 hPa', 'vibrations': '3.8577892769110456 m/s²'}",1
V03281734,B757_2283,2023-12-13 14:13:00,6.3,"{'temp': '20°C', 'pressure': '1019 hPa', 'vibrations': '4.405876441739287 m/s²'}",0
V00961615,E175_0964,2023-12-13 14:13:00,1.4,"{'temp': '45°C', 'pressure': '906 hPa', 'vibrations': '2.246410008627049 m/s²'}",0
V03542571,A350_3017,2023-12-13 14:13:00,4.3,"{'temp': '0°C', 'pressure': '945 hPa', 'vibrations': '4.519479393160944 m/s²'}",2
V01869448,E170_5403,2023-12-13 14:13:00,7.4,"{'temp': '28°C', 'pressure': '940 hPa', 'vibrations': '1.9260273511605475 m/s²'}",0
V02508592,A330_1938,2023-12-13 14:13:00,9.5,"{'temp': '-2°C', 'pressure': '908 hPa', 'vibrations': '2.3675382462950685 m/s²'}",1
V04798207,B767_3156,2023-12-13 14:13:00,11.9,"{'temp': '-4°C', 'pressure': '1084 hPa', 'vibrations': '2.335577102805129 m/s²'}",1
V00108085,A350_3715,2023-12-13 14:13:00,3.5,"{'temp': '-47°C', 'pressure': '1065 hPa', 'vibrations': '3.1822029013684756 m/s²'}",0
V04073810,A330_5384,2023-12-13 14:13:00,4.9,"{'temp': '2°C', 'pressure': '1013 hPa', 'vibrations': '0.7747168700693985 m/s²'}",0
V03773643,A350_5401,2023-12-13 14:13:00,11.9,"{'temp': '37°C', 'pressure': '1044 hPa', 'vibrations': '2.6934089516765103 m/s²'}",2
V01564466,A321_0987,2023-12-13 14:13:00,2.8,"{'temp': '-27°C', 'pressure': '1059 hPa', 'vibrations': '3.4901890078753626 m/s²'}",0
V03102603,E175_4749,2023-12-13 14:13:00,2.2,"{'temp': '-23°C', 'pressure': '952 hPa', 'vibrations': '3.9590453306482294 m/s²'}",0
V01109808,E175_0099,2023-12-13 14:13:00,1.2,"{'temp': '-23°C', 'pressure': '928 hPa', 'vibrations': '3.3404631231246578 m/s²'}",0
V03625419,E175_4832,2023-12-13 14:13:00,10.1,"{'temp': '40°C', 'pressure': '1003 hPa', 'vibrations': '4.023117573954227 m/s²'}",1
V08962729,CRJ700_0354,2023-12-13 14:13:00,11.7,"{'temp': '-17°C', 'pressure': '1058 hPa', 'vibrations': '4.315731140684028 m/s²'}",1
V01108661,E170_0564,2023-12-13 14:13:00,7.1,"{'temp': '47°C', 'pressure': '950 hPa', 'vibrations': '1.067981071113679 m/s²'}",0
V06257959,E170_2173,2023-12-13 14:13:00,7.8,"{'temp': '-22°C', 'pressure': '1048 hPa', 'vibrations': '0.5075848784220155 m/s²'}",0
V04534844,B767_2487,2023-12-13 14:13:00,6.2,"{'temp': '-1°C', 'pressure': '980 hPa', 'vibrations': '0.47031362689110345 m/s²'}",0
V08366663,B747_0302,2023-12-13 14:13:00,9.2,"{'temp': '-1°C', 'pressure': '1004 hPa', 'vibrations': '1.295191296568266 m/s²'}",2
V04218722,B737_2293,2023-12-13 14:13:00,10.6,"{'temp': '7°C', 'pressure': '960 hPa', 'vibrations': '2.7236859002520903 m/s²'}",1
V07048136,CRJ900_2888,2023-12-13 14:13:00,5.2,"{'temp': '44°C', 'pressure': '962 hPa', 'vibrations': '2.517220739634341 m/s²'}",0
V00619002,B747_0175,2023-12-13 14:13:00,7.0,"{'temp': '-25°C', 'pressure': '973 hPa', 'vibrations': '0.02758864465630062 m/s²'}",0
V02303892,A330_2342,2023-12-13 14:13:00,4.7,"{'temp': '42°C', 'pressure': '973 hPa', 'vibrations': '0.05501680014109722 m/s²'}",0
V03319245,E175_5780,2023-12-13 14:13:00,9.0,"{'temp': '37°C', 'pressure': '1014 hPa', 'vibrations': '0.24114120726462018 m/s²'}",0
V09616830,CRJ900_5773,2023-12-13 14:13:00,5.9,"{'temp': '-25°C', 'pressure': '921 hPa', 'vibrations': '1.252732293040502 m/s²'}",0
V02306011,CRJ900_2289,2023-12-13 14:13:00,9.3,"{'temp': '6°C', 'pressure': '969 hPa', 'vibrations': '0.9212473253826498 m/s²'}",0
V05101906,A320_2447,2023-12-13 14:13:00,10.9,"{'temp': '17°C', 'pressure': '1028 hPa', 'vibrations': '0.6317114665404067 m/s²'}",1
V06736851,CRJ900_6200,2023-12-13 14:13:00,10.9,"{'temp': '13°C', 'pressure': '1041 hPa', 'vibrations': '3.1533407504446402 m/s²'}",1
V02249079,CRJ700_2204,2023-12-13 14:13:00,8.6,"{'temp': '3°C', 'pressure': '999 hPa', 'vibrations': '1.1237329155108027 m/s²'}",0
V05261751,B747_1559,2023-12-13 14:13:00,1.8,"{'temp': '1°C', 'pressure': '903 hPa', 'vibrations': '2.853129594145054 m/s²'}",0
V00961656,B757_0577,2023-12-13 14:13:00,10.1,"{'temp': '-44°C', 'pressure': '1065 hPa', 'vibrations': '3.514201876833938 m/s²'}",1
V03189094,A380_5954,2023-12-13 14:13:00,7.3,"{'temp': '2°C', 'pressure': '1064 hPa', 'vibrations': '2.8824504761392973 m/s²'}",0
V01602550,B737_6821,2023-12-13 14:13:00,1.0,"{'temp': '-19°C', 'pressure': '976 hPa', 'vibrations': '0.35398799165036465 m/s²'}",0
V05843329,E175_1224,2023-12-13 14:13:00,7.3,"{'temp': '44°C', 'pressure': '1058 hPa', 'vibrations': '1.6926154279064975 m/s²'}",0
V01754114,E170_5474,2023-12-13 14:13:00,10.9,"{'temp': '-18°C', 'pressure': '1016 hPa', 'vibrations': '1.6857391926402987 m/s²'}",1
V01376622,B757_0500,2023-12-13 14:13:00,0.7,"{'temp': '2°C', 'pressure': '975 hPa', 'vibrations': '4.2925421206714365 m/s²'}",0
V03306886,B757_1013,2023-12-13 14:13:00,2.8,"{'temp': '18°C', 'pressure': '941 hPa', 'vibrations': '4.790204862964919 m/s²'}",0
V07388718,A320_0039,2023-12-13 14:13:00,5.0,"{'temp': '32°C', 'pressure': '1053 hPa', 'vibrations': '3.5870664785723028 m/s²'}",0
V05509060,E170_4894,2023-12-13 14:13:00,9.7,"{'temp': '32°C', 'pressure': '926 hPa', 'vibrations': '1.152972290056603 m/s²'}",1
V04899986,None_1237,2023-12-13 14:13:00,8.1,"{'temp': '33°C', 'pressure': '965 hPa', 'vibrations': '4.072115478914365 m/s²'}",0
V08961171,A340_0646,2023-12-13 14:13:00,4.8,"{'temp': '-21°C', 'pressure': '977 hPa', 'vibrations': '2.6023797947827942 m/s²'}",0
V08525644,CRJ700_5389,2023-12-13 14:13:00,6.2,"{'temp': '-2°C', 'pressure': '1013 hPa', 'vibrations': '3.729882184188334 m/s²'}",0
V06892171,A340_2112,2023-12-13 14:13:00,9.1,"{'temp': '-31°C', 'pressure': '1093 hPa', 'vibrations': '1.3987151949136467 m/s²'}",0
V06202625,CRJ700_6475,2023-12-13 14:13:00,0.7,"{'temp': '-10°C', 'pressure': '1005 hPa', 'vibrations': '4.44258813844506 m/s²'}",2
V09107470,None_0075,2023-12-13 14:13:00,7.6,"{'temp': '17°C', 'pressure': '938 hPa', 'vibrations': '2.87791737588629 m/s²'}",0
V06492788,E175_0808,2023-12-13 14:13:00,9.6,"{'temp': '49°C', 'pressure': '902 hPa', 'vibrations': '4.4529934778101286 m/s²'}",1
V03198458,CRJ700_1377,2023-12-13 14:13:00,7.4,"{'temp': '-29°C', 'pressure': '1023 hPa', 'vibrations': '0.354564972588024 m/s²'}",0
V04996604,None_2077,2023-12-13 14:13:00,2.7,"{'temp': '-29°C', 'pressure': '934 hPa', 'vibrations': '0.731099606156963 m/s²'}",0
V03863345,B767_6273,2023-12-13 14:13:00,6.5,"{'temp': '26°C', 'pressure': '948 hPa', 'vibrations': '0.8711130154088481 m/s²'}",0
V04523676,E175_0583,2023-12-13 14:13:00,9.0,"{'temp': '41°C', 'pressure': '1077 hPa', 'vibrations': '3.1444806641084466 m/s²'}",0
V05162842,None_1554,2023-12-13 14:13:00,0.9,"{'temp': '11°C', 'pressure': '906 hPa', 'vibrations': '3.0206566576089355 m/s²'}",0
V09272209,A330_5589,2023-12-13 14:13:00,1.8,"{'temp': '-38°C', 'pressure': '906 hPa', 'vibrations': '4.862988164959826 m/s²'}",0
V00334744,B747_0910,2023-12-13 14:13:00,8.3,"{'temp': '-33°C', 'pressure': '903 hPa', 'vibrations': '0.13698373553763465 m/s²'}",0
V08251697,B747_0607,2023-12-13 14:13:00,10.8,"{'temp': '-45°C', 'pressure': '1059 hPa', 'vibrations': '3.994412108622277 m/s²'}",1
V06567454,B767_1623,2023-12-13 14:13:00,7.1,"{'temp': '-28°C', 'pressure': '903 hPa', 'vibrations': '3.9587753620629518 m/s²'}",0
V06268032,E170_4877,2023-12-13 14:13:00,5.2,"{'temp': '13°C', 'pressure': '977 hPa', 'vibrations': '0.9650268155960617 m/s²'}",0
V08611242,B737_0842,2023-12-13 14:13:00,6.7,"{'temp': '-33°C', 'pressure': '1064 hPa', 'vibrations': '0.29116989403700055 m/s²'}",0
V07052367,A320_6954,2023-12-13 14:13:00,0.8,"{'temp': '32°C', 'pressure': '918 hPa', 'vibrations': '1.0601270263761942 m/s²'}",0
V00292546,A340_2833,2023-12-13 14:13:00,7.1,"{'temp': '18°C', 'pressure': '951 hPa', 'vibrations': '2.43186564425209 m/s²'}",0
V01884244,A321_3449,2023-12-13 14:13:00,8.7,"{'temp': '13°C', 'pressure': '959 hPa', 'vibrations': '0.34286598553652625 m/s²'}",0
V04267479,E175_4239,2023-12-13 14:13:00,9.8,"{'temp': '-41°C', 'pressure': '936 hPa', 'vibrations': '0.09126470444267676 m/s²'}",1
