ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V03956061,None_0075,2023-11-08 14:13:00,2.5,"{'temp': '44°C', 'pressure': '1015 hPa', 'vibrations': '0.8822538621810716 m/s²'}",0
V05567970,B767_6273,2023-11-08 14:13:00,7.9,"{'temp': '-24°C', 'pressure': '953 hPa', 'vibrations': '3.402878937483194 m/s²'}",2
V09872634,B737_2584,2023-11-08 14:13:00,5.6,"{'temp': '-49°C', 'pressure': '939 hPa', 'vibrations': '0.7325598200847844 m/s²'}",2
V02779693,CRJ700_4473,2023-11-08 14:13:00,6.8,"{'temp': '11°C', 'pressure': '1099 hPa', 'vibrations': '4.015848855177502 m/s²'}",0
V02323055,B757_0500,2023-11-08 14:13:00,2.9,"{'temp': '-33°C', 'pressure': '1085 hPa', 'vibrations': '0.7999842739643087 m/s²'}",0
V02080243,E175_4749,2023-11-08 14:13:00,10.9,"{'temp': '-22°C', 'pressure': '1080 hPa', 'vibrations': '2.299578265610162 m/s²'}",1
V07355450,A340_3881,2023-11-08 14:13:00,11.6,"{'temp': '-12°C', 'pressure': '1020 hPa', 'vibrations': '3.0519277445548987 m/s²'}",1
V05502227,A321_4814,2023-11-08 14:13:00,5.0,"{'temp': '36°C', 'pressure': '951 hPa', 'vibrations': '0.6487656880363796 m/s²'}",2
V01129139,B737_2009,2023-11-08 14:13:00,9.4,"{'temp': '-31°C', 'pressure': '958 hPa', 'vibrations': '3.290146162871921 m/s²'}",0
V02077275,A320_2447,2023-11-08 14:13:00,9.5,"{'temp': '-35°C', 'pressure': '1014 hPa', 'vibrations': '2.4076095652337566 m/s²'}",1
V05749775,B747_0302,2023-11-08 14:13:00,2.0,"{'temp': '-13°C', 'pressure': '1064 hPa', 'vibrations': '4.102635799530075 m/s²'}",0
V07310757,A321_6216,2023-11-08 14:13:00,0.9,"{'temp': '-37°C', 'pressure': '936 hPa', 'vibrations': '1.8868184519804843 m/s²'}",0
V08158991,CRJ900_5737,2023-11-08 14:13:00,7.8,"{'temp': '-28°C', 'pressure': '947 hPa', 'vibrations': '3.6537105347830994 m/s²'}",0
V08085540,A320_2772,2023-11-08 14:13:00,7.1,"{'temp': '40°C', 'pressure': '1019 hPa', 'vibrations': '3.918141302295517 m/s²'}",2
V09532853,B767_1128,2023-11-08 14:13:00,2.6,"{'temp': '-50°C', 'pressure': '909 hPa', 'vibrations': '4.708513337511783 m/s²'}",0
V05680633,CRJ900_6725,2023-11-08 14:13:00,4.4,"{'temp': '5°C', 'pressure': '944 hPa', 'vibrations': '1.2323584122988407 m/s²'}",0
V00405555,None_0385,2023-11-08 14:13:00,6.7,"{'temp': '-35°C', 'pressure': '953 hPa', 'vibrations': '3.2828594778956166 m/s²'}",2
V00663925,B747_6830,2023-11-08 14:13:00,2.7,"{'temp': '-48°C', 'pressure': '1084 hPa', 'vibrations': '2.2517373399290186 m/s²'}",0
V02415193,E170_2532,2023-11-08 14:13:00,1.2,"{'temp': '-30°C', 'pressure': '1059 hPa', 'vibrations': '2.823712467167976 m/s²'}",0
V01891852,B737_6470,2023-11-08 14:13:00,5.8,"{'temp': '28°C', 'pressure': '1012 hPa', 'vibrations': '4.361130968943392 m/s²'}",0
V00760989,E175_0583,2023-11-08 14:13:00,10.7,"{'temp': '-8°C', 'pressure': '1007 hPa', 'vibrations': '0.8389934625391721 m/s²'}",1
V04024074,B757_2709,2023-11-08 14:13:00,6.9,"{'temp': '-20°C', 'pressure': '1079 hPa', 'vibrations': '2.7510762243855185 m/s²'}",0
V06870144,B757_1707,2023-11-08 14:13:00,5.5,"{'temp': '43°C', 'pressure': '1061 hPa', 'vibrations': '3.7925955360372123 m/s²'}",0
V00509131,B757_6583,2023-11-08 14:13:00,2.0,"{'temp': '-23°C', 'pressure': '1084 hPa', 'vibrations': '1.343166328823517 m/s²'}",0
V09322179,None_6608,2023-11-08 14:13:00,0.7,"{'temp': '7°C', 'pressure': '924 hPa', 'vibrations': '4.738127921530407 m/s²'}",0
V00878927,CRJ900_5773,2023-11-08 14:13:00,7.5,"{'temp': '17°C', 'pressure': '1075 hPa', 'vibrations': '4.043044889105671 m/s²'}",0
V05676301,A320_6052,2023-11-08 14:13:00,0.7,"{'temp': '-34°C', 'pressure': '1067 hPa', 'vibrations': '4.512288484020255 m/s²'}",0
V09289496,CRJ700_1377,2023-11-08 14:13:00,3.6,"{'temp': '-40°C', 'pressure': '1020 hPa', 'vibrations': '0.43739382677678296 m/s²'}",0
V08715513,None_6838,2023-11-08 14:13:00,8.1,"{'temp': '42°C', 'pressure': '1024 hPa', 'vibrations': '0.3138049824732181 m/s²'}",0
V06395751,CRJ700_5378,2023-11-08 14:13:00,5.8,"{'temp': '19°C', 'pressure': '914 hPa', 'vibrations': '4.734561365119717 m/s²'}",2
V05849923,B747_0910,2023-11-08 14:13:00,11.5,"{'temp': '47°C', 'pressure': '981 hPa', 'vibrations': '2.283260784548857 m/s²'}",1
V03478767,B747_1933,2023-11-08 14:13:00,5.4,"{'temp': '-42°C', 'pressure': '996 hPa', 'vibrations': '0.7070321588095552 m/s²'}",0
V07103553,B777_3285,2023-11-08 14:13:00,5.0,"{'temp': '-13°C', 'pressure': '1034 hPa', 'vibrations': '4.575797029518074 m/s²'}",0
V06356636,B737_0342,2023-11-08 14:13:00,3.2,"{'temp': '-33°C', 'pressure': '952 hPa', 'vibrations': '1.0826297259391566 m/s²'}",2
V07683129,A350_3187,2023-11-08 14:13:00,0.5,"{'temp': '24°C', 'pressure': '1060 hPa', 'vibrations': '2.8473675092271558 m/s²'}",0
V08361867,A350_3715,2023-11-08 14:13:00,2.3,"{'temp': '-39°C', 'pressure': '1074 hPa', 'vibrations': '1.468613702594452 m/s²'}",0
V09610473,None_0163,2023-11-08 14:13:00,2.1,"{'temp': '44°C', 'pressure': '916 hPa', 'vibrations': '3.609580311317926 m/s²'}",2
V09324504,A321_4569,2023-11-08 14:13:00,11.7,"{'temp': '-33°C', 'pressure': '941 hPa', 'vibrations': '1.5636599606198431 m/s²'}",1
V05674514,A330_2342,2023-11-08 14:13:00,5.6,"{'temp': '17°C', 'pressure': '1059 hPa', 'vibrations': '2.4677772100066013 m/s²'}",0
V01830649,None_3322,2023-11-08 14:13:00,9.9,"{'temp': '-14°C', 'pressure': '1067 hPa', 'vibrations': '2.668884039579425 m/s²'}",1
V01451222,E175_4832,2023-11-08 14:13:00,2.5,"{'temp': '-47°C', 'pressure': '982 hPa', 'vibrations': '0.9408481811618519 m/s²'}",0
V08853134,CRJ900_5158,2023-11-08 14:13:00,10.3,"{'temp': '-8°C', 'pressure': '933 hPa', 'vibrations': '0.3339504777530228 m/s²'}",2
V04854552,B767_3156,2023-11-08 14:13:00,8.3,"{'temp': '40°C', 'pressure': '928 hPa', 'vibrations': '1.6772819863873507 m/s²'}",0
V03209079,B747_2822,2023-11-08 14:13:00,8.1,"{'temp': '32°C', 'pressure': '968 hPa', 'vibrations': '3.6545179957095897 m/s²'}",0
V01288424,E170_0564,2023-11-08 14:13:00,4.8,"{'temp': '-36°C', 'pressure': '948 hPa', 'vibrations': '3.598504889936061 m/s²'}",0
V00187372,E175_0649,2023-11-08 14:13:00,4.2,"{'temp': '-34°C', 'pressure': '1083 hPa', 'vibrations': '4.290992272896148 m/s²'}",2
V09956276,E175_1713,2023-11-08 14:13:00,4.3,"{'temp': '-27°C', 'pressure': '1048 hPa', 'vibrations': '0.7913112627203189 m/s²'}",0
V06451177,A320_4881,2023-11-08 14:13:00,10.5,"{'temp': '46°C', 'pressure': '1054 hPa', 'vibrations': '0.852001114671192 m/s²'}",2
V09101975,A330_1129,2023-11-08 14:13:00,9.7,"{'temp': '-11°C', 'pressure': '973 hPa', 'vibrations': '2.0891826239716704 m/s²'}",1
V07174180,None_2407,2023-11-08 14:13:00,1.8,"{'temp': '-49°C', 'pressure': '983 hPa', 'vibrations': '4.855284798637246 m/s²'}",0
V02775626,B747_1559,2023-11-08 14:13:00,11.5,"{'temp': '7°C', 'pressure': '947 hPa', 'vibrations': '1.4273364747026411 m/s²'}",1
V08654717,E175_5083,2023-11-08 14:13:00,10.1,"{'temp': '30°C', 'pressure': '1000 hPa', 'vibrations': '0.13580641721521347 m/s²'}",1
V00970991,B747_4253,2023-11-08 14:13:00,5.9,"{'temp': '-20°C', 'pressure': '1057 hPa', 'vibrations': '3.511212539287322 m/s²'}",0
V06965815,A350_5575,2023-11-08 14:13:00,5.4,"{'temp': '42°C', 'pressure': '907 hPa', 'vibrations': '0.4030494966778736 m/s²'}",0
V00981915,E175_0488,2023-11-08 14:13:00,9.7,"{'temp': '38°C', 'pressure': '931 hPa', 'vibrations': '4.318584895947329 m/s²'}",1
V09962657,A321_0613,2023-11-08 14:13:00,11.7,"{'temp': '-19°C', 'pressure': '917 hPa', 'vibrations': '1.5830281019892756 m/s²'}",1
V04845372,E170_1474,2023-11-08 14:13:00,1.2,"{'temp': '-21°C', 'pressure': '1041 hPa', 'vibrations': '3.968632573590571 m/s²'}",0
