ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V02454680,A350_1948,2023-12-27 14:13:00,11.3,"{'temp': '-23°C', 'pressure': '901 hPa', 'vibrations': '1.9449994369264907 m/s²'}",1
V08873425,E170_4304,2023-12-27 14:13:00,3.9,"{'temp': '2°C', 'pressure': '943 hPa', 'vibrations': '2.5534349346348635 m/s²'}",0
V06285335,E175_0808,2023-12-27 14:13:00,10.7,"{'temp': '5°C', 'pressure': '1059 hPa', 'vibrations': '3.5166472732333958 m/s²'}",1
V00570288,B747_0607,2023-12-27 14:13:00,0.8,"{'temp': '7°C', 'pressure': '962 hPa', 'vibrations': '0.945318341595775 m/s²'}",2
V07887617,CRJ700_5389,2023-12-27 14:13:00,6.5,"{'temp': '38°C', 'pressure': '997 hPa', 'vibrations': '1.1282991395753295 m/s²'}",0
V02682863,B767_2723,2023-12-27 14:13:00,2.8,"{'temp': '22°C', 'pressure': '975 hPa', 'vibrations': '3.1804324664242154 m/s²'}",2
V02771665,B747_6830,2023-12-27 14:13:00,9.2,"{'temp': '-50°C', 'pressure': '984 hPa', 'vibrations': '4.241665715296231 m/s²'}",0
V04639574,None_6838,2023-12-27 14:13:00,4.6,"{'temp': '7°C', 'pressure': '943 hPa', 'vibrations': '1.9593445126065911 m/s²'}",0
V04689010,CRJ900_0486,2023-12-27 14:13:00,8.1,"{'temp': '12°C', 'pressure': '1018 hPa', 'vibrations': '1.4833902404379107 m/s²'}",2
V01614185,E175_1713,2023-12-27 14:13:00,3.3,"{'temp': '42°C', 'pressure': '946 hPa', 'vibrations': '3.345388588919049 m/s²'}",0
V07944165,B767_2195,2023-12-27 14:13:00,6.2,"{'temp': '21°C', 'pressure': '1005 hPa', 'vibrations': '1.582422811843175 m/s²'}",0
V01015346,A320_0020,2023-12-27 14:13:00,2.9,"{'temp': '41°C', 'pressure': '1088 hPa', 'vibrations': '4.144142271311797 m/s²'}",0
V02992109,CRJ700_2805,2023-12-27 14:13:00,10.1,"{'temp': '49°C', 'pressure': '1090 hPa', 'vibrations': '4.781858120534315 m/s²'}",1
V06980323,B757_2631,2023-12-27 14:13:00,6.5,"{'temp': '29°C', 'pressure': '1059 hPa', 'vibrations': '2.7646660734053743 m/s²'}",0
V04935155,E170_1384,2023-12-27 14:13:00,8.6,"{'temp': '-26°C', 'pressure': '996 hPa', 'vibrations': '2.4108733800598676 m/s²'}",0
V01596045,B747_0910,2023-12-27 14:13:00,0.8,"{'temp': '15°C', 'pressure': '958 hPa', 'vibrations': '1.1081011144882857 m/s²'}",0
V01554343,B757_0284,2023-12-27 14:13:00,4.5,"{'temp': '27°C', 'pressure': '918 hPa', 'vibrations': '4.3913097296616135 m/s²'}",0
V06702784,CRJ900_6891,2023-12-27 14:13:00,11.5,"{'temp': '14°C', 'pressure': '1067 hPa', 'vibrations': '0.5002302555038285 m/s²'}",1
V07699451,CRJ900_2888,2023-12-27 14:13:00,6.1,"{'temp': '-17°C', 'pressure': '1064 hPa', 'vibrations': '1.760769254042348 m/s²'}",0
V08626554,B737_0274,2023-12-27 14:13:00,3.8,"{'temp': '-29°C', 'pressure': '971 hPa', 'vibrations': '2.4393459388571066 m/s²'}",2
V03861354,A320_3792,2023-12-27 14:13:00,3.4,"{'temp': '31°C', 'pressure': '1025 hPa', 'vibrations': '1.3371875068431416 m/s²'}",0
V04559221,A330_5589,2023-12-27 14:13:00,7.9,"{'temp': '21°C', 'pressure': '967 hPa', 'vibrations': '4.929458147080327 m/s²'}",0
V02698015,A321_0987,2023-12-27 14:13:00,2.1,"{'temp': '-24°C', 'pressure': '1045 hPa', 'vibrations': '4.2742031909497555 m/s²'}",0
V08162604,CRJ900_5333,2023-12-27 14:13:00,3.8,"{'temp': '1°C', 'pressure': '1042 hPa', 'vibrations': '1.7123947722656903 m/s²'}",0
