ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V08306516,CRJ700_2277,2023-11-25 14:13:00,2.1,"{'temp': '6°C', 'pressure': '924 hPa', 'vibrations': '0.027229741179481404 m/s²'}",0
V05761620,A321_0467,2023-11-25 14:13:00,2.2,"{'temp': '32°C', 'pressure': '1050 hPa', 'vibrations': '2.33513915920635 m/s²'}",0
V05556568,E175_0649,2023-11-25 14:13:00,4.4,"{'temp': '28°C', 'pressure': '1084 hPa', 'vibrations': '0.1760223563189811 m/s²'}",0
V02447644,B757_6583,2023-11-25 14:13:00,7.9,"{'temp': '32°C', 'pressure': '1011 hPa', 'vibrations': '3.3434303009619537 m/s²'}",0
V09680177,None_2077,2023-11-25 14:13:00,2.2,"{'temp': '-10°C', 'pressure': '1094 hPa', 'vibrations': '3.6044478404667606 m/s²'}",0
V02948844,E170_1621,2023-11-25 14:13:00,2.4,"{'temp': '6°C', 'pressure': '968 hPa', 'vibrations': '3.948069385118947 m/s²'}",0
V06477589,E170_5474,2023-11-25 14:13:00,5.1,"{'temp': '39°C', 'pressure': '1095 hPa', 'vibrations': '4.925109455718131 m/s²'}",0
V07492798,A320_3792,2023-11-25 14:13:00,0.9,"{'temp': '-26°C', 'pressure': '1028 hPa', 'vibrations': '4.404334194863006 m/s²'}",0
V05227212,B737_3698,2023-11-25 14:13:00,8.7,"{'temp': '-2°C', 'pressure': '1050 hPa', 'vibrations': '2.574515711693326 m/s²'}",0
V08209856,B767_1128,2023-11-25 14:13:00,11.9,"{'temp': '29°C', 'pressure': '1009 hPa', 'vibrations': '4.078277279676063 m/s²'}",1
V03796170,A320_0063,2023-11-25 14:13:00,9.8,"{'temp': '-35°C', 'pressure': '924 hPa', 'vibrations': '1.1548022132756608 m/s²'}",1
V02396965,A340_2112,2023-11-25 14:13:00,6.5,"{'temp': '1°C', 'pressure': '1051 hPa', 'vibrations': '2.7705197528615204 m/s²'}",0
V02178162,A330_5923,2023-11-25 14:13:00,1.8,"{'temp': '-3°C', 'pressure': '1023 hPa', 'vibrations': '1.8238924937739691 m/s²'}",0
V06766568,CRJ700_5378,2023-11-25 14:13:00,7.8,"{'temp': '28°C', 'pressure': '1045 hPa', 'vibrations': '0.7377195734496206 m/s²'}",0
V02697334,B737_0608,2023-11-25 14:13:00,11.6,"{'temp': '4°C', 'pressure': '979 hPa', 'vibrations': '3.7692211036990324 m/s²'}",1
V03305554,CRJ900_1184,2023-11-25 14:13:00,6.8,"{'temp': '-19°C', 'pressure': '1082 hPa', 'vibrations': '0.39121354332402714 m/s²'}",0
V04056382,B767_2487,2023-11-25 14:13:00,8.4,"{'temp': '-45°C', 'pressure': '930 hPa', 'vibrations': '1.644133838972499 m/s²'}",0
V04709350,B777_1363,2023-11-25 14:13:00,2.5,"{'temp': '-24°C', 'pressure': '1011 hPa', 'vibrations': '0.7756129849309645 m/s²'}",0
V06935640,None_1554,2023-11-25 14:13:00,7.6,"{'temp': '15°C', 'pressure': '976 hPa', 'vibrations': '2.2156697240324568 m/s²'}",0
V02314099,B747_6830,2023-11-25 14:13:00,2.8,"{'temp': '4°C', 'pressure': '909 hPa', 'vibrations': '2.998744521099401 m/s²'}",0
V00206327,A350_5005,2023-11-25 14:13:00,2.5,"{'temp': '-36°C', 'pressure': '905 hPa', 'vibrations': '3.4044732641267172 m/s²'}",0
V02141903,None_3415,2023-11-25 14:13:00,3.3,"{'temp': '-19°C', 'pressure': '1040 hPa', 'vibrations': '4.600598106186387 m/s²'}",0
V03357472,B747_4253,2023-11-25 14:13:00,7.6,"{'temp': '26°C', 'pressure': '1098 hPa', 'vibrations': '2.68052291613941 m/s²'}",0
V06845040,B777_2551,2023-11-25 14:13:00,3.9,"{'temp': '-9°C', 'pressure': '955 hPa', 'vibrations': '4.276472434802995 m/s²'}",0
V02775217,A321_0987,2023-11-25 14:13:00,4.4,"{'temp': '-22°C', 'pressure': '1080 hPa', 'vibrations': '4.86743669682669 m/s²'}",0
V04029251,E170_4304,2023-11-25 14:13:00,9.5,"{'temp': '39°C', 'pressure': '971 hPa', 'vibrations': '0.23061608071041184 m/s²'}",1
V03432990,E170_4298,2023-11-25 14:13:00,8.7,"{'temp': '36°C', 'pressure': '965 hPa', 'vibrations': '4.209575179279486 m/s²'}",0
V06866252,B737_0318,2023-11-25 14:13:00,0.7,"{'temp': '37°C', 'pressure': '1096 hPa', 'vibrations': '1.6683122656139941 m/s²'}",0
V08514827,CRJ900_5333,2023-11-25 14:13:00,1.9,"{'temp': '-38°C', 'pressure': '984 hPa', 'vibrations': '0.18843684728122867 m/s²'}",0
V05306063,B767_5851,2023-11-25 14:13:00,8.2,"{'temp': '42°C', 'pressure': '1079 hPa', 'vibrations': '2.93404735906718 m/s²'}",0
V04099105,B777_1042,2023-11-25 14:13:00,3.2,"{'temp': '-30°C', 'pressure': '951 hPa', 'vibrations': '4.298100363342777 m/s²'}",0
V05508611,E170_2644,2023-11-25 14:13:00,9.8,"{'temp': '-21°C', 'pressure': '916 hPa', 'vibrations': '1.9065961415774964 m/s²'}",1
V02813851,B757_0577,2023-11-25 14:13:00,6.8,"{'temp': '-35°C', 'pressure': '901 hPa', 'vibrations': '0.3698267193715399 m/s²'}",0
V02103934,B747_1559,2023-11-25 14:13:00,7.4,"{'temp': '-17°C', 'pressure': '936 hPa', 'vibrations': '0.9544015994308647 m/s²'}",0
V00527502,None_6774,2023-11-25 14:13:00,8.8,"{'temp': '-45°C', 'pressure': '1014 hPa', 'vibrations': '4.262013356386511 m/s²'}",0
V02677441,None_6838,2023-11-25 14:13:00,3.6,"{'temp': '16°C', 'pressure': '1037 hPa', 'vibrations': '0.9480901243313672 m/s²'}",0
V03670870,B777_6834,2023-11-25 14:13:00,10.5,"{'temp': '0°C', 'pressure': '1026 hPa', 'vibrations': '1.1999446626483146 m/s²'}",1
V08251401,CRJ700_6475,2023-11-25 14:13:00,3.5,"{'temp': '-8°C', 'pressure': '957 hPa', 'vibrations': '2.617106772992422 m/s²'}",0
V04686150,CRJ900_4486,2023-11-25 14:13:00,1.1,"{'temp': '-9°C', 'pressure': '1046 hPa', 'vibrations': '1.5727256225367308 m/s²'}",0
V08450224,A340_3881,2023-11-25 14:13:00,7.4,"{'temp': '18°C', 'pressure': '1011 hPa', 'vibrations': '3.74832466308934 m/s²'}",0
V04632152,B737_6470,2023-11-25 14:13:00,10.4,"{'temp': '40°C', 'pressure': '996 hPa', 'vibrations': '3.787176269955006 m/s²'}",1
V08858471,B767_3156,2023-11-25 14:13:00,2.7,"{'temp': '50°C', 'pressure': '917 hPa', 'vibrations': '1.1104065594994394 m/s²'}",0
V03062960,A350_3715,2023-11-25 14:13:00,9.6,"{'temp': '34°C', 'pressure': '1100 hPa', 'vibrations': '1.124191786907192 m/s²'}",1
V05783617,A321_0732,2023-11-25 14:13:00,1.8,"{'temp': '12°C', 'pressure': '933 hPa', 'vibrations': '4.503915680358408 m/s²'}",0
V07781589,E175_4239,2023-11-25 14:13:00,10.6,"{'temp': '9°C', 'pressure': '1058 hPa', 'vibrations': '1.962738866796054 m/s²'}",1
V08922739,E170_0564,2023-11-25 14:13:00,0.9,"{'temp': '13°C', 'pressure': '936 hPa', 'vibrations': '4.734357140547299 m/s²'}",0
V04210350,A320_6052,2023-11-25 14:13:00,0.9,"{'temp': '34°C', 'pressure': '1057 hPa', 'vibrations': '1.1820368160369394 m/s²'}",0
V04810224,None_3322,2023-11-25 14:13:00,7.8,"{'temp': '13°C', 'pressure': '905 hPa', 'vibrations': '0.6637197853691373 m/s²'}",0
V09478087,A320_4881,2023-11-25 14:13:00,10.4,"{'temp': '42°C', 'pressure': '939 hPa', 'vibrations': '1.1774226298512653 m/s²'}",1
V02798363,A340_0646,2023-11-25 14:13:00,7.4,"{'temp': '41°C', 'pressure': '991 hPa', 'vibrations': '0.5360715062576971 m/s²'}",0
V04822074,B747_0910,2023-11-25 14:13:00,7.4,"{'temp': '-49°C', 'pressure': '1075 hPa', 'vibrations': '4.093368212382356 m/s²'}",0
V08612524,CRJ700_0354,2023-11-25 14:13:00,2.2,"{'temp': '47°C', 'pressure': '1040 hPa', 'vibrations': '3.507022079212155 m/s²'}",0
V03930912,CRJ700_1377,2023-11-25 14:13:00,3.6,"{'temp': '28°C', 'pressure': '939 hPa', 'vibrations': '2.841997921309962 m/s²'}",0
V04778152,B757_2283,2023-11-25 14:13:00,0.7,"{'temp': '24°C', 'pressure': '985 hPa', 'vibrations': '2.755968630283191 m/s²'}",0
V05466222,B757_3072,2023-11-25 14:13:00,4.5,"{'temp': '1°C', 'pressure': '974 hPa', 'vibrations': '3.69887651929477 m/s²'}",0
V00457459,A330_1563,2023-11-25 14:13:00,8.7,"{'temp': '24°C', 'pressure': '1039 hPa', 'vibrations': '0.7837193681241716 m/s²'}",0
V05327293,E170_2532,2023-11-25 14:13:00,5.8,"{'temp': '18°C', 'pressure': '1028 hPa', 'vibrations': '0.94250566644417 m/s²'}",0
V00676128,B757_2631,2023-11-25 14:13:00,4.7,"{'temp': '-49°C', 'pressure': '951 hPa', 'vibrations': '1.8801040470109531 m/s²'}",0
