ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V04141039,B767_0657,2023-12-24 14:13:00,7.5,"{'temp': '26°C', 'pressure': '914 hPa', 'vibrations': '0.3495473768606261 m/s²'}",0
V02433249,B757_3072,2023-12-24 14:13:00,9.5,"{'temp': '-27°C', 'pressure': '1072 hPa', 'vibrations': '0.7152056031895121 m/s²'}",1
V00279634,B767_2487,2023-12-24 14:13:00,5.9,"{'temp': '6°C', 'pressure': '947 hPa', 'vibrations': '4.768202296294504 m/s²'}",0
V07994046,A350_5401,2023-12-24 14:13:00,9.4,"{'temp': '-28°C', 'pressure': '1097 hPa', 'vibrations': '2.074963253476732 m/s²'}",0
V07187598,A350_3017,2023-12-24 14:13:00,11.2,"{'temp': '31°C', 'pressure': '985 hPa', 'vibrations': '0.2397514661666572 m/s²'}",1
V00226271,A340_2833,2023-12-24 14:13:00,4.2,"{'temp': '-13°C', 'pressure': '1075 hPa', 'vibrations': '0.24546154847426005 m/s²'}",0
V04944489,A380_6060,2023-12-24 14:13:00,9.3,"{'temp': '7°C', 'pressure': '1005 hPa', 'vibrations': '3.3038289311182822 m/s²'}",0
V07196617,E170_4304,2023-12-24 14:13:00,8.5,"{'temp': '11°C', 'pressure': '1005 hPa', 'vibrations': '2.1774555826415263 m/s²'}",0
V09164948,E175_6291,2023-12-24 14:13:00,7.8,"{'temp': '10°C', 'pressure': '1048 hPa', 'vibrations': '2.994569018381758 m/s²'}",0
V06725923,CRJ900_5773,2023-12-24 14:13:00,0.7,"{'temp': '-31°C', 'pressure': '1025 hPa', 'vibrations': '2.8437266272257418 m/s²'}",0
V00964972,A330_1938,2023-12-24 14:13:00,0.7,"{'temp': '-46°C', 'pressure': '947 hPa', 'vibrations': '3.786441585786812 m/s²'}",0
V07651205,B737_1878,2023-12-24 14:13:00,6.7,"{'temp': '-5°C', 'pressure': '1083 hPa', 'vibrations': '0.946775999110871 m/s²'}",0
V02027522,B767_3223,2023-12-24 14:13:00,8.0,"{'temp': '-2°C', 'pressure': '1082 hPa', 'vibrations': '3.8150566238082777 m/s²'}",2
V02422437,E175_2361,2023-12-24 14:13:00,4.6,"{'temp': '29°C', 'pressure': '995 hPa', 'vibrations': '0.8993274418756059 m/s²'}",0
V06062034,None_5391,2023-12-24 14:13:00,0.5,"{'temp': '40°C', 'pressure': '938 hPa', 'vibrations': '1.570110758361034 m/s²'}",0
V02210657,A320_4603,2023-12-24 14:13:00,5.8,"{'temp': '-18°C', 'pressure': '976 hPa', 'vibrations': '4.912698674247639 m/s²'}",0
V07445081,E170_5474,2023-12-24 14:13:00,9.8,"{'temp': '45°C', 'pressure': '1068 hPa', 'vibrations': '2.759332519099904 m/s²'}",1
V06134057,B737_2009,2023-12-24 14:13:00,0.6,"{'temp': '16°C', 'pressure': '1093 hPa', 'vibrations': '3.25164652391181 m/s²'}",0
V03493170,B737_0274,2023-12-24 14:13:00,3.0,"{'temp': '18°C', 'pressure': '1051 hPa', 'vibrations': '3.3833830937254983 m/s²'}",0
V03461615,A320_0063,2023-12-24 14:13:00,3.0,"{'temp': '-12°C', 'pressure': '1057 hPa', 'vibrations': '3.4798842992228787 m/s²'}",0
V05021041,E175_5323,2023-12-24 14:13:00,8.5,"{'temp': '39°C', 'pressure': '1067 hPa', 'vibrations': '2.0251229083841564 m/s²'}",2
V09196614,A330_5932,2023-12-24 14:13:00,3.6,"{'temp': '18°C', 'pressure': '1078 hPa', 'vibrations': '4.595342780576762 m/s²'}",0
V02980626,B757_6583,2023-12-24 14:13:00,0.8,"{'temp': '28°C', 'pressure': '980 hPa', 'vibrations': '3.2800770807598205 m/s²'}",0
V07361651,A340_0646,2023-12-24 14:13:00,1.5,"{'temp': '-28°C', 'pressure': '1052 hPa', 'vibrations': '1.2375217963919616 m/s²'}",0
V03694858,CRJ700_5389,2023-12-24 14:13:00,2.8,"{'temp': '9°C', 'pressure': '1067 hPa', 'vibrations': '2.023318839697753 m/s²'}",0
V07216861,A330_1563,2023-12-24 14:13:00,0.8,"{'temp': '6°C', 'pressure': '1053 hPa', 'vibrations': '0.39311021863572937 m/s²'}",0
V05235271,B737_5252,2023-12-24 14:13:00,11.9,"{'temp': '25°C', 'pressure': '923 hPa', 'vibrations': '2.124741966010145 m/s²'}",1
V01195700,None_0118,2023-12-24 14:13:00,7.7,"{'temp': '-46°C', 'pressure': '972 hPa', 'vibrations': '4.960357096153974 m/s²'}",0
V02856062,E170_2532,2023-12-24 14:13:00,4.7,"{'temp': '6°C', 'pressure': '1041 hPa', 'vibrations': '1.925756055261905 m/s²'}",0
V08521946,A321_2784,2023-12-24 14:13:00,4.5,"{'temp': '8°C', 'pressure': '1075 hPa', 'vibrations': '1.3906383802430988 m/s²'}",0
V00775174,CRJ700_6475,2023-12-24 14:13:00,2.0,"{'temp': '30°C', 'pressure': '986 hPa', 'vibrations': '1.1808213827960738 m/s²'}",0
V00388783,E175_5083,2023-12-24 14:13:00,9.0,"{'temp': '3°C', 'pressure': '991 hPa', 'vibrations': '1.3006726463548528 m/s²'}",0
V06175976,E170_0564,2023-12-24 14:13:00,7.9,"{'temp': '-43°C', 'pressure': '950 hPa', 'vibrations': '1.6825817835663397 m/s²'}",0
V02574786,B757_2631,2023-12-24 14:13:00,1.6,"{'temp': '-26°C', 'pressure': '975 hPa', 'vibrations': '2.05789902606115 m/s²'}",0
V05602566,A320_6052,2023-12-24 14:13:00,2.8,"{'temp': '4°C', 'pressure': '1095 hPa', 'vibrations': '4.738657299979231 m/s²'}",0
V05598110,A340_1943,2023-12-24 14:13:00,5.2,"{'temp': '-4°C', 'pressure': '953 hPa', 'vibrations': '3.7757960927182266 m/s²'}",0
V06163947,CRJ900_6200,2023-12-24 14:13:00,4.4,"{'temp': '-31°C', 'pressure': '1054 hPa', 'vibrations': '2.5073931829569354 m/s²'}",0
V01643559,CRJ900_5333,2023-12-24 14:13:00,8.1,"{'temp': '-14°C', 'pressure': '1042 hPa', 'vibrations': '4.184866769909917 m/s²'}",0
V03871675,B767_6463,2023-12-24 14:13:00,7.6,"{'temp': '-9°C', 'pressure': '1099 hPa', 'vibrations': '3.7827511077637777 m/s²'}",0
V01768553,A340_2112,2023-12-24 14:13:00,6.1,"{'temp': '38°C', 'pressure': '1003 hPa', 'vibrations': '0.447550875548291 m/s²'}",0
V08554217,None_1237,2023-12-24 14:13:00,2.8,"{'temp': '-21°C', 'pressure': '1040 hPa', 'vibrations': '1.1099479633832154 m/s²'}",0
V09370753,E170_5314,2023-12-24 14:13:00,10.6,"{'temp': '2°C', 'pressure': '911 hPa', 'vibrations': '2.8330535242469077 m/s²'}",1
V07845550,B767_3637,2023-12-24 14:13:00,4.4,"{'temp': '-19°C', 'pressure': '978 hPa', 'vibrations': '0.6660329276823673 m/s²'}",0
V06455087,E170_4298,2023-12-24 14:13:00,8.0,"{'temp': '-49°C', 'pressure': '986 hPa', 'vibrations': '3.97777867754174 m/s²'}",0
V09536533,B737_6470,2023-12-24 14:13:00,7.3,"{'temp': '42°C', 'pressure': '1088 hPa', 'vibrations': '2.8420653376258502 m/s²'}",0
V03434723,B737_2293,2023-12-24 14:13:00,3.0,"{'temp': '-45°C', 'pressure': '926 hPa', 'vibrations': '1.0389284054917143 m/s²'}",0
V00748991,CRJ700_0354,2023-12-24 14:13:00,10.4,"{'temp': '-26°C', 'pressure': '1092 hPa', 'vibrations': '1.5555673192427188 m/s²'}",1
V01333803,B757_1707,2023-12-24 14:13:00,3.9,"{'temp': '-48°C', 'pressure': '1036 hPa', 'vibrations': '3.4885552321340576 m/s²'}",0
V01791086,None_6663,2023-12-24 14:13:00,4.2,"{'temp': '10°C', 'pressure': '906 hPa', 'vibrations': '3.195428498014199 m/s²'}",0
V05618578,CRJ700_2805,2023-12-24 14:13:00,4.7,"{'temp': '-46°C', 'pressure': '986 hPa', 'vibrations': '1.9641620501163697 m/s²'}",0
V03559370,CRJ900_0468,2023-12-24 14:13:00,0.8,"{'temp': '12°C', 'pressure': '952 hPa', 'vibrations': '1.06398623542996 m/s²'}",0
V09899043,B757_1013,2023-12-24 14:13:00,1.9,"{'temp': '-2°C', 'pressure': '949 hPa', 'vibrations': '2.6603237281228296 m/s²'}",2
V09038861,A330_2342,2023-12-24 14:13:00,11.7,"{'temp': '20°C', 'pressure': '1054 hPa', 'vibrations': '0.4994409682768225 m/s²'}",1
V05198745,E175_0649,2023-12-24 14:13:00,5.0,"{'temp': '-42°C', 'pressure': '1051 hPa', 'vibrations': '3.4671260008208926 m/s²'}",0
