ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V03251413,A320_6364,2023-11-09 14:13:00,6.0,"{'temp': '21°C', 'pressure': '957 hPa', 'vibrations': '2.999384064074753 m/s²'}",2
V04304264,E175_4832,2023-11-09 14:13:00,6.4,"{'temp': '47°C', 'pressure': '1015 hPa', 'vibrations': '3.397729688924589 m/s²'}",0
V06053108,E170_1474,2023-11-09 14:13:00,2.3,"{'temp': '-6°C', 'pressure': '1009 hPa', 'vibrations': '3.066263000959662 m/s²'}",0
V06851781,B737_5678,2023-11-09 14:13:00,9.0,"{'temp': '38°C', 'pressure': '1080 hPa', 'vibrations': '2.5440390401292925 m/s²'}",2
V03258916,E175_0488,2023-11-09 14:13:00,4.7,"{'temp': '-16°C', 'pressure': '1009 hPa', 'vibrations': '4.802742990803742 m/s²'}",0
V08449136,B737_2584,2023-11-09 14:13:00,10.7,"{'temp': '-22°C', 'pressure': '1001 hPa', 'vibrations': '0.6312084476640811 m/s²'}",2
V09709551,None_0163,2023-11-09 14:13:00,11.4,"{'temp': '-22°C', 'pressure': '987 hPa', 'vibrations': '1.167599028393277 m/s²'}",2
V09358470,B737_6470,2023-11-09 14:13:00,5.8,"{'temp': '37°C', 'pressure': '1034 hPa', 'vibrations': '0.42926079722853505 m/s²'}",0
V00328907,A320_0039,2023-11-09 14:13:00,12.0,"{'temp': '2°C', 'pressure': '1020 hPa', 'vibrations': '1.7069651971810607 m/s²'}",1
V03604171,B757_0500,2023-11-09 14:13:00,10.5,"{'temp': '-34°C', 'pressure': '1041 hPa', 'vibrations': '1.88844891205999 m/s²'}",1
V02826035,A350_3187,2023-11-09 14:13:00,10.8,"{'temp': '-13°C', 'pressure': '1092 hPa', 'vibrations': '4.744601007863661 m/s²'}",1
V04878948,B757_1013,2023-11-09 14:13:00,2.1,"{'temp': '23°C', 'pressure': '1090 hPa', 'vibrations': '0.11569686442459926 m/s²'}",0
V04383847,CRJ900_5158,2023-11-09 14:13:00,0.5,"{'temp': '-11°C', 'pressure': '921 hPa', 'vibrations': '0.3889728435561812 m/s²'}",2
