ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V04621667,A350_5401,2023-12-08 14:13:00,1.6,"{'temp': '35°C', 'pressure': '1019 hPa', 'vibrations': '2.381463513657003 m/s²'}",0
V02281515,E170_1384,2023-12-08 14:13:00,3.2,"{'temp': '43°C', 'pressure': '1011 hPa', 'vibrations': '4.615470281213186 m/s²'}",0
V08290771,A350_3017,2023-12-08 14:13:00,1.8,"{'temp': '-6°C', 'pressure': '1019 hPa', 'vibrations': '2.9334696095917447 m/s²'}",0
V04570325,B777_2551,2023-12-08 14:13:00,8.2,"{'temp': '-29°C', 'pressure': '934 hPa', 'vibrations': '1.5126555514717321 m/s²'}",0
V05439722,B777_3285,2023-12-08 14:13:00,9.0,"{'temp': '6°C', 'pressure': '1030 hPa', 'vibrations': '1.918363958481818 m/s²'}",0
V05251703,B767_1817,2023-12-08 14:13:00,7.4,"{'temp': '7°C', 'pressure': '1029 hPa', 'vibrations': '0.5852395585995473 m/s²'}",0
V08427035,B757_2360,2023-12-08 14:13:00,0.7,"{'temp': '-17°C', 'pressure': '988 hPa', 'vibrations': '4.823935911700557 m/s²'}",0
V01478910,E175_0964,2023-12-08 14:13:00,3.7,"{'temp': '24°C', 'pressure': '999 hPa', 'vibrations': '3.33033137328417 m/s²'}",0
V09726013,A320_4124,2023-12-08 14:13:00,10.9,"{'temp': '-46°C', 'pressure': '1002 hPa', 'vibrations': '4.77094921528985 m/s²'}",1
V02442023,B757_6583,2023-12-08 14:13:00,6.8,"{'temp': '-38°C', 'pressure': '924 hPa', 'vibrations': '1.4354472940006309 m/s²'}",0
V09725040,CRJ700_1377,2023-12-08 14:13:00,6.2,"{'temp': '-35°C', 'pressure': '997 hPa', 'vibrations': '3.4532593371561333 m/s²'}",0
V00360607,B737_3698,2023-12-08 14:13:00,5.6,"{'temp': '-8°C', 'pressure': '1024 hPa', 'vibrations': '1.601857809462897 m/s²'}",2
V08675611,B767_2487,2023-12-08 14:13:00,1.1,"{'temp': '-12°C', 'pressure': '1069 hPa', 'vibrations': '4.160332677837845 m/s²'}",0
V05817269,None_0385,2023-12-08 14:13:00,7.0,"{'temp': '-9°C', 'pressure': '1096 hPa', 'vibrations': '3.705709636228206 m/s²'}",0
V04077624,B747_4253,2023-12-08 14:13:00,4.5,"{'temp': '-37°C', 'pressure': '999 hPa', 'vibrations': '1.8649031927218462 m/s²'}",0
V03675291,B767_0657,2023-12-08 14:13:00,1.7,"{'temp': '41°C', 'pressure': '983 hPa', 'vibrations': '4.397711464127126 m/s²'}",0
V08296808,CRJ700_4473,2023-12-08 14:13:00,3.9,"{'temp': '-50°C', 'pressure': '1057 hPa', 'vibrations': '2.303899413006877 m/s²'}",0
V05718312,E175_4239,2023-12-08 14:13:00,5.7,"{'temp': '-49°C', 'pressure': '1048 hPa', 'vibrations': '2.248258969671886 m/s²'}",0
V09232037,A330_2342,2023-12-08 14:13:00,4.5,"{'temp': '8°C', 'pressure': '931 hPa', 'vibrations': '4.283705721008281 m/s²'}",0
