ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V01346882,B747_1559,2023-11-22 14:13:00,6.7,"{'temp': '0°C', 'pressure': '953 hPa', 'vibrations': '3.944152506740051 m/s²'}",0
V06092829,E175_6229,2023-11-22 14:13:00,1.9,"{'temp': '-31°C', 'pressure': '939 hPa', 'vibrations': '3.793561794573051 m/s²'}",0
V01456465,None_5828,2023-11-22 14:13:00,9.7,"{'temp': '-34°C', 'pressure': '951 hPa', 'vibrations': '0.23157996872405273 m/s²'}",1
V01596545,E170_5822,2023-11-22 14:13:00,3.1,"{'temp': '8°C', 'pressure': '977 hPa', 'vibrations': '3.548867345292306 m/s²'}",0
V02026529,CRJ900_5773,2023-11-22 14:13:00,11.5,"{'temp': '25°C', 'pressure': '1053 hPa', 'vibrations': '0.47454861414475524 m/s²'}",2
V01378532,B777_3285,2023-11-22 14:13:00,6.0,"{'temp': '41°C', 'pressure': '1063 hPa', 'vibrations': '1.0783888166168336 m/s²'}",2
V08479687,A340_2877,2023-11-22 14:13:00,3.5,"{'temp': '21°C', 'pressure': '1065 hPa', 'vibrations': '1.1943002905515225 m/s²'}",0
V01141977,None_5692,2023-11-22 14:13:00,2.6,"{'temp': '35°C', 'pressure': '903 hPa', 'vibrations': '0.08379663930016656 m/s²'}",0
V05731745,A321_4569,2023-11-22 14:13:00,9.6,"{'temp': '6°C', 'pressure': '1086 hPa', 'vibrations': '0.7407688075336794 m/s²'}",1
V06248213,A320_6028,2023-11-22 14:13:00,4.2,"{'temp': '-48°C', 'pressure': '1010 hPa', 'vibrations': '2.8231950756250335 m/s²'}",0
V09114961,A330_1938,2023-11-22 14:13:00,0.7,"{'temp': '7°C', 'pressure': '952 hPa', 'vibrations': '2.487346607851735 m/s²'}",0
V09540136,E170_1621,2023-11-22 14:13:00,5.8,"{'temp': '-2°C', 'pressure': '941 hPa', 'vibrations': '1.9279926416891642 m/s²'}",0
V05654958,None_6774,2023-11-22 14:13:00,6.1,"{'temp': '-30°C', 'pressure': '1015 hPa', 'vibrations': '4.527038494374577 m/s²'}",0
V00759380,A350_3017,2023-11-22 14:13:00,5.4,"{'temp': '32°C', 'pressure': '1013 hPa', 'vibrations': '0.19954483096081777 m/s²'}",2
V00072336,A330_2342,2023-11-22 14:13:00,10.6,"{'temp': '12°C', 'pressure': '1095 hPa', 'vibrations': '3.593630577819563 m/s²'}",1
V08573326,E175_0583,2023-11-22 14:13:00,11.5,"{'temp': '36°C', 'pressure': '1004 hPa', 'vibrations': '2.8566037616213795 m/s²'}",1
V01028527,B757_0284,2023-11-22 14:13:00,5.4,"{'temp': '-33°C', 'pressure': '1080 hPa', 'vibrations': '4.667635645201039 m/s²'}",0
V02640477,A380_6060,2023-11-22 14:13:00,6.3,"{'temp': '11°C', 'pressure': '953 hPa', 'vibrations': '1.102914432633958 m/s²'}",0
V07907757,B757_4876,2023-11-22 14:13:00,4.3,"{'temp': '0°C', 'pressure': '958 hPa', 'vibrations': '2.075510213769568 m/s²'}",0
V05970617,B767_1128,2023-11-22 14:13:00,2.2,"{'temp': '-15°C', 'pressure': '914 hPa', 'vibrations': '1.5495850118920012 m/s²'}",0
V03063972,A340_3881,2023-11-22 14:13:00,3.5,"{'temp': '15°C', 'pressure': '1050 hPa', 'vibrations': '3.5701056606909813 m/s²'}",0
V03543836,A320_3073,2023-11-22 14:13:00,7.2,"{'temp': '-45°C', 'pressure': '1087 hPa', 'vibrations': '3.119268594811096 m/s²'}",2
V06236613,E170_1474,2023-11-22 14:13:00,9.5,"{'temp': '22°C', 'pressure': '1001 hPa', 'vibrations': '0.8751944507433168 m/s²'}",2
V08510472,CRJ700_0354,2023-11-22 14:13:00,8.1,"{'temp': '7°C', 'pressure': '1043 hPa', 'vibrations': '1.4409691057840768 m/s²'}",0
V04091394,CRJ900_6725,2023-11-22 14:13:00,4.0,"{'temp': '-19°C', 'pressure': '982 hPa', 'vibrations': '0.7334165708279378 m/s²'}",2
V06835690,None_5980,2023-11-22 14:13:00,7.2,"{'temp': '-6°C', 'pressure': '1036 hPa', 'vibrations': '2.5241991307453144 m/s²'}",2
V09463265,E170_0564,2023-11-22 14:13:00,8.8,"{'temp': '28°C', 'pressure': '967 hPa', 'vibrations': '1.6762719013397893 m/s²'}",0
V06884456,E170_4298,2023-11-22 14:13:00,7.5,"{'temp': '1°C', 'pressure': '1077 hPa', 'vibrations': '0.945893793606159 m/s²'}",0
V08773912,E175_1224,2023-11-22 14:13:00,0.8,"{'temp': '48°C', 'pressure': '942 hPa', 'vibrations': '0.08876176096267452 m/s²'}",0
V07135752,CRJ700_2204,2023-11-22 14:13:00,11.7,"{'temp': '45°C', 'pressure': '1088 hPa', 'vibrations': '3.8043487538203506 m/s²'}",1
V04801072,E175_5083,2023-11-22 14:13:00,9.2,"{'temp': '22°C', 'pressure': '1000 hPa', 'vibrations': '1.8990279230188674 m/s²'}",0
V02963241,B737_5252,2023-11-22 14:13:00,10.8,"{'temp': '-43°C', 'pressure': '966 hPa', 'vibrations': '1.5566670465470056 m/s²'}",1
V09231066,E175_0808,2023-11-22 14:13:00,2.9,"{'temp': '-7°C', 'pressure': '971 hPa', 'vibrations': '3.4171985941665777 m/s²'}",0
V02557397,B767_4418,2023-11-22 14:13:00,4.5,"{'temp': '43°C', 'pressure': '993 hPa', 'vibrations': '2.3565496004370523 m/s²'}",2
V01603654,A330_2838,2023-11-22 14:13:00,3.0,"{'temp': '-11°C', 'pressure': '1029 hPa', 'vibrations': '1.8470074289719574 m/s²'}",2
V01141252,None_5579,2023-11-22 14:13:00,8.9,"{'temp': '30°C', 'pressure': '929 hPa', 'vibrations': '2.820675555396922 m/s²'}",0
V09887077,E175_6291,2023-11-22 14:13:00,8.6,"{'temp': '-34°C', 'pressure': '904 hPa', 'vibrations': '4.530257044848735 m/s²'}",0
V00401724,CRJ900_1184,2023-11-22 14:13:00,5.7,"{'temp': '16°C', 'pressure': '947 hPa', 'vibrations': '3.43195178241747 m/s²'}",0
V06800706,B747_0910,2023-11-22 14:13:00,1.3,"{'temp': '-49°C', 'pressure': '1048 hPa', 'vibrations': '3.7084378651018253 m/s²'}",0
V08198348,B737_0318,2023-11-22 14:13:00,5.3,"{'temp': '-44°C', 'pressure': '1010 hPa', 'vibrations': '3.7602821048608397 m/s²'}",0
