ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V05511890,None_2077,2023-12-04 14:13:00,4.0,"{'temp': '-41°C', 'pressure': '1031 hPa', 'vibrations': '1.020386826143112 m/s²'}",0
V08331721,B757_1013,2023-12-04 14:13:00,10.4,"{'temp': '4°C', 'pressure': '1096 hPa', 'vibrations': '2.67555317858081 m/s²'}",1
V08691307,A320_4881,2023-12-04 14:13:00,9.7,"{'temp': '20°C', 'pressure': '1013 hPa', 'vibrations': '1.3664406243710026 m/s²'}",2
V02269042,B737_6105,2023-12-04 14:13:00,6.8,"{'temp': '32°C', 'pressure': '1092 hPa', 'vibrations': '2.8625924206698867 m/s²'}",2
V02168889,CRJ900_6200,2023-12-04 14:13:00,8.7,"{'temp': '-6°C', 'pressure': '935 hPa', 'vibrations': '4.377712767648341 m/s²'}",2
V00138013,CRJ700_1377,2023-12-04 14:13:00,7.3,"{'temp': '8°C', 'pressure': '1075 hPa', 'vibrations': '2.3176871793842704 m/s²'}",0
V02323232,CRJ900_0486,2023-12-04 14:13:00,6.8,"{'temp': '48°C', 'pressure': '971 hPa', 'vibrations': '2.4588896025034597 m/s²'}",2
V05618461,B757_3072,2023-12-04 14:13:00,5.1,"{'temp': '17°C', 'pressure': '998 hPa', 'vibrations': '4.437049753300785 m/s²'}",0
V04374059,B757_2283,2023-12-04 14:13:00,2.0,"{'temp': '38°C', 'pressure': '928 hPa', 'vibrations': '1.4128386888954765 m/s²'}",0
V09798612,CRJ700_5389,2023-12-04 14:13:00,11.2,"{'temp': '-23°C', 'pressure': '971 hPa', 'vibrations': '2.3400950406652488 m/s²'}",1
V06264072,A380_6060,2023-12-04 14:13:00,6.9,"{'temp': '-44°C', 'pressure': '989 hPa', 'vibrations': '4.349939342598531 m/s²'}",0
V02158044,None_0385,2023-12-04 14:13:00,11.7,"{'temp': '-34°C', 'pressure': '978 hPa', 'vibrations': '4.076977137316195 m/s²'}",1
V00624702,E170_2289,2023-12-04 14:13:00,4.0,"{'temp': '-39°C', 'pressure': '904 hPa', 'vibrations': '0.8244793071522477 m/s²'}",0
V00718359,E175_4340,2023-12-04 14:13:00,10.4,"{'temp': '-25°C', 'pressure': '994 hPa', 'vibrations': '1.183831613458632 m/s²'}",1
V04811603,A330_5932,2023-12-04 14:13:00,6.9,"{'temp': '-5°C', 'pressure': '1078 hPa', 'vibrations': '0.7577707844096193 m/s²'}",2
V02285747,B757_1707,2023-12-04 14:13:00,9.8,"{'temp': '-46°C', 'pressure': '913 hPa', 'vibrations': '2.965434049392547 m/s²'}",1
V06433776,CRJ700_5378,2023-12-04 14:13:00,7.8,"{'temp': '10°C', 'pressure': '922 hPa', 'vibrations': '1.937834853432766 m/s²'}",2
V06086830,A330_3674,2023-12-04 14:13:00,2.3,"{'temp': '-34°C', 'pressure': '1091 hPa', 'vibrations': '2.4747141551910463 m/s²'}",0
V03107935,CRJ900_4486,2023-12-04 14:13:00,2.0,"{'temp': '-45°C', 'pressure': '1100 hPa', 'vibrations': '1.795982636889983 m/s²'}",2
V08138179,B747_0620,2023-12-04 14:13:00,10.7,"{'temp': '34°C', 'pressure': '1020 hPa', 'vibrations': '1.5129631024618821 m/s²'}",1
V08376943,E170_2490,2023-12-04 14:13:00,8.1,"{'temp': '19°C', 'pressure': '1047 hPa', 'vibrations': '0.9241726738329004 m/s²'}",0
V08966444,B747_2406,2023-12-04 14:13:00,0.7,"{'temp': '23°C', 'pressure': '942 hPa', 'vibrations': '4.702260674726243 m/s²'}",0
V01588162,A340_3082,2023-12-04 14:13:00,2.0,"{'temp': '17°C', 'pressure': '930 hPa', 'vibrations': '2.9846537260266937 m/s²'}",0
V04350454,None_3322,2023-12-04 14:13:00,4.2,"{'temp': '-46°C', 'pressure': '946 hPa', 'vibrations': '1.0627694670902565 m/s²'}",0
V03881226,None_5579,2023-12-04 14:13:00,7.1,"{'temp': '28°C', 'pressure': '994 hPa', 'vibrations': '4.512117249164075 m/s²'}",0
V08956284,B767_1817,2023-12-04 14:13:00,11.6,"{'temp': '-37°C', 'pressure': '900 hPa', 'vibrations': '3.6191077018509246 m/s²'}",1
V06705069,None_6608,2023-12-04 14:13:00,7.3,"{'temp': '3°C', 'pressure': '947 hPa', 'vibrations': '0.3040846379714579 m/s²'}",0
V03733659,B757_2360,2023-12-04 14:13:00,11.0,"{'temp': '6°C', 'pressure': '1093 hPa', 'vibrations': '3.283879831726294 m/s²'}",1
V07165704,B757_0500,2023-12-04 14:13:00,1.4,"{'temp': '-29°C', 'pressure': '990 hPa', 'vibrations': '2.221711868550112 m/s²'}",0
V00899433,E175_0440,2023-12-04 14:13:00,10.6,"{'temp': '5°C', 'pressure': '1044 hPa', 'vibrations': '1.7008705765387537 m/s²'}",1
V04119291,A320_6028,2023-12-04 14:13:00,6.7,"{'temp': '49°C', 'pressure': '923 hPa', 'vibrations': '1.5906303334590688 m/s²'}",0
V03650539,B757_1659,2023-12-04 14:13:00,6.2,"{'temp': '-17°C', 'pressure': '1034 hPa', 'vibrations': '2.4157657031238866 m/s²'}",0
V07956400,B737_2293,2023-12-04 14:13:00,3.7,"{'temp': '-14°C', 'pressure': '1030 hPa', 'vibrations': '1.747433050784808 m/s²'}",0
V03993418,A380_3051,2023-12-04 14:13:00,1.7,"{'temp': '31°C', 'pressure': '904 hPa', 'vibrations': '3.4397768406613194 m/s²'}",0
V01846417,E175_2361,2023-12-04 14:13:00,11.0,"{'temp': '24°C', 'pressure': '943 hPa', 'vibrations': '3.6175752893606994 m/s²'}",1
V06102439,A380_5954,2023-12-04 14:13:00,11.8,"{'temp': '36°C', 'pressure': '1053 hPa', 'vibrations': '1.7966122781093468 m/s²'}",2
V07310591,A350_5401,2023-12-04 14:13:00,11.2,"{'temp': '36°C', 'pressure': '931 hPa', 'vibrations': '4.4549410349918865 m/s²'}",1
V06055938,B737_0342,2023-12-04 14:13:00,6.1,"{'temp': '-46°C', 'pressure': '1055 hPa', 'vibrations': '4.275725747668086 m/s²'}",2
V02744592,B737_0318,2023-12-04 14:13:00,7.9,"{'temp': '48°C', 'pressure': '1021 hPa', 'vibrations': '3.144991760955688 m/s²'}",2
V02897937,A321_0613,2023-12-04 14:13:00,5.6,"{'temp': '40°C', 'pressure': '993 hPa', 'vibrations': '0.9750985238765042 m/s²'}",0
V05170918,A320_3073,2023-12-04 14:13:00,9.2,"{'temp': '-27°C', 'pressure': '906 hPa', 'vibrations': '0.9999818766548002 m/s²'}",2
V05604668,E175_1713,2023-12-04 14:13:00,8.7,"{'temp': '-30°C', 'pressure': '960 hPa', 'vibrations': '0.3308129046177727 m/s²'}",0
V01036019,A350_3715,2023-12-04 14:13:00,1.9,"{'temp': '10°C', 'pressure': '1012 hPa', 'vibrations': '0.9076410198137885 m/s²'}",0
V04480279,A330_5923,2023-12-04 14:13:00,11.7,"{'temp': '18°C', 'pressure': '1006 hPa', 'vibrations': '1.318930462090902 m/s²'}",1
