ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V09638163,E170_5822,2023-12-03 14:13:00,2.3,"{'temp': '21°C', 'pressure': '910 hPa', 'vibrations': '4.8005945585529375 m/s²'}",2
V03096694,E175_0649,2023-12-03 14:13:00,3.6,"{'temp': '-49°C', 'pressure': '1002 hPa', 'vibrations': '1.6593478131355122 m/s²'}",2
V04811597,CRJ900_5737,2023-12-03 14:13:00,1.9,"{'temp': '-13°C', 'pressure': '1002 hPa', 'vibrations': '0.6401685576317745 m/s²'}",0
V09296777,B767_0601,2023-12-03 14:13:00,4.0,"{'temp': '-14°C', 'pressure': '946 hPa', 'vibrations': '0.90651601144008 m/s²'}",0
V06262489,B777_4681,2023-12-03 14:13:00,1.9,"{'temp': '25°C', 'pressure': '1000 hPa', 'vibrations': '4.719595622159515 m/s²'}",0
V04667915,CRJ900_1184,2023-12-03 14:13:00,11.2,"{'temp': '-17°C', 'pressure': '945 hPa', 'vibrations': '0.7091585044196574 m/s²'}",1
V01062098,B767_6273,2023-12-03 14:13:00,5.8,"{'temp': '-2°C', 'pressure': '1091 hPa', 'vibrations': '3.6131936785801426 m/s²'}",2
V01955588,B737_3698,2023-12-03 14:13:00,3.3,"{'temp': '-43°C', 'pressure': '1049 hPa', 'vibrations': '2.5324581781167366 m/s²'}",0
V04270471,None_1084,2023-12-03 14:13:00,7.2,"{'temp': '4°C', 'pressure': '1020 hPa', 'vibrations': '0.7047909449014328 m/s²'}",0
V03018463,A320_3792,2023-12-03 14:13:00,3.8,"{'temp': '-30°C', 'pressure': '939 hPa', 'vibrations': '3.0840423440078912 m/s²'}",0
V05282275,E175_6291,2023-12-03 14:13:00,5.9,"{'temp': '-24°C', 'pressure': '931 hPa', 'vibrations': '4.380617439667943 m/s²'}",2
V09484563,B737_6470,2023-12-03 14:13:00,6.2,"{'temp': '-47°C', 'pressure': '960 hPa', 'vibrations': '3.591997837391816 m/s²'}",0
V08369104,A330_5923,2023-12-03 14:13:00,11.7,"{'temp': '7°C', 'pressure': '1016 hPa', 'vibrations': '3.1146507860647885 m/s²'}",1
V04567039,B767_3156,2023-12-03 14:13:00,8.7,"{'temp': '-16°C', 'pressure': '1072 hPa', 'vibrations': '2.879696808470374 m/s²'}",0
V00424773,None_3322,2023-12-03 14:13:00,11.6,"{'temp': '43°C', 'pressure': '1036 hPa', 'vibrations': '1.5271600967680277 m/s²'}",1
V02452710,CRJ700_6475,2023-12-03 14:13:00,5.4,"{'temp': '-38°C', 'pressure': '1037 hPa', 'vibrations': '2.280203390211373 m/s²'}",0
V01072551,B747_4876,2023-12-03 14:13:00,8.7,"{'temp': '5°C', 'pressure': '968 hPa', 'vibrations': '4.513823292542076 m/s²'}",0
V05875637,None_0163,2023-12-03 14:13:00,3.7,"{'temp': '10°C', 'pressure': '1009 hPa', 'vibrations': '2.876851827636993 m/s²'}",2
V08636940,A321_2905,2023-12-03 14:13:00,8.3,"{'temp': '42°C', 'pressure': '907 hPa', 'vibrations': '1.3267031911442024 m/s²'}",0
V01314921,A330_1129,2023-12-03 14:13:00,11.0,"{'temp': '46°C', 'pressure': '1008 hPa', 'vibrations': '2.8735374349983807 m/s²'}",1
V04019988,E175_5780,2023-12-03 14:13:00,9.3,"{'temp': '-8°C', 'pressure': '1033 hPa', 'vibrations': '3.1785782120728383 m/s²'}",0
