ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V09821542,CRJ900_6200,2023-11-10 14:13:00,9.3,"{'temp': '-40°C', 'pressure': '928 hPa', 'vibrations': '1.7167513592577581 m/s²'}",0
V00160280,B777_6834,2023-11-10 14:13:00,2.3,"{'temp': '36°C', 'pressure': '1082 hPa', 'vibrations': '3.2836744988095057 m/s²'}",0
V06074202,A340_2833,2023-11-10 14:13:00,3.9,"{'temp': '-9°C', 'pressure': '945 hPa', 'vibrations': '2.715765163834116 m/s²'}",0
V00187204,None_5828,2023-11-10 14:13:00,5.1,"{'temp': '-6°C', 'pressure': '902 hPa', 'vibrations': '3.209330993563903 m/s²'}",0
V00047165,B747_0195,2023-11-10 14:13:00,2.4,"{'temp': '-49°C', 'pressure': '948 hPa', 'vibrations': '4.923698046146396 m/s²'}",0
V06301050,B757_0284,2023-11-10 14:13:00,9.0,"{'temp': '8°C', 'pressure': '1021 hPa', 'vibrations': '3.040164466771568 m/s²'}",2
V07798156,A330_5932,2023-11-10 14:13:00,9.3,"{'temp': '13°C', 'pressure': '1010 hPa', 'vibrations': '4.203801656917594 m/s²'}",2
V09599220,CRJ900_1184,2023-11-10 14:13:00,5.2,"{'temp': '-3°C', 'pressure': '1048 hPa', 'vibrations': '4.5283566964398725 m/s²'}",2
V00738052,B767_1817,2023-11-10 14:13:00,9.6,"{'temp': '27°C', 'pressure': '1094 hPa', 'vibrations': '0.6580386988695752 m/s²'}",1
V04519716,E170_5474,2023-11-10 14:13:00,9.0,"{'temp': '-23°C', 'pressure': '962 hPa', 'vibrations': '1.8975543172284492 m/s²'}",2
V01789243,None_6663,2023-11-10 14:13:00,7.2,"{'temp': '1°C', 'pressure': '1012 hPa', 'vibrations': '4.5556186888941514 m/s²'}",0
V08908954,E170_1474,2023-11-10 14:13:00,7.3,"{'temp': '-31°C', 'pressure': '961 hPa', 'vibrations': '3.222717007444847 m/s²'}",0
V09367038,B737_6105,2023-11-10 14:13:00,2.5,"{'temp': '21°C', 'pressure': '923 hPa', 'vibrations': '3.592040184860734 m/s²'}",0
V02675904,A321_0987,2023-11-10 14:13:00,11.0,"{'temp': '-40°C', 'pressure': '932 hPa', 'vibrations': '4.467838836256071 m/s²'}",1
V02112891,B777_3285,2023-11-10 14:13:00,8.2,"{'temp': '-9°C', 'pressure': '914 hPa', 'vibrations': '4.158688361586879 m/s²'}",0
V07483374,B777_4681,2023-11-10 14:13:00,10.3,"{'temp': '5°C', 'pressure': '993 hPa', 'vibrations': '0.7896146982037888 m/s²'}",2
V01969253,B757_3072,2023-11-10 14:13:00,8.0,"{'temp': '46°C', 'pressure': '1013 hPa', 'vibrations': '1.3551425432913673 m/s²'}",0
V00965532,E170_1621,2023-11-10 14:13:00,9.5,"{'temp': '43°C', 'pressure': '942 hPa', 'vibrations': '3.1758855501553724 m/s²'}",1
V02307629,A350_5401,2023-11-10 14:13:00,5.3,"{'temp': '-3°C', 'pressure': '1005 hPa', 'vibrations': '1.457549116120106 m/s²'}",0
V08315684,None_0118,2023-11-10 14:13:00,6.8,"{'temp': '25°C', 'pressure': '950 hPa', 'vibrations': '2.7353647380978745 m/s²'}",0
V00711586,A350_1683,2023-11-10 14:13:00,1.0,"{'temp': '30°C', 'pressure': '1016 hPa', 'vibrations': '0.3080696983216974 m/s²'}",2
V06693068,B767_2187,2023-11-10 14:13:00,3.5,"{'temp': '-12°C', 'pressure': '912 hPa', 'vibrations': '3.225149688864923 m/s²'}",2
V09840370,CRJ700_2827,2023-11-10 14:13:00,7.9,"{'temp': '-12°C', 'pressure': '1012 hPa', 'vibrations': '1.784397471861624 m/s²'}",0
V09732459,B757_0500,2023-11-10 14:13:00,2.0,"{'temp': '34°C', 'pressure': '1045 hPa', 'vibrations': '2.1610935702097094 m/s²'}",0
V07600323,E175_6535,2023-11-10 14:13:00,7.8,"{'temp': '-9°C', 'pressure': '933 hPa', 'vibrations': '3.738829172675816 m/s²'}",0
V08576900,B737_6470,2023-11-10 14:13:00,0.5,"{'temp': '-27°C', 'pressure': '1000 hPa', 'vibrations': '3.8940478545815616 m/s²'}",0
V04628700,E170_2644,2023-11-10 14:13:00,12.0,"{'temp': '-36°C', 'pressure': '920 hPa', 'vibrations': '1.2489262828771686 m/s²'}",1
V07444272,A340_0646,2023-11-10 14:13:00,2.7,"{'temp': '20°C', 'pressure': '1020 hPa', 'vibrations': '1.3777182763380464 m/s²'}",0
V05181726,B757_1707,2023-11-10 14:13:00,0.9,"{'temp': '-17°C', 'pressure': '1010 hPa', 'vibrations': '3.6271344034649156 m/s²'}",0
V07191573,E175_0964,2023-11-10 14:13:00,8.0,"{'temp': '-36°C', 'pressure': '1030 hPa', 'vibrations': '4.160784260981562 m/s²'}",0
V07648050,B767_5851,2023-11-10 14:13:00,2.0,"{'temp': '-5°C', 'pressure': '1014 hPa', 'vibrations': '1.2168310857298548 m/s²'}",0
V01922113,B767_2723,2023-11-10 14:13:00,3.1,"{'temp': '-23°C', 'pressure': '935 hPa', 'vibrations': '0.49761712924881574 m/s²'}",2
V04969344,CRJ900_6891,2023-11-10 14:13:00,3.4,"{'temp': '20°C', 'pressure': '925 hPa', 'vibrations': '4.252660346188893 m/s²'}",2
V01761369,B747_0620,2023-11-10 14:13:00,3.6,"{'temp': '50°C', 'pressure': '916 hPa', 'vibrations': '1.8816458621265308 m/s²'}",0
V04558024,A340_5178,2023-11-10 14:13:00,3.5,"{'temp': '-28°C', 'pressure': '985 hPa', 'vibrations': '4.601401316260948 m/s²'}",2
V05525057,B747_0175,2023-11-10 14:13:00,6.9,"{'temp': '-3°C', 'pressure': '943 hPa', 'vibrations': '1.0087561122751527 m/s²'}",0
V06192426,E170_2173,2023-11-10 14:13:00,9.8,"{'temp': '36°C', 'pressure': '1023 hPa', 'vibrations': '2.2378920992691587 m/s²'}",1
V09098544,B737_0318,2023-11-10 14:13:00,1.8,"{'temp': '-39°C', 'pressure': '910 hPa', 'vibrations': '3.8089092019171717 m/s²'}",2
V05812755,A320_3792,2023-11-10 14:13:00,7.6,"{'temp': '-44°C', 'pressure': '1063 hPa', 'vibrations': '1.6038816953925887 m/s²'}",0
V09754964,E175_0808,2023-11-10 14:13:00,11.6,"{'temp': '-26°C', 'pressure': '947 hPa', 'vibrations': '1.7103732950925732 m/s²'}",1
V03608447,CRJ700_1377,2023-11-10 14:13:00,9.7,"{'temp': '-28°C', 'pressure': '1011 hPa', 'vibrations': '3.1605406296047223 m/s²'}",1
V02974159,E175_1081,2023-11-10 14:13:00,3.2,"{'temp': '-32°C', 'pressure': '984 hPa', 'vibrations': '1.8133771308840023 m/s²'}",0
V04406568,None_6155,2023-11-10 14:13:00,4.1,"{'temp': '-13°C', 'pressure': '1079 hPa', 'vibrations': '3.6541032489503027 m/s²'}",0
V04010578,B767_2195,2023-11-10 14:13:00,9.3,"{'temp': '-35°C', 'pressure': '1020 hPa', 'vibrations': '3.6669269884029005 m/s²'}",0
V08262059,None_6838,2023-11-10 14:13:00,1.1,"{'temp': '32°C', 'pressure': '1026 hPa', 'vibrations': '1.4632060027936618 m/s²'}",0
V09509139,None_5579,2023-11-10 14:13:00,1.8,"{'temp': '25°C', 'pressure': '910 hPa', 'vibrations': '2.912176427938347 m/s²'}",0
V00105657,B767_1128,2023-11-10 14:13:00,10.0,"{'temp': '14°C', 'pressure': '1009 hPa', 'vibrations': '1.9890468940622434 m/s²'}",2
V06851063,B777_2343,2023-11-10 14:13:00,6.9,"{'temp': '23°C', 'pressure': '963 hPa', 'vibrations': '2.5313346828708196 m/s²'}",0
V08484854,A340_1943,2023-11-10 14:13:00,2.8,"{'temp': '12°C', 'pressure': '1078 hPa', 'vibrations': '4.008879729201537 m/s²'}",2
V07456867,B737_2293,2023-11-10 14:13:00,10.7,"{'temp': '39°C', 'pressure': '960 hPa', 'vibrations': '2.54428282566066 m/s²'}",1
V05526246,B767_3637,2023-11-10 14:13:00,0.6,"{'temp': '46°C', 'pressure': '935 hPa', 'vibrations': '4.67738329802716 m/s²'}",0
V09092462,E175_6229,2023-11-10 14:13:00,9.0,"{'temp': '-18°C', 'pressure': '1082 hPa', 'vibrations': '4.542103282329171 m/s²'}",0
V01207928,B747_2822,2023-11-10 14:13:00,6.8,"{'temp': '-8°C', 'pressure': '1014 hPa', 'vibrations': '4.606086930761128 m/s²'}",0
V01686916,A350_6030,2023-11-10 14:13:00,7.6,"{'temp': '20°C', 'pressure': '1100 hPa', 'vibrations': '2.3430345747688195 m/s²'}",2
V08934361,E170_4298,2023-11-10 14:13:00,2.5,"{'temp': '41°C', 'pressure': '1093 hPa', 'vibrations': '0.6481544888782115 m/s²'}",2
V00242114,E175_5323,2023-11-10 14:13:00,1.2,"{'temp': '10°C', 'pressure': '1049 hPa', 'vibrations': '3.3410783824091683 m/s²'}",2
V06338320,E175_5515,2023-11-10 14:13:00,4.0,"{'temp': '47°C', 'pressure': '998 hPa', 'vibrations': '4.290297919603524 m/s²'}",0
V08927263,E175_4340,2023-11-10 14:13:00,8.0,"{'temp': '24°C', 'pressure': '970 hPa', 'vibrations': '3.142538267392418 m/s²'}",2
V00766643,A321_0732,2023-11-10 14:13:00,2.6,"{'temp': '-49°C', 'pressure': '999 hPa', 'vibrations': '3.9413147391846066 m/s²'}",0
V06986363,E170_2532,2023-11-10 14:13:00,5.3,"{'temp': '20°C', 'pressure': '977 hPa', 'vibrations': '1.7782110083771019 m/s²'}",0
V01257094,CRJ700_4473,2023-11-10 14:13:00,0.8,"{'temp': '12°C', 'pressure': '1015 hPa', 'vibrations': '4.0037897298089735 m/s²'}",0
