ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V04254304,B747_6830,2023-12-16 14:13:00,5.4,"{'temp': '14°C', 'pressure': '1100 hPa', 'vibrations': '2.037476457556461 m/s²'}",0
V04964526,CRJ900_2289,2023-12-16 14:13:00,5.0,"{'temp': '18°C', 'pressure': '1087 hPa', 'vibrations': '0.475511680073476 m/s²'}",0
V03487556,A320_2772,2023-12-16 14:13:00,10.9,"{'temp': '-17°C', 'pressure': '964 hPa', 'vibrations': '0.5753530864567691 m/s²'}",1
V06731934,E175_5083,2023-12-16 14:13:00,6.8,"{'temp': '41°C', 'pressure': '915 hPa', 'vibrations': '0.29765672521820885 m/s²'}",0
V05139695,A320_6052,2023-12-16 14:13:00,1.9,"{'temp': '-27°C', 'pressure': '1072 hPa', 'vibrations': '1.6300519192385625 m/s²'}",0
V09389737,A321_0497,2023-12-16 14:13:00,5.0,"{'temp': '-32°C', 'pressure': '1076 hPa', 'vibrations': '2.6850842628613747 m/s²'}",0
V03122922,B777_1363,2023-12-16 14:13:00,4.2,"{'temp': '10°C', 'pressure': '963 hPa', 'vibrations': '4.986958437376265 m/s²'}",0
V04341322,A321_2784,2023-12-16 14:13:00,3.0,"{'temp': '-41°C', 'pressure': '1078 hPa', 'vibrations': '3.76170314925738 m/s²'}",0
V05254450,A350_3187,2023-12-16 14:13:00,3.6,"{'temp': '14°C', 'pressure': '926 hPa', 'vibrations': '3.1439234863284247 m/s²'}",2
V05901428,B737_2584,2023-12-16 14:13:00,10.6,"{'temp': '40°C', 'pressure': '977 hPa', 'vibrations': '0.9439753274750273 m/s²'}",1
V02106559,B767_5851,2023-12-16 14:13:00,7.8,"{'temp': '13°C', 'pressure': '968 hPa', 'vibrations': '0.9871950795502482 m/s²'}",0
V05663044,E175_2361,2023-12-16 14:13:00,8.0,"{'temp': '48°C', 'pressure': '977 hPa', 'vibrations': '0.5399610429812857 m/s²'}",0
V06657949,E175_0583,2023-12-16 14:13:00,0.5,"{'temp': '15°C', 'pressure': '986 hPa', 'vibrations': '1.7201997110268175 m/s²'}",0
V04695384,None_1237,2023-12-16 14:13:00,5.0,"{'temp': '-9°C', 'pressure': '985 hPa', 'vibrations': '2.263258437597424 m/s²'}",0
V04040118,B767_0657,2023-12-16 14:13:00,8.2,"{'temp': '43°C', 'pressure': '1086 hPa', 'vibrations': '4.734371626176273 m/s²'}",0
V09503150,A320_3073,2023-12-16 14:13:00,5.7,"{'temp': '39°C', 'pressure': '964 hPa', 'vibrations': '0.33015303834015075 m/s²'}",2
V01080238,CRJ700_5378,2023-12-16 14:13:00,8.5,"{'temp': '21°C', 'pressure': '921 hPa', 'vibrations': '2.167467137672105 m/s²'}",0
V06134522,B767_2723,2023-12-16 14:13:00,8.7,"{'temp': '-25°C', 'pressure': '916 hPa', 'vibrations': '1.5588302946872639 m/s²'}",0
V02745932,CRJ900_0486,2023-12-16 14:13:00,11.4,"{'temp': '-48°C', 'pressure': '951 hPa', 'vibrations': '3.978217791287895 m/s²'}",1
V08271715,E170_1341,2023-12-16 14:13:00,2.4,"{'temp': '14°C', 'pressure': '966 hPa', 'vibrations': '0.9683190594593899 m/s²'}",0
V08043567,A321_6216,2023-12-16 14:13:00,3.6,"{'temp': '-28°C', 'pressure': '1079 hPa', 'vibrations': '0.8077051977614602 m/s²'}",0
V06871511,B737_1878,2023-12-16 14:13:00,4.3,"{'temp': '-25°C', 'pressure': '1054 hPa', 'vibrations': '0.8669304626589164 m/s²'}",0
V07524012,A350_5005,2023-12-16 14:13:00,3.3,"{'temp': '45°C', 'pressure': '967 hPa', 'vibrations': '3.008602660079421 m/s²'}",0
V03125926,E175_6535,2023-12-16 14:13:00,1.8,"{'temp': '11°C', 'pressure': '1035 hPa', 'vibrations': '0.9449931486153001 m/s²'}",0
V07439920,B767_2187,2023-12-16 14:13:00,9.7,"{'temp': '16°C', 'pressure': '1062 hPa', 'vibrations': '2.9662979035806663 m/s²'}",2
V08070080,None_5579,2023-12-16 14:13:00,6.1,"{'temp': '24°C', 'pressure': '1035 hPa', 'vibrations': '3.9685229095751273 m/s²'}",0
V07007570,None_2077,2023-12-16 14:13:00,7.1,"{'temp': '-49°C', 'pressure': '914 hPa', 'vibrations': '4.276322935086252 m/s²'}",0
V00864507,B737_4082,2023-12-16 14:13:00,4.1,"{'temp': '-42°C', 'pressure': '999 hPa', 'vibrations': '4.845776908114981 m/s²'}",0
V07611893,CRJ700_1377,2023-12-16 14:13:00,1.4,"{'temp': '49°C', 'pressure': '901 hPa', 'vibrations': '0.4268501308555428 m/s²'}",0
V07514681,E170_2289,2023-12-16 14:13:00,5.6,"{'temp': '26°C', 'pressure': '1017 hPa', 'vibrations': '3.0003489680860485 m/s²'}",0
V04582369,CRJ900_3190,2023-12-16 14:13:00,9.4,"{'temp': '10°C', 'pressure': '1017 hPa', 'vibrations': '0.8251800694076822 m/s²'}",0
V06286524,B767_3637,2023-12-16 14:13:00,0.8,"{'temp': '-26°C', 'pressure': '1096 hPa', 'vibrations': '2.632474977560114 m/s²'}",0
V09395590,None_5391,2023-12-16 14:13:00,1.4,"{'temp': '27°C', 'pressure': '939 hPa', 'vibrations': '3.5165324965659956 m/s²'}",0
V04083112,B747_0620,2023-12-16 14:13:00,9.6,"{'temp': '-28°C', 'pressure': '1079 hPa', 'vibrations': '3.0746080949809604 m/s²'}",1
V04082985,E170_5314,2023-12-16 14:13:00,8.1,"{'temp': '44°C', 'pressure': '936 hPa', 'vibrations': '3.6576618001825105 m/s²'}",0
V05783660,B747_1933,2023-12-16 14:13:00,10.0,"{'temp': '-24°C', 'pressure': '1089 hPa', 'vibrations': '0.7677487068550043 m/s²'}",2
V02563849,A350_3715,2023-12-16 14:13:00,11.5,"{'temp': '6°C', 'pressure': '1095 hPa', 'vibrations': '0.007149477006255789 m/s²'}",1
V09654074,None_5828,2023-12-16 14:13:00,10.1,"{'temp': '36°C', 'pressure': '935 hPa', 'vibrations': '2.2741635224283114 m/s²'}",1
V05924255,A380_5479,2023-12-16 14:13:00,8.4,"{'temp': '-19°C', 'pressure': '988 hPa', 'vibrations': '2.546990323203795 m/s²'}",0
V07377651,CRJ900_5255,2023-12-16 14:13:00,1.1,"{'temp': '37°C', 'pressure': '1037 hPa', 'vibrations': '4.14574407812201 m/s²'}",0
V08679787,B757_0577,2023-12-16 14:13:00,10.3,"{'temp': '2°C', 'pressure': '1041 hPa', 'vibrations': '4.282810026802703 m/s²'}",1
V06681045,A320_4881,2023-12-16 14:13:00,9.1,"{'temp': '-4°C', 'pressure': '969 hPa', 'vibrations': '0.8690934174751497 m/s²'}",0
V08531356,None_5980,2023-12-16 14:13:00,0.8,"{'temp': '38°C', 'pressure': '1040 hPa', 'vibrations': '3.3090811212066207 m/s²'}",0
V06639528,B757_1013,2023-12-16 14:13:00,4.5,"{'temp': '22°C', 'pressure': '958 hPa', 'vibrations': '0.4519576061347258 m/s²'}",0
V05285740,B737_6470,2023-12-16 14:13:00,1.2,"{'temp': '-27°C', 'pressure': '938 hPa', 'vibrations': '4.818221343989119 m/s²'}",0
V07824732,CRJ700_6562,2023-12-16 14:13:00,6.8,"{'temp': '-42°C', 'pressure': '1029 hPa', 'vibrations': '3.617898097008967 m/s²'}",0
V02730931,B747_1559,2023-12-16 14:13:00,3.0,"{'temp': '25°C', 'pressure': '972 hPa', 'vibrations': '2.2865534538951304 m/s²'}",0
V06529686,CRJ900_0271,2023-12-16 14:13:00,8.3,"{'temp': '30°C', 'pressure': '1077 hPa', 'vibrations': '1.8987427651298479 m/s²'}",0
V02620424,A320_4603,2023-12-16 14:13:00,7.0,"{'temp': '9°C', 'pressure': '1050 hPa', 'vibrations': '2.912676544812051 m/s²'}",0
V09869113,E170_2532,2023-12-16 14:13:00,5.2,"{'temp': '-24°C', 'pressure': '932 hPa', 'vibrations': '3.7758557513009356 m/s²'}",0
V02111726,E175_1713,2023-12-16 14:13:00,8.8,"{'temp': '-45°C', 'pressure': '1018 hPa', 'vibrations': '2.264948274810899 m/s²'}",0
V02227674,A330_2342,2023-12-16 14:13:00,7.5,"{'temp': '-49°C', 'pressure': '1099 hPa', 'vibrations': '2.695087611821556 m/s²'}",0
V06816895,None_1554,2023-12-16 14:13:00,2.3,"{'temp': '-39°C', 'pressure': '999 hPa', 'vibrations': '0.9921513753653483 m/s²'}",2
V08223488,A320_4124,2023-12-16 14:13:00,3.7,"{'temp': '44°C', 'pressure': '961 hPa', 'vibrations': '3.1621066480667794 m/s²'}",0
V08176994,A380_6060,2023-12-16 14:13:00,0.6,"{'temp': '-15°C', 'pressure': '966 hPa', 'vibrations': '0.3077627120569454 m/s²'}",0
V00467417,A340_2112,2023-12-16 14:13:00,10.2,"{'temp': '6°C', 'pressure': '973 hPa', 'vibrations': '1.5079248776667926 m/s²'}",1
V02428248,B767_6273,2023-12-16 14:13:00,2.4,"{'temp': '-43°C', 'pressure': '1076 hPa', 'vibrations': '0.8831075250263398 m/s²'}",2
V02718109,B767_2195,2023-12-16 14:13:00,1.9,"{'temp': '8°C', 'pressure': '915 hPa', 'vibrations': '2.725064928971878 m/s²'}",0
V09374659,E175_5780,2023-12-16 14:13:00,6.5,"{'temp': '-13°C', 'pressure': '962 hPa', 'vibrations': '1.5100862856297197 m/s²'}",0
V08545374,A350_5575,2023-12-16 14:13:00,6.9,"{'temp': '43°C', 'pressure': '988 hPa', 'vibrations': '4.53655809098654 m/s²'}",0
V02649393,B777_3467,2023-12-16 14:13:00,1.7,"{'temp': '44°C', 'pressure': '1017 hPa', 'vibrations': '1.5143964032960278 m/s²'}",0
V09296335,CRJ700_4473,2023-12-16 14:13:00,7.8,"{'temp': '-41°C', 'pressure': '1017 hPa', 'vibrations': '4.43913863005473 m/s²'}",0
V09140732,A321_2867,2023-12-16 14:13:00,2.7,"{'temp': '39°C', 'pressure': '1064 hPa', 'vibrations': '2.138849764880355 m/s²'}",2
V01389863,B767_3223,2023-12-16 14:13:00,8.7,"{'temp': '17°C', 'pressure': '1083 hPa', 'vibrations': '1.5791167641265358 m/s²'}",0
V05742221,A380_4821,2023-12-16 14:13:00,2.6,"{'temp': '42°C', 'pressure': '1002 hPa', 'vibrations': '4.343893863898131 m/s²'}",0
V05879085,A340_3082,2023-12-16 14:13:00,1.2,"{'temp': '-19°C', 'pressure': '1063 hPa', 'vibrations': '0.1692355547289115 m/s²'}",0
