ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V05864314,A340_2275,2023-11-28 14:13:00,11.4,"{'temp': '0°C', 'pressure': '1036 hPa', 'vibrations': '3.767333254154044 m/s²'}",1
V08995308,None_6838,2023-11-28 14:13:00,7.8,"{'temp': '15°C', 'pressure': '943 hPa', 'vibrations': '1.6686246108265195 m/s²'}",0
V09348773,E175_4749,2023-11-28 14:13:00,5.8,"{'temp': '13°C', 'pressure': '958 hPa', 'vibrations': '0.5607986024379835 m/s²'}",0
V01379929,A320_6028,2023-11-28 14:13:00,10.7,"{'temp': '-44°C', 'pressure': '964 hPa', 'vibrations': '4.502096028677844 m/s²'}",1
V01942727,None_6774,2023-11-28 14:13:00,0.7,"{'temp': '-48°C', 'pressure': '991 hPa', 'vibrations': '2.355177035347053 m/s²'}",0
V06677787,B737_2293,2023-11-28 14:13:00,4.5,"{'temp': '11°C', 'pressure': '1032 hPa', 'vibrations': '1.291445891053678 m/s²'}",0
V03093183,None_0075,2023-11-28 14:13:00,7.7,"{'temp': '-41°C', 'pressure': '1063 hPa', 'vibrations': '4.951498113336403 m/s²'}",0
V04172222,CRJ700_1377,2023-11-28 14:13:00,11.2,"{'temp': '45°C', 'pressure': '946 hPa', 'vibrations': '4.7189526050385995 m/s²'}",1
V04054528,B757_6583,2023-11-28 14:13:00,8.9,"{'temp': '30°C', 'pressure': '1092 hPa', 'vibrations': '0.12677222408442823 m/s²'}",0
V02457469,CRJ700_2277,2023-11-28 14:13:00,4.9,"{'temp': '30°C', 'pressure': '952 hPa', 'vibrations': '2.79736528347259 m/s²'}",0
V08794281,B747_0195,2023-11-28 14:13:00,1.4,"{'temp': '31°C', 'pressure': '924 hPa', 'vibrations': '2.88163588535089 m/s²'}",0
V09194516,B747_0175,2023-11-28 14:13:00,3.9,"{'temp': '24°C', 'pressure': '1097 hPa', 'vibrations': '3.4643049618079296 m/s²'}",0
V07242481,CRJ900_3190,2023-11-28 14:13:00,9.0,"{'temp': '-39°C', 'pressure': '951 hPa', 'vibrations': '2.6900326176117946 m/s²'}",0
V08191805,None_5828,2023-11-28 14:13:00,9.3,"{'temp': '-49°C', 'pressure': '1077 hPa', 'vibrations': '4.941176122904193 m/s²'}",2
V08594467,B747_2406,2023-11-28 14:13:00,4.9,"{'temp': '-36°C', 'pressure': '1003 hPa', 'vibrations': '4.309093408010477 m/s²'}",0
V04005486,E175_0488,2023-11-28 14:13:00,8.5,"{'temp': '-44°C', 'pressure': '1054 hPa', 'vibrations': '2.1733804421441394 m/s²'}",0
V09943280,A330_5923,2023-11-28 14:13:00,4.2,"{'temp': '-1°C', 'pressure': '980 hPa', 'vibrations': '0.11376965455575982 m/s²'}",0
V04169619,E175_3294,2023-11-28 14:13:00,9.6,"{'temp': '-50°C', 'pressure': '1036 hPa', 'vibrations': '1.6416957962054197 m/s²'}",1
V00541162,A340_3881,2023-11-28 14:13:00,5.6,"{'temp': '-41°C', 'pressure': '953 hPa', 'vibrations': '3.3650429248023013 m/s²'}",0
