ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V07685739,CRJ900_5525,2023-11-14 14:13:00,4.8,"{'temp': '1°C', 'pressure': '923 hPa', 'vibrations': '1.5398460765625832 m/s²'}",2
V08052891,A320_3792,2023-11-14 14:13:00,8.1,"{'temp': '-28°C', 'pressure': '984 hPa', 'vibrations': '4.342490202611513 m/s²'}",0
V04365869,E175_4749,2023-11-14 14:13:00,11.8,"{'temp': '27°C', 'pressure': '958 hPa', 'vibrations': '4.957087548582187 m/s²'}",1
V05847559,B737_0608,2023-11-14 14:13:00,8.4,"{'temp': '48°C', 'pressure': '953 hPa', 'vibrations': '2.2187296294488297 m/s²'}",0
V03725498,B757_1659,2023-11-14 14:13:00,3.4,"{'temp': '-9°C', 'pressure': '1070 hPa', 'vibrations': '4.485318818949008 m/s²'}",0
V02698322,A320_6954,2023-11-14 14:13:00,5.6,"{'temp': '25°C', 'pressure': '966 hPa', 'vibrations': '1.2017206569899046 m/s²'}",0
V01243599,E170_2289,2023-11-14 14:13:00,2.3,"{'temp': '-13°C', 'pressure': '971 hPa', 'vibrations': '0.2429109352269726 m/s²'}",0
V04656859,B767_3637,2023-11-14 14:13:00,8.9,"{'temp': '-47°C', 'pressure': '1086 hPa', 'vibrations': '3.0487241524595676 m/s²'}",0
V07862405,B767_2487,2023-11-14 14:13:00,10.0,"{'temp': '-23°C', 'pressure': '1019 hPa', 'vibrations': '4.420946359515518 m/s²'}",1
V06979019,B747_0175,2023-11-14 14:13:00,9.5,"{'temp': '18°C', 'pressure': '1083 hPa', 'vibrations': '3.8064670371379195 m/s²'}",1
V04604755,CRJ700_2805,2023-11-14 14:13:00,10.1,"{'temp': '36°C', 'pressure': '930 hPa', 'vibrations': '1.6880055121783766 m/s²'}",1
V05013070,B757_1707,2023-11-14 14:13:00,8.5,"{'temp': '47°C', 'pressure': '957 hPa', 'vibrations': '3.088165761069366 m/s²'}",0
