ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V05900866,A320_2447,2023-12-05 14:13:00,8.2,"{'temp': '-33°C', 'pressure': '1056 hPa', 'vibrations': '1.6331056750692907 m/s²'}",0
V03451296,A330_2342,2023-12-05 14:13:00,4.0,"{'temp': '10°C', 'pressure': '1024 hPa', 'vibrations': '0.5105808073763302 m/s²'}",0
V06131475,A340_2112,2023-12-05 14:13:00,0.6,"{'temp': '-23°C', 'pressure': '1076 hPa', 'vibrations': '3.7063092988425645 m/s²'}",0
V08696840,E175_4239,2023-12-05 14:13:00,2.4,"{'temp': '8°C', 'pressure': '914 hPa', 'vibrations': '0.32948690467549946 m/s²'}",0
V03591548,B737_0342,2023-12-05 14:13:00,7.6,"{'temp': '26°C', 'pressure': '985 hPa', 'vibrations': '4.838960683664666 m/s²'}",2
V03622594,CRJ700_4473,2023-12-05 14:13:00,3.1,"{'temp': '40°C', 'pressure': '1080 hPa', 'vibrations': '3.447532446354304 m/s²'}",0
V02011733,B747_6830,2023-12-05 14:13:00,7.5,"{'temp': '-25°C', 'pressure': '945 hPa', 'vibrations': '0.36944420190573535 m/s²'}",0
V08693673,None_0118,2023-12-05 14:13:00,11.9,"{'temp': '-44°C', 'pressure': '1007 hPa', 'vibrations': '0.08165016184868479 m/s²'}",1
V01266111,E170_2173,2023-12-05 14:13:00,2.8,"{'temp': '-46°C', 'pressure': '910 hPa', 'vibrations': '0.7643725747980201 m/s²'}",0
V00011528,B737_6470,2023-12-05 14:13:00,3.6,"{'temp': '-26°C', 'pressure': '1043 hPa', 'vibrations': '3.5821591090446536 m/s²'}",0
V01058338,A350_5401,2023-12-05 14:13:00,4.6,"{'temp': '4°C', 'pressure': '918 hPa', 'vibrations': '4.526847771962354 m/s²'}",0
V05202366,A350_6030,2023-12-05 14:13:00,6.9,"{'temp': '-50°C', 'pressure': '957 hPa', 'vibrations': '1.1213562096666867 m/s²'}",0
V06603581,E170_4877,2023-12-05 14:13:00,6.2,"{'temp': '-48°C', 'pressure': '957 hPa', 'vibrations': '3.2831348283036794 m/s²'}",0
V06826178,A380_3051,2023-12-05 14:13:00,3.0,"{'temp': '-7°C', 'pressure': '1078 hPa', 'vibrations': '3.9672049471933777 m/s²'}",0
