ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V04530254,E175_1713,2023-11-26 14:13:00,10.1,"{'temp': '11°C', 'pressure': '942 hPa', 'vibrations': '2.662391151151219 m/s²'}",1
V04752352,A320_4881,2023-11-26 14:13:00,4.9,"{'temp': '43°C', 'pressure': '996 hPa', 'vibrations': '0.7808720040373252 m/s²'}",0
V03150593,B737_2293,2023-11-26 14:13:00,9.4,"{'temp': '-43°C', 'pressure': '1038 hPa', 'vibrations': '4.711777271949923 m/s²'}",0
V01067339,A320_4124,2023-11-26 14:13:00,6.9,"{'temp': '-11°C', 'pressure': '994 hPa', 'vibrations': '1.9023873602686014 m/s²'}",0
V05872170,A330_1563,2023-11-26 14:13:00,1.5,"{'temp': '-20°C', 'pressure': '1070 hPa', 'vibrations': '3.013646257552268 m/s²'}",0
V03116245,B737_2009,2023-11-26 14:13:00,1.2,"{'temp': '1°C', 'pressure': '1032 hPa', 'vibrations': '3.0209099161993693 m/s²'}",0
V07120238,CRJ700_5389,2023-11-26 14:13:00,3.0,"{'temp': '-24°C', 'pressure': '1000 hPa', 'vibrations': '2.917463071543409 m/s²'}",0
V06694458,E175_0649,2023-11-26 14:13:00,6.4,"{'temp': '-34°C', 'pressure': '1021 hPa', 'vibrations': '1.2805502266330908 m/s²'}",0
V09217835,E175_0808,2023-11-26 14:13:00,2.4,"{'temp': '-22°C', 'pressure': '922 hPa', 'vibrations': '1.5463997967849596 m/s²'}",0
V02304227,B737_6470,2023-11-26 14:13:00,4.8,"{'temp': '23°C', 'pressure': '956 hPa', 'vibrations': '0.8860534486430804 m/s²'}",0
V08128574,CRJ700_2827,2023-11-26 14:13:00,7.9,"{'temp': '-42°C', 'pressure': '931 hPa', 'vibrations': '4.502210947896844 m/s²'}",0
V09588249,A321_0613,2023-11-26 14:13:00,6.6,"{'temp': '15°C', 'pressure': '1063 hPa', 'vibrations': '2.138563217443212 m/s²'}",0
V05066777,None_0118,2023-11-26 14:13:00,10.6,"{'temp': '-35°C', 'pressure': '1048 hPa', 'vibrations': '0.051150635487119955 m/s²'}",1
V01407038,B747_4253,2023-11-26 14:13:00,1.9,"{'temp': '-44°C', 'pressure': '993 hPa', 'vibrations': '3.497185484422714 m/s²'}",0
V04482296,CRJ900_2888,2023-11-26 14:13:00,10.2,"{'temp': '8°C', 'pressure': '950 hPa', 'vibrations': '4.863178676477501 m/s²'}",1
V08805496,A330_3674,2023-11-26 14:13:00,6.6,"{'temp': '-10°C', 'pressure': '1040 hPa', 'vibrations': '0.566465226911379 m/s²'}",0
V02659120,B737_6105,2023-11-26 14:13:00,2.3,"{'temp': '-14°C', 'pressure': '1085 hPa', 'vibrations': '2.0682572588143873 m/s²'}",0
V01252935,A321_4569,2023-11-26 14:13:00,1.1,"{'temp': '1°C', 'pressure': '1099 hPa', 'vibrations': '3.4770667821950276 m/s²'}",0
V05605784,None_6774,2023-11-26 14:13:00,2.8,"{'temp': '-6°C', 'pressure': '945 hPa', 'vibrations': '4.911914654241781 m/s²'}",0
V01417521,E170_5314,2023-11-26 14:13:00,3.0,"{'temp': '37°C', 'pressure': '1066 hPa', 'vibrations': '2.3913218933181395 m/s²'}",0
V01304730,A320_6052,2023-11-26 14:13:00,7.3,"{'temp': '29°C', 'pressure': '1007 hPa', 'vibrations': '1.3293680168067952 m/s²'}",0
V05021513,E175_6229,2023-11-26 14:13:00,1.7,"{'temp': '37°C', 'pressure': '1065 hPa', 'vibrations': '0.7969423904077516 m/s²'}",0
V05590415,E170_1621,2023-11-26 14:13:00,7.3,"{'temp': '-27°C', 'pressure': '908 hPa', 'vibrations': '1.644371920006672 m/s²'}",0
V00343872,E170_5822,2023-11-26 14:13:00,10.8,"{'temp': '-27°C', 'pressure': '990 hPa', 'vibrations': '1.879670739628988 m/s²'}",1
V02806622,B767_3156,2023-11-26 14:13:00,11.2,"{'temp': '6°C', 'pressure': '1011 hPa', 'vibrations': '3.810206632705135 m/s²'}",1
V00673137,B737_0274,2023-11-26 14:13:00,1.4,"{'temp': '44°C', 'pressure': '938 hPa', 'vibrations': '2.81781059577649 m/s²'}",0
V06969179,E170_5403,2023-11-26 14:13:00,4.0,"{'temp': '3°C', 'pressure': '987 hPa', 'vibrations': '2.402646867513018 m/s²'}",0
V04987944,B757_0284,2023-11-26 14:13:00,8.0,"{'temp': '-48°C', 'pressure': '970 hPa', 'vibrations': '1.321524786360122 m/s²'}",0
V03095178,B767_2487,2023-11-26 14:13:00,10.8,"{'temp': '-46°C', 'pressure': '1083 hPa', 'vibrations': '2.665528096991145 m/s²'}",1
V08740779,CRJ700_5378,2023-11-26 14:13:00,4.2,"{'temp': '17°C', 'pressure': '940 hPa', 'vibrations': '2.6014087517486923 m/s²'}",0
V09610346,B767_1128,2023-11-26 14:13:00,4.2,"{'temp': '-41°C', 'pressure': '1032 hPa', 'vibrations': '2.195392133608765 m/s²'}",0
V08996746,E170_0564,2023-11-26 14:13:00,9.9,"{'temp': '-3°C', 'pressure': '1074 hPa', 'vibrations': '2.0004139466165745 m/s²'}",1
V07120530,A340_0646,2023-11-26 14:13:00,10.4,"{'temp': '-31°C', 'pressure': '915 hPa', 'vibrations': '3.217894487579181 m/s²'}",1
V05944160,A320_6028,2023-11-26 14:13:00,8.3,"{'temp': '47°C', 'pressure': '1002 hPa', 'vibrations': '1.165680991544903 m/s²'}",0
V04103625,A320_4466,2023-11-26 14:13:00,1.0,"{'temp': '3°C', 'pressure': '936 hPa', 'vibrations': '2.005812958491136 m/s²'}",0
V00602686,B757_2283,2023-11-26 14:13:00,6.7,"{'temp': '23°C', 'pressure': '927 hPa', 'vibrations': '3.670685513504332 m/s²'}",0
V00498628,E170_2289,2023-11-26 14:13:00,11.1,"{'temp': '7°C', 'pressure': '1011 hPa', 'vibrations': '3.1940638118611746 m/s²'}",1
