ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V06125676,B767_6463,2023-12-18 14:13:00,1.0,"{'temp': '-45°C', 'pressure': '1026 hPa', 'vibrations': '3.647019018063793 m/s²'}",0
V04701059,None_0163,2023-12-18 14:13:00,8.6,"{'temp': '16°C', 'pressure': '936 hPa', 'vibrations': '3.236527636945163 m/s²'}",0
V05981662,CRJ900_5333,2023-12-18 14:13:00,3.6,"{'temp': '11°C', 'pressure': '1094 hPa', 'vibrations': '1.8942281531691991 m/s²'}",0
V07523946,A340_2275,2023-12-18 14:13:00,10.0,"{'temp': '-19°C', 'pressure': '1078 hPa', 'vibrations': '2.8856308730206925 m/s²'}",1
V01475459,A350_4712,2023-12-18 14:13:00,2.6,"{'temp': '4°C', 'pressure': '1095 hPa', 'vibrations': '2.2056786125101158 m/s²'}",0
V04303039,CRJ900_5737,2023-12-18 14:13:00,10.2,"{'temp': '-32°C', 'pressure': '1002 hPa', 'vibrations': '0.6761304541344026 m/s²'}",1
V05819370,A320_4603,2023-12-18 14:13:00,10.6,"{'temp': '-23°C', 'pressure': '1021 hPa', 'vibrations': '4.524583331274555 m/s²'}",1
V01017800,A330_1938,2023-12-18 14:13:00,1.2,"{'temp': '-38°C', 'pressure': '991 hPa', 'vibrations': '3.537215147490891 m/s²'}",0
V08154204,E175_4340,2023-12-18 14:13:00,4.0,"{'temp': '-47°C', 'pressure': '992 hPa', 'vibrations': '2.3446485277539337 m/s²'}",0
V02544791,A321_2784,2023-12-18 14:13:00,11.4,"{'temp': '16°C', 'pressure': '1066 hPa', 'vibrations': '1.527870780272555 m/s²'}",1
V06633432,A320_2211,2023-12-18 14:13:00,0.6,"{'temp': '31°C', 'pressure': '1030 hPa', 'vibrations': '2.1719355140077443 m/s²'}",0
V09809211,CRJ900_5158,2023-12-18 14:13:00,9.8,"{'temp': '-48°C', 'pressure': '1026 hPa', 'vibrations': '4.859054978126571 m/s²'}",1
V06835970,CRJ700_2277,2023-12-18 14:13:00,3.8,"{'temp': '-13°C', 'pressure': '1033 hPa', 'vibrations': '0.07414205505563654 m/s²'}",2
V03911825,B737_3698,2023-12-18 14:13:00,5.5,"{'temp': '-29°C', 'pressure': '1066 hPa', 'vibrations': '2.2871954304314475 m/s²'}",2
V00788508,E170_2289,2023-12-18 14:13:00,2.3,"{'temp': '7°C', 'pressure': '965 hPa', 'vibrations': '3.8127919401122004 m/s²'}",2
V06853549,B737_0842,2023-12-18 14:13:00,11.7,"{'temp': '-35°C', 'pressure': '900 hPa', 'vibrations': '4.616617773331434 m/s²'}",2
V01931879,A330_5384,2023-12-18 14:13:00,2.7,"{'temp': '-21°C', 'pressure': '926 hPa', 'vibrations': '4.710437601082198 m/s²'}",0
V02020986,B757_3072,2023-12-18 14:13:00,1.9,"{'temp': '38°C', 'pressure': '1060 hPa', 'vibrations': '3.8899281238029126 m/s²'}",0
V01227940,A350_5575,2023-12-18 14:13:00,8.0,"{'temp': '-2°C', 'pressure': '914 hPa', 'vibrations': '1.986639768967956 m/s²'}",0
V00741961,A321_6216,2023-12-18 14:13:00,9.4,"{'temp': '-42°C', 'pressure': '999 hPa', 'vibrations': '1.3709760481934175 m/s²'}",0
V01856406,E175_0964,2023-12-18 14:13:00,2.7,"{'temp': '-16°C', 'pressure': '923 hPa', 'vibrations': '2.5170094555540685 m/s²'}",0
V00598148,None_6838,2023-12-18 14:13:00,4.3,"{'temp': '30°C', 'pressure': '1013 hPa', 'vibrations': '4.879800224272827 m/s²'}",0
V02202089,E170_4304,2023-12-18 14:13:00,1.8,"{'temp': '-24°C', 'pressure': '1091 hPa', 'vibrations': '2.844750953127187 m/s²'}",0
V00731576,A321_4895,2023-12-18 14:13:00,10.7,"{'temp': '-33°C', 'pressure': '1080 hPa', 'vibrations': '0.4317530670354802 m/s²'}",1
V06066917,B737_2293,2023-12-18 14:13:00,9.9,"{'temp': '-13°C', 'pressure': '943 hPa', 'vibrations': '2.366589677157125 m/s²'}",1
V08926159,A321_3449,2023-12-18 14:13:00,1.3,"{'temp': '39°C', 'pressure': '1076 hPa', 'vibrations': '4.740662795237996 m/s²'}",0
V01850392,B747_6830,2023-12-18 14:13:00,3.1,"{'temp': '-4°C', 'pressure': '1014 hPa', 'vibrations': '0.3562132869131279 m/s²'}",0
V09229426,B747_0195,2023-12-18 14:13:00,3.2,"{'temp': '44°C', 'pressure': '968 hPa', 'vibrations': '2.2065953584664872 m/s²'}",0
V01484700,B737_2009,2023-12-18 14:13:00,4.2,"{'temp': '8°C', 'pressure': '921 hPa', 'vibrations': '4.947892494857901 m/s²'}",0
V07375733,A340_0646,2023-12-18 14:13:00,11.7,"{'temp': '-15°C', 'pressure': '933 hPa', 'vibrations': '2.7955215029859817 m/s²'}",1
V05500350,CRJ900_1184,2023-12-18 14:13:00,11.5,"{'temp': '-25°C', 'pressure': '961 hPa', 'vibrations': '3.007643431332863 m/s²'}",1
V05644472,B737_5252,2023-12-18 14:13:00,6.6,"{'temp': '23°C', 'pressure': '1098 hPa', 'vibrations': '0.9512822105522967 m/s²'}",0
V01122759,A350_5005,2023-12-18 14:13:00,3.4,"{'temp': '16°C', 'pressure': '994 hPa', 'vibrations': '1.147314919464787 m/s²'}",0
V03018588,B747_0175,2023-12-18 14:13:00,5.9,"{'temp': '15°C', 'pressure': '1078 hPa', 'vibrations': '2.7263822405897775 m/s²'}",0
V00284656,E170_5474,2023-12-18 14:13:00,3.7,"{'temp': '-18°C', 'pressure': '958 hPa', 'vibrations': '4.05727390666839 m/s²'}",0
V02058590,CRJ700_2204,2023-12-18 14:13:00,4.9,"{'temp': '-36°C', 'pressure': '979 hPa', 'vibrations': '3.903990171582678 m/s²'}",0
V03392486,B757_1659,2023-12-18 14:13:00,11.0,"{'temp': '3°C', 'pressure': '904 hPa', 'vibrations': '1.633917672363891 m/s²'}",1
V07855446,E175_6291,2023-12-18 14:13:00,10.7,"{'temp': '2°C', 'pressure': '1021 hPa', 'vibrations': '1.4775426929642084 m/s²'}",1
V05252699,A350_1948,2023-12-18 14:13:00,11.0,"{'temp': '28°C', 'pressure': '1084 hPa', 'vibrations': '0.03081793904016028 m/s²'}",2
V00439516,E170_4877,2023-12-18 14:13:00,0.6,"{'temp': '31°C', 'pressure': '1080 hPa', 'vibrations': '0.2122497983159538 m/s²'}",0
V02321702,E175_4832,2023-12-18 14:13:00,8.3,"{'temp': '-8°C', 'pressure': '1068 hPa', 'vibrations': '1.7180305503153304 m/s²'}",0
V09583396,B777_1363,2023-12-18 14:13:00,9.9,"{'temp': '27°C', 'pressure': '1077 hPa', 'vibrations': '4.566086729903211 m/s²'}",1
V07414957,CRJ900_2289,2023-12-18 14:13:00,5.5,"{'temp': '-42°C', 'pressure': '992 hPa', 'vibrations': '0.9823132353400699 m/s²'}",0
V05965977,A340_2833,2023-12-18 14:13:00,5.3,"{'temp': '-42°C', 'pressure': '962 hPa', 'vibrations': '3.058255185113781 m/s²'}",0
V02745743,B747_2406,2023-12-18 14:13:00,10.6,"{'temp': '42°C', 'pressure': '928 hPa', 'vibrations': '0.7178495596409312 m/s²'}",1
V06135503,CRJ700_2805,2023-12-18 14:13:00,11.1,"{'temp': '-18°C', 'pressure': '1097 hPa', 'vibrations': '1.1569558655036611 m/s²'}",1
V04432107,None_3415,2023-12-18 14:13:00,3.0,"{'temp': '-48°C', 'pressure': '1060 hPa', 'vibrations': '4.590257787315719 m/s²'}",0
V08354842,A320_6052,2023-12-18 14:13:00,3.6,"{'temp': '2°C', 'pressure': '1078 hPa', 'vibrations': '0.6598003606630787 m/s²'}",0
V07339971,B767_2487,2023-12-18 14:13:00,7.5,"{'temp': '-48°C', 'pressure': '939 hPa', 'vibrations': '2.1026039374043703 m/s²'}",0
V01722465,B767_2723,2023-12-18 14:13:00,3.1,"{'temp': '41°C', 'pressure': '985 hPa', 'vibrations': '1.258651463591221 m/s²'}",0
V08241065,B737_5678,2023-12-18 14:13:00,3.1,"{'temp': '-20°C', 'pressure': '994 hPa', 'vibrations': '1.9345637580738502 m/s²'}",0
V06188396,E170_1341,2023-12-18 14:13:00,1.3,"{'temp': '-12°C', 'pressure': '1012 hPa', 'vibrations': '0.7770591307924363 m/s²'}",0
V03761705,CRJ900_5773,2023-12-18 14:13:00,11.5,"{'temp': '41°C', 'pressure': '1058 hPa', 'vibrations': '3.684545644339864 m/s²'}",1
