ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V06074630,B757_1013,2023-11-15 14:13:00,11.3,"{'temp': '19°C', 'pressure': '950 hPa', 'vibrations': '1.827451874532684 m/s²'}",1
V00687736,A321_0732,2023-11-15 14:13:00,6.3,"{'temp': '17°C', 'pressure': '915 hPa', 'vibrations': '2.873485391023372 m/s²'}",0
V03897692,A350_3187,2023-11-15 14:13:00,9.0,"{'temp': '-30°C', 'pressure': '1016 hPa', 'vibrations': '1.4263083515753627 m/s²'}",2
V02804157,B767_0601,2023-11-15 14:13:00,5.4,"{'temp': '-40°C', 'pressure': '1061 hPa', 'vibrations': '4.660357816976872 m/s²'}",0
V07847888,E175_4487,2023-11-15 14:13:00,6.1,"{'temp': '-10°C', 'pressure': '945 hPa', 'vibrations': '3.0963546596629685 m/s²'}",2
V04441730,B757_1659,2023-11-15 14:13:00,10.0,"{'temp': '36°C', 'pressure': '988 hPa', 'vibrations': '2.5249445885532014 m/s²'}",1
V04533867,B777_3756,2023-11-15 14:13:00,11.1,"{'temp': '-43°C', 'pressure': '1094 hPa', 'vibrations': '2.4366550603450774 m/s²'}",1
V07624612,A320_6052,2023-11-15 14:13:00,10.3,"{'temp': '16°C', 'pressure': '935 hPa', 'vibrations': '0.23856014162279116 m/s²'}",1
V05027066,A380_5479,2023-11-15 14:13:00,9.2,"{'temp': '42°C', 'pressure': '998 hPa', 'vibrations': '2.6698185304516246 m/s²'}",0
V04528685,CRJ900_0271,2023-11-15 14:13:00,4.8,"{'temp': '9°C', 'pressure': '1063 hPa', 'vibrations': '2.956689717133037 m/s²'}",0
V04535956,None_6838,2023-11-15 14:13:00,2.3,"{'temp': '33°C', 'pressure': '1029 hPa', 'vibrations': '1.5424290502997628 m/s²'}",0
V00857595,A330_2342,2023-11-15 14:13:00,0.7,"{'temp': '0°C', 'pressure': '1068 hPa', 'vibrations': '2.9599082038802607 m/s²'}",0
V00046446,B747_1559,2023-11-15 14:13:00,3.6,"{'temp': '47°C', 'pressure': '1095 hPa', 'vibrations': '0.3822760667002273 m/s²'}",0
V07635388,B737_6105,2023-11-15 14:13:00,2.7,"{'temp': '-40°C', 'pressure': '962 hPa', 'vibrations': '3.7304683294872065 m/s²'}",0
V05594093,B747_2406,2023-11-15 14:13:00,11.5,"{'temp': '-43°C', 'pressure': '1085 hPa', 'vibrations': '0.8265396863553193 m/s²'}",1
V06966144,E170_5314,2023-11-15 14:13:00,4.8,"{'temp': '44°C', 'pressure': '946 hPa', 'vibrations': '3.6152085294875294 m/s²'}",0
V02644426,None_5980,2023-11-15 14:13:00,0.8,"{'temp': '-13°C', 'pressure': '929 hPa', 'vibrations': '1.98054571757867 m/s²'}",0
V04763346,None_6155,2023-11-15 14:13:00,5.9,"{'temp': '31°C', 'pressure': '999 hPa', 'vibrations': '4.259296439003675 m/s²'}",0
V06398170,A330_5384,2023-11-15 14:13:00,3.0,"{'temp': '46°C', 'pressure': '1058 hPa', 'vibrations': '0.7071524047099254 m/s²'}",0
V08588901,B757_2709,2023-11-15 14:13:00,8.3,"{'temp': '-15°C', 'pressure': '939 hPa', 'vibrations': '2.7241658148577224 m/s²'}",0
V02792674,E175_5515,2023-11-15 14:13:00,7.1,"{'temp': '-38°C', 'pressure': '999 hPa', 'vibrations': '2.8133998673063716 m/s²'}",0
V03402270,None_6774,2023-11-15 14:13:00,7.2,"{'temp': '-47°C', 'pressure': '1079 hPa', 'vibrations': '3.8293145735087992 m/s²'}",0
V08355913,A320_2447,2023-11-15 14:13:00,9.9,"{'temp': '-25°C', 'pressure': '1013 hPa', 'vibrations': '3.5635582024289607 m/s²'}",1
V06380351,E170_2490,2023-11-15 14:13:00,11.1,"{'temp': '-47°C', 'pressure': '977 hPa', 'vibrations': '2.3779690221532297 m/s²'}",1
V01079814,E170_2644,2023-11-15 14:13:00,7.6,"{'temp': '-42°C', 'pressure': '1022 hPa', 'vibrations': '0.43090189052980177 m/s²'}",2
V05329773,B737_2009,2023-11-15 14:13:00,7.5,"{'temp': '2°C', 'pressure': '1062 hPa', 'vibrations': '1.3967639040549633 m/s²'}",0
V03837579,B777_1037,2023-11-15 14:13:00,8.1,"{'temp': '15°C', 'pressure': '1095 hPa', 'vibrations': '1.6276793765226383 m/s²'}",0
V03558992,B747_0195,2023-11-15 14:13:00,11.9,"{'temp': '49°C', 'pressure': '958 hPa', 'vibrations': '0.4481151596023669 m/s²'}",1
V04663381,CRJ900_2888,2023-11-15 14:13:00,4.7,"{'temp': '-39°C', 'pressure': '918 hPa', 'vibrations': '1.957225106229454 m/s²'}",0
V04666881,A321_0467,2023-11-15 14:13:00,5.6,"{'temp': '13°C', 'pressure': '1052 hPa', 'vibrations': '1.8630361638814614 m/s²'}",0
V03061806,A330_1563,2023-11-15 14:13:00,5.7,"{'temp': '-18°C', 'pressure': '1047 hPa', 'vibrations': '0.673583474151464 m/s²'}",0
V07083641,B767_6463,2023-11-15 14:13:00,7.7,"{'temp': '-47°C', 'pressure': '1028 hPa', 'vibrations': '4.61259598108756 m/s²'}",0
V03863360,B777_1042,2023-11-15 14:13:00,1.3,"{'temp': '-24°C', 'pressure': '929 hPa', 'vibrations': '4.697962492612478 m/s²'}",0
