ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V08528676,A330_1563,2023-11-16 14:13:00,6.2,"{'temp': '46°C', 'pressure': '937 hPa', 'vibrations': '3.451636273849139 m/s²'}",0
V04536919,A340_0646,2023-11-16 14:13:00,5.1,"{'temp': '49°C', 'pressure': '1033 hPa', 'vibrations': '3.0586145366093715 m/s²'}",0
V05251535,CRJ900_5773,2023-11-16 14:13:00,2.2,"{'temp': '-38°C', 'pressure': '1043 hPa', 'vibrations': '0.32709912018987486 m/s²'}",0
V09659080,B737_6470,2023-11-16 14:13:00,7.1,"{'temp': '3°C', 'pressure': '972 hPa', 'vibrations': '2.9561148654153206 m/s²'}",0
V06648402,B767_0601,2023-11-16 14:13:00,8.5,"{'temp': '23°C', 'pressure': '1044 hPa', 'vibrations': '1.0237410193033925 m/s²'}",0
V08806036,None_6155,2023-11-16 14:13:00,1.9,"{'temp': '18°C', 'pressure': '1084 hPa', 'vibrations': '0.45322807420726474 m/s²'}",0
V08272060,None_3322,2023-11-16 14:13:00,5.6,"{'temp': '-39°C', 'pressure': '965 hPa', 'vibrations': '0.5647851650400826 m/s²'}",0
V04154194,B777_3467,2023-11-16 14:13:00,6.5,"{'temp': '30°C', 'pressure': '1047 hPa', 'vibrations': '4.335687076881127 m/s²'}",0
V07967151,E170_0564,2023-11-16 14:13:00,5.1,"{'temp': '-28°C', 'pressure': '993 hPa', 'vibrations': '2.6642717783100345 m/s²'}",0
V06275053,E175_0964,2023-11-16 14:13:00,8.5,"{'temp': '13°C', 'pressure': '942 hPa', 'vibrations': '2.3876399890499567 m/s²'}",0
V03358476,E170_4894,2023-11-16 14:13:00,3.4,"{'temp': '2°C', 'pressure': '1036 hPa', 'vibrations': '1.4306289713121982 m/s²'}",0
V06544631,B737_6821,2023-11-16 14:13:00,3.3,"{'temp': '50°C', 'pressure': '922 hPa', 'vibrations': '0.2131418876244301 m/s²'}",0
V03265180,E170_2289,2023-11-16 14:13:00,11.1,"{'temp': '18°C', 'pressure': '1008 hPa', 'vibrations': '2.2871228763204545 m/s²'}",1
V02886796,None_6838,2023-11-16 14:13:00,0.7,"{'temp': '48°C', 'pressure': '909 hPa', 'vibrations': '1.1592888922873268 m/s²'}",0
V00091733,E175_1713,2023-11-16 14:13:00,10.3,"{'temp': '5°C', 'pressure': '965 hPa', 'vibrations': '1.2359299298850124 m/s²'}",1
V07852948,B747_0620,2023-11-16 14:13:00,3.8,"{'temp': '-1°C', 'pressure': '946 hPa', 'vibrations': '1.2945298051843845 m/s²'}",0
V06610833,None_6774,2023-11-16 14:13:00,5.4,"{'temp': '44°C', 'pressure': '1039 hPa', 'vibrations': '4.203544680908164 m/s²'}",0
V06852114,B767_3637,2023-11-16 14:13:00,5.7,"{'temp': '41°C', 'pressure': '958 hPa', 'vibrations': '1.282247778052203 m/s²'}",0
V07127230,E170_5314,2023-11-16 14:13:00,10.0,"{'temp': '28°C', 'pressure': '953 hPa', 'vibrations': '1.9389947061452624 m/s²'}",1
V07832072,B777_1363,2023-11-16 14:13:00,9.9,"{'temp': '-21°C', 'pressure': '1013 hPa', 'vibrations': '3.057365633305026 m/s²'}",1
V02150776,B767_1817,2023-11-16 14:13:00,7.2,"{'temp': '-25°C', 'pressure': '961 hPa', 'vibrations': '2.499079082385845 m/s²'}",2
V08467800,B777_1042,2023-11-16 14:13:00,9.8,"{'temp': '13°C', 'pressure': '1077 hPa', 'vibrations': '3.567286985866134 m/s²'}",1
V02764585,CRJ700_2277,2023-11-16 14:13:00,2.3,"{'temp': '-9°C', 'pressure': '942 hPa', 'vibrations': '1.9262511019747848 m/s²'}",0
V06262944,None_6663,2023-11-16 14:13:00,1.4,"{'temp': '37°C', 'pressure': '1025 hPa', 'vibrations': '2.7792491746151375 m/s²'}",0
V01223209,E175_4487,2023-11-16 14:13:00,3.7,"{'temp': '-5°C', 'pressure': '915 hPa', 'vibrations': '2.5493153451176465 m/s²'}",2
V00388727,None_0118,2023-11-16 14:13:00,2.5,"{'temp': '-20°C', 'pressure': '1046 hPa', 'vibrations': '3.7516391276395424 m/s²'}",0
V03335304,A321_0732,2023-11-16 14:13:00,5.6,"{'temp': '-48°C', 'pressure': '1074 hPa', 'vibrations': '4.967713816471843 m/s²'}",0
V04043061,B747_4916,2023-11-16 14:13:00,4.7,"{'temp': '-39°C', 'pressure': '961 hPa', 'vibrations': '2.790567961325788 m/s²'}",2
V01624231,B747_1559,2023-11-16 14:13:00,8.8,"{'temp': '33°C', 'pressure': '1021 hPa', 'vibrations': '0.8385301314571825 m/s²'}",0
V04947962,B767_6463,2023-11-16 14:13:00,3.8,"{'temp': '29°C', 'pressure': '1058 hPa', 'vibrations': '4.625605259678901 m/s²'}",0
