ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V03831376,B737_2293,2023-11-29 14:13:00,10.0,"{'temp': '38°C', 'pressure': '966 hPa', 'vibrations': '0.07659189247945064 m/s²'}",1
V09737577,E175_0488,2023-11-29 14:13:00,2.8,"{'temp': '-13°C', 'pressure': '1076 hPa', 'vibrations': '1.7937372560027036 m/s²'}",0
V03355967,B757_2709,2023-11-29 14:13:00,10.0,"{'temp': '-2°C', 'pressure': '988 hPa', 'vibrations': '1.3936170882204308 m/s²'}",1
V05107285,A320_4466,2023-11-29 14:13:00,11.4,"{'temp': '21°C', 'pressure': '1050 hPa', 'vibrations': '1.6408885228797176 m/s²'}",1
V00430169,B747_6830,2023-11-29 14:13:00,3.7,"{'temp': '-9°C', 'pressure': '1038 hPa', 'vibrations': '0.8924021711140512 m/s²'}",0
V09128261,A321_2905,2023-11-29 14:13:00,3.8,"{'temp': '-24°C', 'pressure': '936 hPa', 'vibrations': '4.242097289413615 m/s²'}",0
V03942145,E175_5323,2023-11-29 14:13:00,11.6,"{'temp': '-4°C', 'pressure': '1022 hPa', 'vibrations': '1.600997689795383 m/s²'}",2
V04466250,A340_2877,2023-11-29 14:13:00,1.4,"{'temp': '16°C', 'pressure': '940 hPa', 'vibrations': '3.0771091196385707 m/s²'}",0
V09318003,None_5692,2023-11-29 14:13:00,5.8,"{'temp': '12°C', 'pressure': '970 hPa', 'vibrations': '0.47366681165845803 m/s²'}",0
V02487346,B767_1128,2023-11-29 14:13:00,4.3,"{'temp': '-15°C', 'pressure': '998 hPa', 'vibrations': '0.554386820088924 m/s²'}",0
V01765345,None_3415,2023-11-29 14:13:00,9.2,"{'temp': '-23°C', 'pressure': '955 hPa', 'vibrations': '4.569986686961421 m/s²'}",0
V09684869,B747_0620,2023-11-29 14:13:00,9.3,"{'temp': '-1°C', 'pressure': '1055 hPa', 'vibrations': '0.41277602446809447 m/s²'}",0
V02465109,B767_1817,2023-11-29 14:13:00,8.3,"{'temp': '20°C', 'pressure': '1042 hPa', 'vibrations': '3.05953547704001 m/s²'}",0
V06206915,E170_4304,2023-11-29 14:13:00,4.4,"{'temp': '19°C', 'pressure': '1024 hPa', 'vibrations': '2.068606709113374 m/s²'}",0
V05807257,CRJ900_1184,2023-11-29 14:13:00,9.8,"{'temp': '-50°C', 'pressure': '959 hPa', 'vibrations': '3.981359223019038 m/s²'}",1
V04403471,B737_4082,2023-11-29 14:13:00,2.9,"{'temp': '-36°C', 'pressure': '1075 hPa', 'vibrations': '2.7693092638322643 m/s²'}",2
V06072971,B777_1037,2023-11-29 14:13:00,8.9,"{'temp': '31°C', 'pressure': '937 hPa', 'vibrations': '3.2066335657548333 m/s²'}",0
V01915497,E170_2644,2023-11-29 14:13:00,8.3,"{'temp': '10°C', 'pressure': '919 hPa', 'vibrations': '1.6939488530485685 m/s²'}",0
V04344679,A320_6364,2023-11-29 14:13:00,11.0,"{'temp': '21°C', 'pressure': '1054 hPa', 'vibrations': '1.54821938577971 m/s²'}",1
V05189178,CRJ700_2277,2023-11-29 14:13:00,4.2,"{'temp': '7°C', 'pressure': '967 hPa', 'vibrations': '0.05377118345765042 m/s²'}",0
V09642312,E175_6229,2023-11-29 14:13:00,6.4,"{'temp': '-43°C', 'pressure': '928 hPa', 'vibrations': '1.975661465823324 m/s²'}",0
V00666841,E175_0099,2023-11-29 14:13:00,8.6,"{'temp': '48°C', 'pressure': '948 hPa', 'vibrations': '2.654679929405593 m/s²'}",0
V00152814,A340_2833,2023-11-29 14:13:00,9.7,"{'temp': '19°C', 'pressure': '1088 hPa', 'vibrations': '0.8611791304587157 m/s²'}",1
V07325070,B757_4876,2023-11-29 14:13:00,6.6,"{'temp': '47°C', 'pressure': '1071 hPa', 'vibrations': '2.9428078392605905 m/s²'}",2
V09737008,A380_6060,2023-11-29 14:13:00,11.7,"{'temp': '1°C', 'pressure': '933 hPa', 'vibrations': '3.2516053823126088 m/s²'}",1
V01983249,B757_0577,2023-11-29 14:13:00,5.0,"{'temp': '-5°C', 'pressure': '957 hPa', 'vibrations': '3.808953879287496 m/s²'}",0
V00037229,B737_6470,2023-11-29 14:13:00,1.2,"{'temp': '36°C', 'pressure': '994 hPa', 'vibrations': '3.1991360356094773 m/s²'}",0
V00232770,A320_6028,2023-11-29 14:13:00,6.3,"{'temp': '-3°C', 'pressure': '1057 hPa', 'vibrations': '1.9344948756351943 m/s²'}",0
V03868314,B757_1013,2023-11-29 14:13:00,10.2,"{'temp': '5°C', 'pressure': '1014 hPa', 'vibrations': '0.5769980974124933 m/s²'}",1
V03144098,B737_6105,2023-11-29 14:13:00,6.8,"{'temp': '-37°C', 'pressure': '923 hPa', 'vibrations': '1.551169824006056 m/s²'}",0
V05440267,None_0075,2023-11-29 14:13:00,5.5,"{'temp': '24°C', 'pressure': '1052 hPa', 'vibrations': '3.1044625983928134 m/s²'}",0
V03159179,None_0385,2023-11-29 14:13:00,11.9,"{'temp': '-35°C', 'pressure': '910 hPa', 'vibrations': '1.7342205703854219 m/s²'}",1
V01564113,CRJ900_5158,2023-11-29 14:13:00,3.7,"{'temp': '31°C', 'pressure': '971 hPa', 'vibrations': '2.8346655386920814 m/s²'}",0
V09892511,A330_5589,2023-11-29 14:13:00,0.6,"{'temp': '-43°C', 'pressure': '1026 hPa', 'vibrations': '4.027020967185532 m/s²'}",2
V08540678,A350_5005,2023-11-29 14:13:00,5.8,"{'temp': '1°C', 'pressure': '1025 hPa', 'vibrations': '2.610740593172072 m/s²'}",0
V03148001,CRJ700_2827,2023-11-29 14:13:00,12.0,"{'temp': '-32°C', 'pressure': '1088 hPa', 'vibrations': '0.5734553812505616 m/s²'}",1
V05322115,E170_4877,2023-11-29 14:13:00,7.0,"{'temp': '-45°C', 'pressure': '1025 hPa', 'vibrations': '1.1683137350421173 m/s²'}",0
V00636749,A330_2342,2023-11-29 14:13:00,10.5,"{'temp': '32°C', 'pressure': '1047 hPa', 'vibrations': '2.9420451528356386 m/s²'}",1
V07757793,CRJ700_6475,2023-11-29 14:13:00,5.8,"{'temp': '-33°C', 'pressure': '1022 hPa', 'vibrations': '1.5753291314660172 m/s²'}",0
V04348475,B767_5851,2023-11-29 14:13:00,8.7,"{'temp': '33°C', 'pressure': '992 hPa', 'vibrations': '0.35569672123321405 m/s²'}",0
V03266764,A321_3449,2023-11-29 14:13:00,0.5,"{'temp': '-23°C', 'pressure': '995 hPa', 'vibrations': '3.4344522412767264 m/s²'}",0
V05554277,A320_4124,2023-11-29 14:13:00,1.1,"{'temp': '-3°C', 'pressure': '929 hPa', 'vibrations': '3.6227879831616883 m/s²'}",0
V07710319,CRJ900_5525,2023-11-29 14:13:00,2.1,"{'temp': '38°C', 'pressure': '1081 hPa', 'vibrations': '3.9969000987220897 m/s²'}",2
V03748109,B747_0195,2023-11-29 14:13:00,11.8,"{'temp': '-20°C', 'pressure': '987 hPa', 'vibrations': '2.6585250184477127 m/s²'}",1
V07334035,B747_4253,2023-11-29 14:13:00,0.6,"{'temp': '36°C', 'pressure': '1055 hPa', 'vibrations': '0.671339613082188 m/s²'}",0
V01996192,B737_2009,2023-11-29 14:13:00,9.0,"{'temp': '40°C', 'pressure': '935 hPa', 'vibrations': '4.121585402321609 m/s²'}",0
V05917497,A320_4881,2023-11-29 14:13:00,8.9,"{'temp': '-29°C', 'pressure': '956 hPa', 'vibrations': '3.261952898872374 m/s²'}",0
V06450914,CRJ900_5333,2023-11-29 14:13:00,3.4,"{'temp': '-46°C', 'pressure': '1007 hPa', 'vibrations': '0.8683412777112876 m/s²'}",0
V06198034,A330_1938,2023-11-29 14:13:00,6.1,"{'temp': '-40°C', 'pressure': '1004 hPa', 'vibrations': '1.0339138119362072 m/s²'}",0
V08532061,B747_2406,2023-11-29 14:13:00,9.2,"{'temp': '-13°C', 'pressure': '1005 hPa', 'vibrations': '3.61650972607391 m/s²'}",0
V09736620,A320_3805,2023-11-29 14:13:00,7.5,"{'temp': '-47°C', 'pressure': '1095 hPa', 'vibrations': '3.049139278480984 m/s²'}",0
V00638382,E170_5314,2023-11-29 14:13:00,10.0,"{'temp': '28°C', 'pressure': '978 hPa', 'vibrations': '2.5642911416187757 m/s²'}",1
V05305760,CRJ900_5737,2023-11-29 14:13:00,8.3,"{'temp': '-29°C', 'pressure': '960 hPa', 'vibrations': '0.020162620816063237 m/s²'}",0
V03902151,E170_1621,2023-11-29 14:13:00,9.7,"{'temp': '-41°C', 'pressure': '1034 hPa', 'vibrations': '3.5122106294242865 m/s²'}",1
V07301799,A320_0063,2023-11-29 14:13:00,2.7,"{'temp': '-17°C', 'pressure': '1023 hPa', 'vibrations': '1.6668643452326448 m/s²'}",0
V09252148,CRJ900_4486,2023-11-29 14:13:00,3.7,"{'temp': '35°C', 'pressure': '1049 hPa', 'vibrations': '1.5899263159929693 m/s²'}",0
V07000368,E175_2361,2023-11-29 14:13:00,8.6,"{'temp': '49°C', 'pressure': '1009 hPa', 'vibrations': '4.34603363422033 m/s²'}",0
V04620783,B747_2822,2023-11-29 14:13:00,1.2,"{'temp': '46°C', 'pressure': '1014 hPa', 'vibrations': '3.269919289921439 m/s²'}",0
