ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V08872812,A330_5923,2023-11-13 14:13:00,1.6,"{'temp': '39°C', 'pressure': '1048 hPa', 'vibrations': '4.286984577223659 m/s²'}",2
V07887445,B767_3637,2023-11-13 14:13:00,4.5,"{'temp': '10°C', 'pressure': '988 hPa', 'vibrations': '1.2495203415662797 m/s²'}",0
V06446990,B777_6834,2023-11-13 14:13:00,12.0,"{'temp': '49°C', 'pressure': '914 hPa', 'vibrations': '2.1115176794020334 m/s²'}",1
V02780115,E175_5083,2023-11-13 14:13:00,8.5,"{'temp': '-31°C', 'pressure': '950 hPa', 'vibrations': '4.467944487124273 m/s²'}",0
V05328923,A321_6216,2023-11-13 14:13:00,5.3,"{'temp': '-13°C', 'pressure': '1048 hPa', 'vibrations': '0.205947715698514 m/s²'}",0
V02423038,E170_1474,2023-11-13 14:13:00,6.8,"{'temp': '34°C', 'pressure': '948 hPa', 'vibrations': '4.4007235048164395 m/s²'}",0
V03924076,None_5692,2023-11-13 14:13:00,7.4,"{'temp': '20°C', 'pressure': '1078 hPa', 'vibrations': '2.4913213595280084 m/s²'}",2
V04209028,E175_4749,2023-11-13 14:13:00,4.3,"{'temp': '-13°C', 'pressure': '1048 hPa', 'vibrations': '4.880208539480834 m/s²'}",0
V02464204,E170_1341,2023-11-13 14:13:00,1.3,"{'temp': '50°C', 'pressure': '1033 hPa', 'vibrations': '0.8290730355506426 m/s²'}",0
V04418842,A350_3017,2023-11-13 14:13:00,6.2,"{'temp': '50°C', 'pressure': '969 hPa', 'vibrations': '3.1529528665129005 m/s²'}",2
V04294540,B747_0175,2023-11-13 14:13:00,5.6,"{'temp': '31°C', 'pressure': '1061 hPa', 'vibrations': '2.309254295805312 m/s²'}",0
V08978989,A321_0497,2023-11-13 14:13:00,5.8,"{'temp': '28°C', 'pressure': '916 hPa', 'vibrations': '3.8805687847630823 m/s²'}",0
V02797844,B747_1933,2023-11-13 14:13:00,3.4,"{'temp': '12°C', 'pressure': '936 hPa', 'vibrations': '2.876489208974699 m/s²'}",2
V05543991,CRJ900_0486,2023-11-13 14:13:00,10.6,"{'temp': '-46°C', 'pressure': '1024 hPa', 'vibrations': '3.1905417997478263 m/s²'}",1
V03236881,E175_2361,2023-11-13 14:13:00,11.6,"{'temp': '-3°C', 'pressure': '998 hPa', 'vibrations': '0.8270869783384216 m/s²'}",1
V02535691,A320_6028,2023-11-13 14:13:00,6.3,"{'temp': '-41°C', 'pressure': '971 hPa', 'vibrations': '3.1377459716273854 m/s²'}",2
V01739546,A320_0020,2023-11-13 14:13:00,8.5,"{'temp': '-24°C', 'pressure': '994 hPa', 'vibrations': '4.3179137957753335 m/s²'}",0
V02516648,B747_0620,2023-11-13 14:13:00,5.9,"{'temp': '29°C', 'pressure': '944 hPa', 'vibrations': '4.137722282333138 m/s²'}",0
V09453134,B737_5252,2023-11-13 14:13:00,6.3,"{'temp': '-46°C', 'pressure': '933 hPa', 'vibrations': '1.0265789362262705 m/s²'}",0
V08270358,A320_2447,2023-11-13 14:13:00,1.5,"{'temp': '-18°C', 'pressure': '976 hPa', 'vibrations': '1.1677189557909429 m/s²'}",0
V01995890,None_2407,2023-11-13 14:13:00,3.0,"{'temp': '-46°C', 'pressure': '1062 hPa', 'vibrations': '1.876589463520106 m/s²'}",0
V04541308,B757_2283,2023-11-13 14:13:00,4.2,"{'temp': '-17°C', 'pressure': '913 hPa', 'vibrations': '0.3541294002248746 m/s²'}",0
V07417437,None_6155,2023-11-13 14:13:00,6.1,"{'temp': '13°C', 'pressure': '984 hPa', 'vibrations': '3.0750527095975615 m/s²'}",0
V01806667,A350_3715,2023-11-13 14:13:00,1.4,"{'temp': '-25°C', 'pressure': '980 hPa', 'vibrations': '4.897157896532989 m/s²'}",0
V07303150,B767_2487,2023-11-13 14:13:00,6.2,"{'temp': '-14°C', 'pressure': '941 hPa', 'vibrations': '3.19885142247324 m/s²'}",0
V03861092,None_2077,2023-11-13 14:13:00,6.7,"{'temp': '2°C', 'pressure': '950 hPa', 'vibrations': '1.6849532270423717 m/s²'}",0
V07309858,B747_4253,2023-11-13 14:13:00,9.6,"{'temp': '8°C', 'pressure': '917 hPa', 'vibrations': '4.149384790200502 m/s²'}",1
V02902077,E175_0964,2023-11-13 14:13:00,5.6,"{'temp': '22°C', 'pressure': '1000 hPa', 'vibrations': '3.7615990963124806 m/s²'}",0
V02723594,B747_2822,2023-11-13 14:13:00,0.7,"{'temp': '44°C', 'pressure': '981 hPa', 'vibrations': '3.669823457092833 m/s²'}",0
V05302803,A330_1563,2023-11-13 14:13:00,2.7,"{'temp': '18°C', 'pressure': '916 hPa', 'vibrations': '1.9535650630972463 m/s²'}",0
V01243869,B777_3467,2023-11-13 14:13:00,3.1,"{'temp': '-5°C', 'pressure': '1046 hPa', 'vibrations': '0.3249162255207638 m/s²'}",0
V06581332,B747_6830,2023-11-13 14:13:00,6.2,"{'temp': '29°C', 'pressure': '936 hPa', 'vibrations': '0.9886142130055964 m/s²'}",0
V00867919,B757_1707,2023-11-13 14:13:00,9.6,"{'temp': '47°C', 'pressure': '1085 hPa', 'vibrations': '2.6950906088534583 m/s²'}",1
V01941053,E175_0583,2023-11-13 14:13:00,0.8,"{'temp': '40°C', 'pressure': '950 hPa', 'vibrations': '0.17464543971667412 m/s²'}",0
V00286610,A321_3449,2023-11-13 14:13:00,10.3,"{'temp': '-22°C', 'pressure': '943 hPa', 'vibrations': '3.146030342319034 m/s²'}",1
V05576635,B757_2709,2023-11-13 14:13:00,3.5,"{'temp': '35°C', 'pressure': '1092 hPa', 'vibrations': '2.49475003223323 m/s²'}",0
V06423251,B777_2551,2023-11-13 14:13:00,10.1,"{'temp': '-15°C', 'pressure': '1003 hPa', 'vibrations': '1.096985716346099 m/s²'}",2
V02237101,CRJ700_2805,2023-11-13 14:13:00,7.0,"{'temp': '-43°C', 'pressure': '1054 hPa', 'vibrations': '1.3636211681274095 m/s²'}",0
V08750693,E170_5822,2023-11-13 14:13:00,10.2,"{'temp': '-9°C', 'pressure': '1044 hPa', 'vibrations': '1.5076977933200713 m/s²'}",1
V06241582,E175_2393,2023-11-13 14:13:00,6.3,"{'temp': '-23°C', 'pressure': '1075 hPa', 'vibrations': '2.7599974214057466 m/s²'}",0
V09664961,A330_3674,2023-11-13 14:13:00,4.4,"{'temp': '-45°C', 'pressure': '1065 hPa', 'vibrations': '0.7570278221914689 m/s²'}",0
V05182799,A321_2784,2023-11-13 14:13:00,4.5,"{'temp': '-42°C', 'pressure': '1007 hPa', 'vibrations': '4.401485697698318 m/s²'}",0
V01359217,None_6663,2023-11-13 14:13:00,5.6,"{'temp': '23°C', 'pressure': '1072 hPa', 'vibrations': '3.780470660435979 m/s²'}",0
V00268112,A321_0732,2023-11-13 14:13:00,1.8,"{'temp': '-1°C', 'pressure': '962 hPa', 'vibrations': '2.646939316337123 m/s²'}",0
V01303175,B767_0601,2023-11-13 14:13:00,8.6,"{'temp': '34°C', 'pressure': '978 hPa', 'vibrations': '1.4008052368367796 m/s²'}",0
V00776210,E175_1224,2023-11-13 14:13:00,1.9,"{'temp': '-26°C', 'pressure': '958 hPa', 'vibrations': '3.325365521382799 m/s²'}",0
V06298115,B747_0910,2023-11-13 14:13:00,4.1,"{'temp': '16°C', 'pressure': '900 hPa', 'vibrations': '2.2367167661845007 m/s²'}",0
V04199393,B757_0577,2023-11-13 14:13:00,9.0,"{'temp': '-30°C', 'pressure': '921 hPa', 'vibrations': '0.3997303022373372 m/s²'}",0
V05762359,B777_3285,2023-11-13 14:13:00,2.2,"{'temp': '-18°C', 'pressure': '983 hPa', 'vibrations': '4.913164209513871 m/s²'}",0
V04236074,A330_1938,2023-11-13 14:13:00,3.4,"{'temp': '6°C', 'pressure': '1028 hPa', 'vibrations': '4.007542792999752 m/s²'}",0
V03778655,CRJ700_5389,2023-11-13 14:13:00,5.7,"{'temp': '-49°C', 'pressure': '978 hPa', 'vibrations': '4.350716803127314 m/s²'}",0
V05018201,B747_2406,2023-11-13 14:13:00,2.2,"{'temp': '47°C', 'pressure': '913 hPa', 'vibrations': '4.042120092083883 m/s²'}",0
V04108285,B757_0500,2023-11-13 14:13:00,4.5,"{'temp': '46°C', 'pressure': '925 hPa', 'vibrations': '3.582269308981656 m/s²'}",0
V09944517,None_3415,2023-11-13 14:13:00,9.5,"{'temp': '31°C', 'pressure': '1075 hPa', 'vibrations': '2.1742614649272562 m/s²'}",1
V08164737,E170_2289,2023-11-13 14:13:00,8.1,"{'temp': '-5°C', 'pressure': '1085 hPa', 'vibrations': '0.6823508229371733 m/s²'}",0
V02646563,B747_0302,2023-11-13 14:13:00,5.2,"{'temp': '-21°C', 'pressure': '1036 hPa', 'vibrations': '1.0159248535513017 m/s²'}",2
V09628991,E170_2532,2023-11-13 14:13:00,5.4,"{'temp': '-14°C', 'pressure': '926 hPa', 'vibrations': '3.6734360532316837 m/s²'}",0
V06185049,E170_5403,2023-11-13 14:13:00,9.9,"{'temp': '39°C', 'pressure': '908 hPa', 'vibrations': '0.8511979846145079 m/s²'}",1
V04934484,CRJ700_2204,2023-11-13 14:13:00,4.1,"{'temp': '-29°C', 'pressure': '1023 hPa', 'vibrations': '4.5627882080689535 m/s²'}",0
V09113538,A320_4124,2023-11-13 14:13:00,6.0,"{'temp': '-14°C', 'pressure': '1040 hPa', 'vibrations': '0.25843643372539415 m/s²'}",0
V09320757,E175_0440,2023-11-13 14:13:00,6.3,"{'temp': '28°C', 'pressure': '1065 hPa', 'vibrations': '0.09851777966846997 m/s²'}",0
V05622421,B767_3156,2023-11-13 14:13:00,9.7,"{'temp': '34°C', 'pressure': '1018 hPa', 'vibrations': '2.2641406827006323 m/s²'}",1
V00793682,E175_1081,2023-11-13 14:13:00,9.3,"{'temp': '-35°C', 'pressure': '1090 hPa', 'vibrations': '3.832255129372464 m/s²'}",0
V00466457,E170_4894,2023-11-13 14:13:00,2.3,"{'temp': '39°C', 'pressure': '947 hPa', 'vibrations': '1.7053329526953136 m/s²'}",0
V07597211,B767_5851,2023-11-13 14:13:00,8.8,"{'temp': '-36°C', 'pressure': '999 hPa', 'vibrations': '0.20342406229749588 m/s²'}",0
V04606174,B767_0317,2023-11-13 14:13:00,3.1,"{'temp': '9°C', 'pressure': '946 hPa', 'vibrations': '1.2737054540669424 m/s²'}",2
V01918286,B757_3072,2023-11-13 14:13:00,10.4,"{'temp': '28°C', 'pressure': '913 hPa', 'vibrations': '1.8398923064384314 m/s²'}",1
V07833608,B737_0608,2023-11-13 14:13:00,1.0,"{'temp': '-45°C', 'pressure': '1090 hPa', 'vibrations': '1.8773544270112636 m/s²'}",0
V05938486,A350_1948,2023-11-13 14:13:00,4.6,"{'temp': '15°C', 'pressure': '967 hPa', 'vibrations': '2.8880904730282477 m/s²'}",2
V09582855,None_6774,2023-11-13 14:13:00,5.4,"{'temp': '11°C', 'pressure': '1051 hPa', 'vibrations': '1.869832809913568 m/s²'}",0
V03482550,E175_1713,2023-11-13 14:13:00,1.8,"{'temp': '27°C', 'pressure': '1075 hPa', 'vibrations': '4.515235194217415 m/s²'}",0
V07136513,A320_0039,2023-11-13 14:13:00,4.1,"{'temp': '4°C', 'pressure': '1050 hPa', 'vibrations': '3.2898560744808183 m/s²'}",2
V04197992,B737_6105,2023-11-13 14:13:00,9.1,"{'temp': '-20°C', 'pressure': '986 hPa', 'vibrations': '0.712337980022868 m/s²'}",0
V07423308,E175_3294,2023-11-13 14:13:00,8.2,"{'temp': '13°C', 'pressure': '1028 hPa', 'vibrations': '0.840148677233975 m/s²'}",0
V00973315,E175_4832,2023-11-13 14:13:00,4.9,"{'temp': '-5°C', 'pressure': '1027 hPa', 'vibrations': '2.67425387383601 m/s²'}",0
V09858335,None_5828,2023-11-13 14:13:00,6.0,"{'temp': '12°C', 'pressure': '1028 hPa', 'vibrations': '3.908445692274909 m/s²'}",0
V00843899,A321_0467,2023-11-13 14:13:00,7.3,"{'temp': '41°C', 'pressure': '966 hPa', 'vibrations': '1.473871707509965 m/s²'}",0
V08948441,E175_6229,2023-11-13 14:13:00,7.3,"{'temp': '27°C', 'pressure': '1017 hPa', 'vibrations': '0.5325653162899602 m/s²'}",0
V08300518,B757_6583,2023-11-13 14:13:00,4.0,"{'temp': '31°C', 'pressure': '1010 hPa', 'vibrations': '2.98597242583269 m/s²'}",0
V05845125,B757_1013,2023-11-13 14:13:00,3.5,"{'temp': '19°C', 'pressure': '964 hPa', 'vibrations': '0.9560956425844519 m/s²'}",0
V08520285,CRJ700_6475,2023-11-13 14:13:00,7.0,"{'temp': '40°C', 'pressure': '973 hPa', 'vibrations': '4.964334371967004 m/s²'}",2
V00453162,A321_4569,2023-11-13 14:13:00,8.3,"{'temp': '-44°C', 'pressure': '904 hPa', 'vibrations': '0.573844617238683 m/s²'}",0
V00502442,A321_2905,2023-11-13 14:13:00,8.7,"{'temp': '-34°C', 'pressure': '1033 hPa', 'vibrations': '2.8419028659249164 m/s²'}",0
