ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V08529651,B757_1707,2023-11-19 14:13:00,0.7,"{'temp': '14°C', 'pressure': '1048 hPa', 'vibrations': '0.16760614426229947 m/s²'}",0
V00020345,E175_6535,2023-11-19 14:13:00,6.7,"{'temp': '21°C', 'pressure': '914 hPa', 'vibrations': '4.147517147051504 m/s²'}",0
V04023466,CRJ900_0486,2023-11-19 14:13:00,6.7,"{'temp': '-10°C', 'pressure': '1020 hPa', 'vibrations': '2.117059376086055 m/s²'}",0
V09684990,B737_0274,2023-11-19 14:13:00,8.2,"{'temp': '-50°C', 'pressure': '1046 hPa', 'vibrations': '3.6556882812040103 m/s²'}",0
V05408393,None_6774,2023-11-19 14:13:00,7.5,"{'temp': '21°C', 'pressure': '1064 hPa', 'vibrations': '3.657505227714362 m/s²'}",0
V05132965,B767_3637,2023-11-19 14:13:00,3.9,"{'temp': '-39°C', 'pressure': '1077 hPa', 'vibrations': '4.133031514458692 m/s²'}",0
V07611223,E175_5515,2023-11-19 14:13:00,5.0,"{'temp': '29°C', 'pressure': '1030 hPa', 'vibrations': '3.8394532113922186 m/s²'}",0
V06399035,A330_5024,2023-11-19 14:13:00,10.5,"{'temp': '-43°C', 'pressure': '1017 hPa', 'vibrations': '0.15841091763262538 m/s²'}",2
V08967273,None_5980,2023-11-19 14:13:00,8.3,"{'temp': '20°C', 'pressure': '1068 hPa', 'vibrations': '3.0843686222353943 m/s²'}",0
V08887070,E170_1474,2023-11-19 14:13:00,8.3,"{'temp': '-46°C', 'pressure': '1036 hPa', 'vibrations': '3.634843345441276 m/s²'}",0
V07808260,A380_4959,2023-11-19 14:13:00,6.2,"{'temp': '2°C', 'pressure': '969 hPa', 'vibrations': '0.3984614959090854 m/s²'}",0
V01838937,B747_0175,2023-11-19 14:13:00,9.1,"{'temp': '27°C', 'pressure': '921 hPa', 'vibrations': '3.9695572486457085 m/s²'}",2
V05031328,CRJ700_4473,2023-11-19 14:13:00,4.7,"{'temp': '2°C', 'pressure': '1097 hPa', 'vibrations': '0.13642272385501863 m/s²'}",0
V04116176,A330_1129,2023-11-19 14:13:00,4.6,"{'temp': '-16°C', 'pressure': '931 hPa', 'vibrations': '3.4826467822599545 m/s²'}",2
V02329057,E170_1341,2023-11-19 14:13:00,8.2,"{'temp': '-4°C', 'pressure': '1075 hPa', 'vibrations': '4.170401821925971 m/s²'}",2
V03767653,B737_0318,2023-11-19 14:13:00,2.0,"{'temp': '-30°C', 'pressure': '1082 hPa', 'vibrations': '3.6629768955616493 m/s²'}",0
V01510442,CRJ700_2204,2023-11-19 14:13:00,1.4,"{'temp': '30°C', 'pressure': '982 hPa', 'vibrations': '2.5107864284233345 m/s²'}",0
V00388985,B767_0601,2023-11-19 14:13:00,9.8,"{'temp': '-34°C', 'pressure': '917 hPa', 'vibrations': '1.821305248016392 m/s²'}",1
V09270998,E175_0808,2023-11-19 14:13:00,4.5,"{'temp': '29°C', 'pressure': '1049 hPa', 'vibrations': '2.5720142840732167 m/s²'}",0
V06007430,A321_0497,2023-11-19 14:13:00,10.2,"{'temp': '-38°C', 'pressure': '922 hPa', 'vibrations': '3.6689362691199796 m/s²'}",1
V09708486,A340_2833,2023-11-19 14:13:00,4.4,"{'temp': '4°C', 'pressure': '1069 hPa', 'vibrations': '1.753399529462687 m/s²'}",0
V08653702,B767_2723,2023-11-19 14:13:00,9.5,"{'temp': '13°C', 'pressure': '1032 hPa', 'vibrations': '3.96469031094827 m/s²'}",2
V04875306,A330_2838,2023-11-19 14:13:00,2.9,"{'temp': '1°C', 'pressure': '989 hPa', 'vibrations': '1.5569597964882564 m/s²'}",0
