ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V01999463,A330_1129,2023-12-20 14:13:00,9.6,"{'temp': '-38°C', 'pressure': '911 hPa', 'vibrations': '2.2120422114394707 m/s²'}",1
V06018816,CRJ900_0271,2023-12-20 14:13:00,5.5,"{'temp': '-16°C', 'pressure': '975 hPa', 'vibrations': '4.029664612598076 m/s²'}",0
V06115972,E175_0583,2023-12-20 14:13:00,6.7,"{'temp': '-12°C', 'pressure': '1034 hPa', 'vibrations': '0.16954405740398915 m/s²'}",2
V09103589,A320_2772,2023-12-20 14:13:00,1.3,"{'temp': '42°C', 'pressure': '1038 hPa', 'vibrations': '4.058056658026495 m/s²'}",0
V01588636,B777_3285,2023-12-20 14:13:00,0.7,"{'temp': '31°C', 'pressure': '1009 hPa', 'vibrations': '3.0601065733825443 m/s²'}",0
V03089106,B777_1037,2023-12-20 14:13:00,11.2,"{'temp': '-45°C', 'pressure': '933 hPa', 'vibrations': '3.7337620452591174 m/s²'}",1
V07016912,E175_0808,2023-12-20 14:13:00,4.9,"{'temp': '-25°C', 'pressure': '904 hPa', 'vibrations': '0.24264333996224463 m/s²'}",0
V01031985,CRJ700_5389,2023-12-20 14:13:00,5.3,"{'temp': '-14°C', 'pressure': '1060 hPa', 'vibrations': '2.9689576316791406 m/s²'}",0
V01242276,B777_1042,2023-12-20 14:13:00,10.6,"{'temp': '-49°C', 'pressure': '945 hPa', 'vibrations': '0.6553960393041874 m/s²'}",1
V01819466,B777_3467,2023-12-20 14:13:00,6.0,"{'temp': '-8°C', 'pressure': '999 hPa', 'vibrations': '1.9166980815519525 m/s²'}",0
V01596036,CRJ900_6200,2023-12-20 14:13:00,4.4,"{'temp': '2°C', 'pressure': '997 hPa', 'vibrations': '3.1820614335147246 m/s²'}",0
V06931446,E175_5323,2023-12-20 14:13:00,11.4,"{'temp': '49°C', 'pressure': '1065 hPa', 'vibrations': '4.011476136256118 m/s²'}",1
V07306041,A350_3715,2023-12-20 14:13:00,7.4,"{'temp': '-39°C', 'pressure': '1049 hPa', 'vibrations': '0.12952839288312312 m/s²'}",2
V06126531,B767_3637,2023-12-20 14:13:00,2.0,"{'temp': '19°C', 'pressure': '1100 hPa', 'vibrations': '3.3246215762871696 m/s²'}",0
V03227330,CRJ700_2204,2023-12-20 14:13:00,1.7,"{'temp': '-28°C', 'pressure': '1001 hPa', 'vibrations': '4.330042908922946 m/s²'}",0
V04065015,A340_5178,2023-12-20 14:13:00,10.9,"{'temp': '13°C', 'pressure': '956 hPa', 'vibrations': '1.3084726652479923 m/s²'}",1
V05419338,E175_3294,2023-12-20 14:13:00,6.2,"{'temp': '-15°C', 'pressure': '906 hPa', 'vibrations': '3.878656762258335 m/s²'}",0
V04326039,None_6155,2023-12-20 14:13:00,1.1,"{'temp': '2°C', 'pressure': '973 hPa', 'vibrations': '1.5710251246822415 m/s²'}",0
V03339866,B757_0500,2023-12-20 14:13:00,9.3,"{'temp': '25°C', 'pressure': '975 hPa', 'vibrations': '4.469525700247656 m/s²'}",0
V00404430,E170_2532,2023-12-20 14:13:00,9.4,"{'temp': '-42°C', 'pressure': '902 hPa', 'vibrations': '2.863628907391373 m/s²'}",0
V00435454,E170_1621,2023-12-20 14:13:00,9.6,"{'temp': '16°C', 'pressure': '980 hPa', 'vibrations': '1.0272036651665877 m/s²'}",1
V06317954,None_3322,2023-12-20 14:13:00,10.6,"{'temp': '-9°C', 'pressure': '1031 hPa', 'vibrations': '4.032782405521604 m/s²'}",1
V09074111,A321_0467,2023-12-20 14:13:00,6.0,"{'temp': '-24°C', 'pressure': '1098 hPa', 'vibrations': '3.188965739692557 m/s²'}",2
V09824521,A340_2833,2023-12-20 14:13:00,11.9,"{'temp': '-34°C', 'pressure': '946 hPa', 'vibrations': '1.5817858292735516 m/s²'}",1
V02047403,A320_6954,2023-12-20 14:13:00,3.9,"{'temp': '-33°C', 'pressure': '1021 hPa', 'vibrations': '3.0521214005010244 m/s²'}",0
V09457908,CRJ900_2888,2023-12-20 14:13:00,10.7,"{'temp': '9°C', 'pressure': '922 hPa', 'vibrations': '1.105656341956844 m/s²'}",1
V07030895,A330_5932,2023-12-20 14:13:00,10.0,"{'temp': '15°C', 'pressure': '917 hPa', 'vibrations': '2.5300165333232765 m/s²'}",1
V04939822,None_6608,2023-12-20 14:13:00,5.7,"{'temp': '21°C', 'pressure': '1092 hPa', 'vibrations': '2.3766294485215904 m/s²'}",0
V02185709,A330_5589,2023-12-20 14:13:00,5.4,"{'temp': '-41°C', 'pressure': '931 hPa', 'vibrations': '1.3190956449378493 m/s²'}",0
V09406873,None_3415,2023-12-20 14:13:00,6.4,"{'temp': '-4°C', 'pressure': '917 hPa', 'vibrations': '4.0648096556560915 m/s²'}",0
V03478485,E170_0564,2023-12-20 14:13:00,3.4,"{'temp': '-45°C', 'pressure': '1037 hPa', 'vibrations': '2.151826817666542 m/s²'}",0
V09662323,B737_0274,2023-12-20 14:13:00,9.7,"{'temp': '34°C', 'pressure': '905 hPa', 'vibrations': '0.9123006567899639 m/s²'}",1
V03964561,CRJ900_5333,2023-12-20 14:13:00,9.2,"{'temp': '-21°C', 'pressure': '1012 hPa', 'vibrations': '3.093815164890548 m/s²'}",0
V06484662,E170_5822,2023-12-20 14:13:00,11.1,"{'temp': '-44°C', 'pressure': '1027 hPa', 'vibrations': '1.0302825738406867 m/s²'}",1
V03872329,B747_1559,2023-12-20 14:13:00,1.1,"{'temp': '14°C', 'pressure': '1050 hPa', 'vibrations': '1.3359655937648063 m/s²'}",0
V06272345,E170_5403,2023-12-20 14:13:00,10.5,"{'temp': '1°C', 'pressure': '1016 hPa', 'vibrations': '4.418790692014877 m/s²'}",1
V07373013,A380_4959,2023-12-20 14:13:00,5.8,"{'temp': '47°C', 'pressure': '1010 hPa', 'vibrations': '2.2744850858218193 m/s²'}",0
V03996689,A320_0063,2023-12-20 14:13:00,4.7,"{'temp': '-32°C', 'pressure': '939 hPa', 'vibrations': '3.3330229135818232 m/s²'}",0
V08598376,B757_2283,2023-12-20 14:13:00,2.7,"{'temp': '49°C', 'pressure': '977 hPa', 'vibrations': '4.50512570313966 m/s²'}",0
V06726140,A350_6030,2023-12-20 14:13:00,2.0,"{'temp': '21°C', 'pressure': '1000 hPa', 'vibrations': '3.866290468532579 m/s²'}",0
V09270594,A380_3051,2023-12-20 14:13:00,6.6,"{'temp': '23°C', 'pressure': '914 hPa', 'vibrations': '1.1920987004476435 m/s²'}",0
V08341874,None_5391,2023-12-20 14:13:00,3.0,"{'temp': '16°C', 'pressure': '1075 hPa', 'vibrations': '1.163718547824173 m/s²'}",0
V01106321,None_2077,2023-12-20 14:13:00,3.8,"{'temp': '-11°C', 'pressure': '1066 hPa', 'vibrations': '0.26759417750330194 m/s²'}",2
V00514471,A340_3082,2023-12-20 14:13:00,2.1,"{'temp': '15°C', 'pressure': '934 hPa', 'vibrations': '4.706779037968437 m/s²'}",0
V00600126,None_0385,2023-12-20 14:13:00,3.6,"{'temp': '-29°C', 'pressure': '1077 hPa', 'vibrations': '0.7320399591625354 m/s²'}",0
V06534487,B767_1623,2023-12-20 14:13:00,1.2,"{'temp': '-26°C', 'pressure': '941 hPa', 'vibrations': '1.5070725207624058 m/s²'}",0
V06609467,E175_6535,2023-12-20 14:13:00,8.0,"{'temp': '-18°C', 'pressure': '987 hPa', 'vibrations': '4.568989313025714 m/s²'}",0
V00748478,B737_2584,2023-12-20 14:13:00,0.7,"{'temp': '13°C', 'pressure': '975 hPa', 'vibrations': '1.5142706965039876 m/s²'}",0
V07542432,B767_1128,2023-12-20 14:13:00,8.2,"{'temp': '-37°C', 'pressure': '1050 hPa', 'vibrations': '3.939888552480377 m/s²'}",0
V05362430,A330_5024,2023-12-20 14:13:00,1.2,"{'temp': '-23°C', 'pressure': '1030 hPa', 'vibrations': '1.4344126337074052 m/s²'}",0
V07892708,A321_0732,2023-12-20 14:13:00,2.8,"{'temp': '-21°C', 'pressure': '938 hPa', 'vibrations': '4.500189643641586 m/s²'}",2
V02428101,CRJ900_5525,2023-12-20 14:13:00,4.6,"{'temp': '35°C', 'pressure': '1035 hPa', 'vibrations': '3.2401861458340475 m/s²'}",0
V05048325,B757_4876,2023-12-20 14:13:00,8.0,"{'temp': '20°C', 'pressure': '917 hPa', 'vibrations': '3.68489696160864 m/s²'}",0
V03089691,E170_5474,2023-12-20 14:13:00,11.3,"{'temp': '43°C', 'pressure': '915 hPa', 'vibrations': '3.4631176026766353 m/s²'}",1
V02044078,CRJ900_2289,2023-12-20 14:13:00,2.0,"{'temp': '26°C', 'pressure': '1008 hPa', 'vibrations': '1.9689300001205123 m/s²'}",0
V02676750,B767_4418,2023-12-20 14:13:00,2.9,"{'temp': '-12°C', 'pressure': '981 hPa', 'vibrations': '4.106816123924059 m/s²'}",0
V06969885,CRJ700_6562,2023-12-20 14:13:00,7.0,"{'temp': '32°C', 'pressure': '905 hPa', 'vibrations': '0.5103055326947953 m/s²'}",2
V02843470,None_5579,2023-12-20 14:13:00,8.1,"{'temp': '6°C', 'pressure': '1063 hPa', 'vibrations': '4.027031497158033 m/s²'}",2
V04946035,B767_2195,2023-12-20 14:13:00,8.0,"{'temp': '-33°C', 'pressure': '916 hPa', 'vibrations': '2.5010678133746946 m/s²'}",0
V04899539,B737_6821,2023-12-20 14:13:00,6.7,"{'temp': '-8°C', 'pressure': '902 hPa', 'vibrations': '0.3660701213041717 m/s²'}",0
V02510345,E170_2173,2023-12-20 14:13:00,9.4,"{'temp': '-50°C', 'pressure': '1018 hPa', 'vibrations': '1.9937116179605985 m/s²'}",0
V05834359,A330_5384,2023-12-20 14:13:00,9.4,"{'temp': '-3°C', 'pressure': '1038 hPa', 'vibrations': '1.7341301872689918 m/s²'}",0
V02677984,E175_6229,2023-12-20 14:13:00,1.5,"{'temp': '35°C', 'pressure': '959 hPa', 'vibrations': '2.116290728170001 m/s²'}",0
V02086202,None_0118,2023-12-20 14:13:00,7.2,"{'temp': '36°C', 'pressure': '1005 hPa', 'vibrations': '2.050494201950537 m/s²'}",0
V00804540,CRJ900_6725,2023-12-20 14:13:00,5.0,"{'temp': '14°C', 'pressure': '1008 hPa', 'vibrations': '0.07807377141975491 m/s²'}",0
V07561856,E175_0099,2023-12-20 14:13:00,2.0,"{'temp': '-49°C', 'pressure': '910 hPa', 'vibrations': '2.1598392495932464 m/s²'}",0
V04961073,E175_4832,2023-12-20 14:13:00,11.4,"{'temp': '-49°C', 'pressure': '952 hPa', 'vibrations': '2.3032899546474512 m/s²'}",1
V05605987,A320_2447,2023-12-20 14:13:00,8.2,"{'temp': '16°C', 'pressure': '1083 hPa', 'vibrations': '0.17524592778320025 m/s²'}",0
V09375318,A340_1943,2023-12-20 14:13:00,6.2,"{'temp': '-28°C', 'pressure': '970 hPa', 'vibrations': '3.7243126567428124 m/s²'}",0
V08748578,None_5828,2023-12-20 14:13:00,6.8,"{'temp': '40°C', 'pressure': '1019 hPa', 'vibrations': '4.715786560156026 m/s²'}",0
V02384521,A320_6052,2023-12-20 14:13:00,3.4,"{'temp': '-17°C', 'pressure': '1065 hPa', 'vibrations': '3.9087986261973207 m/s²'}",0
