ref_deg,linked_aero,compo_concerned,usure_cumulée,measure_day,need_replacement
D004110,CRJ900_5773,POR34-677,36.93599999999997,2023-12-02,False
D004327,E175_5515,DET29-037,24.247200000000024,2023-12-02,False
D003201,B767_1817,EMP4-522,38.79559999999994,2023-12-02,False
D001998,CRJ900_2289,SYS33-096,29.297999999999995,2023-12-02,False
D007698,A320_2772,GOU3-519,27.148400000000027,2023-12-02,False
D002166,B757_0500,REA0-699,39.79720000000001,2023-12-02,False
D001728,None_3322,EQU23-312,41.25039999999997,2023-12-02,False
D004843,B767_3637,TRA21-277,34.546400000000034,2023-12-02,False
D001602,CRJ700_2204,SIE26-027,25.2048,2023-12-02,False
D008103,A340_1943,SYS36-114,30.2056,2023-12-02,False
D001729,B747_2822,SYS37-153,27.3288,2023-12-02,False
D002185,E175_2361,SPO16-215,22.19040000000002,2023-12-02,False
D005990,A321_3449,DET29-490,27.671200000000027,2023-12-02,False
D008773,None_2077,SIE26-373,28.94560000000004,2023-12-02,False
D004375,B767_4418,SYS37-058,37.71359999999999,2023-12-02,False
D003084,E170_5822,SYS28-228,32.29599999999998,2023-12-02,False
D003643,B777_1037,SYS10-042,44.52199999999994,2023-12-02,False
D005338,CRJ700_2827,SYS2-128,41.4184,2023-12-02,False
D007539,None_5391,CAP39-022,67.87200000000001,2023-12-02,False
D005768,A330_5024,POR34-533,35.15920000000001,2023-12-02,False
D001373,B777_2343,DIS15-440,41.21080000000004,2023-12-02,False
D005966,None_6608,TRA19-463,31.679600000000043,2023-12-02,False
D004213,A380_2873,SYS35-402,35.104800000000004,2023-12-02,False
D000828,B757_2631,POR34-397,21.322399999999995,2023-12-02,False
D003633,A321_4814,SYS14-520,36.03359999999999,2023-12-02,False
D006696,A330_1563,TRA21-209,35.08160000000002,2023-12-02,False
D001406,B737_0318,DIS15-482,38.2396,2023-12-02,False
D007447,None_5391,SYS2-337,26.416800000000027,2023-12-02,False
D008371,A350_5575,EQU23-030,36.43919999999999,2023-12-02,False
D001453,A321_2905,CAM38-266,22.3592,2023-12-02,False
D009958,CRJ900_5158,SYS31-070,34.27920000000005,2023-12-02,False
D004734,CRJ900_5773,TRA20-189,24.06679999999999,2023-12-02,False
D007035,E170_5822,CAP39-383,39.83799999999999,2023-12-02,False
D000262,B767_4418,AUT8-557,23.171600000000023,2023-12-02,False
D006454,A350_1948,SIE27-642,37.962,2023-12-02,False
D000894,E175_6229,DET29-546,28.5824,2023-12-02,False
D006878,A340_2877,SIE27-488,30.996,2023-12-02,False
D009996,B767_0601,ECL30-492,29.096400000000035,2023-12-02,False
