ref_deg,linked_aero,compo_concerned,usure_cumulée,measure_day,need_replacement
D008820,B777_3467,AUT8-177,18.3068,2023-11-12,False
D007255,CRJ900_2888,TRA21-307,21.5826,2023-11-12,False
D004901,E175_5323,ANT25-348,21.866399999999995,2023-11-12,False
D001751,E170_1384,VOL17-436,29.071600000000014,2023-11-12,False
D001876,A321_4895,SYS24-441,13.3942,2023-11-12,False
D003572,B757_3072,TRA21-191,18.103,2023-11-12,False
D001999,A340_0646,AIL5-515,23.5588,2023-11-12,False
D006225,A330_5384,SYS28-246,23.0152,2023-11-12,False
D005055,B757_2631,REA1-037,28.7172,2023-11-12,False
D009818,E175_5323,REA0-073,25.3862,2023-11-12,False
D002730,CRJ700_6562,TRA19-610,20.62540000000001,2023-11-12,False
D006815,CRJ900_5333,TRA21-059,23.941199999999977,2023-11-12,False
D006640,None_1237,SYS28-477,25.690399999999972,2023-11-12,False
D006485,None_3415,DET29-111,26.896399999999986,2023-11-12,False
D003527,CRJ900_2888,VOL18-682,23.830600000000025,2023-11-12,False
D007720,E175_1713,AIL5-032,14.623200000000011,2023-11-12,False
D003556,E175_1081,SYS31-172,20.765,2023-11-12,False
D004537,A350_5575,SIE27-682,22.770200000000003,2023-11-12,False
D009799,E170_2490,EQU23-177,18.326200000000004,2023-11-12,False
D001377,E170_4304,SYS33-596,12.131400000000006,2023-11-12,False
D002445,CRJ900_3190,SYS36-092,24.467399999999984,2023-11-12,False
D000744,E175_4340,AIL6-326,21.670599999999983,2023-11-12,False
D007410,A321_0497,ORD12-436,19.6334,2023-11-12,False
D009998,A380_4355,VOL17-355,22.966199999999983,2023-11-12,False
D004503,B747_4253,ORD12-250,13.733,2023-11-12,False
D009384,E170_0564,SYS37-566,20.996999999999986,2023-11-12,False
D009896,E170_0564,GEN13-399,16.171800000000005,2023-11-12,False
D007674,B747_4916,SYS28-671,25.15740000000002,2023-11-12,False
D000582,B737_2584,ORD12-040,20.303,2023-11-12,False
D008415,B737_0342,AIL6-292,15.307400000000005,2023-11-12,False
D009808,CRJ900_5255,GOU3-153,19.660999999999987,2023-11-12,False
D003305,E175_0964,SYS33-623,17.364999999999995,2023-11-12,False
D004077,B737_0842,CAM38-156,25.742199999999983,2023-11-12,False
D006903,E175_0649,DET29-523,24.050000000000008,2023-11-12,False
D001561,B757_1707,SIE27-276,20.5884,2023-11-12,False
D000554,B737_2584,SYS33-153,14.786000000000003,2023-11-12,False
D003842,B777_3467,ANT25-634,30.213200000000032,2023-11-12,False
D008535,A320_6954,VOL17-673,13.117199999999997,2023-11-12,False
D005343,None_6663,SYS36-526,23.860400000000027,2023-11-12,False
D007043,E175_2361,AIL5-279,23.685,2023-11-12,False
