ref_deg,linked_aero,compo_concerned,usure_cumulée,measure_day,need_replacement
D004202,B747_0195,AIL6-240,23.353000000000005,2023-11-20,False
D001773,B747_4876,TRA20-442,26.488800000000037,2023-11-20,False
D005896,A321_0467,AIL6-673,19.5552,2023-11-20,False
D009263,CRJ700_5389,BOI22-662,30.556600000000003,2023-11-20,False
D003516,E170_1621,SYS10-151,26.61100000000002,2023-11-20,False
D006195,A330_5384,SYS31-348,20.7098,2023-11-20,False
D007971,CRJ700_2204,SYS14-092,26.6332,2023-11-20,False
D005335,E175_1713,SYS10-123,22.2044,2023-11-20,False
D008971,B777_3756,CAP39-525,22.35,2023-11-20,False
D003376,B777_3467,VOL17-391,29.240800000000046,2023-11-20,False
D002361,B757_3072,VOL18-563,20.596999999999998,2023-11-20,False
D003017,A340_2877,GOU3-305,29.44059999999998,2023-11-20,False
D005431,B777_3467,SYS7-234,18.571400000000008,2023-11-20,False
D008920,E170_4894,SIE27-171,26.732600000000023,2023-11-20,False
D008897,B757_0284,DET29-297,28.84815,2023-11-20,False
D001161,E175_6535,TRA20-688,31.320800000000037,2023-11-20,False
D002840,A321_3449,SYS31-606,29.09040000000004,2023-11-20,False
D004592,E170_1341,BOI22-182,22.85460000000001,2023-11-20,False
D008533,B737_0318,AIL6-647,21.33200000000001,2023-11-20,False
D004255,A340_3082,EMP4-284,29.20020000000002,2023-11-20,False
D009997,A350_3715,GOU3-273,22.44600000000002,2023-11-20,False
D008854,A320_6364,SYS35-023,26.78919999999998,2023-11-20,False
D006362,E170_5403,SYS37-519,25.4434,2023-11-20,False
D004382,B737_1878,SYS35-133,22.07740000000002,2023-11-20,False
D000750,B777_4681,TRA21-213,26.5456,2023-11-20,False
D000251,B757_1659,TRA19-400,33.54319999999997,2023-11-20,False
D006303,B747_1559,SYS33-375,25.31580000000002,2023-11-20,False
D007452,E170_2490,ANT25-656,30.903800000000032,2023-11-20,False
D006639,B737_5678,AUT8-695,24.09680000000003,2023-11-20,False
D002757,None_2077,DET29-100,27.42039999999997,2023-11-20,False
D001422,A320_0020,SYS35-121,23.8204,2023-11-20,False
D000495,E170_2532,SIE27-282,19.26420000000001,2023-11-20,False
D002659,B737_2293,SYS31-104,27.071600000000014,2023-11-20,False
D007604,None_3322,EQU23-312,33.07779999999998,2023-11-20,False
D006802,B757_0284,AUT8-330,21.82820000000001,2023-11-20,False
D007508,None_2407,SYS2-152,21.03060000000001,2023-11-20,False
D000217,CRJ700_5389,CAM38-411,30.77720000000003,2023-11-20,False
D007080,E170_5403,SIE27-664,30.9056,2023-11-20,False
D009952,E170_4877,CAM38-354,39.45659999999999,2023-11-20,False
D001142,A380_5479,SYS10-211,25.4632,2023-11-20,False
D003256,A380_3051,SYS35-608,19.62720000000001,2023-11-20,False
D007959,CRJ900_5525,POR34-298,20.84179999999999,2023-11-20,False
D009251,A350_3017,SYS37-297,35.7084,2023-11-20,False
D002408,B777_4681,VOL18-359,25.721800000000027,2023-11-20,False
D002095,B777_3285,CAM38-377,30.2308,2023-11-20,False
D003865,E175_4487,VOL17-559,30.782600000000013,2023-11-20,False
D008931,E175_6229,SYS9-647,18.30739999999999,2023-11-20,False
D006210,None_1084,CAP39-635,32.11899999999997,2023-11-20,False
D003127,CRJ700_0354,SYS7-098,19.612000000000013,2023-11-20,False
D005798,A380_4959,AUT8-244,32.310400000000016,2023-11-20,False
D000945,B767_2723,GOU3-641,28.7502,2023-11-20,False
D006169,E175_0099,SYS7-470,25.200799999999976,2023-11-20,False
D001949,B757_3072,GOU3-058,21.572999999999983,2023-11-20,False
D001038,B747_0910,SYS35-084,21.474600000000013,2023-11-20,False
