ref_deg,linked_aero,compo_concerned,usure_cumulée,measure_day,need_replacement
D008287,A321_2867,RAD11-291,43.75265000000005,2023-12-11,False
D007443,B777_1363,SYS9-322,25.305900000000022,2023-12-11,False
D007170,B737_5252,RAD11-697,41.98614999999997,2023-12-11,False
D007492,B757_2360,SYS9-168,28.117050000000035,2023-12-11,False
D000265,A330_5932,TRA20-272,28.897750000000038,2023-12-11,False
D004668,B777_3756,POR34-451,33.593899999999984,2023-12-11,False
D009215,None_1554,SYS14-141,43.54305000000007,2023-12-11,False
D002464,E170_4877,SYS14-262,42.30954999999999,2023-12-11,False
D003316,A330_2342,ECL30-679,41.40224999999994,2023-12-11,False
D007819,CRJ900_2289,TRA21-600,36.81745,2023-12-11,False
D009491,B737_6105,TRA20-394,32.38244999999995,2023-12-11,False
D009582,None_6155,TRA21-159,38.5524,2023-12-11,False
D003559,None_5391,SYS24-656,32.51370000000004,2023-12-11,False
D007207,E175_5515,SYS37-048,47.05199999999999,2023-12-11,False
D003661,E175_1081,SYS31-530,39.26634999999999,2023-12-11,False
D009210,CRJ900_6891,DIS15-153,30.52785,2023-12-11,False
D006209,B757_1707,SYS36-287,27.796299999999988,2023-12-11,False
D009215,E170_0564,GEN13-232,34.996099999999984,2023-12-11,False
D006082,E170_0564,SYS35-486,40.367200000000025,2023-12-11,False
D004101,B747_0175,SIE27-063,39.225750000000005,2023-12-11,False
D005912,A350_5575,SYS9-577,32.08794999999993,2023-12-11,False
D007280,E170_5474,SYS10-218,32.484449999999995,2023-12-11,False
D005349,A330_1129,AIL6-278,34.141100000000016,2023-12-11,False
D000273,A320_2772,SYS35-406,42.8353,2023-12-11,False
D003983,B737_5252,CAM38-449,38.56275,2023-12-11,False
D009865,A320_6052,REA0-565,43.060350000000064,2023-12-11,False
D000982,B747_0302,TRA20-048,35.55119999999998,2023-12-11,False
D008931,A330_5932,DIS32-446,42.81825000000004,2023-12-11,False
D001369,B747_0620,SIE26-580,42.75600000000002,2023-12-11,False
D008302,None_5980,SPO16-679,36.06725000000003,2023-12-11,False
D006795,CRJ700_1377,VOL17-047,46.152550000000005,2023-12-11,False
D000576,B757_1707,SYS36-668,42.7828,2023-12-11,False
D002651,None_1084,TRA21-506,33.525499999999994,2023-12-11,False
D003386,E170_5474,VOL18-118,44.53330000000001,2023-12-11,False
D000999,B747_0195,VOL17-364,24.834299999999978,2023-12-11,False
D007260,None_6838,TRA19-232,28.55989999999997,2023-12-11,False
D007599,None_3415,TRA21-055,34.44835000000002,2023-12-11,False
D008109,B777_2343,SYS35-179,28.33084999999997,2023-12-11,False
D006149,A320_3792,POR34-308,46.890249999999966,2023-12-11,False
D006358,A330_3674,SYS36-102,49.37630000000007,2023-12-11,False
D000218,B757_6583,SYS2-297,51.00870000000004,2023-12-11,False
D008734,A320_6028,ANT25-367,41.37525,2023-12-11,False
D008197,A320_4466,DET29-629,43.23115,2023-12-11,False
D005724,E170_2490,POR34-646,29.280349999999984,2023-12-11,False
D003531,B767_1817,REA1-125,38.83684999999997,2023-12-11,False
D003942,A340_2275,SIE26-615,39.331899999999976,2023-12-11,False
D007433,E170_5474,CAP39-148,41.5254,2023-12-11,False
D001194,B737_0842,RAD11-632,38.64515,2023-12-11,False
D007237,None_5692,POR34-171,34.89019999999998,2023-12-11,False
D002234,B747_0195,SYS28-181,46.66075000000007,2023-12-11,False
D001785,B767_6463,VOL18-137,40.48345000000004,2023-12-11,False
D000190,B767_3223,VOL17-496,25.389599999999977,2023-12-11,False
D007243,B737_2009,RAD11-027,33.762649999999994,2023-12-11,False
D009168,A350_1948,EQU23-353,28.461399999999983,2023-12-11,False
D006045,B747_6830,SYS35-531,28.231450000000013,2023-12-11,False
D001884,None_5692,SPO16-593,28.89115000000003,2023-12-11,False
D003865,B767_3637,SYS28-256,43.47465000000002,2023-12-11,False
D002460,B767_3637,SYS36-154,38.67919999999996,2023-12-11,False
D005280,A320_4603,GEN13-341,51.88055000000003,2023-12-11,False
D000042,B747_4253,AIL6-114,37.30044999999997,2023-12-11,False
D002339,A340_2112,SYS7-083,46.16669999999996,2023-12-11,False
D008163,A320_0063,DIS15-106,46.87754999999997,2023-12-11,False
D007314,A330_5024,SYS28-088,30.658800000000014,2023-12-11,False
D009102,A330_5932,TRA19-505,40.18425000000007,2023-12-11,False
D003682,None_1084,TRA21-502,3.20555,2023-12-11,False
D007204,B757_0577,SYS31-002,33.75719999999995,2023-12-11,False
D008294,E175_0649,DET29-536,35.88245000000003,2023-12-11,False
D006823,CRJ700_0354,SPO16-592,38.511499999999984,2023-12-11,False
D008100,B737_6470,ORD12-235,29.5216,2023-12-11,False
D008166,E175_0440,REA0-392,27.865550000000017,2023-12-11,False
D001831,CRJ900_5333,TRA20-164,33.3533,2023-12-11,False
D007885,CRJ700_0354,EMP4-095,27.443350000000024,2023-12-11,False
D002767,E175_1713,SYS9-298,37.139899999999976,2023-12-11,False
D000454,None_5391,EQU23-597,29.8047,2023-12-11,False
D009861,B737_0842,TRA20-614,31.103599999999965,2023-12-11,False
D001411,A321_0497,RAD11-498,35.12435000000002,2023-12-11,False
D007250,A321_3449,POR34-663,45.9154,2023-12-11,False
D000380,None_2407,AUT8-032,46.9501,2023-12-11,False
D008069,None_5579,SYS31-152,36.69939999999997,2023-12-11,False
D001758,B737_3698,SYS28-277,34.84524999999998,2023-12-11,False
D003548,B767_5851,SIE26-209,37.10715000000003,2023-12-11,False
D001570,CRJ700_5378,SYS28-544,42.00534999999996,2023-12-11,False
D007400,B747_0620,GEN13-570,41.89574999999997,2023-12-11,False
D009248,B737_6470,REA1-515,32.94209999999997,2023-12-11,False
D009849,None_1084,CAP39-635,47.61174999999994,2023-12-11,False
D005149,None_0075,SYS2-207,38.154149999999966,2023-12-11,False
D005373,B747_0195,GOU3-013,41.09555000000001,2023-12-11,False
D006281,None_0163,TRA20-269,44.9839,2023-12-11,False
D008950,E170_2289,ANT25-650,32.197000000000024,2023-12-11,False
D003639,CRJ900_2289,SYS33-697,30.383750000000024,2023-12-11,False
D000342,CRJ900_3190,DIS32-136,52.2258,2023-12-11,False
D007825,B737_2293,EMP4-619,40.43129999999998,2023-12-11,False
D003341,A320_3805,SYS37-678,44.76510000000006,2023-12-11,False
D002162,B767_0657,SYS37-231,43.535550000000015,2023-12-11,False
D000290,CRJ900_5255,CAP39-460,40.91469999999994,2023-12-11,False
D005367,A320_2211,AUT8-280,44.335649999999966,2023-12-11,False
D004568,B767_0601,SYS28-657,43.64710000000007,2023-12-11,False
D002959,A340_3082,SIE26-599,34.61049999999997,2023-12-11,False
D003279,B777_6834,SYS35-427,40.09179999999997,2023-12-11,False
D002182,E175_1713,SIE26-368,42.28045,2023-12-11,False
D002945,A321_6216,SYS37-625,33.45079999999998,2023-12-11,False
D006015,E175_0440,VOL17-243,29.894949999999955,2023-12-11,False
D001830,B737_2584,CAM38-387,25.015600000000013,2023-12-11,False
D003180,CRJ700_4473,AIL6-367,48.51189999999997,2023-12-11,False
D005139,A330_1938,AIL6-524,36.50100000000005,2023-12-11,False
D009818,A330_5932,SYS36-321,45.00730000000003,2023-12-11,False
D006697,B747_4916,SYS2-353,42.81804999999997,2023-12-11,False
D007691,B737_2009,VOL18-502,34.04979999999996,2023-12-11,False
D008576,B757_3072,REA0-116,44.46775,2023-12-11,False
D000345,A350_5005,SYS14-681,45.4779,2023-12-11,False
