ref_deg,linked_aero,compo_concerned,usure_cumulée,measure_day,need_replacement
D001185,B737_5252,SIE26-536,32.78209999999998,2023-11-30,False
D005411,B747_4876,SYS7-252,30.01869999999997,2023-11-30,False
D008972,None_6155,SYS7-050,20.1556,2023-11-30,False
D002794,B777_1042,SYS37-342,33.58359999999998,2023-11-30,False
D002405,A350_4712,REA0-643,31.600600000000014,2023-11-30,False
D003720,None_1554,VOL17-272,21.94729999999998,2023-11-30,False
D007954,B747_1933,DIS32-689,24.13379999999998,2023-11-30,False
D003412,B757_2709,REA1-699,27.7646,2023-11-30,False
D003854,E175_1713,BOI22-370,32.36759999999997,2023-11-30,False
D005203,B767_4418,SPO16-048,23.901500000000027,2023-11-30,False
D000702,CRJ700_2827,AUT8-081,30.9135,2023-11-30,False
D002565,E175_4340,BOI22-479,35.314700000000016,2023-11-30,False
D001137,B767_2187,SIE26-060,29.223800000000043,2023-11-30,False
D008790,A350_5005,SYS7-143,32.847900000000024,2023-11-30,False
D005125,B777_2343,SYS7-419,34.142,2023-11-30,False
D008344,None_0163,GOU3-583,31.2852,2023-11-30,False
D000529,A320_6954,CAM38-306,38.743299999999984,2023-11-30,False
D001313,CRJ700_6475,SYS2-402,35.55480000000005,2023-11-30,False
D004169,CRJ900_5255,EQU23-437,26.790599999999955,2023-11-30,False
D001143,B737_0318,TRA20-505,32.630999999999965,2023-11-30,False
D005023,B757_1013,TRA21-413,41.94679999999997,2023-11-30,False
D002430,None_0075,SYS28-674,22.311799999999973,2023-11-30,False
D004480,CRJ900_1184,TRA21-521,28.704500000000017,2023-11-30,False
D006143,CRJ900_6200,SYS24-247,33.970400000000005,2023-11-30,False
D004023,None_5391,SYS2-337,25.393600000000024,2023-11-30,False
D008044,E170_0564,SYS37-566,30.18149999999997,2023-11-30,False
D008634,B747_0620,EMP4-241,23.659300000000023,2023-11-30,False
D000416,E175_2393,ECL30-260,21.807500000000005,2023-11-30,False
D006280,B737_3698,GOU3-081,29.098699999999983,2023-11-30,False
D009952,A321_3449,SYS31-307,41.12760000000005,2023-11-30,False
D000910,None_5692,SYS35-398,39.1658,2023-11-30,False
D006508,A340_5178,ORD12-292,37.8269,2023-11-30,False
D008860,A320_4466,ORD12-491,37.47340000000003,2023-11-30,False
D005339,None_2077,SYS9-584,27.9282,2023-11-30,False
D001841,B757_3072,AIL6-361,35.35359999999999,2023-11-30,False
D005132,A350_4712,AIL6-008,19.6308,2023-11-30,False
D005679,CRJ900_3190,TRA20-027,33.14260000000004,2023-11-30,False
D002667,B737_0842,SYS10-267,40.485899999999965,2023-11-30,False
D004199,A380_5954,TRA21-435,34.307900000000025,2023-11-30,False
D000630,E170_5474,CAM38-033,24.140899999999984,2023-11-30,False
D005757,A340_0646,SYS31-449,31.1468,2023-11-30,False
D009856,E170_4304,GEN13-512,33.74600000000004,2023-11-30,False
D005626,E170_4298,TRA21-233,34.718800000000016,2023-11-30,False
D003898,A350_3715,SYS28-226,24.282999999999987,2023-11-30,False
D004951,A380_5479,SYS7-590,39.19509999999997,2023-11-30,False
D003034,A320_2772,SYS10-685,25.595699999999976,2023-11-30,False
D002134,A330_5384,SYS35-618,39.15370000000004,2023-11-30,False
D004389,None_1237,VOL18-422,30.7714,2023-11-30,False
D000569,E175_6535,SIE26-397,31.0986,2023-11-30,False
D008359,B767_3156,EQU23-522,30.59210000000004,2023-11-30,False
D003809,None_6608,ECL30-457,40.0332,2023-11-30,False
D009633,A340_2877,GOU3-305,35.54909999999997,2023-11-30,False
D000301,B757_1659,VOL17-066,28.233499999999985,2023-11-30,False
D009596,E170_4894,TRA21-621,35.7038,2023-11-30,False
D005040,A380_4355,SYS24-212,35.8776,2023-11-30,False
D006545,E175_0964,TRA21-121,24.276899999999987,2023-11-30,False
D008580,CRJ700_6475,SPO16-556,31.2765,2023-11-30,False
D000790,CRJ700_0354,EMP4-095,22.861300000000018,2023-11-30,False
D000410,E170_2289,SIE26-164,30.19339999999996,2023-11-30,False
D000990,A320_2211,SYS31-619,26.283500000000025,2023-11-30,False
D007932,B757_0284,DIS32-055,35.69830000000002,2023-11-30,False
D008509,B737_2293,EQU23-414,28.302499999999963,2023-11-30,False
D007218,E175_5780,SYS14-563,27.37320000000001,2023-11-30,False
D007237,B737_2009,SYS28-134,29.336799999999982,2023-11-30,False
D003183,B737_0608,BOI22-061,27.658799999999992,2023-11-30,False
D001467,E175_4487,AIL6-224,30.223300000000037,2023-11-30,False
D003653,B767_3156,SYS31-351,34.4742,2023-11-30,False
D001271,A330_1563,SYS36-334,29.519200000000023,2023-11-30,False
D005211,A330_5589,ORD12-541,31.7653,2023-11-30,False
D002432,None_2407,AIL6-675,35.98859999999999,2023-11-30,False
D006656,None_6838,SYS2-514,22.212500000000027,2023-11-30,False
D009128,A320_4881,RAD11-414,38.96090000000001,2023-11-30,False
D009043,None_3322,AUT8-691,26.650999999999968,2023-11-30,False
D004015,B747_2822,BOI22-208,29.2517,2023-11-30,False
D008001,CRJ900_5333,SYS35-166,30.463300000000004,2023-11-30,False
D005355,B747_0910,SYS14-472,37.59409999999998,2023-11-30,False
D002285,A380_5954,SYS35-689,33.53109999999999,2023-11-30,False
D009121,None_3322,AIL5-308,31.07279999999996,2023-11-30,False
D002072,B767_5851,SYS10-693,30.958099999999977,2023-11-30,False
D000603,A330_1563,SYS24-237,31.409,2023-11-30,False
D006043,A380_4355,GEN13-417,34.13560000000002,2023-11-30,False
D006741,E175_2361,SYS35-174,22.389600000000005,2023-11-30,False
D003733,A380_4959,TRA21-101,29.1868,2023-11-30,False
D007414,E170_2490,AUT8-542,38.327799999999975,2023-11-30,False
D009797,E170_4894,ANT25-168,43.6627,2023-11-30,False
D005019,CRJ900_6200,ECL30-421,30.219700000000028,2023-11-30,False
D000579,B767_2487,SYS37-306,41.130100000000034,2023-11-30,False
D007911,B737_0608,SYS35-593,23.780900000000024,2023-11-30,False
D009749,A320_0039,VOL18-319,32.76670000000003,2023-11-30,False
D008070,CRJ700_6562,AIL6-531,38.75469999999994,2023-11-30,False
D006354,B757_0284,ECL30-613,32.253600000000034,2023-11-30,False
D008073,B767_6273,SYS24-404,37.655600000000014,2023-11-30,False
D003840,B747_2406,TRA20-414,38.38449999999997,2023-11-30,False
D008194,None_6608,SYS9-468,37.820700000000016,2023-11-30,False
D008562,B767_2487,TRA20-085,25.62779999999999,2023-11-30,False
D000593,B747_0620,SIE26-552,38.505399999999966,2023-11-30,False
D002587,E175_4239,SYS37-323,31.913799999999966,2023-11-30,False
D008257,B767_3637,SYS28-256,36.022700000000015,2023-11-30,False
D004125,B737_0274,SYS35-033,26.724699999999974,2023-11-30,False
D006468,E175_6229,SYS10-275,26.216800000000035,2023-11-30,False
D003490,B737_2009,SYS36-522,27.485000000000035,2023-11-30,False
D002949,B747_0620,POR34-162,26.641800000000032,2023-11-30,False
D006112,B737_6105,SYS31-325,26.3332,2023-11-30,False
D002755,None_1554,VOL17-272,21.94729999999998,2023-11-30,False
D008272,A340_5178,GEN13-277,25.533,2023-11-30,False
D003485,CRJ700_1377,SYS36-260,36.71175,2023-11-30,False
D001418,None_6155,SYS2-688,39.592799999999976,2023-11-30,False
D008595,CRJ700_2277,VOL17-387,34.253900000000044,2023-11-30,False
D005960,B747_6830,SYS33-022,20.44680000000001,2023-11-30,False
D005589,B737_3698,EMP4-248,35.76010000000004,2023-11-30,False
D002317,B757_0284,SYS33-550,23.543300000000013,2023-11-30,False
D002308,E175_4340,TRA19-507,36.94319999999998,2023-11-30,False
D000638,CRJ900_5737,TRA21-014,55.91160000000001,2023-11-30,False
D005361,A320_3073,GOU3-299,29.30989999999999,2023-11-30,False
D008091,B737_1878,SYS35-133,27.473900000000032,2023-11-30,False
D002645,A380_5479,SYS28-236,35.00529999999995,2023-11-30,False
D006494,B777_2551,SYS14-507,36.62719999999998,2023-11-30,False
D001293,E170_1384,DIS32-666,30.2155,2023-11-30,False
D003961,E170_5822,SYS35-621,31.438799999999976,2023-11-30,False
D007140,CRJ900_5333,VOL17-169,34.7885,2023-11-30,False
D004586,E175_1081,REA0-008,30.121499999999976,2023-11-30,False
D002381,CRJ700_2277,RAD11-087,31.542400000000026,2023-11-30,False
D001397,B737_5252,POR34-102,24.9431,2023-11-30,False
D000747,B737_2293,SYS35-114,41.28940000000004,2023-11-30,False
D005664,None_3415,SYS14-668,24.968199999999968,2023-11-30,False
D001591,B757_0500,ECL30-359,31.019800000000032,2023-11-30,False
D009089,B747_4876,EQU23-677,39.58440000000003,2023-11-30,False
D008902,E170_4298,AIL5-121,28.95229999999996,2023-11-30,False
D006562,None_0075,BOI22-306,33.73270000000001,2023-11-30,False
D007084,CRJ700_5389,REA1-523,35.9793,2023-11-30,False
D007126,B767_2195,VOL18-048,23.6964,2023-11-30,False
D006889,A350_6030,VOL18-602,28.133700000000005,2023-11-30,False
D006140,B747_1933,SYS10-137,32.03069999999997,2023-11-30,False
D004952,A380_4355,GEN13-557,35.09000000000001,2023-11-30,False
D001971,A340_3082,AIL5-485,40.61910000000002,2023-11-30,False
D002313,B757_1013,CAP39-665,37.37449999999997,2023-11-30,False
D001841,B777_1037,TRA19-242,26.74549999999997,2023-11-30,False
D006991,A330_5923,CAM38-563,22.0048,2023-11-30,False
D008004,B737_2293,EMP4-426,30.20580000000002,2023-11-30,False
D006150,A350_5005,SYS7-143,32.847900000000024,2023-11-30,False
D009337,CRJ900_0468,POR34-578,23.236599999999985,2023-11-30,False
D009416,None_2077,ECL30-005,32.57159999999998,2023-11-30,False
D002531,A350_4712,EQU23-605,32.6696,2023-11-30,False
D006117,B777_6834,DIS32-171,25.47680000000001,2023-11-30,False
D006009,B777_6834,VOL18-129,36.6782,2023-11-30,False
D006783,E175_5323,SYS24-022,34.23970000000004,2023-11-30,False
D001026,B767_2187,REA1-226,36.4765,2023-11-30,False
D009968,B757_1013,SYS24-351,36.39369999999998,2023-11-30,False
D009987,E175_4487,DIS15-510,32.821600000000004,2023-11-30,False
D002304,B747_0175,SYS2-678,30.2628,2023-11-30,False
D001019,None_5391,DIS32-538,27.089200000000037,2023-11-30,False
D003487,CRJ700_6562,POR34-287,33.1734,2023-11-30,False
D005634,B767_0601,ANT25-354,25.2988,2023-11-30,False
D008526,A330_5589,ANT25-261,87.11760000000004,2023-11-30,True
D006064,A330_5024,GEN13-400,28.913300000000017,2023-11-30,False
D001075,E175_0583,SYS14-470,22.871600000000026,2023-11-30,False
D001742,B777_6834,ECL30-420,32.731599999999965,2023-11-30,False
D009244,E175_1081,SYS31-530,32.275299999999966,2023-11-30,False
D005242,E175_5515,GEN13-501,23.14679999999998,2023-11-30,False
D008238,E175_4832,CAM38-245,26.51580000000002,2023-11-30,False
D009878,A320_3805,SYS35-350,25.77230000000001,2023-11-30,False
D000550,CRJ700_5389,EQU23-108,35.638600000000025,2023-11-30,False
D004763,E175_2361,SYS37-652,32.24250000000005,2023-11-30,False
D007548,B737_0342,SYS31-692,37.5712,2023-11-30,False
D003248,A330_2342,SYS33-099,31.50090000000005,2023-11-30,False
D006206,B747_0175,VOL18-181,31.97549999999997,2023-11-30,False
D000349,B747_0910,SYS14-499,39.824799999999975,2023-11-30,False
D002546,B767_4418,AUT8-557,22.24320000000002,2023-11-30,False
D009058,B767_6463,SYS33-487,38.85730000000005,2023-11-30,False
D004199,E170_0564,REA1-115,32.4479,2023-11-30,False
D004850,B767_1623,TRA19-443,32.56900000000002,2023-11-30,False
D007900,A330_1938,SYS31-060,34.92579999999999,2023-11-30,False
D002644,None_1084,EMP4-446,24.49129999999999,2023-11-30,False
D006783,A320_0063,SYS35-448,28.62489999999997,2023-11-30,False
D006823,B767_2487,POR34-174,28.018500000000014,2023-11-30,False
D008872,B777_4681,BOI22-263,20.464500000000022,2023-11-30,False
D004273,B767_6273,REA0-319,28.79900000000004,2023-11-30,False
D006441,None_6774,GOU3-376,29.077799999999996,2023-11-30,False
D003864,None_6608,TRA19-161,54.73439999999999,2023-11-30,False
D001692,B757_2283,SYS2-578,28.7576,2023-11-30,False
D000537,A320_2772,SIE27-309,31.4927,2023-11-30,False
D003176,A380_5954,VOL17-509,24.87160000000001,2023-11-30,False
D005784,CRJ900_5525,DIS15-511,28.87630000000002,2023-11-30,False
D003506,CRJ700_2204,BOI22-284,34.2618,2023-11-30,False
D001609,None_6608,POR34-656,30.83720000000003,2023-11-30,False
D004476,None_2077,DET29-521,38.598,2023-11-30,False
D008343,None_2077,SIE26-031,32.493299999999984,2023-11-30,False
D005051,None_2407,BOI22-126,41.53230000000004,2023-11-30,False
D002713,E175_5780,SYS28-137,23.15799999999998,2023-11-30,False
D005146,A350_4712,EMP4-588,29.957399999999957,2023-11-30,False
D001600,None_2077,GEN13-678,39.846,2023-11-30,False
D004165,None_6608,SYS2-698,33.13490000000004,2023-11-30,False
D009380,E170_5474,SYS24-371,24.738999999999987,2023-11-30,False
D008524,E175_1224,AUT8-461,26.959700000000044,2023-11-30,False
D004020,CRJ700_2277,ANT25-252,36.0448,2023-11-30,False
D003268,E175_2393,VOL18-017,25.4456,2023-11-30,False
D005528,E175_6535,GOU3-093,29.24479999999997,2023-11-30,False
D009952,B757_1707,DIS15-314,36.12349999999998,2023-11-30,False
D002413,CRJ900_6200,GOU3-441,36.94480000000002,2023-11-30,False
D009686,CRJ900_2888,ORD12-570,27.153100000000016,2023-11-30,False
D003242,A320_2211,DIS15-340,20.3075,2023-11-30,False
D009436,A321_4814,SPO16-574,31.993700000000025,2023-11-30,False
D000363,A340_2877,TRA21-693,30.792599999999958,2023-11-30,False
D003904,B737_0342,SYS7-096,69.17925,2023-11-30,False
D006701,B747_2822,AIL6-246,34.968399999999974,2023-11-30,False
D005247,None_5883,AIL6-469,34.49620000000003,2023-11-30,False
D009586,E175_0440,VOL17-163,38.05449999999997,2023-11-30,False
D002610,E170_0564,SYS2-127,24.810699999999983,2023-11-30,False
D000927,E170_4894,SYS35-284,34.84499999999996,2023-11-30,False
D007171,E175_4749,VOL17-292,29.848000000000013,2023-11-30,False
D009751,None_6838,SYS37-603,25.32440000000002,2023-11-30,False
D008121,B757_1013,SYS2-198,33.22469999999998,2023-11-30,False
D005593,B737_0342,SYS37-475,47.06070000000009,2023-11-30,False
D009083,E175_4832,SIE27-351,31.8571,2023-11-30,False
D003705,B757_4876,SYS37-078,23.443700000000018,2023-11-30,False
D007144,B757_1013,EMP4-003,27.0406,2023-11-30,False
D007248,None_6663,SIE27-623,31.360499999999963,2023-11-30,False
D007855,E175_6291,VOL17-051,28.7949,2023-11-30,False
D000374,B757_2360,SYS37-262,34.62410000000001,2023-11-30,False
D000670,None_5883,REA1-213,30.907900000000023,2023-11-30,False
D007897,B747_4916,AIL5-050,29.43739999999995,2023-11-30,False
D007497,CRJ700_5378,SYS36-630,32.12420000000002,2023-11-30,False
D007565,B757_2631,SYS24-457,73.69890000000002,2023-11-30,False
D009639,E175_6535,RAD11-611,27.38229999999996,2023-11-30,False
D008894,B737_0842,GEN13-553,26.516799999999986,2023-11-30,False
D008562,B737_0274,ANT25-064,49.6905,2023-11-30,False
D009811,B767_6273,ECL30-411,34.3841,2023-11-30,False
D007389,A330_5932,REA1-679,34.65079999999999,2023-11-30,False
D001136,None_0075,VOL18-307,32.24170000000006,2023-11-30,False
D000492,None_3415,DIS15-041,25.982299999999974,2023-11-30,False
D006214,A350_5401,TRA21-375,29.716299999999976,2023-11-30,False
D006638,A330_5923,SYS28-016,23.1181,2023-11-30,False
D005039,B737_6105,DET29-573,27.46190000000001,2023-11-30,False
D003060,B737_3698,TRA21-166,68.79019999999991,2023-11-30,False
D002416,A330_5024,REA0-648,27.665499999999973,2023-11-30,False
D005029,CRJ700_6475,AIL5-095,36.64769999999999,2023-11-30,False
D002855,A330_1563,SYS36-334,29.519200000000023,2023-11-30,False
