ref_deg,linked_aero,compo_concerned,usure_cumulée,measure_day,need_replacement
D009541,E170_1341,SYS36-159,58.524999999999935,2023-12-29,False
D001818,A350_6030,BOI22-564,36.16874999999995,2023-12-29,False
D009830,None_0118,SYS7-420,55.73375,2023-12-29,False
D000369,E170_5474,VOL18-532,53.10375000000008,2023-12-29,False
D008012,B767_0657,REA0-451,50.73125000000002,2023-12-29,False
D000751,A330_5589,SYS37-532,40.60124999999993,2023-12-29,False
D007940,A340_3881,CAP39-161,50.82999999999992,2023-12-29,False
D009301,E170_5822,AIL5-177,47.56250000000001,2023-12-29,False
D007402,CRJ700_0354,AIL5-013,41.43625,2023-12-29,False
D006404,B777_2551,ANT25-541,35.905,2023-12-29,False
D006283,CRJ900_5773,AIL6-158,58.73500000000007,2023-12-29,False
D009191,A330_5384,SIE27-491,59.81375000000004,2023-12-29,False
D002851,B737_0842,DIS15-355,45.16499999999999,2023-12-29,False
D008472,E175_0583,CAM38-345,53.31874999999994,2023-12-29,False
D000110,E175_1713,CAM38-417,46.943750000000094,2023-12-29,False
D004601,B767_0601,ECL30-263,46.25000000000004,2023-12-29,False
D009315,B757_2283,SPO16-289,58.68250000000004,2023-12-29,False
D004064,B767_2195,ECL30-620,51.5875,2023-12-29,False
D006765,B777_1363,SIE27-546,7.211600000000001,2023-12-29,False
D001814,A380_6060,SYS14-140,47.73874999999996,2023-12-29,False
D004563,A330_5923,SIE27-520,52.30375000000004,2023-12-29,False
D004288,None_0075,SYS2-207,47.531249999999964,2023-12-29,False
D002472,A320_6364,SYS14-028,83.55749999999995,2023-12-29,True
D004226,B737_0608,SIE26-528,50.07625000000005,2023-12-29,False
D005289,B747_4916,VOL18-064,39.32749999999999,2023-12-29,False
D005453,CRJ900_5333,SYS9-681,39.00375000000003,2023-12-29,False
D002540,A340_5178,REA0-666,47.605,2023-12-29,False
D002514,E175_5083,SYS35-243,47.6675,2023-12-29,False
D005414,CRJ700_6475,AIL6-666,54.5537500000001,2023-12-29,False
D001914,E170_4894,SYS24-109,68.78374999999981,2023-12-29,False
D009844,B777_1363,GOU3-456,42.54374999999997,2023-12-29,False
D000320,None_5391,SPO16-626,43.27124999999994,2023-12-29,False
D001918,CRJ700_6475,SYS10-074,46.288749999999965,2023-12-29,False
D008427,CRJ900_3190,EMP4-566,51.19374999999989,2023-12-29,False
D001784,E170_4877,TRA20-381,52.98500000000009,2023-12-29,False
D001362,None_6608,BOI22-058,52.34125000000007,2023-12-29,False
D004433,E170_2173,SYS7-452,46.343749999999936,2023-12-29,False
D004368,B737_6105,SIE27-156,38.0375,2023-12-29,False
D004566,A321_0497,RAD11-498,43.75625000000009,2023-12-29,False
D006054,E170_2289,TRA19-271,33.99500000000002,2023-12-29,False
D005501,E170_2289,TRA19-271,33.99500000000002,2023-12-29,False
D008694,A321_0497,GOU3-663,45.53249999999996,2023-12-29,False
D000495,E175_1081,SYS31-335,48.4662499999999,2023-12-29,False
D009490,B747_0620,DIS32-271,40.23250000000003,2023-12-29,False
D003150,B757_0500,SYS14-530,47.032500000000034,2023-12-29,False
D005835,B747_1559,GEN13-481,56.79124999999993,2023-12-29,False
D002716,E175_3294,ORD12-122,43.77125,2023-12-29,False
D002081,A350_3187,SYS35-301,57.786250000000095,2023-12-29,False
D005282,A330_1129,SYS28-281,60.101249999999965,2023-12-29,False
D001605,B747_1933,BOI22-624,34.81874999999998,2023-12-29,False
D004076,B767_3223,SYS7-563,50.03000000000003,2023-12-29,False
D009166,A330_5932,TRA19-505,50.448750000000096,2023-12-29,False
D006427,A380_3051,VOL18-595,46.91375000000008,2023-12-29,False
D000382,E175_6229,DIS15-435,64.07499999999987,2023-12-29,False
D000851,CRJ900_5158,CAM38-605,44.605,2023-12-29,False
D005953,E175_0808,ECL30-577,50.97749999999993,2023-12-29,False
D006837,B777_4681,SPO16-378,49.75625000000006,2023-12-29,False
D008632,B767_6273,VOL18-054,46.026249999999976,2023-12-29,False
D006023,B737_2009,SYS33-108,43.55624999999991,2023-12-29,False
D004871,B747_0910,SIE27-656,36.07375000000005,2023-12-29,False
D005568,B767_1623,SYS10-228,47.34124999999998,2023-12-29,False
D001110,None_3415,SYS2-628,52.33124999999997,2023-12-29,False
D002624,B777_4681,SYS14-585,45.51125000000003,2023-12-29,False
D004676,B757_0284,DIS32-073,56.70500000000006,2023-12-29,False
D004322,B767_2187,SIE26-060,45.4725,2023-12-29,False
D006529,A320_4466,TRA19-157,56.09874999999988,2023-12-29,False
D008426,None_1084,SYS7-477,39.27124999999997,2023-12-29,False
