ref_deg,linked_aero,compo_concerned,usure_cumulée,measure_day,need_replacement
D005874,B777_2551,GEN13-632,45.19800000000004,2023-12-17,False
D002131,E175_2393,AIL5-170,31.55490000000006,2023-12-17,False
D009235,B767_1623,TRA20-480,38.81590000000001,2023-12-17,False
D004797,B747_0175,SYS14-575,54.460550000000026,2023-12-17,False
D005447,A320_3073,SYS33-001,32.46085,2023-12-17,False
D008196,E175_6229,SYS10-081,31.440400000000025,2023-12-17,False
D004530,A340_2877,AIL5-295,49.87334999999999,2023-12-17,False
D003695,E170_5314,TRA21-083,38.59649999999996,2023-12-17,False
D007148,E170_2289,SYS9-280,32.390950000000075,2023-12-17,False
D002374,A380_2873,SYS36-104,44.56515,2023-12-17,False
D000660,B777_6834,SYS37-513,34.509749999999926,2023-12-17,False
D004728,B737_4082,SYS14-102,30.29209999999996,2023-12-17,False
D001713,E175_4487,DIS32-222,44.924600000000034,2023-12-17,False
D006194,A330_5384,REA0-216,46.340550000000064,2023-12-17,False
D002917,None_1554,SYS33-690,38.60955,2023-12-17,False
D009089,A320_4466,GEN13-013,77.04320000000003,2023-12-17,False
D002202,CRJ900_5158,DIS32-139,37.9241,2023-12-17,False
D002661,CRJ900_6725,SPO16-101,50.82059999999997,2023-12-17,False
D005593,B737_0318,ECL30-684,27.060300000000016,2023-12-17,False
D002100,B777_3285,AIL6-428,30.958700000000047,2023-12-17,False
D002333,A321_6216,SYS35-467,32.635450000000056,2023-12-17,False
D001919,A321_6216,RAD11-434,38.21599999999996,2023-12-17,False
D004849,CRJ900_6725,REA1-385,36.56715,2023-12-17,False
D004228,None_6155,ECL30-080,49.1195,2023-12-17,False
D003490,B767_5851,ORD12-578,51.99904999999998,2023-12-17,False
D004880,B737_0342,SYS7-040,37.08909999999997,2023-12-17,False
D002101,A350_3715,AIL6-072,31.193100000000022,2023-12-17,False
D005847,A330_2838,DET29-478,44.575399999999966,2023-12-17,False
D003990,E170_5314,VOL17-575,27.941699999999965,2023-12-17,False
D001996,CRJ700_5378,SYS7-661,43.76404999999995,2023-12-17,False
D006665,None_5579,TRA21-666,36.10839999999999,2023-12-17,False
D007034,E175_5780,DIS15-076,44.41835,2023-12-17,False
D007973,A330_5932,AUT8-018,44.1173,2023-12-17,False
D004536,E175_0649,DET29-523,48.46249999999998,2023-12-17,False
D009646,E175_2393,SYS24-139,30.76879999999995,2023-12-17,False
D001653,A321_4814,SYS28-461,51.97019999999994,2023-12-17,False
D000337,E170_2289,SYS28-056,33.48669999999998,2023-12-17,False
D005192,None_5980,SYS7-685,44.39999999999996,2023-12-17,False
D007548,B737_2293,SYS36-103,34.57434999999999,2023-12-17,False
D004250,B757_6583,CAM38-554,34.8738,2023-12-17,False
D009919,None_6608,TRA19-161,21.2856,2023-12-17,False
D009995,CRJ700_6475,SYS24-040,30.43545,2023-12-17,False
D009522,B747_0607,GOU3-172,35.01320000000003,2023-12-17,False
D009444,CRJ900_5773,SYS33-305,40.94854999999994,2023-12-17,False
D002634,B767_3223,SYS31-121,28.49484999999999,2023-12-17,False
D005846,E175_4832,EMP4-443,31.015650000000026,2023-12-17,False
D009825,A350_3017,DIS15-672,54.18760000000009,2023-12-17,False
D009511,B767_4418,POR34-043,47.260999999999925,2023-12-17,False
D007942,A320_6028,REA0-357,35.4621,2023-12-17,False
D003620,E175_0808,ECL30-577,44.39549999999996,2023-12-17,False
D009749,B777_1363,ORD12-681,47.65249999999997,2023-12-17,False
D007417,A321_0613,SYS37-121,48.38534999999992,2023-12-17,False
D000867,B767_1128,SYS36-409,32.71635000000003,2023-12-17,False
D002777,A330_5589,SYS2-451,40.49970000000006,2023-12-17,False
D008313,E170_0564,SYS24-600,53.2627,2023-12-17,False
D007166,B777_2551,SYS24-438,35.894350000000045,2023-12-17,False
D002746,A330_5384,AUT8-448,43.389549999999936,2023-12-17,False
D004221,B767_2487,GOU3-360,45.76049999999999,2023-12-17,False
D001898,E175_6229,SYS9-647,30.44794999999996,2023-12-17,False
D004573,A380_5479,SYS37-657,52.0740500000001,2023-12-17,False
D007501,B737_3698,REA1-170,49.82035000000007,2023-12-17,False
D004420,A321_2784,SIE26-646,35.742999999999974,2023-12-17,False
D008542,E175_0964,TRA19-203,40.8925,2023-12-17,False
D006222,A340_3881,AUT8-476,80.06880000000001,2023-12-17,True
D000544,None_1237,VOL18-042,43.603299999999976,2023-12-17,False
D001561,A380_4959,DET29-522,37.69549999999997,2023-12-17,False
D005255,A380_4959,SIE27-403,49.95139999999995,2023-12-17,False
D003673,B737_6105,EMP4-491,46.62585000000006,2023-12-17,False
D004538,E175_6291,SYS9-511,42.49044999999997,2023-12-17,False
D009344,A380_4959,TRA21-037,43.03029999999999,2023-12-17,False
D007698,E175_1224,AUT8-461,34.217850000000055,2023-12-17,False
D002159,CRJ900_5525,POR34-643,46.55210000000008,2023-12-17,False
D001464,E170_1621,CAP39-296,47.7665,2023-12-17,False
D000566,B757_0577,SYS35-674,30.978650000000044,2023-12-17,False
D006559,E170_2289,SYS36-061,41.77095000000003,2023-12-17,False
D003272,E175_4832,SIE27-351,43.397549999999946,2023-12-17,False
D000966,A320_4124,AIL5-326,44.71959999999997,2023-12-17,False
D004730,E175_0440,SYS14-268,41.297799999999945,2023-12-17,False
D005327,None_1237,GOU3-537,40.275099999999945,2023-12-17,False
D004890,B747_1933,CAM38-647,42.3496,2023-12-17,False
D000921,B767_5851,SYS24-604,32.40744999999999,2023-12-17,False
D006836,A350_5401,SYS9-528,41.20985000000001,2023-12-17,False
D008301,B737_6105,GEN13-135,32.05769999999997,2023-12-17,False
D001286,A321_0467,SYS37-124,32.915749999999974,2023-12-17,False
D007635,B767_1128,SIE27-669,53.1770000000001,2023-12-17,False
D004827,A330_5384,AIL5-684,48.46655000000003,2023-12-17,False
D006238,A321_2784,EQU23-602,41.80964999999997,2023-12-17,False
D006436,E175_2361,AIL5-279,46.65375,2023-12-17,False
D000208,B747_2822,AIL6-246,44.66519999999997,2023-12-17,False
D005372,B757_4876,TRA19-290,42.87855000000008,2023-12-17,False
D004332,CRJ700_2277,REA0-181,42.07774999999999,2023-12-17,False
D002280,B737_5678,CAP39-597,50.88739999999995,2023-12-17,False
D004977,A321_0467,SYS35-206,34.46914999999997,2023-12-17,False
D001153,None_6663,VOL18-434,37.46240000000003,2023-12-17,False
D009019,None_0075,SYS28-357,51.27400000000007,2023-12-17,False
D002923,CRJ700_6562,POR34-287,43.9327,2023-12-17,False
D001379,A380_4959,RAD11-453,38.23940000000002,2023-12-17,False
D006773,E175_2361,AIL5-279,46.65375,2023-12-17,False
D007458,A380_4821,DIS15-543,46.22894999999997,2023-12-17,False
D002238,A321_6216,REA0-174,49.20865000000003,2023-12-17,False
D001329,B747_4916,RAD11-576,38.81130000000001,2023-12-17,False
D003509,None_0163,AIL6-222,43.0549,2023-12-17,False
D000939,B737_0608,SYS14-371,31.584649999999986,2023-12-17,False
D000257,A320_4881,ECL30-636,45.08394999999997,2023-12-17,False
D007172,E175_6291,SYS28-308,43.11205,2023-12-17,False
D008070,A380_2873,SYS35-402,44.01255000000006,2023-12-17,False
D006111,B777_6834,CAM38-118,38.89065000000006,2023-12-17,False
D007364,B747_1933,SYS10-137,42.23835,2023-12-17,False
D002036,CRJ700_2204,POR34-217,33.47100000000001,2023-12-17,False
D001335,None_5980,VOL18-413,34.4312,2023-12-17,False
D002376,B767_3637,VOL17-045,36.83349999999998,2023-12-17,False
D004271,None_2407,RAD11-249,34.904149999999966,2023-12-17,False
D006293,E175_4340,TRA21-452,36.78310000000005,2023-12-17,False
D003854,A330_5384,TRA19-518,35.157100000000035,2023-12-17,False
D009254,B747_1933,CAM38-647,42.3496,2023-12-17,False
D003086,E175_6291,SYS7-593,47.01890000000007,2023-12-17,False
D002720,E175_1224,SYS7-309,43.18384999999998,2023-12-17,False
D002159,A321_0467,ANT25-012,57.01014999999988,2023-12-17,False
D009764,None_1554,SYS31-535,47.73015,2023-12-17,False
D006277,A320_6052,AIL6-024,48.39494999999997,2023-12-17,False
D005098,E175_0808,RAD11-146,32.856100000000005,2023-12-17,False
D005107,A330_5024,SYS33-235,62.2748,2023-12-17,False
D006997,E175_0488,AUT8-700,43.6322,2023-12-17,False
D009710,CRJ900_0428,VOL17-240,36.32970000000005,2023-12-17,False
D005690,A321_0732,ORD12-527,69.49294999999995,2023-12-17,False
D003394,B737_0608,BOI22-700,29.703799999999973,2023-12-17,False
D002437,A321_3449,DIS15-549,45.6289,2023-12-17,False
