ref_deg,linked_aero,compo_concerned,usure_cumulée,measure_day,need_replacement
D007000,None_6663,ANT25-692,52.73075000000007,2023-12-19,False
D007388,CRJ700_1377,TRA21-467,38.038999999999966,2023-12-19,False
D000310,A321_2905,DET29-084,43.05375,2023-12-19,False
D006934,B767_0657,DIS32-129,39.945249999999945,2023-12-19,False
D009589,B777_2551,SYS24-595,45.13025,2023-12-19,False
D009172,CRJ900_0486,SPO16-288,27.867250000000016,2023-12-19,False
D009531,A330_2342,SYS31-180,33.60824999999998,2023-12-19,False
D006032,E175_5515,VOL17-077,52.86025000000007,2023-12-19,False
D003070,E170_2532,SYS35-521,46.80500000000001,2023-12-19,False
D006244,None_5391,SYS9-537,49.97899999999997,2023-12-19,False
D005864,CRJ900_5737,TRA19-530,45.26525000000006,2023-12-19,False
D004785,A340_2877,SIE26-137,44.599750000000014,2023-12-19,False
D001765,A350_3187,REA0-401,35.63200000000002,2023-12-19,False
D005717,B767_4418,SYS7-174,35.84499999999998,2023-12-19,False
D003067,A340_3881,SIE27-260,31.69724999999996,2023-12-19,False
D006694,A330_3674,RAD11-188,34.02699999999998,2023-12-19,False
D000466,A320_3073,BOI22-412,48.62849999999993,2023-12-19,False
D000641,None_5579,REA0-180,49.92975000000005,2023-12-19,False
D008824,E170_2173,REA1-086,35.44774999999998,2023-12-19,False
D008862,CRJ900_0271,EMP4-008,36.97450000000002,2023-12-19,False
D007332,B767_2187,SYS14-548,30.17099999999997,2023-12-19,False
D001086,B767_4418,TRA20-233,45.92175000000008,2023-12-19,False
D006507,A320_4124,POR34-477,30.433999999999987,2023-12-19,False
D008229,A380_2873,TRA20-526,38.1912,2023-12-19,False
D004327,E175_0488,REA1-659,41.560249999999954,2023-12-19,False
D001765,CRJ900_6200,SPO16-518,32.221750000000014,2023-12-19,False
D005148,E175_2361,RAD11-302,42.16450000000006,2023-12-19,False
D006413,A350_5401,ORD12-639,35.98724999999997,2023-12-19,False
D000539,E175_0649,CAM38-128,46.70074999999993,2023-12-19,False
D006235,A380_6060,AIL6-214,41.76174999999997,2023-12-19,False
D000033,None_1084,SIE27-487,85.2600000000002,2023-12-19,True
D009882,CRJ700_2204,TRA19-152,47.00400000000006,2023-12-19,False
D003218,CRJ700_2277,VOL17-387,46.88225000000008,2023-12-19,False
D000665,CRJ700_5389,POR34-214,35.752250000000004,2023-12-19,False
D001365,B747_0175,AIL5-152,40.754500000000014,2023-12-19,False
D001941,B767_3223,VOL18-049,56.83374999999996,2023-12-19,False
D008790,B747_4253,GOU3-189,41.36324999999994,2023-12-19,False
D007002,B767_6273,ANT25-184,31.20000000000003,2023-12-19,False
D009694,B767_4418,ANT25-110,26.4055,2023-12-19,False
D000403,CRJ900_0486,DIS32-196,44.96400000000006,2023-12-19,False
D002518,A320_6052,RAD11-023,37.08325000000004,2023-12-19,False
D000885,CRJ700_0354,SIE27-421,48.60024999999993,2023-12-19,False
D006455,A321_2784,DET29-186,40.807,2023-12-19,False
D007167,None_3415,DET29-111,50.16199999999992,2023-12-19,False
D009883,B737_1878,VOL18-100,30.8545,2023-12-19,False
D000072,E170_2644,SYS33-529,53.18899999999991,2023-12-19,False
D006594,A380_5954,SYS35-689,44.98524999999994,2023-12-19,False
D001594,B747_0175,AIL5-152,40.754500000000014,2023-12-19,False
D004614,B767_6273,ORD12-033,47.07375000000007,2023-12-19,False
D002306,B737_0318,SYS14-060,36.79274999999995,2023-12-19,False
D000554,CRJ700_0354,SYS35-663,47.974,2023-12-19,False
D002516,CRJ900_5737,TRA21-440,33.933749999999975,2023-12-19,False
D006344,B737_3698,SIE26-470,47.88825000000002,2023-12-19,False
D007076,B767_1623,SPO16-265,52.49725,2023-12-19,False
D000004,None_1554,SYS7-100,52.82950000000003,2023-12-19,False
D000294,A350_1948,REA0-682,49.87000000000008,2023-12-19,False
D006885,A350_1683,SYS24-484,34.63699999999999,2023-12-19,False
D002472,A340_2112,VOL18-302,36.08324999999999,2023-12-19,False
D000800,B777_4681,SYS24-260,36.94524999999998,2023-12-19,False
D004932,E175_0488,REA1-659,41.560249999999954,2023-12-19,False
D009536,CRJ700_6475,GEN13-187,51.21649999999997,2023-12-19,False
D006030,A320_6954,DIS15-490,41.19875000000005,2023-12-19,False
D009048,A321_4814,DIS32-478,50.78374999999994,2023-12-19,False
D007247,A320_0063,TRA20-581,40.07674999999997,2023-12-19,False
D005597,A340_3881,DET29-088,37.27524999999995,2023-12-19,False
D000811,B737_5678,SIE26-163,50.17025,2023-12-19,False
D000355,E175_4487,DET29-253,42.28649999999996,2023-12-19,False
D001185,None_0075,VOL17-332,44.22149999999996,2023-12-19,False
D008572,A330_5589,DIS15-469,35.72725000000006,2023-12-19,False
D003221,A320_3805,SIE27-167,36.83274999999996,2023-12-19,False
D008971,E175_4487,SYS14-348,52.78999999999999,2023-12-19,False
D003866,CRJ900_1184,SYS36-255,42.02675,2023-12-19,False
D000202,B737_5678,GOU3-335,48.44300000000004,2023-12-19,False
D001955,B777_3467,CAP39-361,33.71424999999996,2023-12-19,False
D007548,CRJ900_5737,REA0-332,41.25799999999997,2023-12-19,False
D003776,A350_5575,POR34-532,37.32250000000004,2023-12-19,False
D005300,CRJ900_2888,AIL6-642,31.288750000000014,2023-12-19,False
D007174,E175_0649,TRA20-361,43.358249999999934,2023-12-19,False
D001218,B747_6830,BOI22-130,54.22525000000003,2023-12-19,False
D009130,A350_5401,GOU3-374,50.85824999999993,2023-12-19,False
D007676,A321_6216,BOI22-057,34.780499999999925,2023-12-19,False
D007469,E175_5323,REA0-064,33.12274999999998,2023-12-19,False
D008486,None_5692,AIL5-659,36.35800000000005,2023-12-19,False
D004273,B737_2009,SYS7-267,38.71225000000009,2023-12-19,False
D005986,B747_4916,DIS32-367,41.80925,2023-12-19,False
D001640,A330_1563,SYS9-202,50.50349999999999,2023-12-19,False
D004497,B737_2009,ANT25-672,32.814249999999966,2023-12-19,False
D005656,A320_2447,VOL18-617,41.90725000000006,2023-12-19,False
D003107,A340_2112,GOU3-363,48.46074999999991,2023-12-19,False
D007388,CRJ700_2277,RAD11-506,42.71549999999996,2023-12-19,False
D008659,B757_1707,SYS33-571,51.20050000000008,2023-12-19,False
D004110,B747_0175,AIL5-152,40.754500000000014,2023-12-19,False
D000104,A320_4124,TRA19-438,76.1504,2023-12-19,False
D009437,B777_1363,SIE27-546,61.29860000000002,2023-12-19,False
D008029,A321_6216,AUT8-129,45.55075000000006,2023-12-19,False
D002522,B737_0274,AIL5-168,49.80775000000008,2023-12-19,False
D004679,B767_3223,SIE26-211,49.202500000000015,2023-12-19,False
D006255,CRJ900_5333,SYS35-166,39.65075000000002,2023-12-19,False
D009778,A320_6954,EMP4-324,32.02499999999998,2023-12-19,False
D007915,B757_2283,SYS7-453,27.79825,2023-12-19,False
D002473,B737_5678,EQU23-454,42.41174999999997,2023-12-19,False
D001920,A320_4603,SIE26-276,44.92774999999997,2023-12-19,False
D005552,E175_4487,VOL18-400,32.429999999999986,2023-12-19,False
D004066,A380_4959,AUT8-244,53.95600000000005,2023-12-19,False
D008665,A321_2784,ECL30-278,43.50049999999999,2023-12-19,False
D002318,B757_3072,SYS33-484,39.96999999999994,2023-12-19,False
D006797,E175_1081,SYS31-530,44.350750000000005,2023-12-19,False
D007207,None_6663,SYS37-042,29.09000000000004,2023-12-19,False
D007692,E170_4298,SYS37-244,37.18250000000004,2023-12-19,False
D005472,B747_2406,ORD12-045,50.93549999999992,2023-12-19,False
D002468,E175_5323,AUT8-350,32.60115,2023-12-19,False
D008105,CRJ900_5333,AIL5-550,38.31249999999993,2023-12-19,False
D007708,None_6608,SYS36-286,44.00225000000003,2023-12-19,False
D002544,B747_0607,TRA19-424,47.01225000000002,2023-12-19,False
D005336,A340_3881,SYS36-598,50.95625,2023-12-19,False
D005946,E170_2644,SYS9-558,36.93000000000002,2023-12-19,False
D001922,CRJ700_2204,BOI22-073,37.60375,2023-12-19,False
D003529,A320_2447,SYS9-483,30.32825,2023-12-19,False
D001740,A320_4466,TRA21-039,31.55175,2023-12-19,False
D004761,B737_0274,AIL5-064,51.66575,2023-12-19,False
D008608,None_1237,AIL6-412,44.36549999999997,2023-12-19,False
D007612,E175_0964,EQU23-082,51.47749999999992,2023-12-19,False
D001852,E175_4340,TRA21-273,39.63900000000002,2023-12-19,False
D008113,A380_5954,SYS37-411,38.609500000000025,2023-12-19,False
D002748,B777_3285,AUT8-365,41.48675000000002,2023-12-19,False
D003889,B747_0620,SYS9-233,44.50199999999998,2023-12-19,False
D003785,E175_0808,SYS36-056,46.20599999999991,2023-12-19,False
D007353,B777_1037,TRA19-242,37.65624999999997,2023-12-19,False
D008815,B757_2631,ECL30-358,51.46199999999991,2023-12-19,False
D000414,B767_0601,SYS28-657,48.84950000000008,2023-12-19,False
D002732,B747_4916,SIE27-065,79.85550000000013,2023-12-19,False
D007894,B747_2406,DIS15-489,44.67825000000005,2023-12-19,False
D008967,None_2077,VOL18-110,34.84999999999998,2023-12-19,False
D008432,E170_4877,GOU3-107,31.9385,2023-12-19,False
D008473,A320_2772,SYS24-420,51.40749999999993,2023-12-19,False
D007147,A340_2112,GEN13-537,46.0335,2023-12-19,False
D009500,B757_0500,DIS15-182,42.64725000000004,2023-12-19,False
D003320,E175_0964,SYS9-007,47.89775000000007,2023-12-19,False
D000789,CRJ900_5333,SYS33-540,40.2115,2023-12-19,False
D008998,CRJ900_5158,SIE27-508,53.17850000000009,2023-12-19,False
D007164,E175_6229,GEN13-418,51.83874999999995,2023-12-19,False
D005953,CRJ900_5737,POR34-062,46.508500000000055,2023-12-19,False
D005315,None_6838,TRA20-288,33.56999999999996,2023-12-19,False
D007404,B767_2487,ANT25-424,53.88174999999992,2023-12-19,False
D003287,A320_2772,SYS37-643,36.47649999999996,2023-12-19,False
D008057,B737_2293,SYS9-214,30.704499999999967,2023-12-19,False
D005043,A340_2112,SYS37-156,38.769000000000055,2023-12-19,False
D009238,B737_5678,POR34-659,31.260749999999984,2023-12-19,False
D002057,A340_2275,TRA21-326,47.43124999999996,2023-12-19,False
D006281,E175_5323,AUT8-350,32.60115,2023-12-19,False
D001890,B737_0318,EMP4-488,43.71975000000007,2023-12-19,False
D009095,B737_1878,DIS32-187,44.012749999999976,2023-12-19,False
D000997,A320_3792,GOU3-498,48.93824999999993,2023-12-19,False
D008346,A350_4712,EMP4-588,38.54349999999997,2023-12-19,False
D007652,B757_1013,VOL18-315,50.89124999999997,2023-12-19,False
D006527,A350_5401,SIE27-221,36.03474999999998,2023-12-19,False
D002374,A321_6216,BOI22-057,34.780499999999925,2023-12-19,False
D000507,None_0118,AIL5-463,33.264749999999964,2023-12-19,False
D006217,A380_4821,ECL30-204,53.718999999999895,2023-12-19,False
D005506,None_5692,SYS14-052,46.23500000000004,2023-12-19,False
D004539,A320_4124,CAP39-421,36.2875,2023-12-19,False
D000728,CRJ900_5737,SYS28-184,42.4475,2023-12-19,False
D002142,B747_6830,SYS7-497,39.24425000000009,2023-12-19,False
D005200,A320_6954,CAP39-425,71.77119999999998,2023-12-19,False
D005690,B747_2406,RAD11-594,52.26725,2023-12-19,False
D002528,A321_0613,TRA21-610,46.245249999999984,2023-12-19,False
D006156,E175_2393,SYS35-397,53.60150000000005,2023-12-19,False
D004090,CRJ900_5255,TRA20-215,42.72200000000007,2023-12-19,False
D008708,CRJ900_5525,SIE27-484,36.11524999999996,2023-12-19,False
D008297,B757_1659,SIE27-510,74.62674999999999,2023-12-19,False
D002450,A380_5479,REA1-054,46.78475000000002,2023-12-19,False
D002983,B757_4876,DET29-480,52.38924999999995,2023-12-19,False
D004970,B757_2360,SYS36-336,45.07499999999998,2023-12-19,False
D007252,E175_6291,SYS7-593,48.31950000000007,2023-12-19,False
D003826,A320_4124,SPO16-648,41.497749999999975,2023-12-19,False
D004386,B737_6821,SYS28-263,52.092250000000064,2023-12-19,False
D006627,E175_4487,REA0-478,45.91875000000007,2023-12-19,False
D005370,None_6774,GEN13-006,49.56475000000001,2023-12-19,False
D003058,E175_1224,GEN13-134,39.26299999999992,2023-12-19,False
D007829,A320_0020,SYS14-408,48.47575000000004,2023-12-19,False
D001505,A321_2784,ANT25-154,35.39750000000005,2023-12-19,False
D009185,None_5391,SYS14-018,43.78475000000002,2023-12-19,False
D007417,A350_4712,DIS32-133,30.5325,2023-12-19,False
D007583,None_6608,POR34-681,41.38525000000008,2023-12-19,False
D006665,CRJ700_6475,GEN13-531,46.48650000000004,2023-12-19,False
D005166,B767_6463,GOU3-512,48.95125000000006,2023-12-19,False
D002672,E175_6229,REA0-162,45.89424999999993,2023-12-19,False
D007732,B767_6463,AIL5-499,50.80375,2023-12-19,False
D002815,E175_4832,SIE27-351,44.75524999999994,2023-12-19,False
D000637,E170_2490,TRA21-103,32.43149999999998,2023-12-19,False
D007993,B777_4681,SYS37-508,39.38875,2023-12-19,False
D007300,B777_2551,SYS24-485,42.170499999999976,2023-12-19,False
D007944,B767_2723,SYS9-296,32.943250000000006,2023-12-19,False
D006336,E175_3294,SYS33-574,49.066249999999975,2023-12-19,False
D000258,B737_6821,ORD12-059,48.18050000000003,2023-12-19,False
D003407,A320_4466,POR34-208,45.35425000000004,2023-12-19,False
D002915,A340_2112,SYS7-083,51.87149999999994,2023-12-19,False
D003556,B777_3285,AIL5-357,38.538749999999965,2023-12-19,False
D003643,A321_0987,EMP4-559,41.77075,2023-12-19,False
D007137,A320_3805,GOU3-526,36.9685,2023-12-19,False
D000623,B777_4681,VOL18-359,41.600750000000055,2023-12-19,False
D006669,B757_2709,AIL5-300,32.27299999999999,2023-12-19,False
D006985,B737_2293,EQU23-414,36.35374999999994,2023-12-19,False
D007540,A340_2877,RAD11-550,37.9215,2023-12-19,False
D005188,None_0118,AIL6-234,36.01825,2023-12-19,False
D006534,B757_0284,AUT8-041,43.07600000000002,2023-12-19,False
D008207,E170_4304,EQU23-548,46.60775000000003,2023-12-19,False
D006219,None_6774,SYS7-607,36.22300000000003,2023-12-19,False
D000965,B757_2283,ORD12-352,48.53025000000008,2023-12-19,False
D003990,CRJ900_1184,TRA19-296,45.632750000000094,2023-12-19,False
D000581,E175_1713,SYS10-123,39.181,2023-12-19,False
D008344,B757_3072,AIL5-250,34.45600000000002,2023-12-19,False
