ref_deg,linked_aero,compo_concerned,usure_cumulée,measure_day,need_replacement
D006602,B767_2187,DIS15-206,17.142,2023-11-24,False
D006515,CRJ900_2289,SYS9-173,28.724,2023-11-24,False
D005551,B767_1817,EMP4-522,33.93799999999995,2023-11-24,False
D002326,A350_5575,TRA20-102,32.468,2023-11-24,False
D009619,B737_0342,SYS9-058,31.53999999999997,2023-11-24,False
D006856,A350_3017,SPO16-591,29.232,2023-11-24,False
D006835,B767_6273,SYS14-099,26.56999999999996,2023-11-24,False
D005033,E175_0488,SYS28-324,19.166000000000004,2023-11-24,False
D002640,A320_6028,GOU3-015,30.02599999999999,2023-11-24,False
D008890,A350_6030,SYS36-242,19.74800000000002,2023-11-24,False
D004024,B767_6273,ORD12-161,30.646,2023-11-24,False
D002398,E175_1224,DIS32-230,19.238,2023-11-24,False
D000596,A340_3881,VOL17-608,20.238,2023-11-24,False
D006391,B747_6830,RAD11-567,23.28200000000002,2023-11-24,False
D001849,A350_3715,SPO16-512,33.480000000000004,2023-11-24,False
D009436,B767_0601,SIE26-230,30.81200000000002,2023-11-24,False
D002223,A320_3073,EMP4-035,34.74800000000001,2023-11-24,False
D005054,A340_3881,VOL17-608,20.238,2023-11-24,False
D001967,A330_1938,DIS32-308,27.114,2023-11-24,False
D004928,CRJ900_0468,POR34-578,20.67399999999999,2023-11-24,False
D004015,B747_4253,TRA19-680,31.385999999999964,2023-11-24,False
D000827,CRJ900_2289,TRA21-600,25.974,2023-11-24,False
D003568,None_3322,GOU3-425,36.47599999999998,2023-11-24,False
D008685,A321_2784,ECL30-278,30.558000000000032,2023-11-24,False
D007088,None_5692,POR34-592,34.189999999999976,2023-11-24,False
D006650,B777_2551,EMP4-050,33.068000000000005,2023-11-24,False
D000139,B757_1707,TRA21-482,26.509999999999977,2023-11-24,False
D002918,None_5391,TRA21-656,25.735999999999976,2023-11-24,False
D002586,A321_0497,SYS35-003,30.380000000000003,2023-11-24,False
D008086,None_6608,AIL6-664,33.028,2023-11-24,False
D006819,A350_1948,REA1-683,25.466000000000022,2023-11-24,False
D004615,A340_1943,SYS7-604,24.09,2023-11-24,False
D004724,CRJ700_2277,DIS32-054,30.266000000000027,2023-11-24,False
D002282,None_0385,EQU23-586,27.404,2023-11-24,False
D000480,A340_2877,ECL30-531,36.174,2023-11-24,False
D009729,B767_1817,ANT25-496,31.41,2023-11-24,False
D007973,CRJ700_2277,SYS7-305,20.56200000000001,2023-11-24,False
D005593,CRJ700_1377,SYS10-624,26.273999999999983,2023-11-24,False
D004040,A321_3449,DIS15-549,29.752,2023-11-24,False
D001808,CRJ700_0354,POR34-345,30.650000000000023,2023-11-24,False
D009111,B737_3698,DIS15-092,19.673999999999985,2023-11-24,False
D003125,B747_2822,SYS24-365,24.53600000000001,2023-11-24,False
D000485,A321_4569,TRA19-457,34.49999999999997,2023-11-24,False
D007175,E170_1384,SYS31-513,25.34599999999997,2023-11-24,False
D008342,E175_0488,SYS14-623,33.29600000000004,2023-11-24,False
D001236,None_2407,RAD11-309,31.456,2023-11-24,False
D004968,None_6838,POR34-281,30.403999999999957,2023-11-24,False
D005335,B737_6470,SYS37-448,36.03399999999998,2023-11-24,False
D001512,B747_0302,SYS33-030,20.69199999999999,2023-11-24,False
D002322,A340_2275,SYS10-169,32.153999999999975,2023-11-24,False
D003439,A380_4821,SYS36-329,37.31800000000002,2023-11-24,False
D001320,None_1237,SYS35-098,21.934,2023-11-24,False
D002821,A320_4124,AIL5-326,30.47799999999998,2023-11-24,False
D000249,B777_2343,POR34-497,31.049999999999983,2023-11-24,False
D003713,B777_3285,SYS2-441,26.432000000000016,2023-11-24,False
D003038,B747_0620,DIS15-268,30.522000000000016,2023-11-24,False
D006820,A321_2867,DET29-014,30.752000000000024,2023-11-24,False
D003436,B747_6830,ORD12-154,32.31599999999999,2023-11-24,False
D003327,B777_1042,GOU3-548,25.912,2023-11-24,False
D006090,A321_4895,REA0-225,18.04,2023-11-24,False
D008195,None_1554,EQU23-569,22.644000000000013,2023-11-24,False
D001585,None_3322,ORD12-203,33.71399999999997,2023-11-24,False
D005577,A330_5932,ORD12-008,31.436000000000032,2023-11-24,False
D000875,E170_5822,POR34-131,36.83200000000002,2023-11-24,False
D007211,E170_5403,GOU3-132,28.390000000000036,2023-11-24,False
D004893,E170_2490,TRA21-103,21.903999999999986,2023-11-24,False
D005737,B767_4418,DIS15-338,24.973999999999982,2023-11-24,False
D001637,None_6838,EQU23-313,32.03399999999995,2023-11-24,False
D003567,CRJ700_0354,TRA21-205,31.59000000000004,2023-11-24,False
D002621,E170_2490,ECL30-101,22.426000000000016,2023-11-24,False
D009408,B747_0195,SYS36-669,29.332,2023-11-24,False
D007567,None_2407,SYS7-369,23.82999999999998,2023-11-24,False
D009379,B777_1363,GEN13-263,29.07999999999998,2023-11-24,False
D007837,B767_3637,GEN13-347,34.009999999999955,2023-11-24,False
D005636,B747_4876,SYS35-647,27.002,2023-11-24,False
D009657,A320_6364,SYS10-566,35.88399999999998,2023-11-24,False
D005467,B747_0302,SYS33-591,29.452000000000027,2023-11-24,False
D002387,E175_2361,SIE26-073,33.263999999999946,2023-11-24,False
D005450,None_0385,EQU23-119,30.307999999999986,2023-11-24,False
D001333,A330_5932,REA1-254,29.15200000000004,2023-11-24,False
D008311,B737_6105,TRA20-631,26.09599999999997,2023-11-24,False
D007192,None_6155,POR34-239,26.344,2023-11-24,False
D009118,E170_2490,SYS33-606,22.804000000000016,2023-11-24,False
D001610,CRJ900_1184,DIS15-297,30.482000000000017,2023-11-24,False
D001743,A330_2838,SYS35-484,35.75999999999999,2023-11-24,False
D001445,B737_2584,SYS2-069,20.99400000000001,2023-11-24,False
D004286,E170_0564,VOL17-274,25.344,2023-11-24,False
D002816,CRJ700_6475,SYS2-386,27.666,2023-11-24,False
D006076,E175_2361,GEN13-060,24.26600000000003,2023-11-24,False
D009618,B747_0195,VOL17-364,17.695999999999998,2023-11-24,False
D004819,A340_3881,TRA19-553,29.323999999999973,2023-11-24,False
D007956,CRJ900_1184,SPO16-278,29.69,2023-11-24,False
D001486,E175_5083,SYS10-060,23.772000000000027,2023-11-24,False
D002558,A340_5178,BOI22-502,28.41,2023-11-24,False
D000636,B767_4418,SYS9-578,34.45000000000002,2023-11-24,False
D006972,E175_0964,SYS31-270,28.074000000000037,2023-11-24,False
D003203,B747_4876,AIL5-383,37.32599999999996,2023-11-24,False
D002043,E170_5822,AIL5-321,64.9341,2023-11-24,False
D001125,A340_5178,SYS36-588,28.768,2023-11-24,False
D008579,B767_2195,DET29-168,20.502,2023-11-24,False
D007871,A380_3051,SYS28-138,22.022000000000013,2023-11-24,False
D006925,A330_1129,RAD11-247,18.104,2023-11-24,False
D000759,B747_0620,EMP4-241,20.63200000000001,2023-11-24,False
D008642,CRJ900_5158,SYS35-630,26.470000000000013,2023-11-24,False
D009688,E170_2532,VOL18-516,28.583999999999985,2023-11-24,False
D004008,A321_0613,SYS2-044,24.895999999999976,2023-11-24,False
D007815,E175_5780,SYS28-229,31.25599999999997,2023-11-24,False
D003992,A350_4712,DIS15-635,22.222000000000005,2023-11-24,False
D000649,A330_2342,CAM38-551,25.24999999999997,2023-11-24,False
D002997,B767_6273,TRA19-313,32.32200000000004,2023-11-24,False
D002820,B757_1013,SPO16-428,27.68599999999998,2023-11-24,False
D007174,A340_3082,TRA19-067,30.30200000000001,2023-11-24,False
D004687,B757_2709,TRA20-558,32.32,2023-11-24,False
D000687,A350_3715,AUT8-560,35.290000000000035,2023-11-24,False
D006577,None_1237,ORD12-073,20.092,2023-11-24,False
D002092,CRJ900_5158,TRA20-469,35.99200000000002,2023-11-24,False
D000645,B757_0500,GOU3-106,28.07600000000003,2023-11-24,False
D004092,A350_5005,SYS28-332,23.96600000000001,2023-11-24,False
D003263,B757_4876,GEN13-004,26.095999999999982,2023-11-24,False
D003068,E175_2393,ANT25-253,27.400000000000038,2023-11-24,False
D008323,E170_2644,GOU3-206,27.296,2023-11-24,False
D007631,B757_0500,SYS2-506,27.307999999999968,2023-11-24,False
D003905,None_6774,CAM38-097,34.49599999999997,2023-11-24,False
D000600,A340_2833,CAM38-057,29.206000000000017,2023-11-24,False
D006459,B737_2009,ANT25-672,21.57799999999998,2023-11-24,False
D005890,A340_1943,SYS28-439,21.63200000000002,2023-11-24,False
D008942,E175_0583,ORD12-297,28.93,2023-11-24,False
D002116,A340_2877,VOL18-538,23.888000000000037,2023-11-24,False
D005529,B747_1933,CAP39-465,27.06599999999997,2023-11-24,False
D008351,B737_0274,SYS10-378,26.23,2023-11-24,False
D003846,B747_2822,SYS33-221,32.260000000000005,2023-11-24,False
D003600,B757_4876,EMP4-138,22.810000000000013,2023-11-24,False
