ref_deg,linked_aero,compo_concerned,usure_cumulée,measure_day,need_replacement
D009254,B767_0657,SPO16-014,21.70124999999998,2023-11-07,False
D006897,B747_0910,DIS15-246,17.750149999999994,2023-11-07,False
D007309,A350_1948,REA1-683,16.31745,2023-11-07,False
D000831,B747_4916,EQU23-377,19.246850000000013,2023-11-07,False
D001545,E175_0964,TRA21-634,17.664799999999996,2023-11-07,False
D005768,B747_0910,DET29-625,18.098749999999995,2023-11-07,False
D000084,B767_2487,ANT25-424,24.69384999999998,2023-11-07,False
D005026,B767_0601,TRA19-095,18.204849999999997,2023-11-07,False
D000950,E175_4832,ANT25-658,17.285149999999994,2023-11-07,False
D004538,A330_2342,SYS36-023,20.64884999999999,2023-11-07,False
D006219,B737_1878,SYS9-547,13.414449999999995,2023-11-07,False
D009633,B767_1128,SYS7-371,17.648250000000004,2023-11-07,False
D004959,B747_1933,GOU3-029,18.616949999999992,2023-11-07,False
D005250,CRJ900_0468,SYS37-119,22.0408,2023-11-07,False
D000040,None_1237,SYS28-477,22.84389999999998,2023-11-07,False
D004598,E175_4749,SYS24-578,18.985550000000007,2023-11-07,False
D008034,A330_3674,SYS2-179,16.545150000000003,2023-11-07,False
D003978,None_1237,AIL6-386,19.04849999999999,2023-11-07,False
D007913,A330_5384,SYS31-348,15.01515,2023-11-07,False
D008293,A321_6216,AUT8-370,21.39805,2023-11-07,False
D002548,A350_6030,DET29-693,23.43185,2023-11-07,False
D004854,E170_1621,CAM38-654,14.701900000000004,2023-11-07,False
D004483,None_5692,SYS10-263,18.2166,2023-11-07,False
D005625,B747_4876,CAP39-231,16.402350000000002,2023-11-07,False
D007920,CRJ700_2805,EQU23-002,24.2665,2023-11-07,False
D004515,B777_3285,VOL17-312,21.98055000000002,2023-11-07,False
D006719,E175_3294,ANT25-255,15.87885,2023-11-07,False
D000495,A321_0613,GOU3-657,24.38855000000001,2023-11-07,False
D009662,B737_5252,SPO16-422,14.782799999999996,2023-11-07,False
D000175,CRJ700_1377,SYS33-140,13.9423,2023-11-07,False
D002726,B757_2709,DIS32-622,17.5259,2023-11-07,False
D002014,B747_1933,VOL17-407,18.58645,2023-11-07,False
D008265,B747_1559,DIS15-009,22.600599999999986,2023-11-07,False
D000197,B737_0274,RAD11-049,13.244700000000009,2023-11-07,False
D004154,E175_0099,ANT25-662,21.055899999999987,2023-11-07,False
D002879,B777_1363,SYS31-183,15.663400000000005,2023-11-07,False
D003944,CRJ900_5525,SYS33-631,20.97050000000002,2023-11-07,False
D001377,B757_6583,SYS37-062,18.318399999999997,2023-11-07,False
D009313,A320_3805,SYS37-232,18.598300000000002,2023-11-07,False
D000501,B757_2360,AIL5-361,18.94614999999999,2023-11-07,False
D007518,E175_4832,CAP39-002,16.353799999999996,2023-11-07,False
D005283,B777_1363,SYS28-411,21.37285000000002,2023-11-07,False
D006428,None_5692,DET29-527,10.248500000000003,2023-11-07,False
D000526,A330_2342,SYS31-180,15.504150000000008,2023-11-07,False
D006671,A340_3881,POR34-083,44.29205,2023-11-07,False
D008559,B747_0910,SYS14-581,19.740349999999996,2023-11-07,False
D008458,A330_1563,EMP4-075,16.121099999999995,2023-11-07,False
D009271,B767_3156,GOU3-075,15.46815,2023-11-07,False
D008516,A340_3082,SYS28-406,21.862750000000013,2023-11-07,False
D000794,B777_3756,SYS9-426,18.20815,2023-11-07,False
D006147,CRJ900_5773,VOL18-590,19.38070000000001,2023-11-07,False
D007172,None_2077,ECL30-541,22.972500000000014,2023-11-07,False
D001931,A320_0063,SYS24-182,12.880650000000005,2023-11-07,False
D008735,E170_2289,SYS33-123,60.963450000000016,2023-11-07,False
D009431,CRJ700_5389,TRA20-124,22.12725,2023-11-07,False
D002391,A350_1948,VOL17-421,18.28035,2023-11-07,False
D006273,CRJ900_2888,SYS36-427,13.64325,2023-11-07,False
D009329,CRJ900_0468,DIS15-177,11.747499999999995,2023-11-07,False
D003782,B757_0500,DET29-357,18.629700000000007,2023-11-07,False
D000557,None_6663,ORD12-676,12.771599999999996,2023-11-07,False
D002433,CRJ700_2277,SYS9-394,24.124450000000024,2023-11-07,False
D004111,A321_2905,BOI22-423,12.8984,2023-11-07,False
D001536,None_5883,SYS14-288,15.08625,2023-11-07,False
D000367,B777_1363,SYS9-322,10.390100000000004,2023-11-07,False
D005778,B747_4916,GOU3-645,16.9323,2023-11-07,False
D003699,B757_4876,AIL6-513,11.0144,2023-11-07,False
D003862,CRJ900_5737,SYS37-270,18.004800000000003,2023-11-07,False
D006052,E175_5083,SYS33-616,18.56314999999999,2023-11-07,False
D002243,CRJ900_0428,CAP39-188,25.975199999999976,2023-11-07,False
D009841,A340_1943,VOL18-436,19.96209999999999,2023-11-07,False
D005903,A320_6954,ORD12-611,14.123899999999995,2023-11-07,False
D009474,A340_3082,AIL5-485,27.144550000000017,2023-11-07,False
D007166,None_1084,ECL30-327,22.477150000000016,2023-11-07,False
D006750,E175_1081,DIS32-642,17.259200000000014,2023-11-07,False
D008054,A350_3187,REA1-428,18.541999999999998,2023-11-07,False
D007513,A320_4466,ECL30-392,20.472149999999996,2023-11-07,False
