ref_deg,linked_aero,compo_concerned,usure_cumulée,measure_day,need_replacement
D004659,B747_0607,SYS24-307,33.82750000000002,2023-12-04,False
D003911,A330_2838,GEN13-280,24.86749999999999,2023-12-04,False
D002317,None_6838,DIS32-652,26.525000000000016,2023-12-04,False
D003074,B777_2343,CAP39-207,30.44,2023-12-04,False
D006192,A380_6060,TRA21-026,31.7225,2023-12-04,False
D004516,E170_1384,SIE27-142,26.750000000000032,2023-12-04,False
D000659,None_5692,VOL17-036,37.76499999999994,2023-12-04,False
D007776,E170_5403,POR34-441,40.5775,2023-12-04,False
D007191,A330_5024,POR34-181,38.91749999999997,2023-12-04,False
D008886,B767_6273,REA1-381,37.02500000000003,2023-12-04,False
D003064,CRJ700_0354,SYS10-146,43.53,2023-12-04,False
D001781,CRJ700_6562,AIL6-531,41.27249999999994,2023-12-04,False
D000035,E170_5314,DIS32-511,23.6625,2023-12-04,False
D004316,E170_5822,AIL5-666,25.482500000000037,2023-12-04,False
D000352,A380_2873,DIS32-301,23.055,2023-12-04,False
D006652,None_0075,TRA20-628,34.910000000000004,2023-12-04,False
D006828,B737_2293,EQU23-617,26.3575,2023-12-04,False
D006740,B777_1363,SYS37-195,38.150000000000034,2023-12-04,False
D004771,E170_2289,ECL30-077,33.859999999999964,2023-12-04,False
D009341,CRJ900_0271,VOL17-230,43.145,2023-12-04,False
D005129,A320_0063,AUT8-273,23.49500000000001,2023-12-04,False
D006598,E175_4487,SYS2-511,28.4,2023-12-04,False
D000461,A350_1948,SYS37-554,26.98500000000004,2023-12-04,False
D008234,E175_1224,ORD12-159,34.36749999999999,2023-12-04,False
D009076,B767_5851,VOL17-621,48.70750000000001,2023-12-04,False
D003702,E175_0649,SIE26-441,25.15000000000001,2023-12-04,False
D003008,B757_1013,CAP39-665,39.87749999999996,2023-12-04,False
D001598,CRJ700_5378,VOL17-073,55.92500000000008,2023-12-04,False
D004935,A321_4814,SYS28-650,39.27000000000003,2023-12-04,False
D009607,CRJ900_3190,TRA20-027,35.975000000000044,2023-12-04,False
D000604,B757_0284,SYS33-550,25.417500000000015,2023-12-04,False
D008590,A340_3082,RAD11-008,45.269999999999946,2023-12-04,False
D005815,B737_0842,DIS32-358,30.5225,2023-12-04,False
D006916,E175_4487,DIS15-510,35.34000000000002,2023-12-04,False
D002885,E175_4340,GEN13-581,30.5075,2023-12-04,False
D007406,None_5883,SYS10-581,43.200000000000045,2023-12-04,False
D003311,E175_2361,SYS7-311,30.425,2023-12-04,False
D004132,E175_4487,SYS14-348,41.62999999999999,2023-12-04,False
D009105,B767_1623,SYS31-491,28.0625,2023-12-04,False
D001118,E170_2289,SYS24-548,42.25999999999997,2023-12-04,False
D001834,B757_2360,ECL30-130,33.52999999999996,2023-12-04,False
D000189,None_5883,SYS14-122,33.294999999999966,2023-12-04,False
D005812,A330_1563,DIS32-290,40.27750000000003,2023-12-04,False
D006144,A340_3082,RAD11-589,30.7975,2023-12-04,False
D003895,E175_5515,SYS14-430,40.42499999999997,2023-12-04,False
D006242,A321_2905,EQU23-425,38.9675,2023-12-04,False
D008541,A340_1943,SYS35-515,34.705000000000034,2023-12-04,False
D009674,B737_2584,TRA19-454,33.094999999999985,2023-12-04,False
D008028,CRJ900_5158,SYS2-298,32.5575,2023-12-04,False
D006372,None_0385,DET29-321,39.535000000000025,2023-12-04,False
D000635,None_5579,SYS31-675,33.370000000000026,2023-12-04,False
D005053,A350_3017,GOU3-373,42.88499999999993,2023-12-04,False
D006476,B757_1659,ECL30-381,32.375,2023-12-04,False
D007379,None_6774,GOU3-230,38.17249999999999,2023-12-04,False
D001365,None_0118,SPO16-203,31.785,2023-12-04,False
D009437,None_5391,SYS24-656,29.61500000000004,2023-12-04,False
