ref_deg,linked_aero,compo_concerned,usure_cumulée,measure_day,need_replacement
D005946,B767_0317,SYS33-133,48.684499999999936,2023-12-24,False
D009371,B737_0608,SYS10-032,52.51450000000002,2023-12-24,False
D009242,E175_4487,AUT8-250,20.797,2023-12-24,False
D006703,B737_2293,TRA21-564,59.75549999999989,2023-12-24,False
D001238,B777_4681,AUT8-496,40.0725,2023-12-24,False
D004636,A320_3792,SIE26-520,46.383999999999965,2023-12-24,False
D007682,B737_4082,SYS36-634,49.61150000000004,2023-12-24,False
D002493,A320_0020,POR34-550,50.77400000000007,2023-12-24,False
D003011,A340_1943,VOL18-436,40.76899999999998,2023-12-24,False
D004342,None_6838,SYS37-603,37.23800000000004,2023-12-24,False
D004222,A321_2784,DIS32-485,35.018,2023-12-24,False
D001759,A321_0987,ORD12-259,36.61600000000003,2023-12-24,False
D003417,E175_2361,SYS28-452,54.8325,2023-12-24,False
D009165,CRJ900_5255,EQU23-511,47.48499999999997,2023-12-24,False
D002006,E175_3294,ORD12-384,40.13850000000006,2023-12-24,False
D003123,A321_0613,TRA21-672,39.94800000000007,2023-12-24,False
D002876,CRJ700_1377,EQU23-280,35.34600000000001,2023-12-24,False
D009131,None_1237,VOL18-506,32.99,2023-12-24,False
D002445,A320_4603,POR34-324,43.30899999999995,2023-12-24,False
D007777,B737_2293,SYS35-580,33.49449999999998,2023-12-24,False
D002260,B777_3756,ECL30-212,37.41099999999997,2023-12-24,False
D006592,E170_2289,SYS36-683,55.36899999999997,2023-12-24,False
D006350,B767_2187,AUT8-274,52.11450000000004,2023-12-24,False
D000888,A320_2211,EQU23-046,38.932000000000045,2023-12-24,False
D008700,A320_6052,ECL30-430,49.67450000000007,2023-12-24,False
D009575,B777_1037,CAP39-475,61.78549999999994,2023-12-24,False
D004556,E170_2644,SYS14-305,44.01399999999991,2023-12-24,False
D003959,B757_2360,SYS36-116,52.28199999999997,2023-12-24,False
D009041,A321_4814,DET29-304,28.89600000000005,2023-12-24,False
D004475,None_0163,SYS36-192,51.98850000000011,2023-12-24,False
D008950,A320_2772,SYS36-394,39.35750000000006,2023-12-24,False
D000624,A380_3051,REA0-431,40.560499999999976,2023-12-24,False
D001679,E170_2644,GOU3-640,45.29849999999999,2023-12-24,False
D001861,None_3415,SYS9-097,42.922500000000014,2023-12-24,False
D008908,E175_0649,ECL30-345,52.70700000000009,2023-12-24,False
D007765,A330_5923,BOI22-413,34.92499999999999,2023-12-24,False
D005768,A320_0063,CAM38-060,59.60200000000011,2023-12-24,False
D001810,A330_3674,SYS35-277,33.42149999999999,2023-12-24,False
D008029,None_1237,GEN13-226,50.97950000000008,2023-12-24,False
D007690,B777_4681,SPO16-282,36.91800000000004,2023-12-24,False
D001769,E175_3294,EQU23-137,58.617999999999945,2023-12-24,False
D006241,B767_1128,CAP39-095,56.0985,2023-12-24,False
D000499,A380_4355,REA1-017,58.62000000000005,2023-12-24,False
D003371,A340_2833,AUT8-637,52.78399999999994,2023-12-24,False
D002898,CRJ700_5389,TRA19-310,44.74100000000003,2023-12-24,False
D005946,A330_1938,CAM38-194,58.46449999999992,2023-12-24,False
D007407,B777_3285,AUT8-365,43.966500000000025,2023-12-24,False
D008868,None_6608,BOI22-058,48.89250000000007,2023-12-24,False
D005490,None_0163,TRA21-406,33.76899999999996,2023-12-24,False
D009614,B747_0620,ORD12-614,38.15450000000002,2023-12-24,False
D003925,B757_0577,REA0-321,33.58850000000002,2023-12-24,False
D007294,A350_3715,SPO16-172,52.691,2023-12-24,False
D001750,A380_6060,SYS33-036,46.20899999999997,2023-12-24,False
D007522,A330_2838,SIE26-378,36.25049999999992,2023-12-24,False
D006762,E175_0099,SYS2-109,55.51349999999994,2023-12-24,False
