ref_deg,linked_aero,compo_concerned,usure_cumulée,measure_day,need_replacement
D005888,E170_2173,TRA21-289,44.38409999999998,2023-12-31,False
D001592,B767_0317,DIS15-045,42.84264999999997,2023-12-31,False
D005452,E170_5822,TRA21-291,57.3012,2023-12-31,False
D008768,E175_0583,SIE27-144,46.98799999999992,2023-12-31,False
D004604,A350_4712,TRA20-380,53.085299999999926,2023-12-31,False
D009504,CRJ900_6725,SYS7-020,57.53699999999999,2023-12-31,False
D003236,E170_5314,SYS2-065,52.10669999999993,2023-12-31,False
D009254,B747_0175,BOI22-631,56.15895000000005,2023-12-31,False
D004685,A350_4712,VOL18-231,57.631600000000034,2023-12-31,False
D008782,A330_5923,ORD12-409,38.55420000000005,2023-12-31,False
D002593,A340_2275,SYS31-213,49.107400000000055,2023-12-31,False
D006319,None_5391,GEN13-589,52.859849999999966,2023-12-31,False
D003652,B757_0577,SYS31-002,42.54919999999992,2023-12-31,False
D002112,E170_5314,AUT8-099,49.26325000000004,2023-12-31,False
D008662,B767_2187,SYS2-161,44.68585000000003,2023-12-31,False
D003950,E175_2393,EMP4-460,39.22184999999997,2023-12-31,False
D000515,E170_4894,TRA21-341,3.07,2023-12-31,False
D007009,A320_0020,SYS33-323,33.55180000000004,2023-12-31,False
D000832,CRJ900_5158,SYS2-298,49.27994999999993,2023-12-31,False
D001294,CRJ700_2277,SYS33-466,56.45749999999997,2023-12-31,False
D005517,CRJ700_5378,DET29-132,51.489999999999945,2023-12-31,False
D000155,CRJ900_4486,AUT8-051,53.11545000000002,2023-12-31,False
D005012,B757_1707,DIS15-649,52.64735,2023-12-31,False
D006345,E175_0964,ECL30-537,48.89400000000005,2023-12-31,False
D006190,A321_4814,SIE27-468,67.01279999999988,2023-12-31,False
D009669,E170_2490,SYS37-600,52.24500000000008,2023-12-31,False
D001856,A380_3051,EMP4-444,66.17684999999985,2023-12-31,False
D006749,B737_6821,AUT8-627,39.57425,2023-12-31,False
D006564,B737_0342,GOU3-180,57.06380000000007,2023-12-31,False
D005877,None_5692,EMP4-447,49.77904999999991,2023-12-31,False
D001590,E175_2393,SYS9-294,40.80399999999996,2023-12-31,False
D001427,None_6155,GOU3-582,44.07850000000003,2023-12-31,False
D008667,E175_1224,ECL30-407,60.9393500000001,2023-12-31,False
D001771,B767_1817,SYS33-284,45.72370000000004,2023-12-31,False
D006290,B747_1933,VOL18-676,42.94504999999998,2023-12-31,False
D007992,CRJ700_5389,AUT8-645,61.67480000000015,2023-12-31,False
D002757,B757_2360,SYS37-262,56.5829500000001,2023-12-31,False
D002653,E175_4749,CAP39-552,36.110900000000015,2023-12-31,False
D009879,B767_2195,RAD11-486,40.347900000000045,2023-12-31,False
D007113,None_5692,AIL6-165,51.3691500000001,2023-12-31,False
D006208,E175_2393,VOL18-618,57.61824999999996,2023-12-31,False
D001237,A321_0987,SYS36-041,58.188249999999904,2023-12-31,False
D007103,CRJ700_6475,POR34-670,49.42209999999993,2023-12-31,False
