ref_deg,linked_aero,compo_concerned,usure_cumulée,measure_day,need_replacement
D006155,E175_0440,AIL6-606,58.17180000000004,2023-12-30,False
D009587,B757_0284,VOL18-447,38.78520000000002,2023-12-30,False
D000584,A330_1938,SIE26-679,41.871399999999966,2023-12-30,False
D002237,B777_2551,CAM38-065,46.52239999999996,2023-12-30,False
D004911,A380_5954,ORD12-354,57.64640000000011,2023-12-30,False
D005886,CRJ700_2204,SYS2-480,43.41119999999994,2023-12-30,False
D002674,A320_0039,ECL30-028,44.365199999999966,2023-12-30,False
D008207,None_1554,SYS28-132,56.232200000000056,2023-12-30,False
D003234,E175_0488,SYS31-050,47.01020000000005,2023-12-30,False
D009443,E175_0649,REA1-442,37.4084,2023-12-30,False
D007578,CRJ900_1184,AIL5-566,42.400399999999976,2023-12-30,False
D007945,E175_0808,SYS24-678,44.481,2023-12-30,False
D005354,E170_4298,TRA21-010,48.32199999999989,2023-12-30,False
D005298,B777_4681,SYS24-260,42.388599999999975,2023-12-30,False
D000647,E175_1081,SYS14-622,58.9456000000001,2023-12-30,False
D003913,E175_6229,TRA19-682,41.223400000000055,2023-12-30,False
D007921,E175_0583,SYS35-116,36.6018,2023-12-30,False
D009333,B737_0608,SYS36-653,41.33580000000008,2023-12-30,False
D001481,E170_2644,CAP39-176,55.42380000000002,2023-12-30,False
D009503,A330_5384,SYS31-396,42.304199999999966,2023-12-30,False
D007502,A340_0646,SYS9-650,55.37640000000003,2023-12-30,False
D002213,A340_5178,SYS33-107,36.714599999999926,2023-12-30,False
D006790,A320_0063,TRA20-581,45.84019999999997,2023-12-30,False
D001636,B737_0318,BOI22-356,33.279399999999974,2023-12-30,False
D008763,A330_5384,TRA19-518,41.8092,2023-12-30,False
D006606,E175_6291,VOL18-586,55.93320000000004,2023-12-30,False
D005522,None_0075,BOI22-533,57.40959999999997,2023-12-30,False
D001835,A321_0497,TRA21-015,53.30779999999993,2023-12-30,False
D009219,A330_5589,REA1-081,50.13099999999996,2023-12-30,False
D007610,A321_2784,SYS33-224,58.81419999999997,2023-12-30,False
D001660,None_0163,TRA19-380,53.03099999999993,2023-12-30,False
D007569,B747_1559,SYS28-445,55.08379999999992,2023-12-30,False
D008018,E175_4749,DIS32-676,49.65039999999996,2023-12-30,False
D004219,B777_1363,SYS31-183,48.30080000000001,2023-12-30,False
D001879,CRJ700_4473,REA0-552,42.86639999999991,2023-12-30,False
D000561,E175_1713,DIS32-239,48.1584,2023-12-30,False
D009738,None_6774,SYS10-112,59.91140000000004,2023-12-30,False
D009848,E175_0808,SIE26-006,52.87859999999993,2023-12-30,False
D002211,E175_6229,BOI22-357,36.36539999999998,2023-12-30,False
D001907,CRJ900_3190,SYS7-347,37.67599999999999,2023-12-30,False
D008072,A350_4712,VOL18-460,33.95100000000004,2023-12-30,False
D007403,B737_0342,DIS32-123,49.61139999999997,2023-12-30,False
D009670,CRJ900_2888,VOL18-160,53.21079999999995,2023-12-30,False
D003877,A340_5178,DIS15-559,56.2972,2023-12-30,False
D009409,B737_4082,SYS24-509,49.992400000000025,2023-12-30,False
D001100,B757_1013,VOL17-379,31.991599999999963,2023-12-30,False
D003225,E175_5515,CAP39-272,64.9443999999999,2023-12-30,False
D000334,E175_3294,SYS10-352,33.94700000000001,2023-12-30,False
D002364,B747_4876,EMP4-474,46.18620000000009,2023-12-30,False
D005116,A340_0646,AIL5-515,58.0996,2023-12-30,False
