ref_deg,linked_aero,compo_concerned,usure_cumulée,measure_day,need_replacement
D008075,CRJ900_2888,BOI22-472,27.799199999999967,2023-12-10,False
D002725,A321_4569,ANT25-601,33.509600000000034,2023-12-10,False
D005530,B737_1878,SYS9-547,26.850400000000043,2023-12-10,False
D001754,B777_3467,AIL6-348,35.23480000000008,2023-12-10,False
D006607,A330_1129,EQU23-397,54.50920000000014,2023-12-10,False
D003673,E175_5515,SYS33-109,39.535999999999945,2023-12-10,False
D007349,E170_2644,CAP39-115,33.51760000000001,2023-12-10,False
D008726,CRJ900_4486,AUT8-051,39.657600000000016,2023-12-10,False
D004331,CRJ700_5378,SIE26-063,31.299600000000016,2023-12-10,False
D003694,E175_4340,TRA21-452,33.46720000000005,2023-12-10,False
D001787,B757_0500,EMP4-062,48.46520000000008,2023-12-10,False
D002039,None_1554,SYS31-535,43.1168,2023-12-10,False
D000125,B747_0175,DIS32-310,43.1972,2023-12-10,False
D005353,B757_2709,GEN13-196,26.76,2023-12-10,False
D003018,E170_4298,SYS14-002,27.50320000000003,2023-12-10,False
D002951,A320_6028,REA0-357,32.3352,2023-12-10,False
D001211,B747_0910,TRA21-194,30.75159999999994,2023-12-10,False
D001507,A380_4821,SYS36-329,48.78520000000007,2023-12-10,False
D001635,E170_2289,EMP4-073,40.65999999999996,2023-12-10,False
D003365,E175_3294,AIL5-599,36.92680000000005,2023-12-10,False
D003203,A380_5479,ECL30-085,42.29480000000004,2023-12-10,False
D009747,A330_1129,AIL6-278,33.59880000000002,2023-12-10,False
D009503,A320_2447,SYS2-361,49.35240000000009,2023-12-10,False
D003909,None_0163,SPO16-361,46.51320000000006,2023-12-10,False
D006862,A330_5384,AIL5-253,39.90800000000002,2023-12-10,False
D001052,A340_2877,AIL5-197,44.724799999999966,2023-12-10,False
D002727,E170_0564,SYS35-486,39.69760000000002,2023-12-10,False
D007077,B767_1817,VOL18-344,41.08280000000007,2023-12-10,False
D001553,A350_4712,EQU23-605,37.9456,2023-12-10,False
D003969,B757_2709,POR34-634,29.1364,2023-12-10,False
D007571,B737_3698,SYS33-188,33.8676,2023-12-10,False
D002516,CRJ900_0271,TRA19-284,42.34480000000002,2023-12-10,False
D006957,E175_0964,ORD12-133,48.9776,2023-12-10,False
D005207,A320_2211,GOU3-010,39.92719999999999,2023-12-10,False
D006090,A380_6060,SYS35-450,42.323200000000064,2023-12-10,False
D005345,B767_1128,VOL18-385,38.17640000000002,2023-12-10,False
D002561,A350_5005,TRA19-617,39.77839999999999,2023-12-10,False
D000268,None_0163,TRA20-255,33.858799999999924,2023-12-10,False
D001506,B757_2283,AUT8-148,39.02559999999994,2023-12-10,False
D002060,B747_1933,SYS24-386,31.6004,2023-12-10,False
D006689,A330_1938,SYS9-081,44.4904,2023-12-10,False
D009467,A321_4895,GOU3-561,34.68560000000005,2023-12-10,False
D003565,B737_0608,TRA21-549,40.9516,2023-12-10,False
D009370,None_5980,AIL5-490,31.51680000000006,2023-12-10,False
D003080,CRJ900_6200,ORD12-266,43.046400000000006,2023-12-10,False
D004454,A320_3073,SIE26-648,45.79200000000002,2023-12-10,False
D002066,B767_1623,VOL17-216,46.186800000000034,2023-12-10,False
D003961,B757_1707,SYS14-580,33.114000000000004,2023-12-10,False
D005398,B767_2195,SYS37-658,39.10199999999997,2023-12-10,False
D006660,E175_5515,CAM38-001,27.352,2023-12-10,False
D003664,B737_2293,EQU23-414,32.53999999999996,2023-12-10,False
D005320,CRJ700_1377,TRA19-470,42.5224,2023-12-10,False
D000606,A321_0497,DIS32-570,29.491199999999964,2023-12-10,False
D003623,B757_6583,SIE27-368,46.61120000000003,2023-12-10,False
D009207,B767_6463,POR34-020,34.651600000000016,2023-12-10,False
D009450,E175_3294,ORD12-522,28.716399999999982,2023-12-10,False
D002399,None_0385,DET29-564,28.962000000000025,2023-12-10,False
D000649,A340_3082,SYS14-317,32.88200000000001,2023-12-10,False
D005860,A340_2877,ANT25-218,42.319200000000016,2023-12-10,False
D009241,B757_4876,CAM38-619,27.814799999999952,2023-12-10,False
D007128,B737_2584,GOU3-423,41.4872,2023-12-10,False
D009850,CRJ900_5737,GOU3-247,31.775199999999977,2023-12-10,False
D008365,B737_0608,SIE26-528,38.23640000000001,2023-12-10,False
D001332,None_0075,SYS33-419,29.75680000000002,2023-12-10,False
D002809,None_5391,BOI22-106,39.90640000000001,2023-12-10,False
D007454,None_5692,SYS10-380,40.4296,2023-12-10,False
D005991,E175_2361,DET29-309,25.145999999999976,2023-12-10,False
D000488,B767_3156,TRA19-325,26.49720000000003,2023-12-10,False
D006612,B737_6470,SYS37-448,47.9356,2023-12-10,False
D006549,CRJ900_6725,SYS14-179,33.983200000000004,2023-12-10,False
D006192,CRJ900_0271,TRA21-513,47.17039999999992,2023-12-10,False
D003476,A320_2447,GOU3-681,38.174399999999984,2023-12-10,False
D006326,E175_1081,ECL30-031,43.03560000000005,2023-12-10,False
D007542,A350_1683,SPO16-373,40.159200000000006,2023-12-10,False
D008219,B767_0317,SYS10-390,33.976399999999984,2023-12-10,False
D008644,A350_5005,TRA20-187,43.03999999999999,2023-12-10,False
D008401,B767_3156,SIE26-584,35.12919999999998,2023-12-10,False
D006591,CRJ900_5773,REA0-130,30.218799999999995,2023-12-10,False
D005444,A321_0987,CAM38-595,35.58839999999998,2023-12-10,False
D007193,B757_6583,POR34-248,36.53679999999999,2023-12-10,False
D007083,CRJ900_5773,REA0-487,42.68640000000004,2023-12-10,False
D001665,A320_4603,REA0-641,37.1348,2023-12-10,False
D009555,CRJ900_0486,POR34-475,37.97800000000002,2023-12-10,False
D003907,B757_2283,ECL30-355,39.6116,2023-12-10,False
