ref_deg,linked_aero,compo_concerned,usure_cumulée,measure_day,need_replacement
D002193,A380_5479,SYS9-256,21.675300000000018,2023-11-18,False
D005720,B757_1707,SIE27-624,21.98280000000001,2023-11-18,False
D003682,A320_3792,SYS35-597,32.812699999999985,2023-11-18,False
D006136,A321_0732,SYS36-357,22.7216,2023-11-18,False
D001941,B757_2283,SYS37-428,31.2655,2023-11-18,False
D009881,None_6155,DIS32-517,26.157899999999984,2023-11-18,False
D002917,B747_1933,SYS37-452,31.992900000000034,2023-11-18,False
D004182,None_5579,SYS9-291,31.829000000000025,2023-11-18,False
D002548,E175_6229,SYS24-390,27.9309,2023-11-18,False
D008770,B737_5678,TRA19-676,23.38809999999997,2023-11-18,False
D003628,A321_4895,SYS31-179,17.229799999999994,2023-11-18,False
D004952,None_1237,SIE27-377,27.501999999999985,2023-11-18,False
D003350,A320_6954,ORD12-654,22.011099999999978,2023-11-18,False
D009227,E175_4487,DIS15-510,25.2664,2023-11-18,False
D008896,B747_6830,SYS35-531,18.574900000000007,2023-11-18,False
D001785,CRJ900_5525,SYS31-278,18.26570000000001,2023-11-18,False
D008903,CRJ700_0354,EMP4-629,30.369700000000037,2023-11-18,False
D001143,E175_0099,SIE26-047,31.57140000000004,2023-11-18,False
D001520,B737_3698,BOI22-367,29.298000000000037,2023-11-18,False
D009564,B767_2487,DIS32-298,25.6275,2023-11-18,False
D009759,None_6663,ANT25-204,19.37389999999999,2023-11-18,False
D005092,None_0118,SPO16-427,26.57650000000002,2023-11-18,False
D000734,B757_1707,BOI22-148,24.441599999999987,2023-11-18,False
D004248,B777_1363,SYS31-158,20.532699999999995,2023-11-18,False
D004931,None_0385,SYS28-315,27.52380000000004,2023-11-18,False
D008670,A330_2838,SYS7-606,17.384599999999995,2023-11-18,False
D004627,B767_0657,SYS2-468,27.128399999999964,2023-11-18,False
D006167,B757_6583,SYS31-071,29.811800000000044,2023-11-18,False
D006373,A380_4821,AIL6-226,27.17269999999997,2023-11-18,False
D008012,A340_3082,TRA20-349,23.226900000000025,2023-11-18,False
D003571,B747_0910,SYS7-700,27.176800000000025,2023-11-18,False
D000882,E175_2361,ORD12-291,23.45649999999997,2023-11-18,False
D005400,A350_1948,REA0-155,26.269000000000013,2023-11-18,False
D008517,E170_5822,REA0-586,19.441299999999988,2023-11-18,False
D007362,B767_3223,DIS32-084,21.810700000000026,2023-11-18,False
D006962,A321_0467,REA0-457,23.56260000000001,2023-11-18,False
D004123,B757_1707,SYS10-306,29.13569999999996,2023-11-18,False
D009301,E175_1081,SYS31-335,26.3119,2023-11-18,False
D008778,A340_2275,TRA21-454,22.94989999999999,2023-11-18,False
D001400,A321_2905,SYS9-278,17.0432,2023-11-18,False
D007646,B767_3637,POR34-627,32.572300000000034,2023-11-18,False
D007067,B737_4082,SYS2-209,24.756299999999964,2023-11-18,False
D009451,E175_3294,TRA21-261,31.493500000000022,2023-11-18,False
D002784,B747_0607,TRA19-424,26.03609999999998,2023-11-18,False
D002319,A321_2784,EMP4-059,31.1434,2023-11-18,False
D004697,B737_5252,SYS10-155,27.7448,2023-11-18,False
D001615,E170_0564,VOL17-274,21.77489999999999,2023-11-18,False
D002832,B747_0910,AIL6-488,19.528700000000008,2023-11-18,False
