ref_deg,linked_aero,compo_concerned,usure_cumulée,measure_day,need_replacement
D000949,CRJ900_2289,SYS14-634,57.501400000000125,2023-12-20,False
D004403,B757_1659,SYS36-295,39.61559999999997,2023-12-20,False
D002068,E170_1621,SYS10-151,47.97849999999997,2023-12-20,False
D003201,A380_4959,SYS10-040,47.94729999999997,2023-12-20,False
D004676,B767_2195,TRA21-316,42.034400000000005,2023-12-20,False
D002372,CRJ700_6562,SIE26-108,40.83540000000006,2023-12-20,False
D001943,E170_5314,SYS24-214,50.79870000000003,2023-12-20,False
D001466,CRJ900_5333,TRA21-059,48.466400000000014,2023-12-20,False
D002932,CRJ900_6725,SYS14-179,39.4177,2023-12-20,False
D008894,E175_5780,AUT8-673,54.13119999999992,2023-12-20,False
D008688,E175_5323,SYS37-087,43.33399999999994,2023-12-20,False
D001400,A340_2275,DET29-387,29.425800000000013,2023-12-20,False
D008594,B747_6830,RAD11-324,41.38150000000009,2023-12-20,False
D000280,None_0075,SYS14-199,51.97120000000002,2023-12-20,False
D006525,B757_1659,RAD11-433,36.93710000000002,2023-12-20,False
D001740,A320_6364,EQU23-385,38.40590000000001,2023-12-20,False
D000363,A321_0732,ORD12-527,70.79689999999997,2023-12-20,False
D008758,None_6838,DIS15-402,49.37670000000004,2023-12-20,False
D005036,A320_6364,GEN13-397,43.07520000000006,2023-12-20,False
D007906,A350_3017,SYS36-646,17.5071,2023-12-20,False
D000847,A380_4821,DIS15-543,48.31889999999997,2023-12-20,False
D001549,None_3415,DIS15-041,34.083299999999994,2023-12-20,False
D003308,A321_0987,SYS33-650,50.241899999999966,2023-12-20,False
D007503,A320_2447,BOI22-273,38.22049999999997,2023-12-20,False
D007843,E175_4749,ANT25-056,37.9289,2023-12-20,False
D003643,CRJ700_5378,SYS10-570,42.4435,2023-12-20,False
D009618,CRJ900_6200,REA1-432,31.13920000000007,2023-12-20,False
D008997,None_5883,AIL6-469,46.590200000000046,2023-12-20,False
D002288,B747_0607,BOI22-616,43.11469999999997,2023-12-20,False
D003440,A320_6954,ORD12-611,32.15379999999998,2023-12-20,False
D006791,A340_2877,SYS14-523,48.84600000000003,2023-12-20,False
D000736,CRJ900_0468,SYS37-681,40.71269999999998,2023-12-20,False
D007340,E170_5474,AIL6-115,45.430900000000015,2023-12-20,False
D004145,B777_2343,POR34-252,43.49499999999993,2023-12-20,False
D008648,E175_2361,DET29-309,29.630999999999972,2023-12-20,False
D003742,CRJ900_5255,VOL18-074,42.5376,2023-12-20,False
D002589,A330_3674,SYS37-616,28.71899999999997,2023-12-20,False
D005375,A321_2905,AUT8-500,5.2192,2023-12-20,False
D002552,None_1237,CAM38-005,39.42510000000002,2023-12-20,False
D008765,A340_2833,TRA20-019,57.09180000000008,2023-12-20,False
D004382,E170_4298,SYS37-089,26.56289999999997,2023-12-20,False
D000571,A340_3082,EMP4-527,42.43309999999999,2023-12-20,False
D002613,E175_4749,EQU23-075,40.53650000000002,2023-12-20,False
D009601,E175_4749,SYS36-373,37.0161,2023-12-20,False
D003337,None_5828,BOI22-466,43.706999999999965,2023-12-20,False
D000387,E175_3294,EMP4-497,50.02010000000003,2023-12-20,False
D004429,B767_2195,SYS37-658,44.78449999999996,2023-12-20,False
D006982,CRJ700_6562,SIE27-136,35.05549999999992,2023-12-20,False
D005808,E170_0564,SYS35-493,46.70359999999992,2023-12-20,False
D006277,E170_5822,POR34-131,55.01380000000003,2023-12-20,False
D004927,A330_3674,SYS35-277,31.783699999999985,2023-12-20,False
D008538,A330_5589,AIL5-534,47.51150000000008,2023-12-20,False
D001153,B747_0910,SYS35-084,36.62010000000002,2023-12-20,False
D009850,B777_1363,SYS7-093,40.23430000000003,2023-12-20,False
D001371,CRJ900_5333,EQU23-132,30.92989999999997,2023-12-20,False
D003220,None_0385,POR34-619,48.40530000000005,2023-12-20,False
D005716,A321_2784,ECL30-278,44.01819999999999,2023-12-20,False
D004293,E175_3294,REA0-308,45.98160000000008,2023-12-20,False
D009670,A320_3073,VOL18-084,48.23880000000007,2023-12-20,False
D008527,B737_0318,REA0-171,34.42140000000002,2023-12-20,False
D000399,B747_4253,ORD12-697,48.17360000000004,2023-12-20,False
D005996,CRJ900_5525,SYS35-018,51.23979999999997,2023-12-20,False
D006584,A380_5479,TRA20-591,44.3788,2023-12-20,False
D009569,CRJ700_6562,REA0-603,55.37609999999998,2023-12-20,False
D006798,E175_4239,EMP4-675,53.084799999999895,2023-12-20,False
D001728,CRJ900_3190,REA1-550,40.36589999999999,2023-12-20,False
D002561,A320_4466,DIS15-099,43.613299999999946,2023-12-20,False
D006761,B767_2723,CAM38-545,34.16670000000004,2023-12-20,False
D004148,A340_2833,ECL30-041,35.37930000000003,2023-12-20,False
D000661,CRJ900_0486,SYS7-111,45.19360000000007,2023-12-20,False
D007214,E170_2532,VOL18-516,47.02059999999997,2023-12-20,False
D004676,CRJ700_4473,EMP4-217,29.563900000000054,2023-12-20,False
D002015,CRJ900_5333,TRA21-356,45.1111,2023-12-20,False
D006336,E170_1621,SYS31-043,57.39769999999992,2023-12-20,False
D002682,A350_5401,AUT8-598,34.86540000000006,2023-12-20,False
D005357,E175_6291,BOI22-075,52.5231000000001,2023-12-20,False
D006563,B767_3156,SYS2-421,37.39620000000001,2023-12-20,False
D001437,CRJ900_5255,DET29-047,35.463100000000026,2023-12-20,False
D004221,CRJ900_6891,GOU3-197,38.49559999999998,2023-12-20,False
D003963,B747_0910,SYS7-700,48.62320000000006,2023-12-20,False
D002722,B737_1878,TRA19-353,40.25110000000005,2023-12-20,False
D003072,A320_6028,ORD12-143,53.95709999999989,2023-12-20,False
D005357,B777_2551,TRA19-256,45.85170000000003,2023-12-20,False
D005574,B747_0175,AIL5-152,41.24780000000001,2023-12-20,False
D009240,None_5883,CAP39-004,47.68060000000006,2023-12-20,False
D009262,A380_4821,DIS15-414,39.5309,2023-12-20,False
D009862,E175_0583,DET29-406,43.28030000000001,2023-12-20,False
D000498,E175_3294,SIE27-040,39.68739999999997,2023-12-20,False
D003947,A320_2447,SYS28-612,45.25340000000004,2023-12-20,False
D003008,A340_2112,ANT25-338,47.13920000000002,2023-12-20,False
D007400,B737_6821,ORD12-059,48.90420000000003,2023-12-20,False
D005397,B777_3285,ORD12-274,33.54769999999994,2023-12-20,False
D009837,None_5391,AUT8-176,46.0645,2023-12-20,False
D000348,B777_1363,SYS9-272,36.43500000000002,2023-12-20,False
D001367,None_3322,AUT8-691,36.42099999999997,2023-12-20,False
D002679,B767_1623,TRA19-443,43.59899999999997,2023-12-20,False
D003157,B767_1817,AIL5-291,37.39190000000004,2023-12-20,False
D008784,E170_2490,SYS33-606,36.37860000000003,2023-12-20,False
D004429,E170_5474,REA1-018,46.64299999999998,2023-12-20,False
D006015,CRJ900_1184,AIL5-566,37.7714,2023-12-20,False
D004184,None_6838,TRA20-656,39.3376,2023-12-20,False
D008980,B747_0195,VOL17-662,46.14750000000001,2023-12-20,False
D000394,A330_5024,SYS14-257,49.49949999999992,2023-12-20,False
D002779,B747_4253,SYS31-386,47.889799999999966,2023-12-20,False
D007710,B747_0620,SYS10-265,37.369800000000026,2023-12-20,False
D002531,A380_6060,SYS35-057,47.85059999999999,2023-12-20,False
D002293,E170_5474,REA0-187,40.18580000000007,2023-12-20,False
D006468,CRJ700_5389,RAD11-542,42.98090000000004,2023-12-20,False
D005476,A320_6052,SYS36-407,56.49849999999992,2023-12-20,False
D001470,CRJ900_5773,SYS10-345,59.71419999999997,2023-12-20,False
D005262,None_0385,SIE26-167,51.3657,2023-12-20,False
D007092,B737_5252,EMP4-149,62.891499999999866,2023-12-20,False
D004904,None_5391,SYS31-499,53.52500000000008,2023-12-20,False
D004881,B767_1128,ORD12-590,34.20849999999996,2023-12-20,False
D002394,E170_2644,DIS32-403,48.17670000000004,2023-12-20,False
D003928,A320_0039,VOL18-319,43.59569999999997,2023-12-20,False
D006975,A380_4355,GEN13-557,48.990000000000016,2023-12-20,False
D003182,A350_5005,DIS32-005,49.1177,2023-12-20,False
D009510,CRJ900_5333,AUT8-085,32.167300000000026,2023-12-20,False
D006269,B737_4082,CAP39-024,53.67410000000005,2023-12-20,False
D006610,A321_0732,DIS32-447,38.89590000000005,2023-12-20,False
D000573,B737_0274,GOU3-245,41.176300000000055,2023-12-20,False
D002520,E175_0808,RAD11-495,36.4973,2023-12-20,False
D000821,A321_2784,GEN13-044,40.2773,2023-12-20,False
D004130,A350_4712,VOL18-231,49.92280000000003,2023-12-20,False
D007178,A350_4712,EMP4-029,42.273300000000056,2023-12-20,False
D000865,CRJ900_6725,TRA21-400,40.0052,2023-12-20,False
D002418,E175_1224,SYS37-095,42.36880000000005,2023-12-20,False
D009236,A320_0039,DET29-466,34.70500000000004,2023-12-20,False
D004302,B737_4082,POR34-203,46.24039999999992,2023-12-20,False
D000912,A350_3715,TRA20-576,57.4689,2023-12-20,False
D002366,E170_2289,ECL30-001,34.58899999999996,2023-12-20,False
D004375,E175_1081,TRA19-312,38.03270000000005,2023-12-20,False
D006692,CRJ900_0486,SYS33-422,51.661800000000014,2023-12-20,False
D004998,A330_5024,ECL30-166,40.578,2023-12-20,False
D005435,A320_2211,SYS35-356,41.24290000000006,2023-12-20,False
D003040,B747_1933,CAP39-465,41.35039999999994,2023-12-20,False
D007201,B767_2723,ORD12-346,49.4696,2023-12-20,False
D000212,A321_4895,AUT8-419,37.59169999999993,2023-12-20,False
D006522,A350_1948,SPO16-046,49.23430000000004,2023-12-20,False
D005704,B747_0910,SYS37-435,31.62729999999997,2023-12-20,False
D007803,A380_4821,CAM38-149,58.534,2023-12-20,False
D008918,B737_0608,SYS2-569,43.848899999999965,2023-12-20,False
D007188,B747_0302,SYS31-193,40.37600000000002,2023-12-20,False
D004229,B747_2406,DIS15-228,29.91800000000004,2023-12-20,False
D008501,E175_4340,GEN13-581,38.81710000000003,2023-12-20,False
D004803,E170_1621,DIS32-518,41.5146,2023-12-20,False
D003971,CRJ700_6562,SYS33-294,41.63760000000003,2023-12-20,False
D009751,E170_2289,AIL5-450,45.34839999999996,2023-12-20,False
D002126,B757_4876,SYS31-372,49.13750000000002,2023-12-20,False
D003177,E170_1621,EQU23-480,49.2489,2023-12-20,False
D007263,B777_2343,POR34-497,50.19249999999994,2023-12-20,False
D005046,A321_4895,SYS37-215,58.66739999999987,2023-12-20,False
D000261,B757_1707,DIS15-649,46.3163,2023-12-20,False
D002884,A320_4603,SYS24-361,46.11829999999994,2023-12-20,False
D009718,CRJ900_0428,RAD11-634,45.998600000000025,2023-12-20,False
D000076,CRJ900_2888,ANT25-183,45.5581,2023-12-20,False
D000530,B747_1559,GEN13-481,50.867899999999935,2023-12-20,False
D004904,B737_6105,SYS14-468,41.2918,2023-12-20,False
D000725,B737_2009,SYS28-134,41.35279999999998,2023-12-20,False
D003756,B747_2822,SYS24-296,44.2398,2023-12-20,False
D006812,A330_5923,ORD12-600,42.375299999999946,2023-12-20,False
D002654,CRJ900_6200,SYS28-509,33.5782,2023-12-20,False
D007238,B747_0910,TRA19-421,49.22759999999992,2023-12-20,False
D008336,A321_0613,SPO16-234,50.58459999999995,2023-12-20,False
D001586,None_5692,SYS10-487,50.72810000000007,2023-12-20,False
