ref_deg,linked_aero,compo_concerned,usure_cumulée,measure_day,need_replacement
D006519,B747_0175,SYS24-005,48.20529999999994,2023-12-21,False
D006363,B777_3467,ECL30-438,38.98920000000006,2023-12-21,False
D001736,E170_2289,CAM38-446,42.58745000000003,2023-12-21,False
D002658,A320_6364,SYS31-237,39.68704999999994,2023-12-21,False
D009610,B747_0607,AIL5-225,55.88239999999991,2023-12-21,False
D006749,E175_4487,AUT8-250,11.884,2023-12-21,False
D003085,A330_2342,DIS32-269,32.41289999999998,2023-12-21,False
D009019,B737_4082,SYS24-579,44.02140000000004,2023-12-21,False
D008554,CRJ700_0354,AIL5-013,37.40144999999999,2023-12-21,False
D004512,A380_4959,TRA19-396,36.74934999999996,2023-12-21,False
D004214,A340_5178,TRA21-508,47.36245000000003,2023-12-21,False
D007530,B767_2187,SYS31-220,41.71515000000002,2023-12-21,False
D000329,B737_6105,SYS28-345,47.2534,2023-12-21,False
D007380,B737_2009,SIE27-353,51.59345,2023-12-21,False
D000894,B777_3467,TRA21-390,43.770699999999984,2023-12-21,False
D009081,None_3415,TRA20-134,46.35709999999998,2023-12-21,False
D007830,E170_5474,EQU23-438,51.01500000000003,2023-12-21,False
D001939,A340_3082,SIE26-599,38.9755,2023-12-21,False
D005302,E170_2289,AUT8-423,38.79814999999997,2023-12-21,False
D000436,E170_2644,BOI22-531,58.29065000000007,2023-12-21,False
D004324,A321_0497,ORD12-436,46.01884999999996,2023-12-21,False
D005300,A330_5589,CAM38-492,46.67390000000008,2023-12-21,False
D002187,E170_4298,ECL30-012,50.64805000000005,2023-12-21,False
D002372,A350_6030,DIS15-360,43.98879999999994,2023-12-21,False
D001463,A330_5589,CAM38-058,34.01420000000002,2023-12-21,False
D008875,B777_2343,SIE27-690,41.51270000000001,2023-12-21,False
D004350,None_1554,SYS2-180,45.61830000000003,2023-12-21,False
D009767,CRJ900_6891,GOU3-197,39.022199999999984,2023-12-21,False
D000951,B777_2343,REA1-118,37.80065000000008,2023-12-21,False
D006510,B747_0195,ORD12-579,48.41884999999998,2023-12-21,False
D004270,CRJ900_5525,POR34-643,48.978900000000095,2023-12-21,False
D005959,A321_2784,GOU3-466,43.68359999999998,2023-12-21,False
D004641,E170_4877,SPO16-347,39.14029999999997,2023-12-21,False
D006586,E170_4877,SYS28-155,32.70514999999995,2023-12-21,False
D009264,A330_5932,SYS10-537,36.32484999999999,2023-12-21,False
D004540,A350_6030,SIE26-645,46.568600000000025,2023-12-21,False
D000357,E175_3294,POR34-065,53.55524999999993,2023-12-21,False
D009287,A350_4712,POR34-507,45.9193,2023-12-21,False
D004808,CRJ900_2888,SYS14-562,31.117050000000035,2023-12-21,False
D007446,B737_0342,SYS31-569,42.63145,2023-12-21,False
D001207,A350_1948,REA0-682,51.32600000000008,2023-12-21,False
D008866,CRJ900_5158,SYS33-091,35.65059999999993,2023-12-21,False
D007838,B747_0910,AIL6-543,45.29074999999997,2023-12-21,False
D001685,A380_4959,SIE27-310,49.92425,2023-12-21,False
D001084,A320_4124,EMP4-164,34.051599999999986,2023-12-21,False
D007215,B737_0274,REA0-250,45.25795000000007,2023-12-21,False
D008019,B747_2822,SYS33-221,47.46774999999991,2023-12-21,False
D004624,A330_1563,TRA19-645,49.09340000000007,2023-12-21,False
D004662,B737_0318,RAD11-440,44.14570000000003,2023-12-21,False
D009288,A350_3017,SYS10-134,33.46629999999998,2023-12-21,False
D008069,None_1554,TRA19-027,39.45505000000007,2023-12-21,False
D009068,E170_0564,ORD12-685,58.54654999999994,2023-12-21,False
D002379,A330_1938,SYS9-081,52.07655,2023-12-21,False
D007474,A320_6028,REA0-357,37.2489,2023-12-21,False
D008045,CRJ700_6475,POR34-045,36.36030000000002,2023-12-21,False
D006580,A321_0497,AUT8-524,35.71285000000003,2023-12-21,False
D003769,CRJ900_5737,DET29-386,30.49409999999998,2023-12-21,False
D003670,B737_1878,REA1-499,38.272099999999945,2023-12-21,False
D002691,CRJ700_6475,SYS2-386,40.4208,2023-12-21,False
