ref_deg,linked_aero,compo_concerned,usure_cumulée,measure_day,need_replacement
D000103,E170_2532,DET29-272,36.3279,2023-12-16,False
D005081,B757_0284,ORD12-181,29.60389999999997,2023-12-16,False
D000682,E175_4340,TRA21-273,38.19120000000003,2023-12-16,False
D006773,B737_0342,VOL18-368,25.98820000000001,2023-12-16,False
D007767,A340_3881,SYS36-598,48.9695,2023-12-16,False
D005347,B767_5851,SYS7-482,40.5676,2023-12-16,False
D000017,A320_3073,SYS14-011,32.56300000000001,2023-12-16,False
D009390,A321_2867,BOI22-545,35.736800000000024,2023-12-16,False
D008264,A320_2772,SYS35-670,30.48190000000005,2023-12-16,False
D008725,B747_2406,VOL17-043,32.33240000000001,2023-12-16,False
D001390,B747_4876,DIS32-593,31.7405,2023-12-16,False
D003755,A380_5954,VOL17-509,33.18520000000001,2023-12-16,False
D006695,A340_1943,VOL18-464,36.1979,2023-12-16,False
D001946,E175_4832,GOU3-223,39.23009999999998,2023-12-16,False
D008558,None_5391,SYS33-335,33.147900000000064,2023-12-16,False
D009690,B767_5851,SYS33-079,39.0864,2023-12-16,False
D002344,B757_1013,SYS33-105,32.53159999999997,2023-12-16,False
D008302,A330_5923,SIE27-520,43.983100000000015,2023-12-16,False
D001863,E175_1081,SYS36-089,30.952700000000032,2023-12-16,False
D003681,B747_4876,POR34-405,37.333200000000055,2023-12-16,False
D000195,E170_4298,EMP4-224,38.62820000000006,2023-12-16,False
D004794,B767_3156,SIE27-361,57.75259999999992,2023-12-16,False
D007512,B767_1623,TRA19-443,41.39299999999997,2023-12-16,False
D006787,E175_4749,REA1-182,37.805400000000006,2023-12-16,False
D004194,B757_1013,SIE26-238,38.799699999999966,2023-12-16,False
D004266,None_0385,BOI22-526,43.266000000000055,2023-12-16,False
D002419,B777_1363,SYS2-010,35.39830000000003,2023-12-16,False
D006640,E175_4239,SYS37-664,51.56250000000003,2023-12-16,False
D008079,A321_4814,TRA21-171,40.2418,2023-12-16,False
D004693,CRJ900_5255,DIS32-694,44.12989999999996,2023-12-16,False
D001290,A380_6060,SYS35-057,45.41420000000001,2023-12-16,False
D009135,E170_2289,CAM38-446,39.92570000000004,2023-12-16,False
D009733,B767_2187,DIS15-261,32.88220000000004,2023-12-16,False
D009290,B737_0608,SYS36-653,35.39210000000003,2023-12-16,False
D004722,CRJ900_6200,SIE27-672,31.3495,2023-12-16,False
D000627,CRJ700_5378,VOL17-144,44.31650000000001,2023-12-16,False
D006903,E175_5780,CAM38-032,48.51,2023-12-16,False
D006327,B737_0274,BOI22-144,45.262199999999936,2023-12-16,False
D005426,E170_2289,SPO16-597,39.475399999999965,2023-12-16,False
