ref_deg,linked_aero,compo_concerned,usure_cumulée,measure_day,need_replacement
D009790,B757_0284,SYS37-597,54.8783,2023-12-28,False
D000161,E175_0488,SYS14-623,53.718100000000085,2023-12-28,False
D004136,CRJ900_6200,SYS2-450,40.06540000000001,2023-12-28,False
D003009,A320_3792,SPO16-667,44.06620000000005,2023-12-28,False
D000418,A340_2877,SIE27-363,46.92660000000002,2023-12-28,False
D003933,None_5391,GOU3-644,51.440200000000026,2023-12-28,False
D009203,E170_2644,BOI22-030,35.83999999999997,2023-12-28,False
D004104,E175_0808,SYS7-640,52.585200000000114,2023-12-28,False
D006758,A350_3017,SIE26-008,51.97869999999991,2023-12-28,False
D007940,None_5391,TRA21-656,45.17209999999993,2023-12-28,False
D004304,B747_0302,REA1-387,41.648499999999984,2023-12-28,False
D001964,A330_2838,SYS33-290,59.06020000000003,2023-12-28,False
D009747,A380_5479,AIL6-305,35.98890000000003,2023-12-28,False
D004523,E175_0964,GEN13-223,34.321500000000064,2023-12-28,False
D004113,CRJ700_2204,SYS33-638,56.15010000000003,2023-12-28,False
D008399,A321_2784,DET29-186,45.1972,2023-12-28,False
D004172,A320_6364,GEN13-313,53.2603,2023-12-28,False
D007722,E175_5323,ANT25-348,55.39119999999998,2023-12-28,False
D002721,A321_6216,GOU3-184,44.85610000000008,2023-12-28,False
D000961,E170_2490,AUT8-269,59.66450000000008,2023-12-28,False
D006759,E175_1713,EQU23-272,33.25840000000001,2023-12-28,False
D004971,B747_4876,SIE26-202,38.8002,2023-12-28,False
D008728,B757_6583,SYS31-071,56.9198000000001,2023-12-28,False
D006207,CRJ700_2277,VOL17-654,60.4511,2023-12-28,False
D000735,A320_4881,CAP39-669,39.22569999999994,2023-12-28,False
D006376,B767_2187,AIL6-648,54.66090000000009,2023-12-28,False
D007162,E175_1224,CAM38-571,44.66409999999998,2023-12-28,False
D004898,B747_2822,SYS33-212,39.02349999999998,2023-12-28,False
D004995,A380_4355,SYS7-177,58.44399999999997,2023-12-28,False
D006755,A330_5932,REA1-679,55.08519999999992,2023-12-28,False
D009428,E170_1384,SYS37-429,56.6033,2023-12-28,False
D007457,E170_1621,GEN13-390,43.62150000000003,2023-12-28,False
D007388,E175_4340,EMP4-061,46.0886,2023-12-28,False
D004949,B767_3637,SYS36-483,56.25900000000011,2023-12-28,False
D009008,A350_1948,SIE26-130,44.01680000000009,2023-12-28,False
D005965,E175_2393,SYS35-452,53.0085999999999,2023-12-28,False
D005586,A320_0020,SYS24-657,52.11390000000008,2023-12-28,False
D005858,A340_0646,SYS7-462,37.14770000000004,2023-12-28,False
D004052,E170_1621,SYS37-487,59.14220000000002,2023-12-28,False
D008336,B747_2822,SYS24-296,48.7622,2023-12-28,False
D000949,A380_2873,SYS36-104,50.8797,2023-12-28,False
D002382,None_5980,RAD11-612,33.397599999999954,2023-12-28,False
D008180,B747_0910,SYS14-499,58.41120000000004,2023-12-28,False
D009745,CRJ900_1184,DET29-398,46.2217,2023-12-28,False
D002732,E170_4894,TRA21-621,51.5322,2023-12-28,False
D001363,None_5579,SIE26-415,37.19560000000004,2023-12-28,False
D009159,A340_0646,REA0-079,41.56960000000005,2023-12-28,False
D003534,None_5980,DIS32-071,39.8248,2023-12-28,False
D001518,E175_0649,AIL6-038,40.06769999999997,2023-12-28,False
D002380,A320_4881,VOL17-046,43.01910000000005,2023-12-28,False
D000265,E175_5083,EMP4-456,50.19289999999995,2023-12-28,False
D002794,A380_6060,AUT8-033,52.46089999999998,2023-12-28,False
D002101,None_0385,SYS10-316,38.16770000000003,2023-12-28,False
D005336,None_0385,TRA21-182,41.01069999999993,2023-12-28,False
D005000,B767_2723,TRA20-152,57.0023000000001,2023-12-28,False
D006997,B757_0500,DET29-357,54.52859999999993,2023-12-28,False
D007478,CRJ900_5737,SPO16-226,44.58500000000009,2023-12-28,False
D000648,CRJ700_2827,SYS10-258,40.8301,2023-12-28,False
D004366,B767_1128,VOL18-444,48.3935,2023-12-28,False
D000610,CRJ900_0468,REA0-098,54.04040000000008,2023-12-28,False
D002950,CRJ700_0354,SYS14-590,57.1082,2023-12-28,False
D005202,B737_5252,RAD11-697,52.81429999999997,2023-12-28,False
D004072,B737_6105,GEN13-135,36.87459999999996,2023-12-28,False
D003399,CRJ700_5389,SYS2-074,46.4256,2023-12-28,False
D005071,E175_5083,ORD12-214,46.4605,2023-12-28,False
D007120,A320_2447,DIS15-374,59.1395,2023-12-28,False
D009650,B777_1042,DIS15-564,42.40549999999998,2023-12-28,False
D004910,B757_0577,CAM38-321,54.90530000000003,2023-12-28,False
D005013,None_5579,DIS32-394,39.49920000000006,2023-12-28,False
D002413,B747_2406,VOL18-057,58.15450000000003,2023-12-28,False
D002811,B767_3223,TRA19-625,33.85190000000007,2023-12-28,False
D004678,B737_5252,TRA20-643,54.7986,2023-12-28,False
D000180,B777_4681,SYS35-603,40.26870000000006,2023-12-28,False
D002161,None_0075,VOL18-307,48.592300000000094,2023-12-28,False
D004101,None_1084,GOU3-570,53.908699999999925,2023-12-28,False
D000995,A350_5401,SYS28-208,51.61879999999989,2023-12-28,False
D004816,B777_4681,REA1-556,60.84140000000002,2023-12-28,False
D005566,E175_0583,TRA21-515,52.66890000000004,2023-12-28,False
D009511,A340_3881,SYS2-228,58.99910000000008,2023-12-28,False
D007707,None_5692,DET29-362,48.80490000000003,2023-12-28,False
D001475,B767_3637,AIL6-486,43.2243,2023-12-28,False
D001911,A340_1943,REA0-450,34.077400000000004,2023-12-28,False
D009771,None_5883,SIE26-287,54.56630000000004,2023-12-28,False
D004469,B767_0601,ECL30-492,44.32069999999999,2023-12-28,False
D008126,E175_5780,SIE26-677,52.4159,2023-12-28,False
D001025,E170_2644,ORD12-056,30.459000000000003,2023-12-28,False
D009724,B747_4916,TRA19-567,40.03039999999993,2023-12-28,False
D000247,B777_3285,SYS2-417,35.09039999999995,2023-12-28,False
D005683,E170_2644,SYS35-442,61.14869999999989,2023-12-28,False
D000470,B767_2187,CAM38-636,45.58379999999993,2023-12-28,False
D004027,None_6155,DIS32-517,55.531899999999965,2023-12-28,False
D009713,A340_1943,VOL17-226,49.38100000000007,2023-12-28,False
D001614,A340_2275,SYS35-485,42.409299999999945,2023-12-28,False
D005936,E170_1621,DIS32-602,38.85180000000007,2023-12-28,False
D001997,E170_2173,SYS31-515,54.48629999999995,2023-12-28,False
D002222,CRJ700_0354,EMP4-095,34.52470000000003,2023-12-28,False
D006563,CRJ900_2289,SYS14-634,63.40460000000015,2023-12-28,False
D006612,CRJ700_5378,SPO16-079,60.265199999999936,2023-12-28,False
D001711,A380_4821,TRA21-231,50.644299999999966,2023-12-28,False
D000249,E170_1621,RAD11-282,47.1866999999999,2023-12-28,False
D001105,E175_5780,SYS36-261,50.50189999999997,2023-12-28,False
D004965,A380_3051,GEN13-461,60.34799999999996,2023-12-28,False
D002532,CRJ900_5158,SYS36-291,5.2963000000000005,2023-12-28,False
D009501,B737_0608,SYS10-032,55.31590000000002,2023-12-28,False
D001090,A340_0646,SYS31-449,45.86919999999991,2023-12-28,False
D000804,E175_4239,SYS14-662,36.51200000000001,2023-12-28,False
D003994,A330_3674,ECL30-426,58.6893,2023-12-28,False
D008058,E175_4239,GEN13-667,53.360100000000095,2023-12-28,False
D005586,A330_5932,VOL18-598,48.399400000000085,2023-12-28,False
D009882,CRJ900_6725,SYS7-020,48.90645,2023-12-28,False
D000272,B777_6834,REA1-187,42.99740000000007,2023-12-28,False
D007894,B767_0657,GOU3-258,56.80999999999992,2023-12-28,False
D002271,B767_2187,SYS31-220,45.603300000000026,2023-12-28,False
D002892,E175_4239,SYS14-662,36.51200000000001,2023-12-28,False
D003979,E170_2644,EMP4-094,39.7942,2023-12-28,False
D009768,B747_6830,SYS33-610,55.30160000000012,2023-12-28,False
D003431,B777_3285,SYS24-077,36.8671,2023-12-28,False
D008988,A321_3449,SIE26-143,39.614999999999945,2023-12-28,False
D004750,B737_0342,SYS28-284,60.2852,2023-12-28,False
D004973,E170_5314,SYS24-214,56.05430000000004,2023-12-28,False
D003372,None_0163,BOI22-680,63.0304,2023-12-28,False
D008964,CRJ700_4473,SYS2-352,54.05929999999996,2023-12-28,False
D003796,CRJ900_0428,VOL17-392,62.77099999999992,2023-12-28,False
D004785,B767_3156,VOL18-191,46.82910000000001,2023-12-28,False
D002984,None_1554,SYS10-094,45.18949999999993,2023-12-28,False
D006633,B757_0577,AIL5-073,62.5276,2023-12-28,False
D009383,None_5883,GEN13-370,62.23790000000013,2023-12-28,False
D002808,E175_0099,SYS2-109,58.361699999999935,2023-12-28,False
D008897,A380_4821,SYS14-205,58.59180000000007,2023-12-28,False
D009557,CRJ900_5158,TRA20-469,58.97770000000011,2023-12-28,False
D006340,B777_3756,TRA21-263,56.7759,2023-12-28,False
D001146,B777_1042,TRA21-235,34.637300000000025,2023-12-28,False
D003983,E175_1081,SYS31-335,47.92589999999991,2023-12-28,False
D005075,None_6608,DIS15-086,35.221299999999935,2023-12-28,False
D004435,A321_2784,ECL30-278,48.15979999999997,2023-12-28,False
D006748,B757_6583,SYS35-626,35.95119999999999,2023-12-28,False
D009945,E175_5083,TRA20-571,41.36239999999999,2023-12-28,False
D004761,A380_5479,SYS31-298,40.38740000000004,2023-12-28,False
D003863,CRJ900_6725,SYS24-519,45.38510000000009,2023-12-28,False
D001046,B757_3072,DIS32-449,52.9734,2023-12-28,False
D004263,B757_2283,AIL5-004,50.3283,2023-12-28,False
D006141,B737_0842,SYS10-267,59.15209999999988,2023-12-28,False
D009579,CRJ900_0271,POR34-360,39.858099999999965,2023-12-28,False
D005001,A350_5575,SYS2-374,61.42090000000013,2023-12-28,False
D009669,CRJ900_6200,BOI22-478,39.08889999999997,2023-12-28,False
D000832,A320_2447,POR34-448,75.1068,2023-12-28,False
D005356,E170_2490,AUT8-415,50.62869999999997,2023-12-28,False
D002470,A340_3881,ANT25-418,42.9368,2023-12-28,False
D004431,E175_5515,VOL17-077,59.14090000000009,2023-12-28,False
D003778,A350_3017,SYS33-494,32.07499999999994,2023-12-28,False
D001687,B767_1623,BOI22-460,42.428499999999936,2023-12-28,False
D000739,A321_4569,AUT8-632,43.65020000000008,2023-12-28,False
D006958,A321_6216,SYS33-240,45.20439999999996,2023-12-28,False
D003173,B747_1933,CAM38-647,48.06079999999997,2023-12-28,False
D000761,A321_3449,DET29-306,49.34530000000007,2023-12-28,False
D005560,B737_0274,AIL5-168,56.461900000000085,2023-12-28,False
D000235,CRJ700_5378,VOL17-144,52.12550000000003,2023-12-28,False
D003027,A350_5575,ECL30-511,45.91359999999992,2023-12-28,False
D008226,A321_4814,SYS24-090,62.4321,2023-12-28,False
D001127,CRJ700_2204,ANT25-380,56.14669999999997,2023-12-28,False
D009629,A340_3082,SYS28-406,53.44450000000003,2023-12-28,False
D005670,CRJ900_5255,SYS33-007,48.990400000000086,2023-12-28,False
D001539,B737_0608,DET29-246,50.15739999999997,2023-12-28,False
D008759,CRJ900_6725,RAD11-346,54.033,2023-12-28,False
D006176,None_5391,GOU3-534,42.7523,2023-12-28,False
D008668,E170_2490,CAM38-267,63.1257,2023-12-28,False
