ref_deg,linked_aero,compo_concerned,usure_cumulée,measure_day,need_replacement
D006043,A340_1943,SYS37-123,54.95200000000008,2023-12-18,False
D006308,A350_3017,GEN13-217,45.10879999999996,2023-12-18,False
D004929,E175_0808,ECL30-577,44.94399999999996,2023-12-18,False
D005247,B777_4681,ECL30-291,38.09880000000006,2023-12-18,False
D008756,B777_2343,SPO16-257,31.854799999999983,2023-12-18,False
D008339,A321_0497,SYS33-411,33.96720000000001,2023-12-18,False
D009446,A320_6954,AUT8-489,42.396800000000056,2023-12-18,False
D005182,E175_5323,SYS10-295,33.38999999999996,2023-12-18,False
D001938,A321_2784,POR34-283,31.2896,2023-12-18,False
D003954,A330_5923,BOI22-661,54.71720000000006,2023-12-18,False
D009472,A340_3881,SYS36-481,39.83040000000002,2023-12-18,False
D000520,E175_0808,ANT25-333,45.8284,2023-12-18,False
D005878,A350_3017,CAP39-125,49.4536,2023-12-18,False
D000252,A350_5401,SYS14-258,44.79640000000003,2023-12-18,False
D001655,A320_0063,SYS31-549,45.42999999999992,2023-12-18,False
D005170,E175_2361,EMP4-239,36.45120000000002,2023-12-18,False
D004273,A321_4814,SIE27-468,60.81959999999989,2023-12-18,False
D008300,A320_2447,SYS9-042,52.77519999999993,2023-12-18,False
D007540,B777_3467,AUT8-177,35.1584,2023-12-18,False
D004507,CRJ900_5333,TRA20-164,36.6916,2023-12-18,False
D006221,B767_3637,VOL17-242,46.1152,2023-12-18,False
D006834,E175_0649,DIS15-611,49.40800000000004,2023-12-18,False
D009481,B747_0302,TRA21-134,46.83160000000007,2023-12-18,False
D009489,E175_0488,ORD12-251,50.94800000000008,2023-12-18,False
D009759,B757_6583,GOU3-289,44.06319999999998,2023-12-18,False
D000659,B777_3756,SYS35-615,44.4732,2023-12-18,False
D008996,B747_0910,SYS35-345,53.34639999999997,2023-12-18,False
D006100,E170_1474,AIL6-584,52.72840000000007,2023-12-18,False
D007530,CRJ900_5773,SYS2-364,48.46799999999996,2023-12-18,False
D000472,E175_5515,DET29-238,43.073200000000014,2023-12-18,False
D006015,B747_0910,SYS14-581,39.02879999999998,2023-12-18,False
D001815,E175_4749,SYS24-578,44.11240000000007,2023-12-18,False
D001590,A340_2833,RAD11-040,46.58960000000006,2023-12-18,False
D005348,A380_3051,EQU23-487,35.05480000000004,2023-12-18,False
D007715,A320_4124,SYS33-562,40.78680000000003,2023-12-18,False
D007839,A330_1938,SYS31-060,46.93719999999995,2023-12-18,False
D007896,E175_4340,AUT8-181,37.929600000000015,2023-12-18,False
D006358,A340_2833,SYS7-438,37.41559999999997,2023-12-18,False
D004097,A330_2838,DET29-478,45.231199999999966,2023-12-18,False
D000483,CRJ700_1377,VOL17-047,50.85760000000002,2023-12-18,False
D009016,B777_2551,EQU23-372,41.55760000000006,2023-12-18,False
D009698,A320_2772,GEN13-070,43.77479999999997,2023-12-18,False
D000119,A380_5479,CAP39-121,41.452399999999976,2023-12-18,False
D007110,E170_2289,SIE26-164,39.42559999999999,2023-12-18,False
D004204,A321_4814,POR34-511,42.49319999999999,2023-12-18,False
D001996,B767_0601,SYS28-657,48.19920000000008,2023-12-18,False
D006079,E170_4877,CAP39-646,40.00839999999998,2023-12-18,False
D000851,B747_0175,VOL18-181,43.66200000000001,2023-12-18,False
D001312,CRJ900_0428,SPO16-209,50.3139999999999,2023-12-18,False
D008824,B737_2584,CAM38-387,27.82120000000001,2023-12-18,False
D003517,B767_1623,BOI22-593,75.01359999999997,2023-12-18,False
D007157,A320_6364,SYS36-620,47.29840000000009,2023-12-18,False
D006386,None_6608,SYS9-468,49.97879999999997,2023-12-18,False
D009959,None_0075,SYS2-207,41.80079999999997,2023-12-18,False
D002039,A321_6216,RAD11-238,37.10559999999996,2023-12-18,False
D001695,B747_0620,CAM38-525,52.1348,2023-12-18,False
