ref_deg,linked_aero,compo_concerned,usure_cumulée,measure_day,need_replacement
D007879,B757_1707,REA1-526,27.11935,2023-11-21,False
D005592,None_0118,SYS24-157,24.511200000000027,2023-11-21,False
D003702,CRJ900_4486,SYS33-078,26.039200000000022,2023-11-21,False
D008173,B777_6834,CAM38-166,33.35999999999999,2023-11-21,False
D005991,A340_5178,SYS37-454,29.149349999999966,2023-11-21,False
D009848,A320_0020,SYS14-408,30.932350000000024,2023-11-21,False
D000499,B767_2723,ORD12-310,24.42515,2023-11-21,False
D006801,CRJ900_0271,ORD12-030,33.48995000000002,2023-11-21,False
D006209,A350_5401,ANT25-209,17.978150000000014,2023-11-21,False
D001733,A321_3449,SIE26-143,22.132500000000004,2023-11-21,False
D005990,B767_1128,DIS15-222,23.29350000000002,2023-11-21,False
D002455,E175_5323,REA0-073,58.025600000000026,2023-11-21,False
D005892,A380_4355,REA1-281,27.22844999999997,2023-11-21,False
D005896,E170_1621,REA1-453,20.22205000000002,2023-11-21,False
D003025,CRJ900_5525,SIE27-484,22.203449999999982,2023-11-21,False
D002279,None_0385,ECL30-652,23.37035,2023-11-21,False
D003983,CRJ700_1377,SYS14-054,29.6362,2023-11-21,False
D004031,B757_2709,CAP39-697,32.43020000000003,2023-11-21,False
D002229,B757_0577,TRA20-465,21.539799999999985,2023-11-21,False
D009692,A320_3805,SYS37-678,32.079100000000004,2023-11-21,False
D003875,E175_1081,TRA20-440,35.63280000000004,2023-11-21,False
D009850,A380_4959,AUT8-244,33.05680000000002,2023-11-21,False
D008311,B757_4876,CAM38-227,21.99069999999999,2023-11-21,False
D003200,B737_2584,REA0-254,28.624250000000025,2023-11-21,False
D006645,A340_2877,TRA21-693,24.91469999999997,2023-11-21,False
D005765,None_6608,RAD11-397,24.487750000000005,2023-11-21,False
D001524,A380_5479,SPO16-004,30.95060000000003,2023-11-21,False
D004546,A320_0020,AIL5-434,19.6951,2023-11-21,False
D000867,CRJ900_4486,GEN13-206,32.5465,2023-11-21,False
D005099,B777_1363,VOL17-113,28.26095,2023-11-21,False
D003191,B757_1013,VOL17-620,23.59590000000001,2023-11-21,False
D009247,B737_0342,SYS31-569,27.20095,2023-11-21,False
D005655,B737_6470,ORD12-235,20.3456,2023-11-21,False
D003221,A321_2784,SYS7-165,6.476400000000001,2023-11-21,False
D003747,E175_2393,REA0-634,18.699500000000004,2023-11-21,False
D005296,B777_1042,SYS9-695,27.643299999999986,2023-11-21,False
D009061,None_5692,ANT25-500,23.741349999999976,2023-11-21,False
D005842,E175_1081,ECL30-031,29.37745,2023-11-21,False
D004613,B737_2293,AUT8-441,32.958549999999974,2023-11-21,False
D002911,A350_4712,SYS9-105,19.62585,2023-11-21,False
D007787,B767_1817,AIL6-283,19.5325,2023-11-21,False
D009553,E175_0649,AUT8-662,34.244250000000044,2023-11-21,False
D001465,B777_1363,ANT25-482,22.21940000000002,2023-11-21,False
D009407,B747_2822,EMP4-023,32.0596,2023-11-21,False
D008804,A320_6954,VOL17-133,27.491099999999992,2023-11-21,False
D000302,A330_1129,EQU23-320,24.673399999999997,2023-11-21,False
D009513,A320_2772,SIE26-088,33.788900000000005,2023-11-21,False
D005996,B767_2723,SYS24-396,31.642749999999943,2023-11-21,False
D007128,B737_6470,TRA19-159,30.574649999999973,2023-11-21,False
D006686,B737_1878,SYS31-473,17.557650000000002,2023-11-21,False
D001926,E175_5780,SIE26-020,26.524150000000017,2023-11-21,False
D002667,E175_1224,CAM38-608,37.27205,2023-11-21,False
D007591,CRJ700_5389,EQU23-016,27.353099999999984,2023-11-21,False
D004675,A350_3017,SYS37-297,36.4278,2023-11-21,False
D001116,A340_2275,EMP4-390,22.59705000000001,2023-11-21,False
D002175,A350_3715,SYS33-545,21.74605000000001,2023-11-21,False
D006813,E175_0964,TRA21-121,20.18054999999999,2023-11-21,False
D008081,CRJ700_6562,SYS33-442,19.260499999999983,2023-11-21,False
D004416,B737_2293,EMP4-537,25.226450000000032,2023-11-21,False
D000992,B777_4681,CAM38-353,27.07365,2023-11-21,False
D009098,E170_1474,POR34-599,30.52525,2023-11-21,False
D001042,B747_4876,REA1-032,33.80885000000001,2023-11-21,False
D001401,A380_6060,VOL17-507,24.60565000000001,2023-11-21,False
D008263,E175_2361,POR34-071,34.73970000000003,2023-11-21,False
D004019,None_0075,TRA19-499,56.3692,2023-11-21,False
D007295,A321_0732,SYS9-059,25.138899999999985,2023-11-21,False
D004997,A320_0039,GEN13-127,23.964000000000016,2023-11-21,False
D009461,A321_2905,TRA19-349,19.877099999999995,2023-11-21,False
