ref_deg,linked_aero,compo_concerned,usure_cumulée,measure_day,need_replacement
D008863,B767_1817,SYS14-211,35.36059999999992,2024-01-01,False
D008970,A330_5932,VOL18-144,51.349100000000064,2024-01-01,False
D008992,A350_3187,REA1-428,45.712,2024-01-01,False
D004571,CRJ900_5255,SYS28-169,55.45449999999992,2024-01-01,False
D000915,E170_2532,SYS28-382,60.23689999999997,2024-01-01,False
D009879,B747_1933,SYS37-384,57.39579999999989,2024-01-01,False
D003154,E175_4487,SYS2-511,43.37439999999994,2024-01-01,False
D008783,None_1237,AUT8-390,59.8001,2024-01-01,False
D002951,B777_3285,SYS31-614,41.01560000000004,2024-01-01,False
D001448,CRJ900_2289,TRA21-600,50.2123,2024-01-01,False
D009212,A321_2867,AIL6-390,44.014700000000026,2024-01-01,False
D006528,B777_1042,SYS35-598,35.96549999999998,2024-01-01,False
D003765,None_2407,SYS35-477,38.14139999999999,2024-01-01,False
D003862,A380_4355,AUT8-212,57.8341,2024-01-01,False
D001309,A340_5178,CAP39-051,43.0622,2024-01-01,False
D007087,CRJ900_4486,SYS37-199,39.756,2024-01-01,False
D007768,CRJ700_2827,SYS28-316,47.71830000000004,2024-01-01,False
D007984,CRJ700_2204,DIS32-309,57.001700000000106,2024-01-01,False
D004850,B757_1707,BOI22-148,54.247199999999935,2024-01-01,False
D006438,A321_2905,TRA19-661,56.62249999999991,2024-01-01,False
D003484,A350_5401,SYS14-258,52.79530000000007,2024-01-01,False
D008661,B737_0842,SYS14-275,56.89350000000014,2024-01-01,False
D003130,E175_6229,EMP4-698,44.33650000000004,2024-01-01,False
D006596,A321_2784,SIE26-622,49.54060000000008,2024-01-01,False
D005097,E170_1341,SYS10-284,50.08570000000002,2024-01-01,False
D006431,CRJ900_6891,VOL18-648,55.90050000000004,2024-01-01,False
D008663,E170_4298,ORD12-066,52.9006,2024-01-01,False
D008061,A320_3792,EMP4-657,8.16375,2024-01-01,False
D006381,B767_4418,SYS9-578,61.08800000000003,2024-01-01,False
D004086,A380_3051,EMP4-444,66.92589999999984,2024-01-01,False
D002572,E170_2532,ECL30-294,44.40279999999993,2024-01-01,False
D001262,E175_5083,POR34-540,57.28629999999991,2024-01-01,False
D002434,E175_1713,AUT8-114,61.124800000000086,2024-01-01,False
D005369,A320_4881,VOL17-526,52.30500000000004,2024-01-01,False
D009312,B747_4253,TRA19-482,37.34409999999996,2024-01-01,False
D001391,A320_6052,SYS31-230,52.254900000000085,2024-01-01,False
D005029,B737_6470,SYS36-201,52.62609999999989,2024-01-01,False
D002136,E170_2532,EQU23-188,44.6652999999999,2024-01-01,False
D007023,A340_2877,AIL6-473,52.1981000000001,2024-01-01,False
D005776,CRJ700_6562,ECL30-547,59.42969999999997,2024-01-01,False
D005641,A380_4821,AUT8-230,60.813999999999965,2024-01-01,False
D000968,CRJ900_5773,AIL5-410,38.34560000000002,2024-01-01,False
D005231,B737_0608,TRA19-098,52.42360000000002,2024-01-01,False
D004282,CRJ900_5333,SIE27-604,46.2434,2024-01-01,False
D005625,CRJ900_0468,SYS33-075,37.58900000000003,2024-01-01,False
D004031,A380_6060,BOI22-482,39.96540000000002,2024-01-01,False
D003024,B767_2187,CAM38-527,40.33630000000005,2024-01-01,False
D009149,CRJ900_4486,AUT8-020,54.3127,2024-01-01,False
D005253,CRJ900_5158,SYS9-451,46.91380000000008,2024-01-01,False
D009874,A350_6030,SYS33-350,57.0767,2024-01-01,False
D003308,A340_1943,VOL18-464,44.04510000000004,2024-01-01,False
D002874,A380_3051,TRA19-344,41.3425,2024-01-01,False
D001530,E175_5780,SIE26-677,54.9373,2024-01-01,False
D004304,E175_3294,REA0-308,53.6928000000001,2024-01-01,False
D007723,CRJ900_5737,POR34-149,48.95700000000002,2024-01-01,False
D004952,A350_1683,DIS15-265,51.2921,2024-01-01,False
D008395,B757_3072,REA0-639,52.61050000000003,2024-01-01,False
D000472,A321_4895,REA1-043,44.54859999999999,2024-01-01,False
D007384,A320_2211,REA1-172,43.8999000000001,2024-01-01,False
D003388,CRJ700_5378,DIS32-168,53.13669999999997,2024-01-01,False
D002528,E175_5323,SYS24-632,38.94930000000007,2024-01-01,False
D007411,A320_6954,CAP39-425,20.8368,2024-01-01,False
D009805,B777_4681,TRA21-509,52.33799999999993,2024-01-01,False
D007741,A320_0039,DET29-479,54.81139999999999,2024-01-01,False
D001042,A320_0039,SYS7-536,46.88229999999994,2024-01-01,False
D008179,E175_4749,CAP39-552,36.572600000000016,2024-01-01,False
D005590,A350_1948,SYS37-465,39.86450000000005,2024-01-01,False
D002088,B767_6273,SYS24-103,55.33379999999991,2024-01-01,False
D005434,A320_2211,SYS36-365,44.46430000000009,2024-01-01,False
D004180,A350_3017,TRA19-609,59.0421999999999,2024-01-01,False
D007156,A330_5589,ORD12-234,49.96880000000002,2024-01-01,False
D004923,B757_0577,AUT8-300,52.41990000000008,2024-01-01,False
D009202,B777_3756,POR34-451,45.41059999999997,2024-01-01,False
D009287,None_6608,SYS14-482,42.855000000000025,2024-01-01,False
D004305,B757_2360,TRA20-038,34.336300000000044,2024-01-01,False
D001353,CRJ900_6725,SPO16-101,61.11359999999997,2024-01-01,False
D003708,A330_1938,GOU3-677,51.20699999999996,2024-01-01,False
D006993,A321_6216,RAD11-434,47.09599999999993,2024-01-01,False
D003294,E170_4298,SYS10-136,47.6509,2024-01-01,False
D005155,B747_6830,SYS28-080,57.5901,2024-01-01,False
D000291,E170_4877,SYS28-155,37.93509999999998,2024-01-01,False
D007523,B757_4876,TRA21-108,41.49669999999992,2024-01-01,False
D004773,CRJ700_6562,SIE26-108,48.23820000000007,2024-01-01,False
D001334,A340_2112,TRA21-607,54.71300000000007,2024-01-01,False
D007939,A320_4466,ANT25-461,55.66839999999992,2024-01-01,False
D007136,B767_4418,TRA19-032,44.28089999999997,2024-01-01,False
D007648,A321_4569,SYS37-645,53.76899999999997,2024-01-01,False
D001667,B747_1559,CAP39-154,65.23039999999999,2024-01-01,False
D001856,B767_2195,TRA21-069,58.74720000000013,2024-01-01,False
D009343,B747_4253,DIS15-605,52.8471,2024-01-01,False
D004660,A340_3082,CAP39-633,43.733999999999966,2024-01-01,False
D005562,B757_0577,GOU3-491,46.07320000000001,2024-01-01,False
D004146,B757_6583,SYS33-538,55.13300000000008,2024-01-01,False
D003660,A330_3674,SYS9-640,36.61560000000002,2024-01-01,False
D005781,E170_0564,SYS2-165,57.32669999999996,2024-01-01,False
D005320,CRJ700_6562,AIL6-291,50.54670000000005,2024-01-01,False
D008069,A380_4959,SIE27-403,60.56839999999993,2024-01-01,False
D005268,E175_6535,EQU23-321,54.82989999999989,2024-01-01,False
D002669,A321_4895,REA1-590,58.96970000000014,2024-01-01,False
D000555,CRJ900_6200,SYS24-621,56.71350000000003,2024-01-01,False
D003652,CRJ900_5773,SYS10-345,85.30599999999995,2024-01-01,True
D006054,CRJ900_5255,SYS14-155,61.1986,2024-01-01,False
D009108,CRJ900_5737,ECL30-289,60.759600000000034,2024-01-01,False
D000981,A380_4821,GOU3-169,52.50640000000006,2024-01-01,False
D004273,B747_0175,SYS31-331,46.79369999999992,2024-01-01,False
D006125,A320_2211,TRA20-308,55.3959,2024-01-01,False
D000895,A321_4569,AUT8-632,45.4794000000001,2024-01-01,False
D002411,None_6608,REA0-561,50.913200000000025,2024-01-01,False
D007948,CRJ700_6475,SYS36-627,55.26380000000009,2024-01-01,False
D000473,E175_1713,DET29-298,41.23329999999997,2024-01-01,False
D006271,E175_0649,BOI22-252,63.7131,2024-01-01,False
D006341,B737_2009,SPO16-044,45.83970000000007,2024-01-01,False
D006574,E175_4239,SYS14-409,45.96650000000009,2024-01-01,False
D000131,A320_6052,SYS7-101,55.9839,2024-01-01,False
D002844,E175_4340,SYS9-632,6.610799999999999,2024-01-01,False
D005366,None_5980,SYS10-402,53.4390000000001,2024-01-01,False
D003651,B767_0657,DIS32-129,47.57429999999992,2024-01-01,False
D003183,E175_0440,CAM38-556,47.48460000000004,2024-01-01,False
D009341,B737_2293,SYS31-104,48.8317999999999,2024-01-01,False
D002565,CRJ700_2277,AIL5-403,46.09509999999995,2024-01-01,False
D006742,None_6155,POR34-363,37.37250000000002,2024-01-01,False
D008472,B737_0608,BOI22-700,36.04279999999999,2024-01-01,False
D002216,A350_5575,SIE27-682,48.62770000000003,2024-01-01,False
D002384,B737_2009,SYS37-680,41.847700000000046,2024-01-01,False
D003659,B757_2283,SYS24-001,64.20429999999998,2024-01-01,False
D004464,B737_3698,REA1-170,60.23710000000012,2024-01-01,False
D009604,A350_3715,SYS31-181,63.92060000000004,2024-01-01,False
D004607,B737_2009,SYS33-108,45.1040999999999,2024-01-01,False
D004760,E170_1341,GOU3-637,42.93509999999997,2024-01-01,False
D004621,B767_5851,CAM38-027,36.75779999999997,2024-01-01,False
D003868,B757_1013,EMP4-003,41.47579999999993,2024-01-01,False
D002804,E175_4832,SPO16-146,48.012400000000106,2024-01-01,False
D007301,A320_2447,POR34-448,83.45199999999998,2024-01-01,True
D001891,A320_0039,DIS15-540,54.9972,2024-01-01,False
D003825,E175_0649,SIE27-130,6.6446000000000005,2024-01-01,False
D007052,A320_0063,SYS10-029,47.34039999999994,2024-01-01,False
D001286,B737_6821,DIS32-025,55.87329999999997,2024-01-01,False
D003671,A320_6364,DIS15-616,53.8217,2024-01-01,False
D008975,A350_4712,EMP4-588,44.4182,2024-01-01,False
D001267,B747_1933,VOL17-182,36.006199999999986,2024-01-01,False
D004716,B777_3756,SIE26-516,48.7414,2024-01-01,False
D003004,E170_2644,TRA21-494,57.59850000000003,2024-01-01,False
D006988,B747_0175,SYS9-071,43.03680000000009,2024-01-01,False
D006156,B777_3756,TRA21-263,59.3573,2024-01-01,False
D003851,B737_3698,TRA21-500,46.88719999999993,2024-01-01,False
D005354,E170_1384,SYS14-557,65.96329999999993,2024-01-01,False
D009484,E175_4749,AIL5-531,51.69369999999992,2024-01-01,False
D007472,B777_2343,VOL18-209,56.30320000000003,2024-01-01,False
D002175,A340_3881,DET29-002,55.36560000000004,2024-01-01,False
D002147,CRJ700_5389,EQU23-375,54.745299999999965,2024-01-01,False
D000786,B777_1042,SYS36-605,49.90679999999995,2024-01-01,False
D002873,B767_6273,SIE26-322,56.68439999999996,2024-01-01,False
D004594,B737_5252,AIL5-423,44.75879999999994,2024-01-01,False
