ref_deg,linked_aero,compo_concerned,usure_cumulée,measure_day,need_replacement
D008555,E170_4304,REA1-235,37.87400000000005,2023-12-22,False
D006916,A330_5923,SYS2-512,42.89440000000003,2023-12-22,False
D001629,E170_5474,VOL18-118,52.52920000000002,2023-12-22,False
D005074,A321_4895,GOU3-561,40.10180000000003,2023-12-22,False
D000039,B737_1878,ORD12-652,50.44639999999995,2023-12-22,False
D009724,B757_3072,DIS32-449,48.9588,2023-12-22,False
D007177,A321_3449,REA0-296,38.93080000000001,2023-12-22,False
D007334,A350_1683,DIS32-448,50.24800000000008,2023-12-22,False
D006400,E175_5323,DIS32-312,38.60019999999998,2023-12-22,False
D008807,B737_2584,SYS10-671,28.785800000000016,2023-12-22,False
D002448,None_2077,SYS9-584,40.5056,2023-12-22,False
D006129,B747_4876,REA0-355,45.1,2023-12-22,False
D008140,None_5692,ANT25-500,37.49139999999999,2023-12-22,False
D000299,B767_5851,SYS35-370,38.79899999999997,2023-12-22,False
D000869,B777_4681,REA1-410,47.62459999999992,2023-12-22,False
D008141,B747_0607,EQU23-420,45.30539999999991,2023-12-22,False
D001113,CRJ900_1184,SYS7-660,50.30920000000007,2023-12-22,False
D001543,B757_1013,CAP39-665,51.14099999999992,2023-12-22,False
D009459,B747_2822,REA1-399,43.551,2023-12-22,False
D000264,CRJ900_3190,GEN13-547,46.56700000000008,2023-12-22,False
D000728,None_6774,CAP39-456,28.55140000000005,2023-12-22,False
D007076,B757_2709,TRA21-272,43.286000000000016,2023-12-22,False
D002069,B767_2187,DIS15-525,45.07020000000001,2023-12-22,False
D006607,E170_2532,SYS35-521,48.84200000000001,2023-12-22,False
D001238,E175_1081,AIL6-342,43.666999999999966,2023-12-22,False
D008879,B747_0175,SPO16-516,47.60379999999994,2023-12-22,False
D005560,B757_2709,REA1-699,37.22680000000004,2023-12-22,False
D005654,B767_2723,ECL30-054,44.34800000000005,2023-12-22,False
D007613,B757_0500,SYS2-042,60.065400000000096,2023-12-22,False
D006440,None_6663,VOL18-434,39.93640000000002,2023-12-22,False
D001771,A321_3449,DIS15-046,59.31450000000002,2023-12-22,False
D003058,B777_2343,TRA21-496,47.313399999999966,2023-12-22,False
D009259,A320_6954,SYS31-506,38.481199999999966,2023-12-22,False
D003010,E175_1713,GOU3-459,48.59100000000005,2023-12-22,False
D009654,CRJ900_1184,REA0-032,50.40980000000008,2023-12-22,False
D007221,B737_0608,DET29-246,46.70679999999997,2023-12-22,False
D002707,E175_0583,SYS14-365,52.04220000000003,2023-12-22,False
D007469,B737_0608,SIE26-528,45.714200000000034,2023-12-22,False
D002584,A320_3073,BOI22-412,50.47319999999993,2023-12-22,False
D000254,B757_2283,VOL18-686,39.5942,2023-12-22,False
D006785,B767_4418,SYS33-332,57.38260000000003,2023-12-22,False
D007309,None_5692,POR34-171,39.934799999999946,2023-12-22,False
D008945,A340_3082,SYS24-359,48.81840000000003,2023-12-22,False
D000184,CRJ900_5773,VOL18-590,39.67119999999998,2023-12-22,False
D005663,CRJ700_5389,SYS24-197,74.8833999999999,2023-12-22,False
D009145,E175_6291,SYS31-047,52.751800000000095,2023-12-22,False
D000503,B737_1878,CAM38-385,56.69680000000011,2023-12-22,False
D005789,A380_4821,ECL30-204,55.80879999999989,2023-12-22,False
D008908,B767_0317,ANT25-264,31.27479999999997,2023-12-22,False
D007970,B747_1559,SYS2-680,52.535199999999904,2023-12-22,False
D001495,A321_2784,TRA21-644,30.49619999999998,2023-12-22,False
D003319,E175_6229,AUT8-068,34.46980000000002,2023-12-22,False
D003688,CRJ900_5773,REA1-359,38.92440000000004,2023-12-22,False
D004108,None_5828,DIS15-061,35.41700000000004,2023-12-22,False
D003145,None_0118,SYS37-162,53.72439999999994,2023-12-22,False
D006174,CRJ700_5378,EMP4-238,42.51899999999994,2023-12-22,False
D000159,B737_5252,VOL18-175,57.04960000000005,2023-12-22,False
D006019,CRJ900_6725,SYS24-519,42.28820000000007,2023-12-22,False
D006881,A321_4895,SYS35-221,51.48219999999992,2023-12-22,False
D008001,B737_6105,SYS14-552,39.41260000000004,2023-12-22,False
D002986,E175_6229,SYS28-495,34.49700000000007,2023-12-22,False
D001388,CRJ700_0354,GOU3-344,52.167199999999866,2023-12-22,False
D008835,E175_0964,GEN13-223,31.833000000000077,2023-12-22,False
D005432,None_6663,SYS10-290,44.810399999999966,2023-12-22,False
D004289,B777_1042,SIE27-437,36.789399999999965,2023-12-22,False
D002638,B777_3467,CAP39-361,35.21859999999995,2023-12-22,False
D003462,B747_1559,ORD12-358,36.66859999999996,2023-12-22,False
D006302,A330_2838,SYS10-504,57.63400000000016,2023-12-22,False
D000791,CRJ900_0486,TRA19-127,50.95499999999996,2023-12-22,False
D001167,A340_2275,EMP4-359,45.913999999999966,2023-12-22,False
D009346,A330_5932,AIL5-282,35.44839999999997,2023-12-22,False
D008125,None_6663,SYS2-063,49.0794,2023-12-22,False
D007715,CRJ900_4486,SYS31-570,38.43399999999999,2023-12-22,False
D004434,A340_3881,SYS36-598,52.943,2023-12-22,False
D007263,CRJ700_6475,POR34-204,32.56000000000005,2023-12-22,False
D000702,E170_1341,RAD11-091,41.8988,2023-12-22,False
D006788,B747_0175,DIS32-640,55.598399999999934,2023-12-22,False
D006874,A340_3881,RAD11-627,52.94500000000002,2023-12-22,False
D001270,A330_5384,AIL5-264,37.470399999999984,2023-12-22,False
D007622,None_2077,SYS9-500,76.20320000000017,2023-12-22,False
D001137,None_5692,ANT25-500,37.49139999999999,2023-12-22,False
D002092,CRJ900_5333,SPO16-007,64.07599999999991,2023-12-22,False
D004097,CRJ700_2277,POR34-479,35.546799999999905,2023-12-22,False
D001369,CRJ900_4486,SIE26-566,49.401400000000045,2023-12-22,False
D007881,A350_3187,POR34-584,50.26219999999997,2023-12-22,False
D008486,CRJ900_0486,REA1-050,43.01719999999991,2023-12-22,False
D005690,B777_2551,SYS2-442,31.372800000000016,2023-12-22,False
D000918,A321_0613,DIS15-078,54.77720000000012,2023-12-22,False
D002599,E175_6291,TRA20-119,41.02439999999994,2023-12-22,False
D003720,B767_1817,SYS28-057,46.84779999999992,2023-12-22,False
D003718,A321_2905,REA1-628,52.005999999999936,2023-12-22,False
D004994,CRJ700_5378,VOL17-073,67.29200000000013,2023-12-22,False
D002061,E175_4340,SYS24-018,43.45179999999995,2023-12-22,False
D005268,E175_6535,TRA20-688,52.13040000000008,2023-12-22,False
D003301,E175_4749,VOL17-292,41.68399999999996,2023-12-22,False
D000669,B767_5851,VOL17-140,47.490199999999966,2023-12-22,False
D009998,B737_6821,DET29-136,39.4058,2023-12-22,False
D003536,B737_2584,AUT8-013,32.56759999999997,2023-12-22,False
D009578,B767_1128,SYS14-674,40.28419999999998,2023-12-22,False
D000828,B777_1363,SYS37-195,50.1416000000001,2023-12-22,False
D004141,B767_3637,VOL17-242,48.7924,2023-12-22,False
D008853,E175_1224,SYS37-431,32.41960000000007,2023-12-22,False
D001040,CRJ700_5378,AIL6-179,38.15459999999993,2023-12-22,False
D005783,A321_2905,AUT8-690,46.46520000000002,2023-12-22,False
D000019,CRJ900_2888,RAD11-031,52.40340000000009,2023-12-22,False
D005869,A321_2867,ECL30-597,32.13619999999996,2023-12-22,False
D009649,E170_2289,RAD11-178,49.8572,2023-12-22,False
D004494,A350_6030,AIL5-163,47.62200000000004,2023-12-22,False
D007348,A330_5923,RAD11-020,35.71319999999997,2023-12-22,False
D003264,B737_5678,TRA21-469,58.611400000000046,2023-12-22,False
D009319,E170_4298,BOI22-045,30.796799999999987,2023-12-22,False
D005947,A350_3715,CAM38-017,48.097600000000064,2023-12-22,False
D009704,None_2407,AIL6-323,42.89459999999998,2023-12-22,False
D009669,E175_5083,REA1-186,46.92060000000007,2023-12-22,False
D003473,None_2077,SIE27-697,48.5518,2023-12-22,False
D006295,A321_0497,RAD11-498,40.399400000000064,2023-12-22,False
D003619,B737_6105,SIE27-156,34.548,2023-12-22,False
D008368,E170_4877,DET29-404,41.70439999999998,2023-12-22,False
