ref_deg,linked_aero,compo_concerned,usure_cumulée,measure_day,need_replacement
D002269,CRJ700_4473,BOI22-259,13.515799999999995,2023-11-11,False
D004312,CRJ900_5255,EQU23-437,17.364699999999996,2023-11-11,False
D006631,E175_4749,DIS32-115,24.7442,2023-11-11,False
D001548,B757_6583,SYS28-023,18.753550000000004,2023-11-11,False
D002682,B777_1363,SYS28-411,23.604650000000024,2023-11-11,False
D000078,B767_2195,VOL17-477,25.037050000000026,2023-11-11,False
D002403,A380_3051,DIS32-474,21.98469999999998,2023-11-11,False
D008461,B757_3072,BOI22-135,25.258599999999984,2023-11-11,False
D006051,B737_1878,SPO16-466,17.2419,2023-11-11,False
D000029,B747_4916,DIS32-367,18.688150000000004,2023-11-11,False
D003671,E175_1713,SYS28-238,21.9606,2023-11-11,False
D006230,A321_2784,EMP4-151,23.65939999999998,2023-11-11,False
D009930,None_3415,AIL5-222,22.427150000000022,2023-11-11,False
D008621,CRJ700_6475,SIE27-112,21.96135000000002,2023-11-11,False
D000714,A330_5024,AUT8-115,20.64854999999999,2023-11-11,False
D001409,A320_3805,BOI22-107,25.7711,2023-11-11,False
D007997,A340_2275,AIL5-092,18.66029999999998,2023-11-11,False
D001260,A350_3187,AUT8-028,21.43820000000002,2023-11-11,False
D006513,None_6663,SYS14-649,16.16065,2023-11-11,False
D002824,A340_3881,RAD11-499,26.979850000000024,2023-11-11,False
D006135,A321_0732,AUT8-568,18.26575,2023-11-11,False
D008891,CRJ900_6725,SPO16-101,26.117399999999986,2023-11-11,False
D007528,E175_1713,CAM38-417,26.454950000000032,2023-11-11,False
D004550,B737_1878,SYS9-547,15.043049999999996,2023-11-11,False
D008145,None_0385,EMP4-042,26.09825000000002,2023-11-11,False
D001306,B777_3285,REA1-580,14.917000000000003,2023-11-11,False
D000066,B767_2487,VOL18-198,24.76125000000001,2023-11-11,False
D003003,B737_2584,GEN13-177,16.134099999999997,2023-11-11,False
D003147,A321_0987,EQU23-443,21.058749999999986,2023-11-11,False
D006827,A340_2877,SYS31-378,16.862850000000005,2023-11-11,False
D004072,A350_1948,SYS9-684,16.3318,2023-11-11,False
D008000,A340_2877,AIL5-295,23.03715000000002,2023-11-11,False
D002403,B757_0577,SYS35-674,14.830850000000003,2023-11-11,False
D006538,CRJ900_2289,BOI22-014,13.958700000000004,2023-11-11,False
D005504,B767_2195,SYS35-030,16.339750000000002,2023-11-11,False
D007291,B747_0175,SPO16-608,20.40540000000001,2023-11-11,False
D005497,None_5692,GOU3-032,25.328549999999986,2023-11-11,False
D006024,A380_3051,EMP4-444,28.72435,2023-11-11,False
D007189,None_1237,GEN13-617,20.5355,2023-11-11,False
D006276,E170_1621,BOI22-402,20.757450000000013,2023-11-11,False
D002921,None_3322,AIL5-203,21.846000000000014,2023-11-11,False
D009175,E170_2490,SYS33-606,16.0167,2023-11-11,False
D005227,B747_0175,VOL18-181,19.63975,2023-11-11,False
D002392,B747_4253,SYS2-576,16.908800000000003,2023-11-11,False
D004065,CRJ900_0428,REA0-449,19.9321,2023-11-11,False
D000422,B757_3072,AIL6-361,23.73319999999998,2023-11-11,False
D004918,A320_6052,VOL17-148,52.90129999999992,2023-11-11,False
D009953,B757_3072,SYS28-542,21.42155000000001,2023-11-11,False
D003905,B737_0318,ANT25-001,26.41049999999997,2023-11-11,False
D000685,B757_2360,REA0-670,18.55625000000001,2023-11-11,False
D009572,CRJ900_5525,SYS33-622,23.78745000000002,2023-11-11,False
D007640,B767_2195,TRA21-069,24.4548,2023-11-11,False
D007597,E170_5403,TRA20-056,20.80615,2023-11-11,False
D001375,CRJ900_6725,TRA19-476,15.684849999999996,2023-11-11,False
D005459,B747_0607,SYS35-128,26.697200000000016,2023-11-11,False
D002029,A321_4569,GEN13-428,21.8355,2023-11-11,False
D007023,B737_4082,CAP39-426,22.55695,2023-11-11,False
D007806,E175_5083,TRA20-690,23.7981,2023-11-11,False
D009480,A340_3881,AUT8-060,19.28615,2023-11-11,False
D000498,B737_4082,SYS37-252,25.99310000000003,2023-11-11,False
D005581,None_5980,SYS24-413,18.700650000000003,2023-11-11,False
D003722,A321_0613,GEN13-683,14.362900000000003,2023-11-11,False
D004557,B737_0318,ORD12-683,16.387549999999997,2023-11-11,False
D007627,None_0385,TRA20-627,17.6878,2023-11-11,False
D004198,A350_3017,DIS32-504,21.68934999999998,2023-11-11,False
D005157,B737_0274,SYS24-653,9.7854,2023-11-11,False
D007574,CRJ900_2289,SYS7-163,20.98685,2023-11-11,False
D005798,A340_2112,SYS24-491,25.2676,2023-11-11,False
D008815,E170_1474,DIS15-065,25.843400000000027,2023-11-11,False
D001344,B767_1817,DIS32-060,23.2726,2023-11-11,False
D004055,A320_6954,GOU3-586,18.26315,2023-11-11,False
D007778,B747_4916,SYS14-017,25.58060000000003,2023-11-11,False
D004940,B737_5252,SPO16-422,16.597199999999997,2023-11-11,False
D009404,B777_2343,SYS9-416,27.181499999999968,2023-11-11,False
D003500,B757_2631,SYS24-457,10.04985,2023-11-11,False
D004164,None_5883,VOL17-389,17.176549999999995,2023-11-11,False
D002278,E175_1224,AIL6-573,20.647650000000013,2023-11-11,False
D008011,CRJ900_0486,AIL5-107,19.97500000000001,2023-11-11,False
D008118,A350_5401,SYS9-528,18.85565,2023-11-11,False
D002537,None_6608,AIL6-664,23.74665,2023-11-11,False
D003786,A380_3051,TRA21-562,21.198000000000004,2023-11-11,False
D001240,A320_0039,DET29-479,20.32010000000001,2023-11-11,False
D004128,E170_4298,SYS9-467,17.530150000000003,2023-11-11,False
D008800,B777_1037,BOI22-551,26.83365,2023-11-11,False
D006361,B757_0577,SIE26-699,21.48020000000001,2023-11-11,False
D001353,E175_4749,ANT25-341,21.03315000000001,2023-11-11,False
D000245,None_6774,AUT8-408,21.80470000000001,2023-11-11,False
D004531,A380_5954,ORD12-354,26.83030000000004,2023-11-11,False
D007747,B767_2487,AUT8-080,17.315999999999995,2023-11-11,False
D007638,A320_0020,SYS35-065,16.46535,2023-11-11,False
D000682,B737_5252,POR34-102,15.63595,2023-11-11,False
D003673,B757_1013,TRA20-122,19.647350000000003,2023-11-11,False
D003819,A350_1683,SYS28-288,19.1358,2023-11-11,False
D006562,None_6155,REA0-247,21.08420000000001,2023-11-11,False
D001882,E175_5780,ECL30-301,17.752600000000008,2023-11-11,False
D004102,CRJ900_5737,SYS37-364,24.270499999999988,2023-11-11,False
D002375,E170_2173,DIS32-190,18.55015,2023-11-11,False
D007835,A330_5932,TRA20-577,26.093049999999995,2023-11-11,False
D008744,B747_2822,TRA19-085,21.374799999999983,2023-11-11,False
D000493,A321_0987,SYS9-181,23.168,2023-11-11,False
D005971,B737_0342,SYS37-068,25.842650000000024,2023-11-11,False
D008253,E175_5780,EQU23-236,14.66125,2023-11-11,False
D009162,E175_0964,ORD12-065,12.416149999999996,2023-11-11,False
D002349,B747_2822,POR34-342,27.435649999999978,2023-11-11,False
D003431,E175_0964,TRA19-203,22.6225,2023-11-11,False
D008449,None_0075,REA1-321,17.94354999999999,2023-11-11,False
D002337,B737_2293,DIS15-523,27.102599999999985,2023-11-11,False
D004051,B747_4876,SYS9-561,21.39595,2023-11-11,False
D008829,A340_5178,EQU23-451,22.652549999999987,2023-11-11,False
D009569,None_0385,SYS35-648,25.37885,2023-11-11,False
D008506,B757_0284,TRA20-553,22.885,2023-11-11,False
D006565,B767_2723,GOU3-641,23.94015,2023-11-11,False
D007859,None_0118,POR34-610,25.42019999999998,2023-11-11,False
D001952,A380_4821,CAM38-562,20.12750000000002,2023-11-11,False
D001254,B757_0500,ECL30-359,20.92510000000001,2023-11-11,False
D006189,CRJ900_3190,SYS28-377,22.800400000000018,2023-11-11,False
D001828,B767_5851,RAD11-666,20.66145,2023-11-11,False
D009141,A350_3017,TRA19-609,23.60230000000001,2023-11-11,False
D009714,E175_0964,SYS28-039,20.99825,2023-11-11,False
D002264,CRJ900_0428,GEN13-163,23.338849999999976,2023-11-11,False
D008416,A380_5479,SYS10-411,20.687949999999987,2023-11-11,False
D002761,E175_0099,SYS9-035,20.53665,2023-11-11,False
D009771,A320_3792,AIL5-540,22.8481,2023-11-11,False
D008735,A321_0732,DET29-061,19.901600000000013,2023-11-11,False
D005274,B767_3637,DIS32-323,15.314950000000003,2023-11-11,False
D003921,B767_2723,CAM38-582,24.7552,2023-11-11,False
D004833,A340_2112,SYS9-473,17.333899999999996,2023-11-11,False
D001200,E170_1474,REA0-131,12.80785,2023-11-11,False
D003475,A320_4603,ORD12-402,26.958450000000017,2023-11-11,False
D000131,B747_0195,SYS28-392,22.07235,2023-11-11,False
D005665,B747_1933,CAM38-647,23.65840000000002,2023-11-11,False
D004758,E175_5083,EMP4-294,21.720849999999977,2023-11-11,False
D001617,A321_2905,DET29-084,18.135250000000003,2023-11-11,False
D008207,A330_5024,DIS15-571,23.7969,2023-11-11,False
D005371,CRJ900_1184,REA0-032,22.53595000000001,2023-11-11,False
D004181,None_6838,SYS37-603,15.8928,2023-11-11,False
D001322,B747_0195,SYS31-109,17.564950000000007,2023-11-11,False
